"","ID","Interested","Joy","Sad","Irritated","Worried"
"1",1,0.0655592425804098,0.0723316296122546,0.114300559052964,0.114528766609306,0.0649857510390051
"2",2,0.0689250586008972,0.0970998204203396,0.0614776920602635,0.180840485092785,0.0743238447438304
"3",3,0.15297001627623,0.112330698176048,0.0544331343429968,0.0911418289133488,0.190276584113615
"4",4,0.222351729196463,0.0680082933973873,0.0700345883901082,0.0729443687849741,0.105814184800494
"5",5,0.0840208314758772,0.094527586947302,0.0983270100747041,0.197488105496817,0.0789596194930501
"6",6,0.133683216246193,0.0684715393975655,0.0880684911774493,0.086117970491328,0.14917875899539
"7",7,0.141699379331784,0.185797111498623,0.0973982349486111,0.142922074504127,0.20389345107299
"8",8,0.0566683027818189,0.0564798353591424,0.0563286259498417,0.0516888766925581,0.0886270954704566
"9",9,0.194749640114354,0.192926027331738,0.0834668787742468,0.138971471917936,0.171635224871467
"10",10,0.17097831795366,0.0841783836222178,0.068273573309723,0.0832195246304872,0.176437707006559
"11",11,0.0943648529155209,0.0507540239894845,0.0449407730464552,0.0508934809596636,0.0394161151217374
"12",12,0.0831382192633833,0.0405860286160733,0.0690202578124465,0.11101407128903,0.0572076221362439
"13",13,0.117115894392511,0.0903876199366343,0.0440055680371992,0.124152757681505,0.0695762035545241
"14",14,0.095136266020957,0.134505656443427,0.103006712598489,0.136782061847369,0.144038350800497
"15",15,0.0978914974873547,0.137020371149477,0.152339066331759,0.225251975338295,0.23360103538925
"16",16,0.106626398230229,0.060254058526702,0.0446919149046325,0.066503080731186,0.0375394628835526
"17",17,0.0472358484023757,0.0411963173256293,0.0495432892365192,0.0671970417779691,0.184594615385385
"18",18,0.0605033919363542,0.219136537511686,0.0365762690222194,0.0884938091314532,0.0618769161227101
"19",19,0.108910008775767,0.104084729091987,0.122201953434419,0.0429492298352409,0.158175958632377
"20",20,0.133757329149319,0.142920698094535,0.119975932145794,0.0999101991786773,0.145456522764683
"21",21,0.130752363540863,0.130412908575054,0.0476567319614894,0.12767196438844,0.0583877317292306
"22",22,0.204071007163353,0.225066706998341,0.213021755111216,0.0876145052000511,0.218991009389923
"23",23,0.0662222047138116,0.115286537258326,0.0212136083573355,0.0943546906021463,0.0877495798700322
"24",24,0.0906732196629421,0.181427924701101,0.118711950563868,0.117597468641974,0.142728480624118
"25",25,0.0828086110682427,0.115852429676401,0.104138852907336,0.104299074522535,0.119435470969507
"26",26,0.0810474976414949,0.0976428266645986,0.0661972639179747,0.0491798704447131,0.10456028085428
"27",27,0.0808803630855478,0.0962817935729197,0.122031250603262,0.152270646802494,0.110277018673432
"28",28,0.0648528373261815,0.077037143592845,0.109429391640157,0.122451129877915,0.0492723191573448
"29",29,0.111396673950104,0.173089990152416,0.214146041444206,0.221049945627796,0.161151050776913
"30",30,0.210568231532471,0.13541888210807,0.191632620048462,0.327923776238697,0.232026325075286
"31",31,0.204354450268233,0.193885386477812,0.26279035186626,0.229545634152939,0.165035542258564
"32",32,0.0884555713740436,0.0494109164007846,0.10114552582091,0.0774902567515869,0.137466504558537
"33",33,0.105602065346479,0.156016361687545,0.126009084461156,0.234419543328653,0.158652631752624
"34",34,0.0583153025042135,0.0541773499511586,0.104853495711777,0.135535403352307,0.101835218762752
"35",35,0.150220824314758,0.0909685359341361,0.166463257595804,0.188596507207495,0.177838845235116
"36",36,0.0820736418446372,0.13771941474979,0.245099668316916,0.22547982274413,0.252018547403477
"37",37,0.146384916488031,0.0584798335488466,0.0531566547778891,0.0582998419181648,0.0425099843192212
"38",38,0.101358410762964,0.0907007112139397,0.130587919138706,0.134631793057068,0.0903471337604464
"39",39,0.185245069386257,0.208521892678214,0.0770090460095155,0.209857532715181,0.13861984124218
"40",40,0.114310061822384,0.0977888727820136,0.0149452482049385,0.036374867025239,0.0344830578339644
"41",41,0.13245676083318,0.307492038073126,0.0927538123909301,0.0398780420493322,0.132139035351297
"42",42,0.149659427656347,0.126496787164712,0.0315959817834075,0.15611176457068,0.0688678284387314
"43",43,0.173660647751166,0.288367312974201,0.167818674916525,0.198736091527046,0.138993256902593
"44",44,0.0292745159626495,0.0507897896826019,0.117012965359105,0.101638392294775,0.142159861043649
"45",45,0.135122492659555,0.152654614460508,0.150706327971246,0.173668496783581,0.146538481526939
"46",46,0.238886423512116,0.166812872927173,0.464181859967824,0.365981344034295,0.474228608746116
"47",47,0.240966784270838,0.186520760767357,0.244885089601234,0.196560690274729,0.147400078613472
"48",48,0.0791502826898509,0.0573962007858548,0.171580415832621,0.210703601045634,0.120500552076178
"49",49,0.056847921968312,0.10320642224265,0.188476440300143,0.092145221068039,0.0608906767409761
"50",50,0.239567554903229,0.107367485503386,0.124659377322603,0.259314791916498,0.11486303302493
"51",51,0.113569616049821,0.111605196961208,0.0978268446650298,0.167041505694228,0.0638681523965327
"52",52,0.152557533202156,0.183443857721535,0.0325691761682615,0.0792167681863768,0.0403649112858749
"53",53,0.115495889742591,0.145350260298032,0.162528291114289,0.114591574300602,0.144782824433508
"54",54,0.0753353893711093,0.0857333613019419,0.11175161799574,0.18262606570591,0.123698524370263
"55",55,0.127269709245906,0.176156421820695,0.127007327124811,0.218235697687017,0.163621069052158
"56",56,0.0887130226614576,0.135102563076382,0.127866208506503,0.105871579468378,0.0876270539249592
"57",57,0.0831886669066886,0.062636235115531,0.105136632822121,0.207671724153458,0.175755310480553
"58",58,0.246612356817435,0.175096020407836,0.107380206904991,0.22248019032282,0.14099128187604
"59",59,0.0875169843984098,0.126732365595801,0.130859496041836,0.131831209901385,0.0890906739420939
"60",60,0.116421370695799,0.0700234116193824,0.0289971232840798,0.0686000077995533,0.0329090533041395
"61",61,0.0589446334718559,0.0603768036882486,0.102191633661035,0.114472854330813,0.163010152310668
"62",62,0.304156347934942,0.187200598039373,0.189487100406041,0.228593589877963,0.272321527474879
"63",63,0.132967649788606,0.131439241824057,0.166876403281541,0.259812968087532,0.152133455301675
"64",64,0.0677072236677986,0.039548748816554,0.0831384496945135,0.0727974401643317,0.142571302209011
"65",65,0.0706732964669091,0.0997523095936185,0.111639169703384,0.0776879280234164,0.0961472164722767
"66",66,0.0752203430480168,0.139493434396702,0.0872710336595521,0.0581845632498536,0.189321495284494
"67",67,0.130742598777954,0.0961704289285125,0.0880582668581131,0.137802036957371,0.0631678647727797
"68",68,0.39099275525298,0.397058045260956,0.441232211346186,0.409958732208016,0.448898130813874
"69",69,0.0584019443593257,0.0776271260093604,0.0354412742013227,0.182444514919054,0.210639638093866
"70",70,0.14037885700131,0.113270007074056,0.135924416243231,0.0849705540007685,0.139430905335802
"71",71,0.207575643349071,0.169537845986007,0.182940019378141,0.292837582855859,0.232988808353807
"72",72,0.134232645310349,0.170072925880267,0.14422662299728,0.157933733052993,0.232287812295957
"73",73,0.0957526546421338,0.0819109403367832,0.0924094305932375,0.121661248465203,0.100372514141234
"74",74,0.0760688260391893,0.148110125903507,0.128314982493741,0.247744436205692,0.140238924530803
"75",75,0.0546032639826359,0.0841467524598414,0.0766215096315192,0.120234209461078,0.0988154359250829
"76",76,0.10620308084462,0.110410604629841,0.233915196153327,0.233127569914316,0.304275623006084
"77",77,0.100156815488862,0.166854006934202,0.230951286456636,0.156023942240215,0.207052435666016
"78",78,0.148966423021596,0.0945268211352629,0.121248732521976,0.0805505981278557,0.0664661629735163
"79",79,0.154867470649208,0.152523040326749,0.117871093344743,0.115694241246068,0.116317997288398
"80",80,0.16192442079407,0.180326435801662,0.312948203450859,0.192746649467326,0.193726290417305
"81",81,0.233543514217806,0.22366387357377,0.165017523695891,0.232708954887844,0.217961470715909
"82",82,0.0554689331240431,0.0626499043725113,0.015455554167761,0.0315319966160164,0.043684944516146
"83",83,0.248621240491281,0.158741210987221,0.148268455843492,0.340239609555676,0.151955412260263
"84",84,0.0648926028205324,0.0813218659193796,0.0370562995336562,0.126375464664612,0.0506914211177928
"85",85,0.0481767263978612,0.0451732049678644,0.0163236891530394,0.0404303414121779,0.11721516545588
"86",86,0.0536050310754197,0.0879932947309738,0.0303192109372629,0.0551377879746997,0.0484429763174365
"87",87,0.187456795559813,0.266677081844536,0.189907636417495,0.253985467170132,0.185678598451696
"88",88,0.143196882429459,0.0947473168848699,0.0893109031532068,0.0810814543534962,0.177817869836159
"89",89,0.162297476449758,0.159255447823342,0.0203499091051303,0.0281603309697109,0.267560513615431
"90",90,0.18763289071867,0.134791586880898,0.102438180135703,0.0686639190159175,0.165598378151301
"91",91,0.124522379250715,0.140650946251559,0.171542579408714,0.187917415901006,0.202069279422236
"92",92,0.191132987837366,0.154538565193723,0.18550963051002,0.0515585495890544,0.0793623528715439
"93",93,0.0845135905500124,0.0583103750788125,0.075940346632905,0.0921863604700679,0.131131329424792
"94",94,0.0674632302774153,0.0712655705517373,0.152180146006875,0.246742833853677,0.218172241160626
"95",95,0.125449844313312,0.172310719499414,0.224702612483587,0.343324978446209,0.14300924525683
