"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"62",76,0,0.13960029617187,0.218412873896931,0.188701846300777,0.169261066985556,0.274734759903081
"63",77,2.82798436893932,0.0444156525695177,0.758526869179394,0.733874869269276,1.02058237701662,1.5738924188698
"64",78,0.454642396432894,0.518384670723888,0.171214802088829,0.363902222257328,0.203914971080232,0.319028379921537
"65",79,0.104996869528319,0.283408414859923,0.117392184620512,0.0478765920073151,0.0961103244194016,0.11563400548026
"66",80,0.178577577913753,0.330051180962749,0.295987174225426,0.148535846312045,0.205862362081903,0.290792882139355
"67",81,0.153688743826077,0.132513751990759,0.208257909739176,0.0437680181824849,0.0764786177650081,0.0673732009596694
"68",82,0.0512928334644285,0.051791393341397,0.0364356491213543,0.0721977097802391,0.065596961075242,0.0854296785974045
"69",83,0.252966390396264,0.289237487880949,0.195989975650098,0.285304394997264,0.381752354413582,0.21066338555848
"70",84,0.0964910968915709,0.0730470997466758,0.0532053158004497,0.046339182750451,0.0845371153997925,0.0543517348246136
"71",85,NA,NA,NA,NA,NA,NA
"72",86,NA,NA,NA,NA,NA,NA
"73",87,0.332450184509806,0.235911231834472,0.367904225966693,0.210028669605586,0.131624134824586,0.285896745246164
"74",88,NA,NA,NA,NA,NA,NA
"75",89,NA,NA,NA,NA,NA,NA
"76",90,0.0814546788219068,0.0641999204080696,0.136135996577701,0.079797287374356,0.0465557763013166,0.119565670793758
"77",91,NA,NA,NA,NA,NA,NA
"78",92,NA,NA,NA,NA,NA,NA
"79",93,0.101617737786473,0.106771484812137,0.0885684830738075,0.0820153672807306,0.076314184922543,0.113414798448317
"80",94,0.126062016840715,0.243387003084596,0.0961715073528985,0.285690153003937,0.365722206209538,0.258178999819757
"81",95,NA,NA,NA,NA,NA,NA
"82",96,0.398462330593501,0.305577792125192,0.476798533209321,0.234083955665666,0.338345549280992,0.300206160181862
"83",97,0.240938040971772,0.444211456712727,0.0593983410506786,0.336067464735697,0.319004851292657,0.388742471759079
"84",99,0.397885238553969,0.355243440522899,0.261641848760064,2.18385040530919,2.63753050473315,0.115495710939442
"85",100,0.265702695738925,0.241764729397324,0.213876011614829,0.186391788203959,0.1818653916435,0.197672344001802
"86",102,NA,NA,NA,NA,NA,NA
"87",103,NA,NA,NA,NA,NA,NA
"88",104,0.0579137594895189,0.0282663177738338,0.0516736422780406,0.0321724344513122,0.0226553004043186,0.0297561271232258
"89",105,NA,NA,NA,NA,NA,NA
"90",106,0.138983572714911,0.171791483758521,0.153344081255495,0.0969819760890433,0.0793614200585676,0.0959745794350479
"91",108,NA,NA,NA,NA,NA,NA
"92",109,0.0151600417594605,0.138187376292536,0.0153987410486993,0.23935567833167,0.151546241452994,0.901675640723033
"93",110,NA,NA,NA,NA,NA,NA
"94",111,0.07986894612361,2.59590091592559,0.0631507417719788,2.1490213041472,0.285170483307366,0.152930525619058
"95",112,0.0790661739448496,0.121999275171304,0.1200183532577,0.02431524287353,0.110954610738161,0.149904177212675
"96",113,0.419252342787859,0.406740826845283,0.417787667509396,0.0920616935511359,0.110196949824979,0.359585533354458
"97",114,0.116326639746338,0.0601404928051376,0.129411759170668,0.0979954034287048,0.0572834583026185,0.0558817346212901
"98",115,0.211455187529591,0.261254902810153,0.0608200374494211,0.0401908391376151,0.0487205108326709,0.170604689130755
"99",116,0.511241354600145,0.239526524715648,0.148348907221503,0.193354661391435,0.342279273107067,0.46549145300953
"100",117,0.126760550330785,0.139283964061014,0.154327450682419,0,0.0107713537308281,0.00337226978716531
"101",118,NA,NA,NA,NA,NA,NA
"102",119,0.0665218704569663,0.034016533814181,0.0773712709347646,0.0621621818046854,0.0542260790246046,0.133335365309166
"103",120,NA,NA,NA,NA,NA,NA
"104",121,NA,NA,NA,NA,NA,NA
"105",122,0.45105090554899,0.234686073453707,0.413690834078261,0.145810668678908,0.219068256213005,0.25299276019565
"106",123,NA,NA,NA,NA,NA,NA
"107",124,0,0.000636704285677428,0.00763792861297797,0.133508545591423,0.115599921390138,0.109974076236499
"108",125,0.262107848037276,0.242811201436149,0.115072113014432,0.173100328252955,0.111464576358964,0.166550783601107
"109",126,0.160146194081717,0.174459436635014,0.304446432357765,0.189006357772634,0.186070493181157,0.200212531451354
"110",127,0.0935381607444171,0.09311939575449,0.193324866348144,0.276244902769087,0.325214331359888,0.399641788672455
"111",129,0.852987015476318,0.782197790109111,0.698578955504217,0.808998726022391,1.00556190616017,0.756976644336351
"112",130,0.21542796519742,0.137554006381306,0.172372083425979,0.0414468179309751,0.158996304960897,0.122776517685878
"113",131,0.456988425368272,0.279010821451611,0.375150041383902,0.399378399711312,0.350034263557125,0.311161506505021
