"","ID","Cheerful","Anxiety","Content","Sad"
"1",101,NA,NA,NA,NA
"2",102,NA,NA,NA,NA
"3",103,0.176951460932662,0.252844633500226,0.161491663841046,0.15463668752068
"4",104,0.223934543756163,0.320239652267139,0.235162733940431,0.194011079986344
"5",105,0.145511892398595,0.14264450098922,0.195195702048004,0.0626033100743703
"6",106,0.244185511233975,0.240616356974176,0.279726953860632,0.219768192871502
"7",107,0.150493947687527,0.184306494138198,0.117376135336816,0.133515797767423
"8",108,0.115992256448112,0.255120073756629,0.168074506163012,0.211925908587679
"9",109,NA,NA,NA,NA
"10",111,0.206024298039178,0.184000090874808,0.238768196312588,0.233400090278548
"11",112,0.185614992456692,0.263472449884947,0.166013190086404,0.290987315566762
"12",113,0.164016984616372,0.223213898932668,0.179885074163896,0.0860044470457708
"13",114,0.167477330477343,0.201433097004739,0.263290496567998,0.213660929749298
"14",116,0.105157489200776,0.0960115631840592,0.0822062237747888,0.0808353312818036
"15",117,0.0776821699466601,0.0959792803364281,0.0759376230168594,0.0724402011910743
"16",119,0.188428780839188,0.171315941453859,0.226838000933569,0.144874952171978
"17",120,0.137142116415545,0.280387808727837,0.0877802307895907,0.183799991045259
"18",121,0.136333651069604,0.0801682065120516,0.0570310825053952,0.0713688665664498
"19",122,0.192165845724167,0.223668889438513,0.217730507185989,0.140992771290029
"20",123,0.16803300394303,0.173158653049564,0.162932999890049,0.166192122072986
"21",124,0.304215020528991,0.277443023440104,0.300647152413729,0.160948158004049
"22",126,NA,NA,NA,NA
"23",127,0.13434882940691,0.134879053483215,0.125511575613243,0.0930660778759017
"24",128,0.167475766538608,0.260830832028769,0.155623715249069,0.242114844721913
"25",130,0.172955579081034,0.203343856621762,0.163417275078309,0.225274730517368
"26",131,0.12901244834353,0.226336366359336,0.153387266945139,0.0904064765156954
"27",132,0.204659081544785,0.250799772485073,0.21048364924107,0.248620449067448
"28",135,0.147504587369687,0.235664249032928,0.203181450801237,0.205054123686129
"29",136,NA,NA,NA,NA
"30",138,0.0991346034772851,0.0647894099773337,0.0720860828166477,0.0649240481620559
"31",139,0.350941915342356,0.367268394243976,0.277348007434475,0.273849984089929
"32",140,0.120211209349704,0.181871337564605,0.125743547509797,0.0881916639721618
"33",142,NA,NA,NA,NA
"34",144,0.0360564564410917,0.113000805225231,0.0263024842019004,0.0654192904796732
"35",145,NA,NA,NA,NA
"36",146,0.153223529113454,0.10097190255437,0.161478964910689,0.108807834305439
"37",147,0.165275854712643,0.201682492628129,0.191264115607327,0.204523238568944
"38",149,0.153239816625519,0.1695607767218,0.133459416677647,0.120612425084532
"39",150,NA,NA,NA,NA
"40",151,NA,NA,NA,NA
"41",152,0.204243510740303,0.228803256535049,0.231590798669735,0.156945170163999
"42",153,NA,NA,NA,NA
"43",154,0.168078684073934,0.172432526515921,0.210491914711429,0.201184420949051
"44",155,NA,NA,NA,NA
"45",157,0.0206813418856381,0.0820074673925612,0.0400790401586232,0.0484418205680967
"46",159,0.114472321525909,0.0925209323584468,0.127133077834447,0.164085210629267
"47",160,0.0741321261438935,0.072119257943761,0.120357045300559,0.0446014087664953
"48",161,0.123227809919442,0.184850566481085,0.194618237089281,0.160412341866612
"49",162,0.140713743298473,0.189216873552598,0.219179393119793,0.22985713333472
"50",163,0.245338832607909,0.300340078864212,0.23219787950502,0.305071669682371
"51",165,0.175437363076051,0.257803134228768,0.138608116820664,0.203517977792627
"52",166,0.133280387426374,0.226103762521126,0.089893498814753,0.19793949003991
"53",167,NA,NA,NA,NA
"54",168,0.0836150520542417,0.256291792960221,0.124612693954293,0.165871895506021
"55",169,0.120132684213326,0.246703114308361,0.152264200561265,0.156091074456366
"56",170,NA,NA,NA,NA
"57",172,0.101153635541174,0.0891318322560504,0.0781304380161021,0.0476076456669194
"58",173,0.299809343369212,0.226189373114051,0.100297735482853,0.0671567357134707
"59",174,0.11631168890941,0.180173363603566,0.0821679863522294,0.0488259087555455
"60",175,0.161390736345995,0.243971170628442,0.130955985272716,0.20256666376271
"61",176,0.189682329405548,0.271029381479565,0.164581318731108,0.165974781451392
