"","ID","Excited","Worried","Anxiety","Sad","Relaxed"
"1",10720,0.0942839871138724,0.0620169423163333,0.013975016223821,0.0352617431062049,0.0525635608695156
"2",10722,0.147073173448185,0.114579393481172,0.135291266199258,0.256699475805513,0.136805770703621
"3",10724,0.175635855094068,0.272163841359445,0.267812201734076,0.214294934261512,0.17233067323817
"4",10725,0.128636087627546,0.112060741687566,0.144633565194418,0.094034066562654,0.249465356173407
"5",10726,0.231138499704927,0.349040655631419,0.19708525960645,0.408843833652861,0.282198087757242
"6",10727,0.199025510818153,0.135941519168482,0.179446314735594,0.157361030489396,0.31961202629852
"7",10728,0.104396585112404,0.152933796041637,0.117456062070323,0.109802728412598,0.126042559990607
"8",10729,0.273979396978599,0.262704749245857,0.0529297946790567,0.193019877625617,0.167128127968691
"9",10732,0.145614818810329,0.223948500866781,0.247216511179022,0.189993902453153,0.102533467988746
"10",10734,0.109894126202785,0.268142616973793,0.151474056821048,0.115081777027829,0.137256860873615
"11",10735,0.264450573441476,0.36144238856963,0.191024199399244,0.331657721920994,0.29807179210505
"12",10736,0.21758951762951,0.131780963882474,0.0153799130977914,0.0543923610997874,0.254765070362767
"13",10737,0.170443948039607,0.136114668425712,0.0565960962808752,0.240793735089113,0.162009702482245
"14",10738,0.261268238632306,0.364335367454705,0.420796292003464,0.294589857739072,0.279598731822129
"15",10739,0.147622552418578,0.192062439885091,0.044251242367747,0.243499572310951,0.125837286774371
"16",10740,0.179943650216389,0.100064022600071,0.0116446122390038,0.0553772425375101,0.210105242673623
"17",10741,0.302472877395292,0.276742034496547,0,0.0955127014497562,0.269580358118161
"18",10742,0.14715214019861,0.156911547434699,0.115725523169243,0.137026607347241,0.200344216245554
"19",10744,0.296076966688663,0.133419715497203,0.0916610400200243,0.150043645864474,0.256490854338212
"20",10746,0.2602264568868,0.240109258457963,0.0511266269040486,0.178832743155003,0.190752462615877
"21",10747,0.118867258479128,0.400900271887401,0,0.00817707546896544,0.199471613656997
"22",10748,0.247310214903122,0.294923348644152,0.278640364816795,0.250699207459785,0.299646763223623
"23",10750,0.218944654456472,0.233250494109666,0.268966174212436,0.246790930673164,0.179956458977207
"24",10751,0.137068168260497,0.21696521760117,0.158468120843249,0.215272360251963,0.053008576208718
"25",10753,0.117232701146952,0.240081774780069,0.0170353059149672,0.108538669915399,0.261219823564464
"26",10754,0.153141859338392,0.0291402386331645,0.0378772956593599,0.0690314344990311,0.172307369589566
"27",10755,0.273018229179141,0.00810170193202883,0,0.00926252618482746,0.124684251862037
"28",10756,0.280508403949547,0.24940010261967,0.198818681803941,0.397842187712905,0.209371131699422
"29",10757,0.24195774106375,0.176334143481423,0.109044657074047,0.167391862057264,0.221213804767441
"30",10758,0.19768080691941,0.064977810319762,0.0239754299665722,0.116022272797537,0.123893109091556
"31",10759,0.239863658700215,0.213195546231016,0.139589415377342,0.208836178817127,0.239593565842783
"32",10760,0.0877681390430893,0.113705023688502,0.169564842940014,0.17573844415879,0.149792152448104
"33",10761,0.228904312195361,0.25629323976773,0.176494542005624,0.272264338322948,0.241354184170701
"34",10762,0.212332383854371,0.188189234384406,0.0260474443490908,0.234162431528192,0.228858566208077
"35",10763,NA,NA,NA,NA,NA
"36",10764,0.176144472175309,0.0966364779622396,0.0539306651551562,0.0761731036676097,0.16071602498145
"37",10765,0.0822112691503066,0.108555876232361,0.112787701742399,0.108130983371832,0.174083837662733
"38",10766,0.180494900361274,0.118654163029052,0.160949078675698,0.238352097219589,0.140419639218473
"39",10768,0.154934098535422,0.136825736518602,0.015461644017498,0.134764387929068,0.157125197352427
"40",10769,0.118021330222772,0.0197906751529608,0.0217884196975432,0.0338374398004967,0.119632621895411
"41",10770,0.143094027732478,0.0850536807319544,0.272182661928194,0.119336575750125,0.162487651202079
"42",10771,0.236279582903909,0.403099215100208,0.169897353703996,0.242592791557128,0.291393603228383
"43",10772,0.10939629447326,0.166847382444376,0.0356822600644294,0.136735534479216,0.123409144268687
"44",10773,0.0751612061411116,0.132906637276368,0.0844998921137533,0.12171266764976,0.133321906903002
"45",10774,0.137537731751348,0.0672790894856164,0.0900293463438279,0.0661576520632,0.144704353924783
"46",10775,0.250886924119016,0.222949805744464,0.208696032909053,0.122426048849206,0.191599795564351
"47",10776,0.186917956339816,0.233760325607748,0.203151248243047,0.145321636928161,0.136181314619325
"48",10777,0.338369663991753,0.27978341637574,0.447952097700444,0.28273249289717,0.388563099312497
"49",10778,0.211122087075725,0.183301997186154,0.17805835068078,0.259406675341293,0.218343555849872
"50",10779,0.159919954027757,0.122203573880189,0.0896936455092697,0.1265121265865,0.187396582245463
"51",10780,0.144320062436915,0.18214892736854,0.227530449839104,0.179736258928395,0.120624661010758
"52",10781,0.129163821299724,0.230537760238429,0.0250691008830318,0.0936319097717562,0.0587293630350701
"53",10782,0.253390326448044,0.118223643816801,0.13220120708841,0.23903798396008,0.137465668133888
"54",10783,0.194466519951734,0.32874337516271,0.304619191650263,0.182343558271522,0.247966448682688
"55",10784,0.239100469371531,0.293891619691627,0.273903160671276,0.140946823169708,0.195274139052813
"56",10785,0.144806544662458,0.112678732152932,0.0177006899776288,0.0772133876615642,0.176928648352905
"57",10786,0.207241426731306,0.284472434511043,0.0404442532755656,0.10404958057149,0.193036457915273
"58",10787,0.0888707862852561,0.286626746118503,0.139662963858069,0.177152189076817,0.17684686003057
"59",10790,0.238058872003809,0.150982955340323,0.0637894540372827,0.159977080967457,0.204285386769145
"60",10791,0.245763516281243,0.374632332954328,0.369599077678647,0.358882905642757,0.293208830984422
"61",10792,0.189196097113907,0.385644100202249,0.460172919031894,0.240084624856708,0.236276428774256
"62",10793,0.137627242937435,0.200188184061381,0.191077669855706,0.181440765740128,0.130836624563232
"63",10794,0.258152494057838,0.188993160155136,0.225407681191295,0.097701923419202,0.229796144750729
"64",10795,0.109608820079477,0.128223460592137,0.159791515160519,0.165738983752447,0.102101727222447
"65",10796,0.368832823615442,0.278572111378511,0.354294837382892,0.396144408805669,0.393529762631722
"66",10797,0.1926410145411,0.0777626781943672,0.0282420508706613,0.0573710801061954,0.10523854267274
"67",10799,NA,NA,NA,NA,NA
"68",10800,0.0869793759972885,0.142540633572221,0.0109380269517633,0.018052854186303,0.091282098859244
"69",10801,0.261320298265933,0.277661817959386,0.18512984998102,0.137731113098802,0.31670714727716
"70",10802,0.279670604296641,0.1857448736629,0.00433832298046533,0.184076122064392,0.209798080206138
"71",10803,0.216335980489311,0.205739999791136,0.0358595533418963,0.0173861591196401,0.168404825593609
"72",10804,0.14877639395383,0.0873409012566872,0.05791459947665,0.058642568472628,0.218088392187095
"73",10805,0.338612951042586,0.449512331127526,0.311899916298778,0.361626377847542,0.411090416283893
"74",10807,0.0424175233546921,0.12354978642239,0.031872394853652,0.11025833208954,0.0565670995649521
"75",10808,0.123675138688173,0.102407771487374,0.132393377764824,0.162033621872971,0.112696366269408
"76",10809,0.115139617816751,0.103268385150381,0.100664834726894,0.126082582073422,0.227681273977983
"77",10810,0.0621312773852934,0.178048737260377,0.218544115980443,0.214326950884654,0.161681360001904
"78",10811,0.148580050069231,0.197350218268561,0.0620580648280239,0.103002086932922,0.134747438920592
"79",10812,0.212066901164097,0.0129851233403025,0.00649700010259458,0,0.106961854447307
"80",10813,0.185410366317615,0.40619842460155,0.323551219609579,0.296528038802707,0.23855182256463
"81",10814,0.223170370837777,0.135120500602045,0,0.295710031605245,0.23325527607656
"82",10815,0.362668499938576,0.333763213093776,0.119706740099482,0.316078156572922,0.292810447907647
"83",10816,0.227243412468953,0.240621266773055,0.18766361834243,0.331434202873005,0.166941833654821
"84",10817,0.118486007700995,0.201813635131142,0.150365804397376,0.162028487060301,0.115793487444114
"85",10818,0.117831514417707,0.174489316983686,0.0637898289315011,0.142548360423129,0.101769016123811
"86",10819,0.268571153787923,0.184731766754654,0.295684268383473,0.21942136107464,0.16054111480226
"87",10820,0.102004726305707,0.0899097032415699,0.040661344051143,0.114884229555102,0.141470207317221
"88",10821,0.10637340687727,0.180802780576528,0.0910088306237264,0.112977251370739,0.0769408914992277
"89",10822,0.200263878931533,0.33708266541538,0.335032546217572,0.214935428522998,0.198689178559156
"90",10823,0.283836099292826,0.418954892748496,0.231134909794073,0.346672783385954,0.30048887014401
"91",10824,0.137259994698364,0.206050509375101,0.0385449240060834,0.125953214735741,0.164535120654177
