"","ID","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"13",15,0.0127373408950968,0.129729277873507,0.139407533760018,0.0909380838509378,0.151240368833285,0.13774574839305,0.00955796927439985,0.138980491742552,0,0.0199909614178075
"14",16,0.152514070470181,0.216509760453903,0.365933417126906,0.506112810356282,0.340288040045352,0.176252902686721,0.32188596832122,0.32882096313415,0.0556385507776645,0.467450692779011
"15",17,0.363282139126507,0.176738932553721,0.297909898525862,0.264056352367406,0.256123160386357,0.241465156662592,0.102000461835903,0.186328846457072,0.363013572913629,0.309719505816873
"16",18,0.200870971020119,0.271845019290388,0.294655275502386,0.19877100711813,0.271962914173752,0.362829469749402,0.207932421603895,0.395840218950254,0.161689917936219,0.172956915223742
"17",19,0.0453413016326726,0.158476947198154,0.134359830524097,0.136921507303733,0.129660892666848,0.134250215062076,0.126921376742399,0.0921285831164956,0.108937790796891,0.237775126676968
"18",20,0.217339339632732,0.170050206795045,0.164603243119918,0.209048879548056,0.213043510670173,0.258016190284434,0.153546918183508,0.277883583491864,0.141128146608707,0.232307639723787
"19",21,0.215673150230681,0.263882922880028,0.181519688751233,0.228093924211314,0.18853082806915,0.241620949938829,0.0599108060762221,0.109254932967193,0.129484560538362,0.219229615343907
"20",22,0.17458293496975,0.147533944703974,0.152065295383005,0.220619851134483,0.0742812831703305,0.0872895126861504,0.17140047213468,0.12335872436388,0.189762480450853,0.230367517998952
"21",23,0.270885495742983,0.243512594500334,0.255704087689499,0.288215593379197,0.251688981798979,0.254365682754033,0.265639363089744,0.258568007082648,0.288739136920961,0.323865701331242
"22",24,0,0.194459125512028,0.171002687316076,0.122678575613563,0.224939480811117,0.132940217870783,0,0.142268082359586,0.023392793538534,0.0468277798930004
"23",26,0.125660815975755,0.456613173298927,0.100987885286722,0.213096106535724,0.313244446636156,0.367752903571901,0.0913809023161115,0.458660351870866,0.080452289785152,0.191642097323913
"24",28,0.353553390593274,0.114348255027274,0.384635852445924,0.386054998074706,0.215217381975691,0.410867821964753,0,0.0806461770082136,0.346687622640768,0.342364817411995
"25",29,0.15678773552719,0.0699740927958342,0.0615545980251544,0.149160924469953,0.0515830304092786,0.162600328276917,0.134300911764045,0.129231188478529,0.133160673635046,0.150959952086054
"26",30,0.203515085874284,0.246184021855529,0.249231281345575,0.256695811081953,0.208157380793423,0.231340116678861,0.250576315182205,0.246534130789897,0.219516383861067,0.34474664788887
"27",31,0.0981512465669706,0.329504831135186,0.304737533056037,0.138225702769289,0.307776141849198,0.217236272744488,0.274501985557748,0.125203154823994,0.127732323602161,0.255869350251948
"28",32,0.285634366408961,0.245919467891975,0.273236760157385,0.264610620651332,0.250905650997626,0.222846719661117,0.126859134951548,0.089145843525628,0.25171668132375,0.272689596699064
"29",33,0.167373651635247,0.303216506931449,0.179586661320366,0.300137758339227,0.190789103192395,0.273412565814881,0.304738560695788,0.225288221525172,0.305320362704326,0.22602496763584
"30",34,0.351667872323428,0.0577641496720958,0.127886736640801,0.135499333622938,0.097221644105896,0.0577583349904724,0.282563339911099,0,0.127083611504292,0.254179158203814
"31",35,0.29107316497513,0.14330098890102,0.111146551789516,0.23564433661666,0.175683812069978,0.118088336447521,0.211125062898237,0.165371295153244,0.058925565098879,0.301252513147619
"32",36,0,0.153136287379094,0.188541634039374,0,0.205527173115207,0.210321354623508,0,0.147114731821221,0,0.0890854575595602
"33",37,0.224020932725343,0.250395886538048,0.150328204657771,0.220597921723573,0.156186206915866,0.219346446488624,0.18477071532425,0.161046924920028,0.232693280430688,0.261224756003737
"34",38,0.162260794600556,0.5006868121692,0.192648253355512,0.216814776431309,0.185663357410676,0.431640464447957,0.152346762738418,0.28879210720302,0.0526351149994224,0.22056359901007
"35",39,0.06591735539717,0.114630114949805,0.0445764126724915,0.169053468599121,0.280182944439685,0.197697903733855,0.099228507928978,0.131378363880723,0.0875795450861159,0.274524863822326
"36",40,0.0393990269315777,0.139206276254264,0.119353969624245,0.162127300709444,0.195573156237362,0.190450969633314,0,0.261166849644733,0.0417235137583767,0.0145060140517032
"37",41,0.276310522555941,0.278132881751006,0.284800028930258,0.281015288217322,0.249106251466174,0.265366286663919,0.285234162975304,0.213213985959732,0.331402970556908,0.268582735509562
"38",43,0.295913016918105,0.186017378016459,0.182226803275807,0.319420759521232,0.161082761669992,0.113665045661055,0.16549228504153,0.219995641659802,0.241522546590568,0.285993267277946
"39",44,0.137752579924204,0.297713530731393,0.297072329675974,0.188491177018923,0.280453896705818,0.284675561346028,0.0885203742784486,0.268912138097969,0.0211730017357515,0.0801319530054661
"40",46,0.103251157648455,0.20753430845263,0.182857563924165,0.146698511122987,0.207248538393167,0.173876139294251,0.136535177016905,0.181698406881287,0.0154554278542495,0.112570564172705
"41",47,0.109290570895513,0.316329616549878,0.388184015119579,0.365909041321674,0.181025829475302,0.271281623959524,0.173371634456374,0.278075535282611,0.0664157211636879,0.187374200442597
"42",48,0.00562153209875498,0.1140509855861,0.192041220216841,0.0867166127696733,0.10899582324963,0.137824734931149,0.00562153209875499,0.0721824411754219,0,0.0324547884773737
"43",49,0.101454049089735,0.23087208696429,0.150830785036103,0.109003883671843,0.193664368590724,0.0991454688167179,0.0620774062308961,0.191559136159102,0.0199018673550642,0.120278493293752
"44",50,0.0134080641666175,0.140614822517731,0.149933374788416,0.0667299826739226,0.120573218366733,0.187988359458489,0.241580643367132,0.160569007138613,0.0143229715953394,0.263804792641379
"45",51,0.147699831397866,0.169055127869705,0.156837592705158,0.249059878364759,0.148871554194292,0.176991160629275,0.0553272878429918,0.154546190630788,0.275520932384779,0.219139962164092
"46",52,0.102070564550834,0.215647225820442,0.118230661928178,0.111609908691444,0.115935890755723,0.106347953659702,0.0918650973932924,0.190000135434749,0.0741412310878771,0.190992502816727
"47",53,0.4472709405517,0.185558713724519,0.192305778822659,0.322450050678484,0.282757906555171,0.322866701571554,0.310435015029398,0.313862351157106,0.148956690091882,0.359620819510101
"48",55,0.0834364889595106,0.228355303867346,0.257923783963413,0.0917749040347962,0.133473382659667,0.166793119546261,0,0.185581196887709,0.0208873029542567,0.102896554495798
"49",56,0.210248919506757,0.160307472131686,0.217447577358384,0.208239438691686,0.192424882512278,0.163086688942554,0.0979538717816177,0.171785961250254,0.150250127494642,0.275328435629891
"50",57,0.273917999242468,0.143663420782915,0.191606628662068,0.222558039122615,0.151414250450654,0.20799439215102,0.249055812425058,0.196523302822249,0.262426652356393,0.254653036622492
"51",58,0.166753500355884,0.236629345248535,0.138384709543425,0.123165726657653,0.26194142780424,0.165929313312043,0.325187532508167,0.0280340711086292,0.142450438852604,0.271520291095901
"52",59,0.340416253083525,0.21970650068356,0.202305212662801,0.370772368542615,0.181052057250893,0.087789465617389,0.110364847352317,0.339653480191781,0.344504176083108,0.278628927925965
"53",60,0.125784724720975,0.134218283905272,0.153794432591586,0.224172781108637,0.180357364491352,0.190296801658649,0.0126178562363165,0.212790723861098,0.174429329444893,0.13377313762778
"54",62,0.150377773962,0.0937903313647896,0.0986149288513798,0.187158868219574,0.100458916565963,0.0955296890072636,0.0368838121897541,0.0540039927880264,0.0211885176649713,0.232686658827711
"55",63,0,0.316654814054136,0.193649167310371,0.0188016925896641,0.0041699293675152,0.121492505901865,0,0.0956307943352194,0,0.0916575350615284
"56",64,0.16568003236092,0.192850912792139,0.256380744965416,0.181080904503902,0.23489776074858,0.200853884576893,0.177537091887125,0.270690470875566,0.0817781140725184,0.362495138597596
"57",65,0.163083831882731,0.0968971609125073,0.0990775599783533,0.241192808918696,0.109199835327125,0.102076688360816,0.263810142208895,0.144669090694488,0.0724975917752712,0.333681836212156
"58",67,0.0611039257586058,0.240891322152175,0.152584765671415,0.0671083675213545,0.193171837150068,0.177143201123425,0.100668481767703,0.223566847541984,0.355516775831696,0.235086591782234
"59",68,0.26360593489176,0.335038599868181,0.141819114477189,0.275131166191686,0.16410283989346,0.180164773118088,0.258017960888156,0.22858720753115,0.187988261092576,0.253049373495643
"60",69,0.113983657617603,0.21079725077121,0.158201645417833,0.136704126261976,0.150412553017357,0.189751729878108,0.0298645156826306,0.162685595181742,0.11006146370975,0.123293433148821
"61",70,0.017952648219832,0.133771046120254,0.11864058346749,0.0460434262291003,0.121525086171144,0.135179380495847,0.162298292247159,0.18516707919828,0.017952648219832,0.223771798506889
"62",71,0.0688276167509108,0.181523031352126,0.165875487311257,0.0521998794763409,0.0979416810651934,0.0772007480176221,0.050974433568112,0.176022104036862,0.0628300025827401,0.207491039172817
"63",72,0.0433776471218829,0.219534259699853,0.30943646783848,0.287312541635394,0.221615065826388,0.172188091922677,0.391222611693191,0.324739886812732,0.135414750419411,0.550134783483961
"64",73,0.058925565098879,0.110152776937804,0.13134438212976,0.183314921699585,0.136511626661351,0.397140674229908,0.120896279667088,0.467057148858844,0.0163640529537777,0.277797460974786
"65",74,0.322811528100671,0.320740310226737,0.356759579845297,0.468299725307585,0.400695103101905,0.397582751339953,0.267310849661619,0.308841347490149,0.179158930312424,0.347309535723491
"66",76,0.158749088679613,0.292186780896141,0.159580909680115,0.160395876755828,0.238759847456539,0.211461999868269,0.0725651727680089,0.225545308279414,0.109101991723016,0.0993361249822743
"67",77,0.105665137500406,0.209954967492746,0.226707301238951,0.176345470366774,0.220673505348182,0.207740213472858,0.141935375981776,0.278434233493438,0.171724437450485,0.209449917522832
"68",78,0.0782333109353648,0.159199123677902,0.111686310501883,0.114532043892425,0.133529533433008,0.210085555780788,0.0449329788029243,0.176497127395499,0.13424398967759,0.15039154025836
"69",79,0.0442995254552184,0.14642800135284,0.129944281013334,0.132294587815468,0.152256654402852,0.141744325295009,0.163108679260828,0.0611759098337801,0.0696506693166883,0.195523430906387
"70",80,0.07576285598533,0.373527928971938,0.264106663227891,0.16000001828194,0.209924539296137,0.198208327123299,0.0714225565118828,0.161386781783577,0.122160640664839,0.114873397362044
"71",81,0.25826223934046,0.328973193299971,0.373045754376901,0.258198889747161,0.311162103977111,0.283239586017763,0.205749009958517,0.21744182160537,0,0.265017335473235
"72",83,0.626373297468264,0.529674273770768,0.420858890614427,0.309700275382809,0.330541604483508,0.373279285730979,0.393094145361934,0.302872463104376,0.589844087525104,0.561780251485659
"73",84,0.299372579241091,0.0934068344744966,0.17911790401539,0.247428308674782,0.201437171790121,0.146113581751613,0.375403204200262,0.122564743692753,0.290467101783154,0.297659577233372
"74",85,0.149110882905188,0.185768700551259,0.250210975354124,0.17603761430114,0.136212214358186,0.355068065936051,0.397574748702293,0.141779983362648,0.19141689648955,0.166616315481314
"75",86,0.382521899229013,0.265580559239668,0.336368606754002,0.391485861093421,0.267452954766756,0.297499610851742,0.360977905591542,0.449563884640583,0.347612666412628,0.388116397713191
"76",87,0.233095710598281,0.112564124019894,0.10208004082205,0.263662555130053,0.0895802021015723,0.17192279388481,0.0361041608706292,0.14918357943341,0.165993568182133,0.293682648483943
"77",88,0.254129973376349,0.136739989727843,0.13802660620414,0.177582946989947,0.139477361897786,0.159283155161869,0.144302281379301,0.140831187318795,0.27130617052206,0.235687154932121
"78",89,0.456637411059374,0.389656238055531,0.35190745382848,0.179325246088628,0.355052421685674,0.317379347252678,0.443210818389112,0.188272268471318,0.32634069336614,0.490696247715369
"79",90,0.203196535169765,0.233975329198916,0.212758832899718,0.485090287420558,0.24584895740363,0.331291625724798,0.301474816655923,0.180476223973732,0.102062072615966,0.417071893576491
"80",91,0.013360687632081,0.183406566956979,0.174217759950265,0.144243196493515,0.154380907749852,0.177197561190894,0.171503808940974,0.154333842105699,0.0798905930601749,0.186272212452028
"81",94,0.0587506967257885,0.136192586756557,0.521103209359651,0.194377424122946,0.154348002477706,0.365323153243606,0.276372432205177,0.110446289112147,0.116294889318187,0.495507021241056
"82",95,0.201985461306382,0.202963681081223,0.146159198042571,0.139063188779908,0.152504680483071,0.142872741414802,0.100384309887653,0.0578793808330517,0.140768891941185,0.252489067340536
"83",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",97,0.266294651046636,0.21920429687209,0.187223958403191,0.180053046234858,0.241301227899602,0.250828587455551,0.24619330187569,0.177435281307978,0.178819489839815,0.331046463715491
"85",98,0.250715957582506,0.342265311429694,0.257476708223176,0.139860230780485,0.217271160500258,0.303103224937778,0.123289697499603,0.152135329771545,0.156850160499678,0.227230231019394
"86",99,0.243332131696144,0.222060314888408,0.240929360583333,0.172061800402921,0.292546737506815,0.246671033047485,0.019799766745663,0.263471899375937,0,0.229666500347692
"87",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",101,0.227712204259951,0.193532724279893,0.175041199710037,0.152855891634059,0.154459198667277,0.251730209295474,0.165121400610914,0.263114957507649,0.27487266698982,0.214319208215173
"89",102,0.167450050640081,0.197959922314663,0.144771660433064,0.21056051093278,0.155446741253246,0.205250508915078,0.023193409044793,0.208593012290216,0.158482631228803,0.222613010837174
"90",103,0.00401584783626054,0.195525815350563,0.209001443260207,0.0403840677001742,0.172844704537481,0.201079246699952,0.0537168391734472,0.220419433793797,0.00803169567252108,0.16465780260586
"91",104,0.0295504897773327,0.160197749944692,0.187572204900514,0.200079501093891,0.146553726662485,0.208647364864561,0.110476447185838,0.152806839604409,0.0828695631231383,0.213354663725174
"92",105,0.0564258062703957,0.260856686409914,0.334843456678411,0.155146695206606,0.258768108999403,0.26373791339551,0.0319547223547969,0.154455005812292,0,0.206469133139744
"93",106,0.204593268657413,0.2714653881855,0.170301443907189,0.189354468836621,0.139220787341751,0.233151292759767,0.0197420961696683,0.285915174552413,0.131021541948463,0.282582166819364
"94",107,0.189830096861684,0.243268498895972,0.319691840178592,0.208799266346174,0.258222835864906,0.235339513026476,0.175088856478259,0.134256214375297,0.150455025999396,0.222991656010153
"95",108,0.172942415999305,0.252489368645035,0.286677945640618,0.207812747780527,0.259745952999882,0.215246651731438,0.0861042859410297,0.278246803617333,0.188468894403677,0.255439010488006
"96",109,0.181940624025479,0.2144405074185,0.148290320140972,0.260577460421346,0.142320999162486,0.135038140178238,0.267340478358626,0.169539693124935,0.160515452530843,0.262726638755812
"97",110,0.212646229784135,0.140791864192678,0.134447652380211,0.276577681335567,0.145871799104189,0.222968440625106,0.342311008596994,0.119390791533752,0.079275893819062,0.326774026586398
"98",111,0.125750448035333,0.192697874342738,0.143479799083045,0.196110112892281,0.17238024299701,0.184491795623562,0.131180968567412,0.245555636932155,0.147259959154456,0.188141957306876
"99",112,0.104682885065422,0.125113161066435,0.23902154326325,0.139221044223,0.169923495643886,0.128299838194934,0.16689679261325,0.111215247517122,0.096598616974232,0.129136498712092
"100",113,0.143235410781811,0.262055591760135,0.291796532405829,0.165992212841824,0.261208456323209,0.271990832451206,0.335033229746199,0.334278085702458,0.113700739186447,0.249520580943092
"101",114,0.15876270252503,0.225324528955543,0.381078648690047,0.362531245480979,0.336540447403061,0.387834295725723,0.297171624933677,0.227592830403319,0.141903049501824,0.567424861139652
"102",115,0.166108133785771,0.323056021440256,0.130242602893454,0.1004596880515,0.229684218010251,0.219992044732908,0.384419852937779,0.316764183970191,0.0778912241494166,0.304439252937336
"103",116,0.222171785165007,0.395710675549752,0.307713801652524,0.284025772563433,0.329191620732556,0.439805429168858,0.306433696734797,0.367001266575543,0.146273951897927,0.300957788447998
