"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"62",62,0.035890556149697,0.123805857388569,0.116502882742597,0.0992391342564875,0.0488888867313869,0.0930041983041676,0.0342475061688998
"63",63,0.429100335125038,0.319391782642937,0.430774088428951,0.293326460237713,0.343937759249489,0.3125797808446,0.298069451052044
"64",64,0.127517008978642,0.293225418438207,0.224261131029079,0.152473656586295,0.302727797852545,0.211849086372803,0.210796486582224
"65",65,0.231834466162514,0.209677914724019,0.213628754637939,0.235774473471467,0.109002699369414,0.27602079095222,0.0826919596462645
"66",66,0.0414878965418825,0.17467795812594,0.246347649014532,0.11617283309922,0.187958473392972,0.205430690499626,0.162855142055678
"67",67,0.157291598655595,0.226131841819081,0.12585655564865,0.159853201582727,0.17381890293644,0.197783799278978,0.130222692045752
"68",68,0.0249865283993692,0.200959918226326,0.0427633575712675,0.10476941353933,0.0836531418566622,0.0850949397675675,0.0681342794893393
"69",69,0.0499890210805139,0.356702799064142,0.227412772329701,0.0377181722162135,0.35934943330296,0.318248839140495,0.10448669946606
"70",70,0.227485955390508,0.132862357123038,0.070076800365193,0.212866353376165,0.209116378184549,0.173163368132443,0.151756423111697
"71",71,0.00374203873571767,0.195556366368214,0.104712185659799,0.126969518988153,0.195195428519846,0.283857219852584,0.219311174625039
"72",72,0.219715713748979,0.22330825478584,0.0988658379276591,0.106819306844854,0.300582683735754,0.272950486726094,0.322216793134195
"73",73,0.102523330235414,0.123695763211882,0.157880682292141,0.127515289846998,0.170290088324303,0.24088801687163,0.102633178297129
"74",74,0.274692250130707,0.0524560531839835,0.0368434714388289,0.233141363165448,0.320873078124468,0.260653564731815,0.203134882562662
"75",75,0.199494420228274,0.152985871713905,0.0441165334507058,0.0182704341041408,0.110209097976148,0.10934889531017,0.3530686416428
"76",76,0.117777388203654,0.234578546175345,0.0967817235910252,0.117250490361215,0.12342140604398,0.193104075441632,0.156763315164963
"77",77,0.206205954786479,0.193235090390101,0.16174175886083,0.183060511977765,0.233476830444841,0.271514645004622,0.243835089373449
"78",78,0.60732266729499,0.158557792198657,0.320523273635216,0.236930827632707,0.254967951673734,0.147135780977403,0.149776641372732
"79",79,0.322575854806036,0.188993446910858,0.0195195033797907,0.0762479822907251,0.293056516643279,0.197358764712671,0.0911015146289723
