"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"1",1,0.101778023369126,0.185841552091453,0.223967413779597,0.0532334584745393,0.233653506494254,0.189920763134728,0.141033441891221
"2",2,0.0769520557100822,0.110252412888681,0.231159150212774,0.114519392431727,0.124469522999969,0.295432629961171,0.230921855479787
"3",3,0.140339239544582,0.214821631526448,0.16263379260673,0.150599090171335,0.135595736488241,0.265486879189405,0.11767896834045
"4",4,0.167958115890888,0.238641351643661,0.290131891315015,0.24330894285956,0.0918931872970584,0.254122774471564,0.149254519028287
"5",5,0.253390913443766,0.257480223492658,0.113056004943187,0.253475567043076,0.302893398269534,0.310363834840772,0.329453941430832
"6",6,0.119781165705322,0.347084382025114,0.118144536112678,0.219714812341552,0.318344198971564,0.324242614809882,0.303970495332472
"7",7,0.0879740250476567,0.343915031184194,0.251116887310012,0.231249377100451,0.264722462609608,0.397781543699239,0.295900352229771
"8",8,0.0602181302250529,0.143393095429535,0.011169694904956,0.0890856791092632,0.106994141788967,0.169495609423143,0.134758830507687
"9",9,0.145106551523872,0.0621987417837918,0.0484333032188149,0.13321400782431,0.0656667759902346,0.0607590759224023,0.0683923338452588
"10",10,0.136610790219591,0.111171459098591,0.193474284305464,0.180603648810667,0.158155096487648,0.159371972007109,0.130762952901104
"11",11,0.0319906211936454,0.17105189430467,0.0832328530993339,0.058086098472599,0.0759910207524523,0.191621571347649,0.0702049105288359
"12",12,0.106116792335648,0.177596247003249,0.136391799165865,0.159070796946035,0.0838255998931922,0.0927959016499462,0.0483782260675603
"13",13,0.126318228889975,0.158756583884101,0.187289736795986,0.153547433582525,0.159530191843573,0.271233055210594,0.153354600177935
"14",14,0.126734989509445,0.129377262739669,0.140423836391775,0.0932580928031409,0.0826765376417539,0.096941723426538,0.0948369739759066
"15",15,0.0731496897504121,0.270503345055078,0.127191072551323,0.160150720161826,0.154381346210274,0.119047685421247,0.138294081240549
"16",16,0.0129755662932685,0.148222416328276,0.0433339716926974,0.0338166342694538,0.16300272343126,0.202967015492594,0.128315210040869
"17",17,NA,NA,NA,NA,NA,NA,NA
"18",18,0.036195551769227,0.0825111923055598,0.0800465207660821,0.140281740677555,0.102767164466973,0.105180844731582,0.0876559769837272
"19",19,NA,NA,NA,NA,NA,NA,NA
"20",20,0.246967402710736,0.187737056659724,0.288206857112282,0.186613004830318,0.174643415410605,0.251064402064043,0.158320628454228
"21",21,0.112888829643687,0.328800407651378,0.374870960009623,0.263477332578992,0.205545363987717,0.249446486153678,0.217348385037388
"22",22,0.0884946874856918,0.0731965937218075,0.0730241417931412,0.0781940028498476,0.188226210227885,0.124028795453399,0.136538140092767
"23",23,0.107491252671463,0.0963401051101377,0.0908070216032499,0.119386880407322,0.0864290628776836,0.200567706647092,0.079476700326333
"24",24,0.210309451890325,0.173689671595389,0.14307626290214,0.251057247273704,0.323324897196824,0.3499925230269,0.244269778114407
"25",25,0.127290235794961,0.13194800153096,0.154362072661538,0.147463882993551,0.166676559975069,0.149223334027217,0.136647333527253
"26",26,NA,NA,NA,NA,NA,NA,NA
"27",27,0.052106281563709,0.0411732810606322,0.0479207063479835,0.0555467044555415,0.0513820950540451,0.0660856927604413,0.0540832423318812
"28",28,0.0210678655894346,0.213448190717028,0.0699793109448592,0.0230379163742536,0.137666653578665,0.174148286840643,0.119835437001532
"29",29,0.30774239164683,0.334696165688919,0.425399701252063,0.371559767086156,0.258380597067348,0.330480463765595,0.291122635968444
"30",30,0.094684756376212,0.211670786759005,0.0360355792324136,0.0980433869197539,0.216849985604942,0.220042799456613,0.139770528061695
"31",31,0.160832378080889,0.120135085315184,0.0720436669138581,0.173997707637428,0.0990695650623273,0.122717620989215,0.11586895612885
"32",32,0.0777394965043057,0.111277226230403,0.30209430634933,0.185354930165883,0.133254992468207,0.0826077167136638,0.0674761338638504
"33",33,0.0700086829934271,0.186365268434032,0.0877109079665198,0.207686919794146,0.258482182300772,0.226584948945806,0.20207796060985
"34",34,0.210690132982015,0.153812962993541,0.123639352491927,0.119583588242331,0.125529259464783,0.121941179677203,0.0437746189418792
"35",35,0.119293193918851,0.15500461868754,0.111999315477772,0.102736407613673,0.100064860490597,0.17576906250578,0.209633036706487
"36",36,0.137823317278427,0.16083956978044,0.0981125408476316,0.0683783023504051,0.0821320195608548,0.104579337977496,0.0459549412129141
"37",37,0.155558170964571,0.134754041719428,0.169649129467879,0.149894804597885,0.112186855206005,0.230267850707151,0.137697624639038
"38",38,0.0979009158332312,0.174941915500776,0.184351608740577,0.133441384205015,0.160400884127724,0.151747166725406,0.177735825428556
"39",39,0.0555378819751895,0.0908136523255064,0.116859188529073,0.0619342336678076,0.0700802505426139,0.0773140313548863,0.0612841836313553
"40",40,NA,NA,NA,NA,NA,NA,NA
"41",41,NA,NA,NA,NA,NA,NA,NA
"42",42,0.272883455120109,0.230053032721436,0.190992641488329,0.169967195135628,0.24588129866385,0.291309979935884,0.050042287049879
"43",43,0.175505880216548,0.243599002383689,0.281335651560151,0.281746803544551,0.199743541462797,0.228748529001323,0.145354431901923
"44",44,0.0650201701354562,0.0725032224127626,0.0420594985057325,0.046518158958301,0.160611731975162,0.240532780376333,0.129954873903434
"45",45,0.130650992442727,0.176141795249665,0.227749024735914,0.220648922444954,0.251906179274117,0.144206841631962,0.170919142868441
"46",46,0.159392886117504,0.417721558318746,0.426886279854074,0.295131981162634,0.426404279734717,0.176108489039514,0.222290259196335
"47",47,0.158500408286026,0.344223649443569,0.145407243881228,0.251201822914437,0.0942402137941725,0.0928455389327404,0.20618203708367
"48",48,0.0557565038724686,0.124765418570689,0.0675066312970767,0.0852522704804499,0.109718360232082,0.115910589943192,0.0903693067890325
"49",49,0.0669257285814374,0.330878534111984,0.122129908412019,0.11400842374391,0.110173747270622,0.199856780546698,0.313698019635162
"50",50,NA,NA,NA,NA,NA,NA,NA
"51",51,NA,NA,NA,NA,NA,NA,NA
"52",52,0.0971307560761377,0.127441299944368,0.0751698848223517,0.180121032933482,0.130679011034036,0.163761834219199,0.167786063639838
"53",53,0.149984571437572,0.261048619806766,0.290607833263382,0.126060577919294,0.215963395975885,0.254213319513026,0.233273087388657
"54",54,0.0990589625567656,0.252048641296134,0.0787796876653163,0.14433392122564,0.125562164849036,0.200221810466255,0.229191204820364
"55",55,NA,NA,NA,NA,NA,NA,NA
"56",56,0.128245993407782,0.20215187080483,0.127283679688181,0.0833702329573894,0.243534084040953,0.241089057162053,0.214889566343892
"57",57,0.174919518227361,0.185483803869456,0.208661651186875,0.263586237868855,0.264388935405555,0.325627796342022,0.285177341888416
"58",58,0.0667677072705834,0.228936416210213,0.158665417760928,0.193362250983731,0.103217491233279,0.0936729775519055,0.125324893069556
"59",59,NA,NA,NA,NA,NA,NA,NA
"60",60,0.0893788537769513,0.125379478009025,0.202451835443812,0.156514901562017,0.0942897967200738,0.120969825469721,0.0953441515198923
"61",61,0.227241830437438,0.167183010041929,0.148015007090552,0.171250091502645,0.163301489582228,0.263789400076543,0.364047319612422
"62",62,0.0976626033445407,0.074535724835199,0.0958484732504361,0.0924749202353707,0.0412772997888703,0.0681083634820589,0.041843302004146
"63",63,0.396332436577146,0.265187549191414,0.337292059343536,0.300841622929653,0.385517994977158,0.283352819441253,0.285672633492173
"64",64,0.132558695764866,0.244587174052915,0.182523259425659,0.107164265131654,0.112838233073017,0.221535849062763,0.216717443678884
"65",65,0.18482835337615,0.0604961883411323,0.155533389395985,0.132606791696505,0.0980136075910887,0.269962354117776,0.100981147125113
"66",66,0.0673273715804042,0.156578185390433,0.19800849770392,0.148277135450014,0.143331770725049,0.191728009814022,0.158548589671114
"67",67,0.109775442828082,0.133808176681766,0.182655543930225,0.104282698655511,0.141506946687896,0.0810176711241318,0.100832803537633
"68",68,NA,NA,NA,NA,NA,NA,NA
"69",69,0.04880450759437,0.199506153119636,0.22236440451277,0.121654487759914,0.231465128509459,0.245323394267801,0.0954991077585223
"70",70,0.29794299030799,0.137789766738307,0.155333157129995,0.315100894441952,0.116514123787791,0.1660692354088,0.126789110350609
"71",71,0.00505101505193451,0.217711745586756,0.0622753738664461,0.103019377205651,0.191459176742143,0.28315167500676,0.307811859708676
"72",72,0.261532543308835,0.132944088237258,0.161360328865798,0.0864219179035571,0.299812142067075,0.233295079184598,0.228747359149295
"73",73,0.073564499495926,0.140087323661348,0.133167557823019,0.144526064157493,0.15077514562628,0.178578016064377,0.138586391820927
"74",74,NA,NA,NA,NA,NA,NA,NA
"75",75,NA,NA,NA,NA,NA,NA,NA
"76",76,0.0396779015842332,0.124037981081785,0.0725449108855267,0.128788226158292,0.131706001992805,0.138061458878252,0.112128158502723
"77",77,0.157048316103676,0.156412323724861,0.0984624138282917,0.188800030991383,0.229770985716495,0.103361803645398,0.225740025280865
"78",78,0.245898704007534,0.114740408130229,0.105510242329665,0.232332333621607,0.279317313294627,0.171472301953246,0.208992785612244
"79",79,0.163289903578461,0.1791928937415,0.0215652311467654,0.0592239231848055,0.189381650827785,0.140918126160859,0.140562158654661
