"","ID","nstate"
"1",100,2
"2",101,4
"3",102,5
"4",103,2
"5",105,4
"6",106,5
"7",108,3
"8",109,5
"9",110,5
"10",111,3
"11",112,NA
"12",113,5
"13",114,5
"14",115,5
"15",116,4
"16",117,3
"17",118,5
"18",119,5
"19",120,5
"20",121,3
"21",122,4
"22",123,3
"23",124,4
"24",125,5
"25",126,3
"26",127,3
"27",128,3
"28",129,5
"29",130,4
"30",131,4
"31",132,5
"32",133,5
"33",135,4
"34",136,4
"35",138,5
"36",139,3
"37",140,4
"38",141,5
"39",142,5
"40",180,5
"41",200,4
"42",201,NA
"43",202,5
"44",203,5
"45",204,5
"46",205,5
"47",206,4
"48",207,2
"49",208,5
"50",209,5
"51",210,3
"52",211,5
"53",212,NA
"54",213,NA
"55",214,2
"56",215,4
"57",216,5
"58",217,4
"59",218,4
"60",219,5
"61",220,4
"62",221,4
"63",222,4
"64",223,5
"65",224,4
"66",225,5
"67",226,NA
"68",227,NA
"69",228,4
"70",229,5
"71",230,5
"72",231,4
"73",232,5
"74",233,5
"75",234,5
"76",235,NA
"77",236,4
"78",237,4
"79",238,5
"80",240,5
"81",242,5
"82",243,3
"83",244,4
"84",245,4
"85",246,3
"86",247,5
"87",248,3
"88",249,5
"89",250,3
"90",251,4
"91",252,4
"92",253,3
"93",254,5
"94",255,5
"95",256,4
"96",257,5
"97",258,4
"98",259,5
"99",260,5
"100",261,4
"101",263,5
