"","ID","nstate"
"1",1,5
"2",2,4
"3",3,2
"4",4,3
"5",5,3
"6",6,5
"7",7,4
"8",8,2
"9",9,4
"10",10,4
"11",11,3
"12",12,3
"13",13,2
"14",14,3
"15",15,4
"16",16,5
"17",17,NA
"18",18,3
"19",19,4
"20",20,5
"21",21,5
"22",22,5
"23",23,4
"24",24,5
"25",25,5
"26",26,NA
"27",27,4
"28",28,5
"29",29,4
"30",30,4
"31",31,2
"32",32,5
"33",33,5
"34",34,3
"35",35,4
"36",36,3
"37",37,5
"38",38,5
"39",39,4
"40",40,NA
"41",41,2
"42",42,5
"43",43,4
"44",44,3
"45",45,5
"46",46,5
"47",47,4
"48",48,4
"49",49,4
"50",50,NA
"51",51,NA
"52",52,4
"53",53,5
"54",54,3
"55",55,NA
"56",56,5
"57",57,5
"58",58,4
"59",59,NA
"60",60,4
"61",61,5
"62",62,5
"63",63,3
"64",64,5
"65",65,3
"66",66,3
"67",67,4
"68",68,NA
"69",69,3
"70",70,4
"71",71,3
"72",72,5
"73",73,5
"74",74,NA
"75",75,NA
"76",76,3
"77",77,5
"78",78,2
"79",79,3
