"","ID","nstate"
"1",1,5
"2",2,5
"3",3,NA
"4",4,5
"5",6,5
"6",7,5
"7",8,4
"8",10,NA
"9",11,4
"10",12,5
"11",13,5
"12",14,5
"13",15,5
"14",18,5
"15",19,5
"16",21,5
"17",22,4
"18",23,5
"19",24,3
"20",25,5
"21",26,5
"22",27,5
"23",28,4
"24",29,5
"25",30,4
"26",31,5
"27",32,4
"28",33,2
"29",34,2
"30",35,5
"31",36,5
"32",37,5
"33",39,4
"34",40,5
"35",41,4
"36",43,5
"37",46,5
"38",47,5
"39",48,4
"40",50,5
"41",51,5
"42",52,5
"43",53,5
"44",55,5
"45",56,5
"46",57,5
"47",58,5
"48",60,4
"49",61,5
"50",62,4
"51",63,5
"52",64,5
"53",66,5
"54",67,5
"55",68,4
"56",70,3
"57",71,4
"58",72,5
"59",74,5
"60",79,5
"61",80,5
"62",81,5
"63",84,5
"64",86,5
"65",87,5
"66",88,5
"67",93,5
"68",94,5
"69",95,NA
"70",96,3
"71",97,4
"72",99,5
"73",100,2
"74",101,5
"75",102,3
"76",103,4
"77",104,4
"78",105,5
"79",106,5
"80",107,5
"81",108,5
"82",109,4
"83",110,5
"84",111,5
"85",112,5
"86",113,4
"87",114,5
"88",115,5
"89",116,5
"90",117,5
"91",118,2
"92",119,5
"93",120,5
"94",121,4
"95",122,4
"96",123,3
"97",124,5
"98",125,4
"99",126,5
"100",127,5
"101",128,5
"102",129,2
"103",130,4
"104",131,4
"105",132,4
"106",133,4
"107",134,5
"108",135,4
"109",137,4
"110",138,4
"111",139,5
"112",140,3
"113",141,5
"114",143,5
"115",145,NA
"116",146,5
"117",147,5
"118",148,3
"119",152,5
"120",154,5
"121",156,5
"122",159,4
"123",161,5
"124",163,5
"125",164,5
