"","ID","nstate"
"1",2,NA
"2",3,4
"3",4,3
"4",6,4
"5",8,4
"6",9,2
"7",10,NA
"8",12,4
"9",13,NA
"10",20,4
"11",23,5
"12",26,5
"13",28,4
"14",31,3
"15",34,5
"16",38,4
"17",39,5
"18",41,5
"19",43,5
"20",46,4
"21",47,3
"22",48,2
"23",52,5
"24",57,3
"25",74,3
"26",82,5
"27",84,5
"28",90,3
"29",105,3
"30",107,5
"31",124,5
"32",125,5
"33",128,5
"34",154,5
"35",162,5
"36",172,4
"37",173,4
"38",181,5
"39",184,2
"40",186,5
"41",195,2
"42",202,5
"43",236,4
"44",239,NA
"45",258,5
"46",259,2
"47",271,3
"48",281,4
"49",288,5
"50",300,NA
"51",306,4
"52",323,3
"53",332,5
"54",352,4
"55",359,4
"56",364,4
"57",367,5
"58",370,4
"59",376,4
"60",379,2
"61",392,4
"62",394,4
"63",398,4
"64",405,5
"65",407,5
"66",426,4
"67",430,NA
"68",435,4
"69",447,4
"70",449,4
"71",451,3
"72",454,5
"73",461,5
"74",465,NA
"75",466,NA
"76",497,5
"77",499,4
"78",500,4
"79",504,5
"80",512,4
"81",518,5
"82",520,4
"83",524,4
"84",526,4
"85",527,5
"86",529,2
"87",531,5
"88",536,3
"89",543,4
"90",556,3
"91",559,5
"92",560,4
"93",568,5
"94",587,3
"95",603,3
