"","ID","nstate"
"1",3,NA
"2",5,NA
"3",6,NA
"4",7,2
"5",9,NA
"6",10,NA
"7",11,NA
"8",12,NA
"9",13,NA
"10",14,NA
"11",17,2
"12",18,NA
"13",20,NA
"14",21,NA
"15",22,NA
"16",24,NA
"17",25,NA
"18",26,NA
"19",27,NA
"20",28,NA
"21",29,NA
"22",30,NA
"23",31,NA
"24",32,NA
"25",33,NA
"26",34,NA
"27",36,NA
"28",37,2
"29",38,NA
"30",39,2
"31",40,NA
"32",41,2
"33",42,NA
"34",43,NA
"35",44,NA
"36",45,NA
"37",46,NA
"38",47,NA
"39",48,2
"40",49,NA
"41",50,2
"42",51,NA
"43",53,NA
"44",54,NA
"45",55,NA
"46",56,NA
"47",57,NA
"48",58,NA
"49",60,NA
"50",62,NA
"51",63,NA
"52",64,NA
"53",65,NA
"54",66,NA
"55",67,NA
"56",68,NA
"57",69,NA
"58",70,NA
"59",71,NA
"60",72,NA
"61",73,NA
"62",74,NA
"63",76,NA
