"","ID","nstate"
"1",102,3
"2",103,4
"3",104,5
"4",105,5
"5",106,5
"6",107,2
"7",108,5
"8",110,3
"9",111,4
"10",112,5
"11",113,NA
"12",115,5
"13",116,5
"14",117,NA
"15",118,4
"16",119,NA
"17",120,5
"18",121,5
"19",122,5
"20",123,NA
"21",124,NA
"22",126,4
"23",127,5
"24",130,2
"25",131,NA
"26",132,5
"27",134,4
"28",135,5
"29",136,NA
"30",137,5
"31",138,5
"32",139,4
"33",140,4
"34",141,4
"35",142,2
"36",143,NA
"37",144,5
"38",145,4
"39",146,3
"40",150,5
"41",152,4
"42",153,5
"43",156,5
"44",158,NA
"45",159,4
"46",162,NA
"47",163,3
"48",164,4
"49",165,5
"50",166,4
"51",168,NA
"52",169,5
"53",170,5
"54",171,3
"55",172,4
"56",173,5
"57",175,NA
"58",176,4
"59",178,4
"60",179,NA
"61",180,3
"62",181,4
"63",182,NA
"64",183,4
"65",184,4
"66",185,NA
"67",186,3
"68",187,2
"69",188,5
"70",189,5
"71",190,4
"72",191,5
