"","ID","nstate"
"1",1,5
"2",2,2
"3",5,4
"4",9,4
"5",11,4
"6",14,4
"7",19,4
"8",22,3
"9",23,4
"10",24,4
"11",25,5
"12",26,5
"13",32,4
"14",33,4
"15",34,3
"16",35,2
"17",36,4
"18",38,2
"19",39,3
"20",47,5
"21",48,5
"22",58,3
"23",66,5
"24",68,4
"25",70,NA
"26",72,4
"27",73,3
"28",74,4
"29",75,4
"30",76,4
"31",77,3
"32",79,5
"33",81,3
"34",83,4
"35",89,4
"36",90,5
"37",91,5
"38",94,3
"39",98,4
"40",103,4
"41",104,5
