"","ID","nstate"
"1",102,4
"2",103,4
"3",104,4
"4",105,4
"5",106,5
"6",107,3
"7",108,5
"8",110,5
"9",111,4
"10",112,4
"11",113,NA
"12",115,5
"13",116,5
"14",117,NA
"15",118,5
"16",119,NA
"17",120,5
"18",121,5
"19",122,4
"20",123,NA
"21",124,NA
"22",126,4
"23",127,4
"24",130,2
"25",131,NA
"26",132,5
"27",134,4
"28",135,4
"29",136,3
"30",137,4
"31",138,5
"32",139,5
"33",140,5
"34",141,5
"35",142,2
"36",143,NA
"37",144,3
"38",145,5
"39",146,4
"40",150,5
"41",152,3
"42",153,5
"43",156,5
"44",158,NA
"45",159,5
"46",162,NA
"47",163,3
"48",164,5
"49",165,5
"50",166,4
"51",168,2
"52",169,5
"53",170,4
"54",171,5
"55",172,4
"56",173,4
"57",175,NA
"58",176,4
"59",178,4
"60",179,NA
"61",180,5
"62",181,4
"63",182,NA
"64",183,5
"65",184,3
"66",185,4
"67",186,3
"68",187,2
"69",188,5
"70",189,4
"71",190,5
"72",191,5
