"","ID","nstate"
"1",2,NA
"2",3,3
"3",4,4
"4",6,5
"5",8,3
"6",9,4
"7",10,4
"8",12,3
"9",13,NA
"10",17,5
"11",20,4
"12",23,4
"13",26,5
"14",28,4
"15",31,4
"16",34,5
"17",38,5
"18",39,3
"19",41,3
"20",43,4
"21",46,3
"22",47,4
"23",48,2
"24",52,4
"25",57,5
"26",74,5
"27",82,5
"28",84,5
"29",90,4
"30",94,5
"31",105,5
"32",107,5
"33",124,4
"34",125,3
"35",128,4
"36",154,5
"37",162,5
"38",172,3
"39",173,5
"40",181,5
"41",184,2
"42",186,4
"43",195,4
"44",202,5
"45",236,5
"46",239,NA
"47",258,5
"48",259,2
"49",271,4
"50",281,3
"51",288,5
"52",300,4
"53",306,5
"54",323,3
"55",332,5
"56",352,4
"57",359,5
"58",364,4
"59",367,4
"60",370,3
"61",376,5
"62",379,3
"63",392,3
"64",394,4
"65",398,5
"66",405,5
"67",407,4
"68",426,5
"69",430,NA
"70",435,3
"71",447,3
"72",449,5
"73",451,4
"74",454,4
"75",461,3
"76",465,NA
"77",466,3
"78",497,5
"79",499,3
"80",500,4
"81",504,5
"82",512,4
"83",518,4
"84",520,5
"85",524,3
"86",526,5
"87",527,4
"88",529,3
"89",531,5
"90",536,3
"91",543,4
"92",556,4
"93",559,3
"94",560,5
"95",568,4
"96",587,3
"97",603,5
