"","ID","nstate"
"1",54016,5
"2",54049,4
"3",54050,4
"4",54064,3
"5",54067,4
"6",54070,5
"7",54071,5
"8",54075,4
"9",54090,5
"10",54096,3
"11",54098,5
"12",54102,5
"13",54103,3
"14",54114,5
"15",54115,5
"16",54117,4
"17",54119,3
"18",54121,4
"19",54128,3
"20",54129,5
"21",54131,5
"22",54134,3
"23",54135,5
"24",54138,5
"25",54146,5
"26",54148,3
"27",54151,5
"28",54153,5
"29",54157,5
"30",54158,4
"31",54180,2
"32",54183,5
