"","ID","nstate"
"1",1,2
"2",2,3
"3",3,2
"4",4,3
"5",5,3
"6",6,2
"7",7,3
"8",8,3
"9",10,4
"10",11,2
"11",12,2
"12",14,4
"13",15,2
"14",16,3
"15",17,3
"16",18,2
"17",19,4
"18",20,3
"19",21,3
"20",22,3
"21",23,3
"22",24,2
"23",25,4
"24",26,2
"25",28,2
"26",29,2
"27",30,2
"28",31,4
"29",32,3
"30",33,3
"31",34,5
"32",35,2
"33",36,4
"34",37,3
"35",38,2
"36",39,2
"37",40,2
"38",41,4
"39",42,4
"40",43,2
"41",44,3
"42",46,3
"43",47,2
"44",48,2
"45",49,4
"46",51,2
"47",52,5
"48",53,3
"49",54,4
"50",55,5
"51",56,4
"52",57,4
"53",58,2
"54",59,3
"55",60,2
"56",61,4
"57",62,2
"58",64,4
"59",66,3
"60",67,2
"61",68,3
"62",69,3
"63",70,2
"64",71,2
"65",72,3
"66",74,2
"67",75,2
"68",76,3
"69",77,4
"70",78,2
"71",79,3
"72",80,2
"73",81,3
"74",82,3
"75",83,3
"76",84,2
"77",85,3
"78",86,4
"79",87,3
"80",88,3
"81",89,3
"82",90,3
"83",91,2
"84",93,2
"85",94,2
"86",95,2
"87",96,3
"88",97,2
"89",98,4
"90",99,3
"91",100,2
"92",101,2
"93",102,3
"94",103,2
"95",104,NA
"96",105,5
"97",106,5
"98",107,5
"99",108,2
"100",109,2
"101",110,4
"102",111,4
"103",112,5
"104",113,2
"105",114,2
"106",115,4
"107",116,4
"108",117,3
"109",118,3
"110",119,3
"111",120,3
"112",121,2
"113",122,3
"114",123,4
"115",124,4
"116",125,5
"117",126,3
"118",127,2
"119",128,3
"120",129,2
"121",130,3
"122",131,2
"123",132,2
"124",133,3
"125",134,2
"126",135,2
"127",136,3
"128",137,2
"129",138,3
"130",139,NA
"131",140,2
"132",141,2
"133",142,4
"134",143,2
"135",144,2
"136",145,4
"137",146,2
"138",147,3
"139",148,3
"140",149,3
"141",150,4
"142",152,4
"143",153,2
"144",154,3
"145",155,3
"146",156,2
"147",157,4
"148",158,2
"149",159,2
"150",160,4
"151",161,3
"152",162,3
"153",163,4
"154",164,5
"155",165,NA
"156",166,4
"157",167,4
"158",168,3
"159",169,3
"160",170,3
"161",171,2
"162",172,3
"163",173,3
"164",174,4
"165",175,3
"166",176,4
"167",177,3
"168",178,2
"169",180,5
"170",181,4
"171",182,3
"172",184,2
"173",186,NA
"174",187,2
"175",189,3
"176",190,4
"177",191,3
"178",192,2
"179",193,4
"180",194,5
"181",195,4
"182",196,4
"183",197,2
"184",198,3
"185",200,4
"186",201,2
"187",202,2
"188",203,2
"189",204,3
"190",205,5
"191",206,4
"192",207,2
"193",208,4
"194",209,3
"195",211,3
"196",212,2
"197",213,4
"198",214,4
"199",215,2
"200",216,4
"201",217,2
"202",218,4
"203",219,2
"204",220,5
"205",221,4
"206",222,2
"207",223,3
"208",224,4
"209",225,3
"210",226,4
"211",227,5
"212",228,3
"213",229,3
"214",230,2
"215",231,4
"216",232,5
"217",233,NA
"218",234,3
"219",235,2
"220",236,2
"221",237,2
"222",238,2
"223",239,2
"224",240,4
"225",241,3
"226",242,2
"227",243,3
"228",244,4
"229",245,2
"230",246,2
"231",247,4
"232",248,4
"233",249,3
"234",250,5
"235",251,3
"236",252,2
"237",253,5
"238",254,3
"239",255,3
"240",256,4
"241",257,4
"242",258,3
"243",259,5
"244",260,3
"245",262,3
"246",263,2
"247",264,3
"248",265,2
"249",266,2
"250",267,4
"251",268,2
"252",269,2
"253",270,2
"254",271,3
"255",272,3
"256",274,3
"257",275,3
"258",276,4
"259",277,3
"260",278,3
"261",279,2
"262",280,3
"263",281,3
"264",282,5
"265",283,2
"266",284,4
"267",285,2
"268",286,4
"269",287,4
"270",289,4
"271",290,2
"272",291,4
"273",292,2
"274",293,2
"275",294,5
"276",295,3
"277",296,3
"278",297,2
"279",298,2
"280",299,4
"281",300,4
"282",301,4
"283",302,5
"284",303,3
"285",304,2
"286",305,5
"287",306,3
"288",307,5
"289",308,4
"290",309,3
"291",310,4
"292",311,5
"293",312,4
"294",313,4
"295",314,4
"296",315,3
"297",316,4
"298",317,3
"299",318,2
"300",319,3
"301",320,2
"302",321,5
"303",322,2
"304",323,4
"305",324,3
"306",325,2
"307",326,3
"308",327,2
"309",328,5
"310",329,4
"311",330,3
"312",331,4
"313",332,2
"314",333,4
"315",334,2
"316",335,4
"317",336,2
"318",337,3
"319",338,3
"320",339,3
"321",340,NA
"322",341,4
"323",342,2
"324",343,3
"325",345,2
"326",346,NA
"327",347,5
"328",348,2
"329",350,3
"330",351,4
"331",352,4
"332",353,2
"333",354,2
"334",357,4
"335",358,2
"336",359,4
"337",360,3
"338",361,4
"339",362,4
"340",363,2
"341",364,4
"342",365,3
"343",366,4
"344",367,3
"345",368,3
"346",369,3
"347",370,3
"348",371,2
"349",373,2
"350",374,5
"351",375,2
"352",376,5
"353",377,2
"354",378,5
"355",379,2
"356",380,4
"357",382,3
"358",383,3
"359",384,5
"360",385,4
"361",386,4
"362",387,2
"363",388,2
"364",389,4
"365",390,5
"366",391,4
"367",392,2
"368",393,4
"369",394,2
"370",395,2
"371",396,2
"372",397,3
"373",398,2
"374",399,4
"375",400,2
"376",401,3
"377",402,3
"378",403,4
"379",405,2
"380",406,2
"381",408,2
"382",409,3
"383",410,4
"384",411,3
"385",412,3
"386",413,3
"387",414,2
"388",415,3
"389",416,3
"390",417,2
"391",418,3
"392",419,3
"393",420,3
"394",422,2
"395",423,5
"396",424,2
"397",425,5
"398",426,5
"399",427,3
"400",430,3
"401",431,2
"402",432,4
"403",433,2
"404",434,4
"405",435,3
"406",437,3
"407",438,4
"408",439,5
"409",441,2
"410",442,4
"411",443,3
"412",446,3
"413",447,5
"414",448,3
"415",449,2
"416",450,2
"417",451,2
"418",452,5
"419",453,2
"420",454,5
"421",455,2
"422",456,4
"423",457,NA
"424",458,2
"425",459,2
"426",460,3
"427",461,3
"428",462,2
"429",463,3
"430",464,2
"431",465,2
"432",466,2
"433",468,2
"434",469,3
"435",471,4
"436",472,2
"437",473,5
"438",474,2
"439",476,3
"440",477,4
"441",478,2
"442",479,5
"443",480,2
"444",481,3
"445",483,3
"446",484,2
"447",485,4
"448",486,4
"449",487,2
"450",489,2
"451",490,3
"452",491,3
"453",492,3
"454",494,3
"455",495,4
"456",497,3
"457",498,2
"458",499,3
"459",500,4
"460",501,3
"461",502,5
"462",504,5
"463",505,3
"464",506,2
"465",507,2
"466",508,3
"467",510,2
"468",511,2
"469",513,3
"470",515,4
"471",516,3
"472",517,3
"473",518,2
"474",519,4
"475",520,3
"476",521,4
"477",522,3
"478",523,3
"479",524,2
"480",525,4
"481",526,2
"482",527,5
"483",528,4
"484",529,3
"485",530,2
"486",533,NA
"487",534,2
"488",535,2
"489",536,4
"490",537,2
"491",538,2
"492",539,2
"493",540,3
"494",541,3
"495",542,5
"496",543,4
"497",544,4
"498",545,2
"499",546,NA
"500",547,2
"501",548,3
"502",551,2
"503",552,2
"504",553,2
"505",554,2
"506",555,2
"507",556,2
"508",557,2
"509",558,2
"510",559,2
"511",560,2
"512",561,NA
"513",562,2
"514",563,4
"515",565,2
"516",566,3
"517",569,5
"518",570,3
"519",571,5
"520",572,4
"521",573,3
"522",574,2
"523",575,5
"524",578,3
"525",579,4
"526",580,4
"527",582,3
"528",583,3
"529",584,4
"530",585,2
"531",586,2
"532",587,5
"533",588,2
"534",589,2
"535",590,2
"536",591,3
"537",592,2
"538",593,3
"539",594,3
"540",595,2
"541",596,4
"542",597,2
"543",598,3
"544",599,2
"545",600,4
"546",601,3
"547",602,3
"548",603,3
"549",604,2
"550",605,5
"551",606,3
"552",607,3
"553",608,3
"554",609,4
"555",610,3
"556",612,NA
"557",614,3
"558",615,5
"559",616,4
"560",617,5
"561",618,5
"562",619,3
"563",620,3
"564",621,3
"565",622,5
"566",623,3
"567",624,3
"568",626,2
"569",627,5
"570",628,2
"571",629,2
"572",630,4
"573",631,2
"574",632,4
"575",633,3
"576",635,4
"577",637,5
"578",638,3
"579",639,4
"580",640,5
"581",641,3
"582",642,3
"583",643,4
"584",644,2
"585",646,4
"586",648,3
"587",650,2
"588",651,2
"589",653,3
"590",655,4
"591",656,3
"592",657,3
"593",658,4
"594",659,4
"595",660,3
"596",661,4
"597",662,4
"598",663,4
"599",664,2
"600",665,2
"601",666,2
"602",667,3
"603",668,4
"604",669,2
"605",670,5
"606",671,5
"607",672,2
"608",674,3
"609",675,3
"610",676,3
"611",677,2
"612",678,4
"613",679,5
"614",680,2
"615",681,2
"616",682,3
"617",684,3
"618",685,4
"619",686,2
"620",688,2
"621",689,3
"622",691,3
"623",692,2
"624",694,2
"625",696,3
"626",697,NA
"627",698,2
"628",699,2
"629",700,4
"630",701,5
"631",702,4
"632",703,2
"633",704,4
"634",705,4
"635",706,5
"636",707,3
"637",708,2
"638",709,3
"639",710,4
"640",712,5
"641",714,3
"642",715,5
"643",716,3
"644",717,4
"645",718,2
"646",719,3
"647",720,2
"648",721,4
"649",722,3
"650",723,4
"651",724,3
"652",725,4
"653",726,2
