"","ID","Sad","Anxious","Angry"
"1",102,0.0538177341635036,0.0990414052421341,0.0407054869912623
"2",103,0.0530206802036413,0.172992928371405,0.0507598026739225
"3",104,0.134831474802925,0.12955369257276,0.137840987462901
"4",105,0.0449856105669799,0.0885852836637134,0.0244493903130871
"5",106,0.138571276323448,0.123163463471112,0.16915409740522
"6",107,0.0719954324560564,0.113687036596296,0.0243107527108424
"7",108,0.227386839566541,0.244731902906731,0.209834235938706
"8",110,0.0932759292052826,0.163030548799695,0.034432134195329
"9",111,0.0416753251228322,0.0559865792917435,0.073351117669403
"10",112,0.324520499119142,0.255586092511791,0.260268272073502
"11",113,0.00646996664712031,0.0390804947518265,0.0145982547775336
"12",115,0.229394527016614,0.182310199860157,0.254813401363048
"13",116,0.078418372025215,0.178396588170683,0.0983244103950392
"14",117,0.00558107868287756,0.0308603047287749,0.0115476851192398
"15",118,0.0270525521636273,0.0565633249807925,0.0316880399086244
"16",119,0.0325359302077488,0.229774340226362,0.0585677515201348
"17",120,0.188540720042042,0.252213758220058,0.219852447444029
"18",121,0.215502449034012,0.134176958561599,0.348129079283299
"19",122,0.105656894731235,0.225388424245147,0.147727750350496
"20",123,0.0879723646317828,0.225105182775303,0.0315622359727488
"21",124,0.0587116688110685,0.192217809004653,0.174229355470404
"22",126,0.216553455632462,0.228526116815423,0.207764990997044
"23",127,0.0796874092131766,0.0784139629665694,0.0598467468120882
"24",130,0.00952530119649376,0.0199998622941204,0.0153576176119804
"25",131,0.124454541843585,0.202577321524522,0.0224120787405993
"26",132,0.0865775267785195,0.0701046347908496,0.0623589175448844
"27",134,0.0925274330135351,0.167004628795267,0.0561870664386216
"28",135,0.239781090928182,0.18346217597835,0.293548473650174
"29",136,0.07497225617572,0.104940722712224,0.0185183863169151
"30",137,0.0762978907220982,0.0692905143297096,0.187109161212298
"31",138,0.175036954851759,0.124282076606025,0.214422429606861
"32",139,0.376695337397402,0.0376043772166467,0.367749993772984
"33",140,0.0797707251176955,0.141734746243599,0.11243373866231
"34",141,0.0979456709162726,0.216574752877276,0.157311921676511
"35",142,0.0275516062333662,0.0550751673314667,0.0245138997574165
"36",143,0.0641198796841621,0.117743213681392,0.060301345845529
"37",144,0.0439349247873653,0.126057169788464,0.184906466123919
"38",145,0.0812337814254658,0.112764025226594,0.0988100750170779
"39",146,0.093885882146219,0.109249318891423,0.0658032786731998
"40",150,0.0535009207715036,0.0645801922344698,0.0645752519476324
"41",152,0.0631693867633046,0.164019845245602,0.0864958699445009
"42",153,0.165052529576694,0.203385039383439,0.148541804998295
"43",156,0.0753015640565416,0.163863347930131,0.0543161203093481
"44",158,0.0687014676757406,0.0361614522260551,0.193621713497545
"45",159,0.0963680929772307,0.0864573184240104,0.0943046660596338
"46",162,0.00559758157963617,0.00696121554135637,0.0191676762580829
"47",163,0.214191408930931,0.249078676218873,0.116770874882743
"48",164,0.090123466176909,0.11839269300971,0.0798290659803466
"49",165,0.112703533738436,0.0998503759644083,0.176370321971278
"50",166,0.201062613376988,0.0806745765880939,0.0739407751446479
"51",168,0.112697355194784,0.137691973504019,0.016417642804701
"52",169,0.0788998060191522,0.159997507266198,0.0581206271093766
"53",170,0.145764055540957,0.1706310509902,0.123425232019905
"54",171,0.0265017069896352,0.215837345732155,0.0348512954176311
"55",172,0.18606618393011,0.132963422322193,0.175386068577574
"56",173,0.0903289342938539,0.208097430567221,0.0950695259040467
"57",175,0.0324491180036018,0.0289290475388266,0.00648251024495403
"58",176,0.0751863447182752,0.0724342853641657,0.0990159621035518
"59",178,0.104328056217214,0.168897731610317,0.0771608437511289
"60",179,0.143668076736114,0.122753362857829,0.00804144678048875
"61",180,0.0821836874441748,0.109278730154926,0.0883050194062022
"62",181,0.0707404018031145,0.0964166269248958,0.0743297173935786
"63",182,0.140549178521329,0.271517263687896,0.035118210995979
"64",183,0.191614223492143,0.212552913326959,0.157214040554871
"65",184,0.0889046273311011,0.0875203935144429,0.142426509952772
"66",185,0.145020116257018,0.0994203433664772,0.109768706525331
"67",186,0.00115458633291276,0.00285483422429197,0.00893494204922912
"68",187,0.314411955172936,0.441061202523877,0.20115194645881
"69",188,0.0240377977029296,0.114180914993341,0.0627501849236052
"70",189,0.0313618953225038,0.0687765366320896,0.0975671395870658
"71",190,0.166588877573143,0.219649453121848,0.193160015088386
"72",191,0.0890442483696007,0.0648301247078518,0.0932742364152672
