"","ID","Cheerful","Anxiety","Content","Sad"
"1",101,0.0131810131368733,0.0307714694978233,0.0105796523927861,0.0199801944167388
"2",102,0.0498618526307804,0.00452730691455828,0.0163996710748665,0.0255386249894041
"3",103,0.174565206107331,0.190484475232577,0.166668650239631,0.175938599597651
"4",104,0.184531007137402,0.285173277073528,0.186398335304303,0.17284411664028
"5",105,0.150492783036787,0.134914434352168,0.19588161420611,0.0888879497443316
"6",106,0.23121739600785,0.236139749589476,0.278347301234039,0.211079709388383
"7",107,0.0975790831439577,0.196890293039548,0.0978626639226243,0.153775694324138
"8",108,0.139923376590239,0.207239358131232,0.113723371246532,0.193941524690574
"9",109,0.0440316053459383,0.0813770229168113,0.00512791608585387,0.0808337812422837
"10",110,0.0251493489566458,0.0371866266204995,0.0239370002039819,0.0193153065610859
"11",111,0.187298503515337,0.165163015884475,0.218320333113565,0.201303175030747
"12",112,0.163155992296184,0.244899308123825,0.173132532084663,0.244592320435822
"13",113,0.176335858433039,0.195657615408769,0.159412772282505,0.0803416116365394
"14",114,0.188641566368672,0.184127563066886,0.233898493776961,0.226677560410395
"15",115,0.00717355814093767,0.137090532685167,0.0430601936328393,0.0222188195751131
"16",116,0.100251624403808,0.108628144181454,0.0884595307487892,0.102319909922825
"17",117,0.0979266774930709,0.0816303155273167,0.0921075636330043,0.072357383031466
"18",118,0.0212459213120374,0.00416835370761735,0.00952903970694589,0.0374059596030283
"19",119,0.0645750358723683,0.0243912609721339,0.0729441406825686,0.0867943541045617
"20",120,0.0139368377695404,0.171589058115393,0.168133004374385,0.0948320771136045
"21",121,0.116782964529446,0.110534872088248,0.064426506369841,0.0671440359072891
"22",122,0.127075106387233,0.167135876712893,0.140346560637531,0.127530720068606
"23",123,0.210263251283495,0.208019746378175,0.203840002288525,0.202281475526943
"24",124,0.293961556339656,0.271223300662364,0.297021736822839,0.128709874474281
"25",125,0.0572364160637064,0.10444404068633,0.0498996733941157,0.0498996733941157
"26",126,0.00440658764441939,0.00168675488237082,0.00996196704764131,0.0120268834108714
"27",127,0.132691256334109,0.13045242019889,0.123750086224477,0.0889249290717799
"28",128,0.147198249256081,0.254205148650381,0.139388878033978,0.175786541371073
"29",129,0.00420651866501577,0.00740991075782848,0.00394949918130831,0.00391192243434268
"30",130,0.149855906828634,0.17481170070359,0.140181036044019,0.188397624175848
"31",131,0.15332247875796,0.18382462436722,0.194453324753552,0.0770790857380385
"32",132,0.217211845669582,0.24113928547574,0.200179541963722,0.281510464711537
