"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"53",53,0.190796575797762,0.167366670433547,0.200885146106675,0.146352561946273,0.128495042710453,0.132412604787394
"54",54,0.14809118843114,0.143540628533608,0.239411937410742,0.177897388756283,0.1869682384302,0.111837418513155
"55",55,0.171437327668445,0.103387795422751,0.122923475920236,0.0821181209611542,0.15134786841825,0.122542861131814
"56",56,0.409838879796677,0.283043657754811,0.0818618767943163,0.0986076218292373,0.0479927684002305,0.183601242593573
"57",57,0.0291632099534255,0.0374514328939491,0.0188361277289469,0.023382220482539,0.0376776322886598,0.0649746018040778
"58",58,0.09694072417565,0.243850169059338,0.0791445458434947,0.210758657642611,0.152357732388044,0.247400218975271
"59",59,0.0694037473479291,0.111235701565659,0.13200522917745,0.0627747853985158,0.11196666043681,0.176988918161126
"60",60,0.281214631504297,0.219881811210132,0.248479790517138,0.123761564548248,0.166891917268991,0.203436238778795
"61",61,0.11017655620925,0.0460422058878017,0.0665975671530305,0.0351034550159748,0.0702419493487132,0.0528866579673937
"62",62,0.115022157682549,0.182672048473539,0.118197985137597,0.0242283558989949,0.0878231729234196,0.0864539915907597
"63",63,0.171456602853876,0.222359982738979,0.170064775637229,0.0768396477682902,0.143270611587586,0.157435144284787
"64",64,0.0741564790310053,0.146486160544394,0.0988996205720787,0.0770399378555876,0.0415345274540871,0.261366000326904
"65",65,0.171775786735199,0.269198079637934,0.335557163663335,0.4246059728873,0.207477014167582,0.407916588988407
"66",66,0.264671475291035,0.263307730552542,0.217828983959047,0.255447094877298,0.201401190203569,0.21931322724689
"67",67,0.0640740277748793,0.0734556304318386,0.100028570188702,0.0845934727898846,0.125622900802213,0.112144014677695
"68",68,0.0963093859541366,0.0740352366891234,0.104227023166775,0.186881047712882,0.156253413897483,0.11241121471263
"69",69,0,0,0.0901450529884113,0.35550192065717,0.332258710817796,0.668412335091672
"70",70,0.113597664384769,0.328161269981221,0.245165334354713,0.180748834625969,0.267030552350797,0.316717469093573
"71",71,0.118923883200602,0.0683130983523833,0.0814817155705739,0.100438092845004,0.11767588061393,0.168587132055015
"72",72,0.0956603685693459,0.188681336756463,0.159727309039943,0.0845672389853385,0.164758034755547,0.154230371757787
"73",73,0.0883610512188057,0.0332069920977887,0.0413133717148855,0.0238240804887287,0.0155073420630886,0.0643970251584202
"74",74,0.0331683324693382,0.0818302111996316,0.0560323204231859,0.0595680603744521,0.0325612146161208,0.0393032577982121
"75",75,0.0978173146535342,0.176511315111495,0.114489857005792,0.0366044972797732,0.117605647786234,0.0398184601698183
"76",76,0,0.126565208087822,0.221395233700217,0.187312937522624,0.163492689436469,0.257901899415995
"77",77,0.0344671138049832,0.00288200922141917,0.34502498552549,0.0964526532011444,0.22523529855173,0.0948740092558297
"78",78,0.404642927217278,0.448107494434557,0.141844848524801,0.358528943457707,0.192462613710284,0.32593764089165
"79",79,0.155086580281728,0.232363854442772,0.109814554165011,0.0628803317615518,0.066766327845971,0.132101316106077
"80",80,0.204352032402155,0.235676678080878,0.254617145799988,0.181080539556147,0.205155362275016,0.213800398311391
"81",81,0.142096982595699,0.113366466958328,0.18925664296002,0.037737640026613,0.0770784991821623,0.0807209729342014
"82",82,0.053909640763758,0.0470636888696177,0.0305641090005387,0.0946108609973028,0.0556580464944207,0.0631753833616702
"83",83,0.225939924605516,0.245897974614246,0.162577051187708,0.222309042775384,0.276735195696617,0.187562911288706
"84",84,0.0588823569796651,0.066657404938951,0.0829562189076076,0.0369331501476492,0.0983653144426724,0.0854904336852406
"85",85,0.195070559384059,0.199870620234703,0.223888826952613,0.186861636107598,0.27495644033774,0.222948141900403
"86",86,0.145088498369667,0.0751382370882224,0.0710646168475369,0.0569864206867934,0.0660944579107303,0.044983812346661
"87",87,0.293499364301179,0.228210577302398,0.270931875681736,0.180619311613796,0.129362530832393,0.290097768385783
"88",88,0.0437129215968559,0.044677658679335,0.0306670966146328,0.030145916165267,0.0202260150859933,0.0501232263051099
"89",89,0.0558139783684903,0.158221435931788,0.123443783985444,0.0685225518913552,0.134222730755242,0.078350250142696
"90",90,0.0611699032227535,0.0597885534762162,0.101962307848608,0.0530272446821821,0.0502172575411065,0.117873826264918
"91",91,0.132275701552686,0.295803078619068,0.131589253704897,0.160128719354314,0.211906029792558,0.286121090885017
"92",92,0.315111122995637,0.072342374609298,0.203774245368066,0.178249406269454,0.0542898830486501,0.143379061016228
"93",93,0.0905986065788005,0.0835289457914726,0.0462686682728932,0.0633337287020031,0.0585625415439332,0.0783917031140527
"94",94,0.111860389990686,0.198331494588618,0.0863986779115008,0.253154722397826,0.301853670157956,0.247673994659204
"95",95,0.136549428929908,0.126486812427789,0.0924573595542136,0.0850990178087826,0.141537076878078,0.092740698908585
"96",96,0.292501831339281,0.326007456507518,0.473405826780965,0.292440543222163,0.384422321344581,0.338295502893687
"97",97,0.231340393115372,0.426241187408281,0.0573282982896382,0.289528642854337,0.29131614398103,0.362508192500522
"98",98,0.0570228493345909,0.0619736412245106,0.0896980088826794,0.0608770524669958,0.030950914291869,0.0540007199905432
"99",99,0.546058311682699,0.328394343679935,0.330592082284406,0.215273022456882,0.509144777665153,0.0974519797082834
"100",100,0.269723694712842,0.213959439904347,0.261051836357355,0.22192465084505,0.185475792433038,0.196001688577675
"101",101,0.150595056254842,0.0920020949883346,0.0954527325120385,0.0591393311034049,0.0722149242430817,0.0815055946654215
"102",102,0.239212468094598,0.185914468624892,0.205074148957021,0.115632331964255,0.139091424478552,0.139439660288715
"103",103,0.0784799503770852,0.0406777748133909,0.038863426414552,0.044191686004448,0.0748590384977866,0.0579565885649008
"104",104,0.0602744681892554,0.0291654299684472,0.0557839380096288,0.0322570487844417,0.0214581197506514,0.0264654060622509
"105",105,0.174659998201148,0.158465138227346,0.138161705590411,0.207470210611545,0.20135515185461,0.190816556972085
"106",106,0.113931753319746,0.148750057690638,0.113999154264382,0.091941701686672,0.0788632456211654,0.0952057398595038
"107",107,0.0703530903372402,0.0655361783260394,0.0658310861182015,0.105814751919954,0.0556025983455605,0.067089536332975
"108",108,0.0412399012201541,0.0553479874958633,0.0451522530938202,0.138362025901226,0.108394306670553,0.0549536584795163
"109",109,0.0141633624616803,0.202257398420617,0.0159114335835675,0.206532108574133,0.185189957503728,0.835305130733169
"110",110,0.249618880721296,0.241060704483373,0.18068929907949,0.177890851228512,0.13330799306164,0.221740726028154
"111",111,0.100540939700382,2.34027876041231,0.0518445198678036,2.05157752951999,0.437408983682657,0.317949608856633
"112",112,0.101122806828952,0.0288695415651755,0.108279812028599,0.0264367417681467,0.0371194232721853,0.0960865466878662
"113",113,0.391511323295481,0.38165166204338,0.390227623984413,0.084078925672429,0.104541572422223,0.300016550555225
"114",114,0.127140089417903,0.107910316085979,0.111507217570912,0.0987349751978975,0.0867355239390952,0.090967676517163
"115",115,0.200341897710536,0.251050473301467,0.0590152437128639,0.0467132701821404,0.0503894933960714,0.16507415326992
"116",116,0.455894614702142,0.221966492934028,0.161123491675736,0.218552843451089,0.316204823218729,0.427048938193926
"117",117,0.114076088227944,0.134189263146619,0.175847529152839,0,0.0104896192396291,0.00299178590135413
"118",118,0.0206684734606922,0.0724689266600757,0.0760749466934699,0.106796805839064,0.083641271746622,0.0178064077612951
"119",119,0.0676570013699175,0.0322597366405761,0.0589207602374307,0.0641579017654158,0.0623501075182116,0.0953881398823405
"120",120,0.0740096553797306,0.0965480275975237,0.135850423393276,0.100780937925645,0.109423091823021,0.113716567935312
"121",121,0.115944749737888,0.0199424166741885,0.0394731374991858,0.154318935829896,0.581379912388278,0.628023443759932
"122",122,0.277183014919327,0.208088813305854,0.229084723187941,0.158248235355457,0.17510430840379,0.195336685123489
"123",123,0.191945517678467,0.254995121963577,0.128809619072445,0.144625617275057,0.166198475415071,0.148993723352085
"124",124,2.08052007825291e-05,0.000546233927797144,0.00673734141805447,0.130849786107116,0.110156240113028,0.102276911862222
"125",125,0.214484824789822,0.237555490056724,0.116798337641745,0.131696226890897,0.1184739938333,0.117340331424496
"126",126,0.202552254956526,0.159136286097541,0.24773145006271,0.151686688487517,0.176632605391905,0.236790712415978
"127",127,0.0930320896818644,0.0948024067120481,0.191877300126896,0.271772256328234,0.326249246433003,0.399966805309196
"128",128,0.216413027074876,0.1532207236068,0.158189004069776,0.117598268735543,0.203882357248877,0.173026015111674
"129",129,0.36506085786575,0.41591939002696,0.265561104237585,0.273974215324537,0.365539081506501,0.313550192978331
"130",130,0.180083165455742,0.145992928083696,0.158674509005276,0.0606186389048991,0.120363916642878,0.0802232445623755
"131",131,0.19026144339342,0.296038302660916,0.298906438638703,0.266561950680039,0.183664955723741,0.474445983838764
"132",132,0.0584880957544574,0.192136952200762,0.129576826342768,0.181899490758187,0.102334215729676,0.152239011395787
"133",133,NA,NA,NA,NA,NA,NA
