"","ID","Cheerful","Satisfied","Happy","Insecure","Anxious","Down","Tired","Energetic"
"1",27953,0.245382600405866,0.170620206227535,0.16881349006556,0.0778531645097815,0.202203186555873,0.190652958561571,0.273933988239379,0.20900723916238
"2",27954,0.173863099768659,0.0776306329527188,0.0966271472443691,0.0842493000966574,0.011590509779132,0.21140046152217,0.149455838521584,0.201793487752372
"3",27955,0.182490978369045,0.0719610208754719,0.110330884840594,0.0982384284316451,0.0767492089200117,0.266574538920489,0.318366173361026,0.3008842891082
"4",27956,0.0933716114694374,0.056993411049102,0.086783618102715,0.00155966720806945,0,0.139482230815348,0.12383860424795,0.102786796992926
"5",27957,0.243268702372387,0.276422987557679,0.195640148552593,0.187753476007498,0.0954389846688447,0.303517992118287,0.292157030859713,0.377419017050752
"6",27958,0.211388250864332,0.0994056382885967,0.060119907186675,0,0,0.0198799966584782,0.239829292085611,0.214666513373521
"7",27959,1.10921002679993,0.640253568214094,0.596764749321726,0.779180244486016,0.0545100674272665,0.584385183364512,1.03890768563983,0.912742820709144
"8",27966,0.092501951394655,0.105196641795948,0.0604105083783624,0.235743901135908,0.109067663453082,0.249350319791366,0.264241311383176,0.121103304606973
"9",27972,0.26761883970507,0.355243631704116,0.134244559394545,0.261082086787517,0.178621576948959,0.204110301228169,0.153992007219584,0.304337982166214
"10",27984,0.248232142212853,0.329227571265072,0.181387382494078,0.135390907141452,0.140672854856112,0.18070644438324,0.223164429744713,0.33813928881448
"11",27985,0.124365226636424,0.0942940580400472,0.0989918467817354,0.0155008757131512,0,0,0.142591082931018,0.159323662052362
"12",27987,0.103443067451034,0.100702357566028,0.141303056970436,0.0895391980086476,0.1311640462484,0.130268212916618,0.228149908651968,0.107089745935416
"13",27994,0.0961177347426975,0.141698386475252,0.132027761558974,0.300138904850532,0.136676233131469,0.119570690786849,0.287687873028172,0.129814418696213
"14",27995,0.143678920990491,0.0914276278432238,0.0591706293163457,0.0907509422595639,0,0,0.182914837866627,0.21559150012549
"15",27999,0.176096685834442,0.205190226264578,0.0720860220133995,0.182960555133114,0.168391963541031,0.0746158035007962,0.22295267942279,0.187871187794318
"16",28004,0.0975422641105831,0.0886106452069586,0.0773036455122703,0.0492876753116412,0.0013555254567409,0.0965674054770589,0.212630776967382,0.113026871703007
"17",28010,0.197275032290226,0.0744143358468478,0.0666752600037824,0.0138372099491736,0.0138372099491736,0,0.36203973943547,0.185668434570752
"18",28012,0.235104552553367,0.171924012692701,0.250097112137717,0.120349427154452,0.0156018026555269,0.245886379151922,0.276793017017594,0.252421260070146
"19",28039,0.0186718663141852,0.0749009960607685,0.0101497423440506,0.0165957334070761,0.0415530450349988,0.0445864953472097,0.139470280512455,0.0941100575985473
"20",28063,0.36491524960753,0.205846021635836,0.197760824377012,0.225009387469065,0.171723264849873,0.12754549400032,0.390100114558579,0.381870238986842
"21",28065,0.347371258857624,0.142318733210332,0.17166793649403,0.126898309387227,0.19256755283952,0.0747786047058378,0.197400032624394,0.153453395262358
"22",28081,0.0641858289328449,0.130577766861575,0.0875193241909517,0.0268129316759899,0,0.0568638348113484,0.142265569392857,0.0565730172162055
"23",28085,0.670868132939089,0.352454329714761,0.278870054369321,0.0842233012194418,0,0.301265789758381,0.404571834765543,0.293493444189616
"24",28092,0.135358286032586,0.106058680565341,0.0833944703598087,0.176153006586979,0.112418397162052,0.197025028388155,0.165661564667453,0.137808267344112
"25",28097,0.131748220920494,0.169985251836276,0.167039185238084,0.215995193902156,0.174958029776104,0.224286614531365,0.186156104366682,0.226221720672011
"26",28116,0.171640966745829,0.147189591846085,0.0914393966491832,0.148008409434518,0.171567929440942,0.161281762886233,0.136078095422171,0.15332418703004
"27",28118,0.217235676058008,0.200697917327612,0.24597625868419,0.19270431048349,0.163556965164956,0.235829182386379,0.365833158844544,0.164036384999288
"28",28119,0.279913579397866,0.144247948456567,0.0989831911241819,0.163584263018794,0.0346688014212484,0.127128745572985,0.165974203505548,0.116260022284281
"29",28120,0.259200488773131,0.291017456322004,0.194782623545001,0.263966476651794,0.0675731025384866,0.158964158724247,0.413940402317537,0.354934672955085
"30",28122,0.339179530696953,0.163434502616023,0.133982957417877,0.0530347523836376,0,0.0538347368033148,0.396719866493588,0.276087353042324
"31",28127,0.113458257534284,0.117719458418558,0.163753557387373,0.00867322755247301,0,0,0.112891317310312,0.174002266407214
"32",28147,0.257424193808865,0.377846000643699,0.0834048451202233,0.555231396724881,0.1116631074835,0.480853676854047,0.678752718549589,0.178227579768637
"33",28150,0.200856298984865,0.200092722096157,0.185311080924386,0.0392642967674747,0,0.0481988834210776,0.354480240091405,0.165302849385129
"34",28151,0.111767541977675,0.0770266927843852,0.0865803264279468,0.0258115400255199,0.0394208629414876,0.0571073827875336,0.222577287368107,0.0748577076678866
"35",28153,0.0536433380215464,0.0120245034757014,0.0180385815098995,0.00038955885272749,0.00792191244875235,0.0011605799580288,0.0487755949390115,0.0584770646582044
"36",28155,0.0187615122464679,0.0435537632587238,0.0422101416636527,0.0723533365693711,0.0178358881317461,0.0573633784104843,0.0432157263097553,0.0864138501990098
"37",28160,0.108509605412359,0.0642346585437379,0.0482227651189848,0.108382176536935,0.077775580216083,0.0896417258780018,0.135105413936612,0.148434980634715
"38",28161,0.102086048871404,0.0419149551334441,0.0340252806296952,0,0,0.0247789792417535,0.146066806023881,0.0786156582922345
"39",28166,0.403602905560408,0.266658830429556,0.237266770632487,0.158721029916206,0.0710982064992721,0.428154692284728,0.342287850107874,0.332285775928646
"40",28171,0.153944532349237,0.0698417872547677,0.103938314403601,0.01170658630296,0,0.0784902072046037,0.275628631694426,0.226090844440245
"41",28174,0.0766834430574425,0.145983175543805,0.12284033996568,0.063662486341256,0.0851351827518689,0.0706075598838192,0.154223826249438,0.150540507682952
"42",28185,0.0831288852692558,0.131010992011766,0.119238256355905,0.0732088419426308,0.0676660332536866,0.143952412198185,0.173440611414752,0.250933925033275
"43",28187,0.0814926681458318,0.0876441187924541,0.076890138081195,0,0,0.135113154054992,0.07347230767503,0.0898667045014546
"44",28188,0.139974983491412,0.131031890781885,0.0800832173445915,0.0235586839006256,0.0212543193566586,0.0259506771441081,0.156439666457603,0.0817618030840909
"45",28195,0.116855026494068,0.0676521914554565,0.0870728056765683,0.0198224741400207,0.0427202529702571,0.0664829042409159,0.0867213716521467,0.133416055595966
"46",28197,1.75928504890689,2.14536281956709,0.170133966011818,1.32862991547629,0.120709441653693,0.136259511888875,1.24626971907433,1.81337692778348
"47",28199,0.321250542513577,0.158562112060106,0.227245726781426,0.0711711315602921,0.174726853168973,0.136312952802447,0.143639252541474,0.247750725124518
"48",28210,0.0578714211341363,0.102435652955744,0.0471243508540923,0.0500678494569786,0.0278528026741979,0,0.0994094543374179,0.0695479580853109
"49",28233,0.107196414352254,0.0793657948234934,0.102710231248903,0,0.00275883925641853,0,0.159898806249222,0.143316505494604
"50",28236,0.282060123792767,0.340342252040843,0.22116252447609,0.270283253304174,0.0566455385218277,0.0548156874751977,0.585663403193709,0.428403310942911
"51",28336,0.128638803151992,0.110938119560524,0.131721791828192,0.147580847965259,0.0810371348928053,0.098604032491483,0.278539792436443,0.184912817160342
"52",28425,0.0573014495121729,0.0825566728313369,0.064364209933168,0.0634247411157681,0,0.0109205249466317,0.09654999356003,0.0672799414978667
"53",28427,0.170247344823241,0.254411023829619,0.143652986847069,0.106764279084027,0,0,0.260971247206516,0.267125213528612
"54",28431,0.124628520655277,0.148891434506211,0.116740508561247,0,0,0,0.195034067724229,0.133674028249673
"55",28432,0.672949958780689,0.269112297266613,0.105550290873116,0.179444652170559,0.0539155061712558,0.0739700007264236,1.80440870965915,0.495149448695589
"56",28447,0.131592927540304,0.205542338501925,0.155212125668662,0.0911632357352592,0,0.0889246669887395,0.084655914889371,0.0421695043032983
"57",28448,0.183444378486757,0.247178783947034,0.208578061574764,0.0599371074433753,0,0.0252959018061348,0.178189397171768,0.333525402918782
"58",28492,0.037639211860562,0.0549155792615321,0.078502965681144,0.178001316647807,0.052426178637902,0.0662022247575428,0.167846409808478,0.0684098896428485
"59",28496,0.0251886090110025,0.0964518482615577,0.058545453597741,0.0503180878032531,0.116017580834529,0.158676699818388,0.123314081844007,0.146880459277151
"60",28497,0.133860875223433,0.0894287529464968,0.108918679885456,0.0609540389569057,0.0167470977219501,0.0496086514139741,0.148815425371455,0.151632220864828
"61",28546,0.0995633316647168,0.249280779258542,0.0967678682907883,0.0312346917002176,0.125760167742077,0.0960149697298534,0.0870596172358111,0.222385643121932
"62",28692,0.078950198030762,0.0983072157234142,0.0895924149306876,0.0662754622308121,0.0905565401550763,0.0374112169327431,0.0938648021065258,0.0682900494279654
"63",28695,0.381378426556907,0.322452074778141,0.209620764449631,0.339129098284817,0,0.108670076803005,0.268554310994908,0.19774814936005
"64",28697,0.0689256913518772,0.0658088175427119,0.0591121550841944,0.0122390701121101,0.00171595561087226,0,0.139624255965475,0.108874987095264
"65",28729,0.0988313223993008,0.110922555856113,0.0479774258674919,0.123871614667102,0,0.0985733731391918,0.124335874572326,0.0552999431598851
"66",28734,0.0532020639791389,0.103178286602687,0.195948404518264,0.129159958197099,0.203057565236825,0.215180191648302,0.226126051774578,0.125360137946164
"67",28737,0.0323898802698288,0.076218694015933,0.0350428324566036,0.108340988629866,0.054663308922261,0.0373933844983894,0.0398029273650845,0.0236709935244366
"68",28740,0.143897447227665,0.0718066677312276,0.0333608733807153,0.0425011536361752,0.0114337297496458,0.0984543551507299,0.130875850124756,0.0969031640704659
"69",28745,0.0871747062127492,0.03316465255186,0.0165786060238537,0.0214753307973134,0.0917521851091447,0,0.186901446876772,0.0898398933659689
"70",28747,0.24778136461673,0.191797182656769,0.0828350899472324,1.71096858985447e-16,0.0175881536410558,0.0469085070933272,0.521955623231595,0.0597927748794997
"71",28748,0.084230153538155,0.206803414871615,0.205237250508636,0.106758096592256,0.0070148709190544,0.0679305953632036,0.0718817603262424,0.101802055370426
"72",28749,0.139756701047225,0.10689755268105,0.10152429435435,0.140748836588423,0.0190803756204447,0.0401895486183407,0.11032112478839,0.202921784750878
"73",28750,0.0263651648370532,0.0697000634376991,0.0890430332238034,0.00331387794721825,0,0,0.0640330238524668,0.0659421892793418
"74",28752,0.169741012159364,0.165668885067185,0.176624154116733,0.102181643311266,0.14477137354164,0.140657633718089,0.0969111869972489,0.0735156130747949
"75",28753,0.0991237883802062,0.0533881897695824,0.0193246471395755,0.685676222103615,0.0349981686368534,0.214929546813852,0.347110721500776,0.228543059028237
"76",28757,0.0290847374314961,0.0337237520914384,0.0359533265266361,0.00446231934692108,0,0.00446231934692108,0.0167749693818295,0.0143089704515547
"77",28759,0.153767323911718,0.258692605558677,0.0952562160560379,0.164902210761514,0.0912687806886861,0.155408205896447,0.202657035929356,0.222254238211934
"78",28762,0.0925238834428001,0.181032678623866,0.181032678623866,3.98087499795315,0.0992778767391622,0.000562653731579712,0.180138414631768,0.000900245970527636
"79",28763,0.0782827111136809,0.0398867061784205,0.0374593062303107,0.0299752758912805,0,0.0843602381458944,0.23614084124348,0.0919791362605835
"80",28766,0.195348889337845,0.0989119978224608,0.110415122503751,0.104950368221134,0.0092781329208762,0.107836510459875,0.423878091811235,0.363600531630262
"81",28771,0.201808706293541,0.0686253091053282,0.116743811574956,0,0.102672688013705,0.00396824070918845,0.226275051581534,0.140825435887206
"82",28778,0.0675876355400468,0.149261349250194,0.0736111100807567,0.0569797018652918,0,0.158359681543623,0.152972903398171,0.143553842568231
"83",28779,0.218299541030106,0.20959001226072,0.194712222889063,0.322915665049936,0,0.116385135016407,0.217012856011881,0.268896079780104
"84",28783,0.109124613478365,0.0536310449160093,0.0300539855035689,0.0774720952717683,0.0966359904848992,0.0527804505911882,0.059974472849498,0.0931337160079214
"85",28784,0.0761328526435909,0.139749318208626,0.142511637067829,0.217762170187835,0,0.0226429907244262,0.252388384344113,0.175455595406765
"86",28787,0.0947240245077263,0.121890548925163,0.111441521516384,0.0718811263848845,0,0.128201061817052,0.167762402355863,0.138921048022217
"87",28842,0.097153829351511,0.0718684487057634,0.0713781553872846,0.166519354594899,0.0634048083747782,0.0873462866426098,0.247433416095583,0.089081735321809
