"","ID","Happy","Relaxed","Sad","Stressed","Angry"
"1",45876,0.0832193587397374,0.117677776300733,0.0644967320425241,0.0930031156323311,0.032699776961031
"2",46729,0.172591489628231,0.181492450865912,0.196304372801421,0.133248961296147,0.0458554990422375
"3",56782,0.12255156208988,0.146938511321842,0.108613472042859,0.145718818947015,0.131232111930746
"4",84639,0.173999036686183,0.188474157501,0.112250846656819,0.192754514913105,0.115368633959691
"5",154485,0.225350284848637,0.37708057279331,0.0979981363580986,0.305353066524279,0.226527746166119
"6",175961,0.201350440202666,0.222541413759805,0.208942513856042,0.204112767686016,0.16886464359999
"7",230649,0.158470205698676,0.190725583556921,0.229227529536215,0.181827345627473,0.261875145276399
"8",269797,0.26602697927814,0.235947646930055,0.173158248774245,0.243976284306085,0.203509981685021
"9",283922,0.1614972206112,0.147596955091559,0.176301758390056,0.150507061979986,0.194913149611969
"10",483952,0.417228002843033,0.362836019728077,0.153497756534203,0.355389121605734,0.218480324729268
"11",542921,0.144317551923574,0.20035000064994,0.113067197498343,0.203428013518876,0.0878378226019409
"12",543670,0.165684845674343,0.198414371299204,0.0910568570769955,0.167348593693274,0.112306222833201
"13",580800,0.148009605675661,0.208906987283357,0.0431783184252623,0.116961343821566,0.0669232241777937
"14",600011,0.135731966301741,0.149138708498456,0.0523754663590396,0.139014917875246,0.0251072421322685
"15",621190,0.245570529539942,0.259146470642374,0.100539793877977,0.170642064615964,0.0852089617167846
"16",631524,0.126959623882369,0.220576616814797,0.0558688106987187,0.193827213200946,0.0697535356690838
"17",709845,0.0847343223389859,0.131279274064663,0.0805077726687077,0.223642122187836,0.0068499923529609
"18",718883,0.165871896923308,0.164623847568035,0.194626328877925,0.18218085007386,0.166187020214939
"19",735244,0.0949217697785931,0.107201150512658,0.0867391704219799,0.0820498945222362,0.0882083585387853
"20",855701,0.122317813536389,0.133780020973557,0.110802817675581,0.148033288224089,0.0992555343799051
"21",1024119,0.0704249062548409,0.137331686188834,0.112071545211678,0.154146882368191,0.0733298044897293
"22",1095723,0.100354922772755,0.156641824445099,0.107899491564246,0.124902581192518,0.135668663204957
"23",1115262,0.197376709228693,0.200967139854452,0.101852326910571,0.18229293088972,0.138247029610577
"24",1143997,0.210182485789538,0.220891637586271,0.231876148067435,0.254089701413743,0.236081491362161
"25",1190767,0.0990141963232881,0.111007045456452,0.0664468693293061,0.109404105228216,0.067590308515764
"26",1217508,0.14488927049675,0.205066720559763,0.129723641563722,0.221930824335147,0.169640361242404
"27",1303462,0.190718903756802,0.191974151011169,0.224558310062963,0.322965055470093,0.202682444826863
"28",1356094,0.120558648828497,0.333414349311488,0.0705542404579806,0.140264362373582,0.0285473160898554
"29",1421052,0.15027821792041,0.133147332643064,0.132237998324271,0.115724962467402,0.228935068514176
"30",1462424,0.109576512573989,0.125093074617416,0.14306431274363,0.156996135104028,0.0869514314049008
"31",1541444,0.179508690282677,0.221801989689593,0.0900362012683494,0.235393859754748,0.15415161574822
"32",1632073,0.179682249758892,0.221335391031389,0.158313982449796,0.189572309694903,0.214386282444102
"33",1661817,0.221748234041913,0.23312642176662,0.209620078211895,0.198071834895241,0.242799830309298
"34",1670119,0.15894116054538,0.1425737788135,0.0760585465986757,0.181306735366954,0.0168620979758033
"35",1700139,0.185340614984834,0.215618954557885,0.0450952605138476,0.0627518006009545,0.0605432330333465
"36",1844703,0.132065018374002,0.136752868659821,0.145432173829563,0.13521489527854,0.142415393547419
"37",2011403,0.137291669136305,0.105290440510482,0.175118178234315,0.153646862722784,0.171751608655569
"38",2031649,0.264780943316012,0.357606375827425,0.162523696245875,0.313592146384801,0.275403134548211
"39",2098152,0.0846037162223105,0.102505712991703,0.194130526121236,0.0997155104887432,0.135629452290738
"40",2182590,0.151029539819583,0.26134995610725,0.00285613344975805,0.0964852948763767,0.00706796080222237
"41",2197307,0.165596396495608,0.21044161285089,0.149148844327611,0.181282008261603,0.105484006747972
"42",2199641,0.0584496773780155,0.149094435570263,0.0584471215483219,0.0808050431679619,0.0333062458899545
"43",2430222,0.146756944031538,0.161651422213442,0.136885493299213,0.154738529965304,0.175662830852155
"44",2482155,0.202579100915738,0.211602218247977,0.189336019645956,0.240528504170682,0.160779207369102
"45",2608190,0.138134332909511,0.241980038819291,0.212709353005742,0.287060554146052,0.203664588015775
"46",2632561,0.0409400446650119,0.0322568512354824,0.181306314115548,0.117056216110625,0.0172940563513165
"47",2672189,0.179671897679008,0.168565298911484,0.162972069330145,0.24661086765772,0.033058656988385
"48",2733379,0.0741876815876782,0.183825146555438,0.0556849407660524,0.138809117727663,0.071932633711061
"49",2751400,0.19799466446851,0.27497006205487,0.0607088761934026,0.30790154330871,0.0452226872902552
"50",2797518,0.148747629857194,0.169206297514076,0.152811613260359,0.145563295775889,0.126115871197876
"51",2842994,0.0334977710528851,0.0389157216111783,0.0478363560588849,0.0769954863340385,0.0416838349250625
"52",2891334,0.108900068101258,0.153111256296488,0.0779479434989188,0.162289125083328,0.0408897323647936
"53",2980289,0.199470419696663,0.341916104767304,0.211142384448901,0.1613886272738,0.222826590462896
"54",3018346,0.270064653358426,0.246550710770881,0.268130160231503,0.281652543400282,0.259077858237881
"55",3036591,0.262293743712444,0.21465108559929,0.271268910374329,0.164998908115528,0.180017088732324
"56",3136377,0.108031811839524,0.145783759355277,0.0810311552752084,0.154641870714914,0.0146398930461776
"57",3149920,0.0863108409675816,0.180252588784693,0.0609741170208338,0.124408678465544,0.0284874818798676
"58",3181171,0.174037433009416,0.175194481443484,0.213309057781479,0.237494273049368,0.199705651024414
"59",3253266,0.166636100035883,0.163964680361431,0.198190520281174,0.188506567757835,0.184116887074009
"60",3257787,0.194250776544607,0.237138042071604,0.221932702378258,0.228015659976292,0.251820159903708
"61",3364897,0.0904206814040287,0.138098733669854,0.073918163358907,0.138653377445695,0.0555617019930682
"62",3380170,0.0455468974570874,0.0946780001692647,0.023170620835895,0.101711059263739,0.00422567238257351
"63",3434288,0.219698906073773,0.243496059346601,0.221114834862505,0.31605746743088,0.233476917694561
"64",3448669,0.10210933342076,0.158798683914926,0.153472202482363,0.136850689694834,0.0660533186489881
"65",3474998,0.152096587048249,0.224969516947618,0.0563306356949598,0.159049740008147,0.117811562259298
"66",3515450,0.0626798012925486,0.142135794989143,0.0782269081783514,0.148479463997915,0.0872132130515958
"67",3519317,0.102344581478701,0.190358562154027,0.0151481985891416,0.0776878845935792,0.0106471751338721
"68",3522821,0.0707774573406013,0.118342414554522,0.154036408927944,0.0940551427925177,0.108180667337099
"69",3628206,0.269026698458578,0.317740479959996,0.221787936560534,0.333333945505456,0.181330767201162
"70",3682940,0.0101227354509204,0.169469695940746,0.0121105807456979,0.37642922861118,0.00865726131497724
"71",3708500,0.265944342704391,0.253697188364118,0.400211585078321,0.390598924751231,0.324855032672467
"72",3864222,0.19095809838684,0.203083552994528,0.183092103189392,0.138356927142105,0.135334664530386
"73",3904545,0.169514515173377,0.18020253379918,0.172333812442203,0.192933362029539,0.130709769377609
"74",3934607,0.174054930139341,0.14605776034227,0.179517531037461,0.190030981522108,0.132437923729642
"75",4121135,0.153140415900853,0.189714179759845,0.1034028348688,0.228676884488538,0.0326539742195388
"76",4163262,0.0808070531932555,0.0698612997297023,0.263016143353007,0.243332222514843,0.185946363400435
"77",4211561,0.114055344665015,0.110468910443929,0.162488836200497,0.0649594792191773,0.0683924527423219
"78",4229740,0.274318620809232,0.203298900665826,0.228429936345239,0.220474093005401,0.209584677677207
"79",4265195,0.110833414906353,0.0891012355580743,0.108169052197256,0.107618472508282,0.168905285117361
"80",4267643,0.0663705810111178,0.092203166948681,0.145698569083968,0.149555322518756,0.0900418184890857
"81",4336973,0.122239365476313,0.149893338314515,0.142944326290549,0.123985184123905,0.119417642741242
"82",4389339,0.126963800113935,0.132442583056652,0.0459645137483143,0.0705093686190629,0.0521111949113676
"83",4390369,0.112621794349526,0.187246379596671,0.0904599201756702,0.0806703845475833,0.0289374515141137
"84",4600828,0.125001955036104,0.170272272152053,0.179778630864538,0.216229326148157,0.288109843788681
"85",4654751,0.129399998897821,0.138375019545265,0.0941442975823705,0.0766091213132007,0.0831386669874986
"86",4749542,0.173346191992285,0.229570298980585,0.206305203318732,0.250329074078308,0.226540797355692
"87",4810534,0.096500963588464,0.133593717304788,0.1193066267934,0.146455606391481,0.138069366977918
"88",4821761,0.170342884976816,0.227496258614205,0.127887171823922,0.225665783461444,0.162168867733864
"89",4992766,0.123653032612366,0.132139236451208,0.0664038123543553,0.0874613437019935,0.0985892423491432
"90",5124833,0.164644116691117,0.178939301780746,0.0773981318326023,0.160673021464816,0.0754626031268021
"91",5194183,0.0865996920437448,0.126838168729263,0.114672526043467,0.237274926347567,0.0981368235154417
"92",5224220,0.0960308639622775,0.280058860302623,0.18265920029917,0.238171247251407,0.244346979094604
"93",5274515,0.13647667868458,0.128649248023171,0.0767404277482893,0.0595153643364718,0.130987756476918
"94",5314505,0.139684905461644,0.109091893285484,0.276005935438494,0.153630717346762,0.180097401286027
"95",5343820,0.112467283638931,0.168702012328273,0.0776925882753238,0.108745003735713,0.129278174862003
"96",5381847,0.171502339403703,0.201657749253161,0.176348594766145,0.192571912173776,0.297495002947536
"97",5417903,0.182931581453686,0.261730560597946,0.304785884815658,0.329665677788565,0.251334646424839
"98",5428844,0.143859899153924,0.121513950304098,0.144945364567281,0.24670419154403,0.164854570459623
"99",5474354,0.143199387231859,0.18894443938447,0.128528519399966,0.197346758251075,0.153533949747017
"100",5488266,0.0656989619438696,0.110152629404652,0.0759584003375636,0.0961628669911281,0.066344254407924
"101",5508910,0.132969757927955,0.18580316677866,0.185938816684646,0.22338636063713,0.0850411658571028
"102",5609613,0.0774016462170991,0.121344826010246,0.0179874370151844,0.12086636652457,0.0389222771456562
"103",5611837,0.2079205527076,0.255625926461109,0.0890849324295157,0.0935539510188217,0.190135643622888
"104",5648925,0.084683446106085,0.274601031975567,0.0468375343904886,0.145547316919157,0.0617486465498108
"105",5662917,0.176466557224748,0.303870050434473,0.110939191866535,0.178347686128955,0.171751801416173
"106",5709096,0.189028639373844,0.236289960752617,0.183742185094434,0.19796314790427,0.249786034314932
"107",5756915,0.282775425528808,0.213197739661656,0.229794623896533,0.161662705704432,0.0788554977523974
"108",5804648,0.121707236730355,0.111792501988316,0.150798493304885,0.132315065907212,0.0310533651745537
"109",5861090,0.0839947017358185,0.122056526892064,0.0685310525844903,0.181050304170796,0.0622589769153105
"110",5961755,0.124234224642971,0.205083867980904,0.120034264631163,0.26331548063281,0.054205034650977
"111",5962889,0.188437129267968,0.245853357487197,0.136330413289299,0.250011106685997,0.0468282190644989
"112",5964198,0.149783171011931,0.221694338041505,0.221168587244995,0.200125266577865,0.214407610232663
"113",6008947,0.155999396026746,0.25256393860202,0.117696768542499,0.232691992111735,0.223513641637121
"114",6120124,0.117646783440955,0.183383234411334,0.0644363327193269,0.148360278755846,0.150625462834254
"115",6126987,0.0770188303215175,0.146966644893774,0.117958631025258,0.0691739369298251,0.0714292731058676
"116",6214227,0.143658321747793,0.148196840420176,0.148825457257005,0.123190608321212,0.126446105035804
"117",6353221,0.234327780031131,0.227574389866554,0.305745124231957,0.231376751542078,0.23262883525883
"118",6364771,0.189009902628558,0.240564272067861,0.108383602044439,0.29192930780897,0.168810479435388
"119",6455773,0.138339260406408,0.17504996887369,0.0109939705128776,0.0609907212415186,0.0117889790720909
"120",6570543,0.222203203249096,0.242373121028497,0.194659232720368,0.328259423997099,0.257761193011024
"121",6571409,0.0721818432644119,0.0720901925120688,0.0764119803237197,0.076877193394039,0.0982373389931528
"122",6588191,0.297441928547496,0.313728919619705,0.0702282161223445,0.173432375168711,0.159651927763601
"123",6588580,0.0474007554037785,0.0470188847467152,0.047940201118451,0.0508067955360352,0.037101719279662
"124",6612927,0.0760313902492337,0.196616291316698,0.10602158228777,0.150987334731341,0.078414247945605
"125",6626509,0.217080640801611,0.216557376569832,0.204726932835125,0.133163559445823,0.24510715582308
"126",6714077,0.254016285531971,0.328965079200577,0.0989133710517197,0.32030874873767,0.014585138000117
"127",6763921,0.259908045867464,0.168613908813285,0.161123656488332,0.262458258926864,0.11779132644927
"128",6814142,0.147935834681479,0.135931296760055,0.031150992252499,0.144165070525086,0.0895532682719291
"129",6814452,0.0802411109001642,0.256348716926856,0.075701258935885,0.1912974128035,0.0616730457319819
"130",6820650,0.0908837914582849,0.196304851556522,0.0752603746824477,0.167586843067206,0.0865551830005343
"131",6859508,0.166157891816264,0.186615776798552,0.146509128161268,0.207307641781273,0.0732112726317183
"132",6919190,0.219343583043504,0.223036632806504,0.241271868396435,0.251195687428109,0.202234694369517
"133",6997700,0.0656268551307081,0.144045064440171,0.0528617617039235,0.153106730228269,0.146853736056672
"134",7009646,0.195378533643528,0.251841489170479,0.161997357682858,0.286400511813435,0.191811293988954
"135",7070089,0.128417608195503,0.217452871491945,0.0987191055793699,0.22021265288408,0.0929170401437825
"136",7109888,0.146215073978215,0.173461906495158,0.0638856592756604,0.130550716533776,0.0769508350240764
"137",7209529,0.127590534889827,0.174598018775065,0.117172440978165,0.182351576435731,0.160359625913169
"138",7236648,0.0622130868247811,0.175138953153749,0.056540108022476,0.179994644276496,0.0650670090761225
"139",7310642,0.142986300594756,0.167463275058896,0.117113233830262,0.195493277341467,0.0804677026647181
"140",7400530,0.189196918252581,0.171585611347699,0.128980654266809,0.242108247272227,0.19115313219952
"141",7454097,0.0629033733226627,0.056421256028999,0.0725291816276282,0.0675106681196476,0.0638152736321678
"142",7467010,0.0349291997987694,0.341799385628419,0.00974628912185892,0.0912083024462603,0.0367046916293229
"143",7470065,0.15659294968145,0.154132045084223,0.103751747197417,0.160877791510871,0.10183102987179
"144",7510478,0.224922138117762,0.252520264863538,0.140837241490536,0.219305759652501,0.168188077857311
"145",7512120,0.0764316016444377,0.114327187418259,0.0947394037340591,0.152434113689129,0.081640979868791
"146",7515241,0.0950563755468096,0.36652100444891,0.0719603378475531,0.257963847303802,0.285175484934909
"147",7533264,0.213544107038664,0.273503552017333,0.142202798177868,0.282601193820313,0.0575681960180849
"148",7548872,0.0612634656875649,0.102012229920731,0.0419389174035071,0.109135872634376,0.0373482199067452
"149",7691737,0.110093943768299,0.152387871114981,0.113676414989465,0.0825171779800193,0.131352984102261
"150",7721351,0.105812847592776,0.16293315469718,0.0496634672026654,0.183762185763616,0.0388388262994874
"151",7833037,0.136852948984456,0.207449454568405,0.166721449438439,0.251862401586443,0.188088784509886
"152",7856898,0.205288433269084,0.314071871517576,0.157720446789613,0.333930248952847,0.198360468797084
"153",7936134,0.281327555351216,0.223625804228418,0.239207213427824,0.302700089640875,0.160898554300866
"154",7949853,0.105839478763666,0.141232881252156,0.162520659822601,0.156974330915388,0.162286969624576
"155",7963049,0.129083732049951,0.198155814201015,0.0624873188286635,0.20694271465022,0.0655378088357789
"156",8014800,0.156538298984862,0.228776129697905,0.109698662570006,0.241343369902797,0.0482766493904715
"157",8160326,0.0995288731866498,0.131703416139758,0.13584972862619,0.115523443881063,0.107965066334882
"158",8164511,0.0686672249856252,0.149713174741018,0.0184456622229915,0.16291143252377,0.024663190330343
"159",8277021,0.263643015188284,0.318948142593124,0.24067490596398,0.331938341745116,0.271016707808903
"160",8381817,0.0843463645495324,0.0891414824742783,0.0608049388219509,0.0728468119258746,0.0600331203756358
"161",8470661,0.218067641076284,0.325574911364932,0.176134078805013,0.300694398820736,0.167130768768113
"162",8492655,0.13671107298411,0.134209465743152,0.135918426851996,0.117533163489981,0.166347448642959
"163",8551582,0.0968578565901207,0.131457460191656,0.0769799870260006,0.155397086231302,0.0366058638423216
"164",8590102,0.181624194544326,0.159756422836583,0.0785271355077142,0.149669590990144,0.0746648300167035
"165",8601879,0.10144926538054,0.10127013661821,0.124301047498175,0.146778561262589,0.0716426062556878
"166",8656683,0.19035920150052,0.175669980610285,0.200180680959727,0.31318552643402,0.139349287688502
"167",8714741,0.0848218939574525,0.138903948637883,0.0790410073044839,0.127203721992865,0.0795016582832102
"168",8930402,0.0869351850931683,0.12894677205034,0.0336974190228629,0.136455095860883,0.0762203144898996
"169",9049038,0.179890270055174,0.109415719584007,0.155758297592624,0.212383199947471,0.132597914181419
"170",9067859,0.270865329822318,0.292806514164462,0.178570118368986,0.307067122123601,0.246283314143541
"171",9083494,0.201472787255376,0.180378892697631,0.209645557400559,0.0982920182569249,0.140265578518216
"172",9117319,0.167220945033297,0.190218526393241,0.109635916202147,0.208157619627521,0.131573284769442
"173",9230564,0.133061068600876,0.239604314762941,0.203107203349798,0.233286575100482,0.0759423376125427
"174",9345150,0.236587065343027,0.173616156537081,0.183760961985737,0.164526550965832,0.192922484170599
"175",9392961,0.183333194203687,0.250396143018729,0.164570323032341,0.294052692163693,0.130991310136559
"176",9484332,0.208048636565346,0.185838568518591,0.203884124357416,0.165716079426547,0.198416901658005
"177",9797698,0.129668769425356,0.176660244427848,0.12446303723414,0.191196347345882,0.140284909281405
"178",9953438,0.14127375847892,0.21126368084284,0.0892155285951101,0.24935909733419,0.18669636735552
"179",9975873,0.135054111928437,0.20374605634921,0.0960497472036116,0.27268986778654,0.195737347679532
