"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"1",1,0.0812323815190665,0.125465771574146,0.187985042709164,0.150477862265269,0.114488499285145,0.1452572000307,0.0673731541251435
"2",2,0.102428889536918,0.104956424712935,0.241014470271848,0.112648970538484,0.0632773688125998,0.354346919233383,0.130108034289703
"3",3,0.184342617772098,0.183671469918783,0.134922378056405,0.0978909519932605,0.102434029426437,0.222204582396056,0.0538215716260613
"4",4,0.0397699315343264,0.146397584886276,0.204500573135897,0.155161734949394,0.052888568181234,0.262850116021317,0.103260151415487
"5",5,0.199082073640138,0.201582792310818,0.148146929156723,0.209563703092847,0.219366155244402,0.232611215548419,0.194756117078054
"6",6,0.142130756506557,0.36096571022398,0.211699055569073,0.134510168595603,0.167108361437817,0.362068834882174,0.280668183965116
"7",7,0.146397870368116,0.302680947835718,0.251943399444268,0.224864128084405,0.359556045249969,0.44267411978617,0.389010597592233
"8",8,0.0508285020073698,0.13941605598668,0.0122124707921326,0.0803018040166003,0.0977191964547479,0.173218859912447,0.111761001969442
"9",9,0.138343577350992,0.0634978453815277,0.0579610670753774,0.12838281443534,0.0338405003890887,0.0862467394664469,0.0617905848612375
"10",10,0.123980840561574,0.148377033950198,0.138583730650836,0.184783013305526,0.141235621236678,0.174468662853084,0.140687300519897
"11",11,0.0480023210560116,0.132555719354678,0.118491908884381,0.080925262890339,0.0985075362695907,0.108038646414039,0.104318912900215
"12",12,0.126235794779469,0.176268545855147,0.146104826694591,0.157383299630003,0.100689079768607,0.122548533573874,0.0496917929526369
"13",13,0.113255198769452,0.0986507336163314,0.240419643506559,0.116702375767862,0.200334977219153,0.209033591514035,0.139010079076319
"14",14,0.153646154800108,0.195256146541185,0.168501698272987,0.0907828515058308,0.123909510291737,0.153413787165492,0.130720238660364
"15",15,0.0810206282557999,0.261356121458159,0.0828343489322919,0.151551302198242,0.188329741836745,0.19354958995923,0.0960449176574477
"16",16,0.0998167101042156,0.243283555515829,0.0856650922351475,0.0717715476311877,0.210221193575811,0.213679139535643,0.148658900760374
"17",17,0.272826474399511,0.382297877450577,0.0442754167258109,0.29538017298227,0.210563214275358,0.812972515715634,0.50830782502105
