"","ID","Angry","Depressed","Sad","Anxious","Relaxed","Happy"
"1",2,0.0347893964337552,0.0653588486488466,0.108911936631117,0.0494931165195846,0.120790327839491,0.080918107986237
"2",3,0.105275791637358,0.0444515528553673,0.0570828658215538,0.0377326595840589,0.174955248558304,0.0686098885140945
"3",4,0.25981465992149,0.162845864221395,0.143672438997369,0.072098922338153,0.122387581641399,0.14165653034884
"4",6,0.159069991052786,0.132578758378415,0.186830732586698,0.0670876447141134,0.177797031177121,0.240172651000721
"5",8,0.0298410710984328,0.020527660255915,0.0913206114230156,0.038257417088759,0.182074505977722,0.151452502757514
"6",9,0.228692713206974,0.0501456528329974,0.265969532733589,0.110524337152095,0.186600092803076,0.153571960147693
"7",10,0.0808239848132448,0.204709901696287,0.10162647494316,0.0252912240022639,0.213338582595568,0.217416924014452
"8",12,0.0736116215465263,0.129159560021494,0.155827627442301,0.169322293025379,0.146749448469292,0.201047133284641
"9",13,0.0206814521837226,0,0.0359070798328792,0.0250826852125399,0.107553210001986,0.049050357738046
"10",20,0.329394951085754,0.228713415708452,0.13402522401876,0.0762334776187107,0.192117429853455,0.20292173845405
"11",23,0.210486351366874,0.109025508124728,0.159431517262236,0.149429397687784,0.212512844159437,0.223450263248008
"12",26,0.111504625199748,0.15988247766682,0.129453103693905,0.178512732571312,0.232554619562092,0.133020097354969
"13",28,0.0478045672197719,0.0787849555985016,0.092677633039215,0.0481273725185112,0.0921171894852762,0.0587873735997775
"14",31,0.0886401849809733,0.0722639792026811,0.17384246395539,0.0459186487263793,0.206593643326856,0.268535400687716
"15",34,0.175214466750202,0.178294346305278,0.139694046037703,0.125619861700986,0.261659977466492,0.300750519052282
"16",38,0.144660056976422,0.0630301343261319,0.121155632216769,0.0756168803196343,0.274115722201447,0.217110390832513
"17",39,0.213090826135716,0.0252184891777317,0.0894918806460232,0.0691674744033534,0.0945165679611049,0.204473194234475
"18",41,0.130533746796061,0.151890510495649,0.185396646440629,0.10073182759601,0.247226753087071,0.268218693381832
"19",43,0.192786806359343,0.236176466991532,0.215534032770263,0.214390125277322,0.261195301455528,0.217774797578083
"20",46,0.116698838714307,0.0921515324987934,0.06490780682076,0.032129277896002,0.348124144803938,0.16057744553415
"21",47,0.247859896865224,0.180993041369678,0.266531820722438,0.19857992772271,0.294439854200144,0.292513111818675
"22",48,0.130399736660286,0.00691601361657792,0.0218036406469263,0.0727002376288277,0.203841807863637,0.0548108876636879
"23",52,0.0636140473251565,0.0597390485142941,0.0746390281350573,0.03601105474481,0.0823115765829578,0.0624991970930239
"24",57,0.157920411542081,0.150375770019493,0.115338849999947,0.123047099616557,0.226174551186702,0.16487393970062
"25",74,0.0731840247487841,0.0726089515934056,0.0676548653985628,0.0161352054366341,0.15179715678192,0.11985274638015
"26",82,0.0249498305788588,0.020752868582866,0.0290469546113433,0.0344447112975713,0.323266904014924,0.0872271459202264
"27",84,0.0353956657230168,0.00749404478721323,0.0472042582199372,0.0237743060733537,0.124815589511783,0.105705777971903
"28",90,0.0726350655137413,0.0575848474732132,0.0996035184180549,0.0431307603873581,0.17792796282192,0.127529837177878
"29",105,0.123813791899686,0.0807252330555396,0.073279507231843,0.0740638896587312,0.143358911637138,0.170944716203741
"30",107,0.196812342219703,0.202587603370786,0.170534119288506,0.197290170773345,0.113601744322302,0.139320082609152
"31",124,0.246832178920757,0.205815140548687,0.261127917335774,0.155678117103404,0.309481789644843,0.282007953694326
"32",125,0.100757262686837,0.107500751965639,0.0668227799799175,0.040698739024693,0.389417879472689,0.194678412221259
"33",128,0.0645449718313025,0.0467501395202922,0.0757235039004895,0.0707099475759652,0.106573310682896,0.106998154229595
"34",154,0.0865617846249456,0.0308291606703217,0.119689396228135,0.0219856548789361,0.146268063388987,0.114695535266264
"35",162,0.216939062125385,0.154112420368785,0.138623128924009,0.0979602557015637,0.119666781832845,0.202486547630098
"36",172,0.137060750414566,0.0991750580614321,0.121013924586816,0.152967819262249,0.285901824638175,0.257003358690416
"37",173,0.271654947252728,0.191371648674216,0.225099911057758,0.0621676509084912,0.119533550816931,0.131400872209655
"38",181,0.197726830590864,0.0791497706759895,0.0470114735868004,0.0516248062873551,0.21689334402866,0.131304918256385
"39",184,0.00681102624448344,0.0617818091390913,0.0540641290672886,0.0853795743489139,0.194626010439138,0.216301697877346
"40",186,0.0434397756164174,0.0335354117527548,0.0319482491554584,0.0524160225367548,0.201941903498037,0.126760168914703
"41",195,0.223911978511393,0.135095578174837,0.171210257024274,0.108160430933,0.266695046140269,0.266865250147019
"42",202,0.114051822824679,0.0759997778230188,0.0796923281319318,0.110425510177967,0.452815144266843,0.489043775820604
"43",236,0.069490423733046,0.0591375182332352,0.0922438166826491,0.0560102609939028,0.145852810520716,0.147603407503115
"44",239,0.0345005220081719,0,0,0,0.156474731309576,0.124435961482822
"45",258,0.178668240923382,0.24846723739661,0.176949508899959,0.0482350097203972,0.112119045192321,0.184748499522884
"46",259,0.148908228979032,0.0137340627721969,0.034261945686041,0.0513903027612539,0.243397270087315,0.121891082308894
"47",271,0.0662385974495379,0.216185940126543,0.216603426771397,0.0475229652301472,0.268143625143744,0.150734988924224
"48",281,0.163084516969364,0.24333939481251,0.158887328495496,0.233047375019993,0.201249959939178,0.262081061601534
"49",288,0.149596912675875,0.105772764704879,0.171238182847295,0.10977964048203,0.201614823619216,0.22767259545023
"50",300,0.173138934740272,0.215654551993118,0.181529617486194,0.190384779801423,0.26895537699108,0.268415293922955
"51",306,0.0593123503286067,0.0818792516715586,0.071044736054898,0.0757477061466482,0.207844722153995,0.102345341987359
"52",323,0.0665969886344726,0.0481877347375719,0.160778038966644,0.0570996058555663,0.139896978564317,0.165468712787719
"53",332,0.19928868453257,0.233033717791171,0.228502427290615,0.235644501908899,0.338326852914112,0.209873950660921
"54",352,0.231938706694476,0.179785540485309,0.180910660299322,0.196966513698078,0.186895596658752,0.176596929210578
"55",359,0.36331758687234,0.239268682472139,0.43262260954574,0.303490500398242,0.277989426344473,0.391677935462254
"56",364,0.14374766865244,0.11483518800514,0.108701311815315,0.178715648242385,0.281410443405008,0.195385100337802
"57",367,0.14015748948002,0.0566677653242009,0.0677710724491166,0.0813359048254891,0.119385318967065,0.103378530998236
"58",370,0.12078020176252,0.135629368134281,0.168613579268149,0.185879606187632,0.299328492934262,0.261341025598989
"59",376,0.207361969820781,0.193587786886731,0.219476449053159,0.19954718472665,0.244433770424706,0.195215921685449
"60",379,0.211307972711011,0.0841934338657374,0.175334442718412,0.0177949549876959,0.302815239725883,0.182308023645607
"61",392,0.116442716956937,0.110241915044293,0.0804328356742998,0.105111574631793,0.164966991883416,0.137148859174689
"62",394,0.0109341422979752,0.14689453810732,0.101856155757495,0.0381071913151023,0.123811991232242,0.162725235385152
"63",398,0.107280173798313,0.121951525186038,0.126635865487214,0.119249418904389,0.283244571827519,0.276470399302248
"64",405,0.101032074285365,0.0263235662968131,0.0958271665112552,0.170463076068957,0.268730203260105,0.184973597694808
"65",407,0.141799414722677,0.198981655126461,0.270062015413358,0.313938843706257,0.184728899994696,0.183372306895254
