"","ID","Relaxed","Irritable","Worry","Nervous","Future","Anhedonia","Tired","Hungry","Alone","Angry"
"24",24,0.224109039518492,0.104215686454434,0.196275737606236,0.226660873081308,0.172250951193794,0.0258006720695987,0.177102819229003,0.185622537302242,0.0502868652626633,0.0829088199235979
"25",25,0.105026846925787,0.0800704127577992,0.101887537222325,0.0794786898503915,0,0,0.198698036495194,0.193555030097925,0.0181701854315315,0.0154989939271469
"26",26,0.0854921197843105,0.0924105346583931,0.0502253535870148,0.0275438118524485,0.0115783863861044,0.0116381842547752,0.0430429935762694,0.149362673552416,0,0.0428586606175289
"27",27,0.0833333333333333,0.168808528018669,0.101349870893856,0.0814865836766608,0.0833333333333333,0.11911592276894,0.173648482296917,0.330016539802091,0,0.121473207998148
"28",28,0.0848112013431871,0.104563665631003,0.0939871918507886,0.0958767767540225,0.0330663023483834,0.0396050031154637,0.12822712754909,0.096137477005734,0.0795864617372486,0.0209074497553736
"29",29,0.149213466750667,0.202073994230055,0.148082712510353,0.161357887318844,0.114606446559868,0.24573433884344,0.250506791358195,0.318848662921352,0.212298839122948,0.235367702283498
"30",30,0.202478412082899,0.297721617969592,0.130355888949514,0.106039833535461,0.0323580367394271,0.00149609789082769,0.195079968403034,0.340185570064647,0.00154270258961932,0.113966400900547
"31",31,0.0298159144490137,0,0.0260959972832111,0.0232546231676435,0,0.0349149209866293,0.150526975992106,0.223054581729548,0,0.0135530003960215
"32",32,0.149777975556689,0.599809149073732,0.151643882133009,0.48823523803184,0.437014148641369,0.575851225770809,0.196584340712927,0.487420913283966,0.114207859688413,0.679371211145722
"33",33,0.701731388926455,0.713754289133503,0.637041926292363,0.954024325501281,0.679626137820339,0.470776765429782,0.183169770269421,0.524816672449702,0.533930668050987,0.279747779072107
"34",34,0.152177021912717,0.149920755278794,0.308880818904894,0.162834330972494,0.123413210919638,0.137229968380195,0.179032731282399,0.132155571782378,0.162792522370958,0.114913518115843
"35",35,0.125454850274467,0.187480247195487,0.0803964883435909,0.102037055873312,0,0.166735399265722,0.120430717264396,0.12851085239842,0.114348883830778,0.0305349950887102
"36",36,0.283597079910913,0.427681552249375,0.336738271169182,0.160863526755491,0.384241999955572,0.146473276602849,0.303539300967625,0.695570838583955,0.195300896843475,0.223209566040116
"37",37,3.07007418437873,3.47108635984618,1.07960352488068,1.53619867683253,0,0,9.00134040108406,17.9436294482977,0.124666980450881,1.80878712496984
"38",38,0.175416419734894,0.145316533729042,0.254826123788022,0.220608771486003,0.123366947016924,0.0869304730413905,0.184440804638709,0.192941242131636,0.152569167072839,0.0943821054244091
"39",39,0.404783308840107,0.137774303089225,0.260569935181872,0.241423414603364,0.144081521896883,0.161704388992959,0.262666396298045,0.234571900178862,0.209477583781771,0.186533901304256
"40",40,0.142922023591758,0.274778313378414,0.243302920387361,0.262434637343625,0.241780298181443,0.195829445295529,0.237562399319707,0.206942778694649,0.304939150163053,0.23418218469703
"41",41,0.877378583483148,0.755110353759378,0.58466467643693,0.317842819094273,1.27713597749144,8.94707944979898e-09,0.257858160120586,2.18499343255599,0.288369254089743,0.582819648720575
"42",42,0.118207208578452,0.217242615671818,0.153948513632596,0.212235043562598,0.164308061323616,0,0.26976334246551,0.309153103950138,0.028100131923487,0.166829603550029
"43",43,0.218856615718102,0.15981255544453,0.205392444808063,0.170821803406734,0.158071283531093,0.168630330245895,0.311769713158119,0.132330079656742,0.0841505765581627,0.0941237102620383
"44",44,0.151480272162026,0.197280583561797,0.212223580179463,0.115566401266491,0.140658190660903,0.0944925575741091,0.135649697927606,0.248084996210752,0.0513636657555821,0.0252186537402708
"45",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",46,0.0726751395112697,0.0998895149603508,0.127748255023655,0.102852212783329,0.0173285416184978,0,0.122243438444688,0.243078578365001,0.0347047429769763,0
"47",47,0.0470888433383342,0.0451644244990864,0.063188523502033,0.0890488781410337,0.0468509406899219,0.0494480855124018,0.297830124297834,0.212426038642291,0.0163840186915164,0.054383066329693
"48",48,0.0886292796305293,0.224346179043165,0.253720028722488,0.19484671011981,0.111597681145815,0.0924934758856459,0.146819577505687,0.408596206228973,0.141834328290399,0.114305295374881
"49",49,0.121010154285411,0,0.159058142098427,0.0879047290004691,0,0,0.0857997710765009,0.1623399685378,0.0319846855890128,0
"50",50,0.089504947813943,0.178329770953326,0.295602424586673,0.164569631832711,0.158961048492329,0.158350230352226,0.160676749347579,0.207093123297151,5.55111512312578e-16,0.106206665095466
"51",51,0.233187372075384,0.0748316903244269,0.155579936061039,0.179924149579771,0.0779316995402405,0.138009534269629,0.248811481670134,0.199127791755811,0.172791469788774,0.103154320435812
"52",52,0.224933570169141,0.119521551964592,0.23926499702535,0.18598319604787,0.157498147891027,0.142641202019289,0.161993476564671,0.202337519227856,0.270406470842292,0.316145480478428
"53",53,0.0329157042138006,0.0743175412922901,0.122752079360125,0.0228589296683917,0.101963349329324,0.0391940221757944,0.135154736549569,0.252098393098511,0.320661188547024,0.046771126250626
"54",54,0.199016370670758,0.170706189469788,0.29652537662724,0.116994611937386,0.105647696057638,0.111721435740875,0.135519768862877,0.312679624404547,0.0312322382553666,0.135579500469373
"55",55,0.190117827173556,0.147525242094978,0.30073407267237,0.137773776237215,0.103701320617371,0.0888118960402169,0.17492314105127,0.240027425861522,0.25,0.139814387546137
"56",56,0.056295033816625,0.120261065995625,0.137280001683623,0.0351428999977096,0.0967404240119344,0.210304051313146,0.253874140667591,0.213482021233803,0.000451525413638303,0.0976461752378968
"57",57,0.284443542075936,0.176508673082211,0.388799046105247,0.302762697113605,0.0879038936499453,0.154732559376062,0.403774198105516,0.271498422081991,0.239819140117817,0.212617995501618
"58",58,0.165515964120927,0.218271927172298,0.225081694568029,0.179287513241336,0.217707337742068,0.2541177346183,0.193111485935518,0.202342736870036,0.218452207101611,0.28697197085212
"59",59,0.110973689427354,0.186000576937181,0.127722567329807,0.210476882167454,0.165507620657769,0.15286392553927,0.164665838791401,0.124785008798985,0.182139099560776,0.179917115893926
"60",60,0.154984363200731,0.235361045160139,0.246831828186624,0.307670998212151,0.241957102970084,0.209695127708125,0.195088531458729,0.155743782434446,0.240335603226548,0.339900607934277
"61",61,0.269975310156537,0.294924226916791,0.334644749341099,0.302138917603334,0.25268508710508,0.173282211959837,0.273297470214102,0.19732764730606,0.0625021973824239,0.29108901375592
"62",62,0.0109840401829785,0.0222774377379005,0.0473331471436709,0.0499050859852352,0.0426129641520079,0,0.0766870069531802,0.0730644910442875,0,0
"63",63,0.091039281837493,0.0804674489675476,0.181240779761079,0.0805007901428916,0.0158354892875727,0.0412329503886285,0.309223205394386,0.227359517922433,0.0502795651501519,0.119173920712349
"64",64,0.254396583062308,0.131646671046872,0.338349757330261,0.227890265133862,0.153468341802235,0.236829856472938,0.127915029524988,0.223246573153313,0.338478922140826,0.211986656997067
"65",65,0.0888006078226726,0.0402481220275269,0.0720132158970598,0.0826544154458247,0.0706278915960631,0.0952779771372925,0.189853398767622,0.216858940103142,0,0.0481106333880111
"66",66,0.243295320503228,0.124144155382972,0.0663443624520693,0.12797861583257,0.0323736351672775,0.169151904871359,0.169202712328153,0.161831421871601,0.036540276433511,0.0657942588762664
"67",67,0,0.111899133034161,0.0511811237919086,0.0511811237919086,0.02612690697977,0,0.281733143009466,0.16449476768768,0.02612690697977,0.0268116570429499
"68",68,0.120315823977309,0.166654581741296,0.0878385655170465,0.172181351836263,0.140113350942627,0.152320530096014,0.213292719059074,0.114705745798206,0.113379425014026,0.262272354698613
"69",69,0.0647762213466498,0.0179784183393412,0.14718486433845,0.247201966532204,0.155926360049865,0.0202015432977223,0.105971652122497,0.191667485303684,0.234286138335557,0.0396728940084473
"70",70,0.0766246030872311,0.0155085576458065,0.035712706929449,0.093873418569867,0.043146779020184,0.00568649686667099,0.0333064303875964,0.0641479617009157,0.0379507375207491,0.00968950054151555
"71",71,0.213070442733919,0.153956150032207,0.186654449194456,0.249217168974102,0.270799672216881,0.229588430157617,0.276186287935125,0.114802576334761,0.16316741566505,0.191729272431838
"72",72,2.41686414721423,3.10347876923854,4.20661311394032,2.9826504115983,0.0830057110760081,0.983982567995682,1.01956131884233,0.766124159180589,0.668840406359814,1.43537802451289
"73",73,0.00674278628388259,0.131809871402636,0.0514538358517151,0.156468536331213,0.0255084025399868,0.0367355585667943,0.160655377036061,0.141853993173794,0,0.116895111552915
"74",74,0.152039843496983,0.116227164780452,0.194133686497956,0.20169096017961,0.0980729804636661,0.135421266017799,0.16500133751671,0.167365761833614,0.141663270232721,0.0389331999440968
"75",75,0.120620779419238,0.298140069039845,0.186380184624023,0.169110738065268,0.219590488025339,0.18567684852181,0.270747994206439,0.216471044657561,0.142378047410181,0.130500989063629
"76",76,0.336393049849237,0.0608594509643272,0.211361477525085,0.124711852123888,0.0619140454886559,0.053186149397216,0.316719412059621,0.192774401964417,0.0324340001849358,0.0843200438067285
"77",77,0.767124272936582,0.408853789047541,1.26138953089262,0.702963520848029,0.0752562617838825,0.344803747406056,0.685368043855082,0.575393621912476,0.243840144684422,0.433842378017683
"78",78,0.192025504356963,0.153613485010928,0.189532296772285,0.147392859305928,0.0694265124168097,0.0708844611905072,0.188003029493676,0.151710002925275,0.258248892437031,0.128845936488444
"79",79,0.198234190609602,0.252774693292616,0.161634827256667,0.14449728964291,0.144983257116046,0.0723553543644655,0.080385734149866,0.196951173686345,0.151248172294296,0.162604316883959
