"","X","ID","day","beep","obsNumber","missed","Discontent","Calm","Energetic","Wellbeing","Tense","Happy"
"854",36.851,36,3,5,20,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"855",36.85,36,3,6,21,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.833333333333333
"856",36.849,36,3,7,22,1,NA,NA,NA,NA,NA,NA
"857",36.848,36,4,1,23,1,NA,NA,NA,NA,NA,NA
"858",36.847,36,4,2,24,1,NA,NA,NA,NA,NA,NA
"859",36.846,36,4,3,25,0,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.666666666666667
"860",36.845,36,4,4,26,1,NA,NA,NA,NA,NA,NA
"861",36.844,36,4,5,27,0,0.833333333333333,0.666666666666667,1,0.833333333333333,0.666666666666667,0.833333333333333
"862",36.843,36,4,6,28,1,NA,NA,NA,NA,NA,NA
"863",36.842,36,4,7,29,0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"864",36.841,36,5,1,30,0,0.666666666666667,0.666666666666667,1,0.833333333333333,0.833333333333333,0.666666666666667
"865",36.84,36,5,2,31,1,NA,NA,NA,NA,NA,NA
"866",36.839,36,5,3,32,1,NA,NA,NA,NA,NA,NA
"867",36.838,36,5,4,33,1,NA,NA,NA,NA,NA,NA
"868",36.837,36,5,5,34,1,NA,NA,NA,NA,NA,NA
"869",36.836,36,5,6,35,0,0.833333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,1
"870",36.835,36,5,7,36,0,1,0.666666666666667,1,1,0.833333333333333,1
"871",38.91,38,1,1,1,1,NA,NA,NA,NA,NA,NA
"872",38.909,38,1,2,2,1,NA,NA,NA,NA,NA,NA
"873",38.908,38,1,3,3,0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"874",38.907,38,1,4,4,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"875",38.906,38,1,5,5,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"876",38.905,38,1,6,6,1,NA,NA,NA,NA,NA,NA
"877",38.904,38,1,7,7,1,NA,NA,NA,NA,NA,NA
"878",38.903,38,1,8,8,1,NA,NA,NA,NA,NA,NA
"879",38.902,38,4,1,9,1,NA,NA,NA,NA,NA,NA
"880",38.901,38,4,2,10,1,NA,NA,NA,NA,NA,NA
"881",38.9,38,4,3,11,1,NA,NA,NA,NA,NA,NA
"882",38.899,38,4,4,12,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.5,0.833333333333333
"883",38.898,38,4,5,13,1,NA,NA,NA,NA,NA,NA
"884",38.897,38,4,6,14,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.5,0.833333333333333
"885",38.896,38,4,7,15,0,0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.666666666666667,0.833333333333333
"886",38.895,38,4,8,16,1,NA,NA,NA,NA,NA,NA
"887",38.894,38,5,1,17,0,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.5,0.666666666666667
"888",38.893,38,5,2,18,1,NA,NA,NA,NA,NA,NA
"889",38.892,38,5,3,19,1,NA,NA,NA,NA,NA,NA
"890",38.891,38,5,4,20,0,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.5,0.833333333333333
"891",38.89,38,5,5,21,0,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333,0.5,0.833333333333333
"892",38.889,38,5,6,22,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.833333333333333
"893",38.888,38,5,7,23,0,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.5,0.833333333333333
"894",38.887,38,5,8,24,0,0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.5,0.833333333333333
"895",38.886,38,6,1,25,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.833333333333333
"896",38.885,38,6,2,26,0,0.833333333333333,0.833333333333333,0.5,0.666666666666667,0.5,0.666666666666667
"897",38.884,38,6,3,27,0,0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.666666666666667,1
"898",38.883,38,6,4,28,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.5,1
"899",38.882,38,6,5,29,1,NA,NA,NA,NA,NA,NA
"900",38.881,38,6,6,30,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"901",38.88,38,6,7,31,0,0.666666666666667,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.833333333333333
"902",38.879,38,6,8,32,0,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"903",38.878,38,7,1,33,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.833333333333333
"904",38.877,38,7,2,34,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"905",38.876,38,7,3,35,0,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.5,0.833333333333333
"906",38.875,38,7,4,36,0,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.666666666666667
"907",38.874,38,7,5,37,0,0.666666666666667,0.666666666666667,0.5,0.166666666666667,0.5,0.5
"908",38.873,38,7,6,38,1,NA,NA,NA,NA,NA,NA
"909",38.872,38,7,7,39,1,NA,NA,NA,NA,NA,NA
"910",38.871,38,7,8,40,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.666666666666667
"911",39.95,39,1,1,1,1,NA,NA,NA,NA,NA,NA
"912",39.949,39,1,2,2,0,0.166666666666667,1,0.333333333333333,0.5,1,0.666666666666667
"913",39.948,39,1,3,3,0,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"914",39.947,39,1,4,4,0,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,1
"915",39.946,39,1,5,5,0,1,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"916",39.945,39,1,6,6,0,0,0.166666666666667,1,1,0.166666666666667,1
"917",39.944,39,1,7,7,1,NA,NA,NA,NA,NA,NA
"918",39.943,39,1,8,8,0,0.166666666666667,0.833333333333333,0,0.333333333333333,1,0.333333333333333
"919",39.942,39,4,1,9,1,NA,NA,NA,NA,NA,NA
"920",39.941,39,4,2,10,1,NA,NA,NA,NA,NA,NA
"921",39.94,39,4,3,11,0,0.333333333333333,1,0.666666666666667,0.5,0.333333333333333,0.666666666666667
"922",39.939,39,4,4,12,0,1,0.166666666666667,1,1,0,0.5
"923",39.938,39,4,5,13,1,NA,NA,NA,NA,NA,NA
"924",39.937,39,4,6,14,0,1,0,1,1,0,1
"925",39.936,39,4,7,15,1,NA,NA,NA,NA,NA,NA
"926",39.935,39,4,8,16,0,0.666666666666667,0.666666666666667,0,1,0.5,1
"927",39.934,39,5,1,17,0,0.666666666666667,1,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333
"928",39.933,39,5,2,18,0,1,0.333333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.666666666666667
"929",39.932,39,5,3,19,0,1,0,1,1,0.333333333333333,1
"930",39.931,39,5,4,20,0,1,0.833333333333333,0.166666666666667,0.5,0.5,0.333333333333333
"931",39.93,39,5,5,21,1,NA,NA,NA,NA,NA,NA
"932",39.929,39,5,6,22,1,NA,NA,NA,NA,NA,NA
"933",39.928,39,5,7,23,1,NA,NA,NA,NA,NA,NA
"934",39.927,39,5,8,24,1,NA,NA,NA,NA,NA,NA
"935",39.926,39,6,1,25,0,0,1,0,1,1,1
"936",39.925,39,6,2,26,1,NA,NA,NA,NA,NA,NA
"937",39.924,39,6,3,27,1,NA,NA,NA,NA,NA,NA
"938",39.923,39,6,4,28,0,0.666666666666667,0.333333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333
"939",39.922,39,6,5,29,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.833333333333333
"940",39.921,39,6,6,30,0,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333
"941",39.92,39,6,7,31,0,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.666666666666667,0.5
"942",39.919,39,6,8,32,0,0.5,1,0.5,0.666666666666667,1,0.666666666666667
"943",39.918,39,7,1,33,1,NA,NA,NA,NA,NA,NA
"944",39.917,39,7,2,34,0,0,0.5,0,0.166666666666667,0.333333333333333,0.333333333333333
"945",39.916,39,7,3,35,0,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333
"946",39.915,39,7,4,36,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"947",39.914,39,7,5,37,1,NA,NA,NA,NA,NA,NA
"948",39.913,39,7,6,38,0,0.833333333333333,0.333333333333333,1,0.833333333333333,0.333333333333333,0.666666666666667
"949",39.912,39,7,7,39,1,NA,NA,NA,NA,NA,NA
"950",39.911,39,7,8,40,0,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333
"951",40.99,40,1,1,1,0,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.5,0.666666666666667
"952",40.989,40,1,2,2,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.833333333333333
"953",40.988,40,1,3,3,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.666666666666667
"954",40.987,40,1,4,4,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"955",40.986,40,1,5,5,1,NA,NA,NA,NA,NA,NA
"956",40.985,40,1,6,6,1,NA,NA,NA,NA,NA,NA
"957",40.984,40,1,7,7,1,NA,NA,NA,NA,NA,NA
"958",40.983,40,1,8,8,1,NA,NA,NA,NA,NA,NA
"959",40.982,40,4,1,9,1,NA,NA,NA,NA,NA,NA
"960",40.981,40,4,2,10,1,NA,NA,NA,NA,NA,NA
"961",40.98,40,4,3,11,1,NA,NA,NA,NA,NA,NA
"962",40.979,40,4,4,12,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.5
"963",40.978,40,4,5,13,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667
"964",40.977,40,4,6,14,0,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.833333333333333
"965",40.976,40,4,7,15,1,NA,NA,NA,NA,NA,NA
"966",40.975,40,4,8,16,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"967",40.974,40,5,1,17,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667
"968",40.973,40,5,2,18,1,NA,NA,NA,NA,NA,NA
"969",40.972,40,5,3,19,1,NA,NA,NA,NA,NA,NA
"970",40.971,40,5,4,20,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5
"971",40.97,40,5,5,21,0,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.5
"972",40.969,40,5,6,22,0,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"973",40.968,40,5,7,23,1,NA,NA,NA,NA,NA,NA
"974",40.967,40,5,8,24,1,NA,NA,NA,NA,NA,NA
"975",40.966,40,6,1,25,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.833333333333333
"976",40.965,40,6,2,26,0,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667
"977",40.964,40,6,3,27,1,NA,NA,NA,NA,NA,NA
"978",40.963,40,6,4,28,1,NA,NA,NA,NA,NA,NA
"979",40.962,40,6,5,29,1,NA,NA,NA,NA,NA,NA
"980",40.961,40,6,6,30,0,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"981",40.96,40,6,7,31,1,NA,NA,NA,NA,NA,NA
"982",40.959,40,6,8,32,1,NA,NA,NA,NA,NA,NA
"983",40.958,40,7,1,33,1,NA,NA,NA,NA,NA,NA
"984",40.957,40,7,2,34,1,NA,NA,NA,NA,NA,NA
"985",40.956,40,7,3,35,1,NA,NA,NA,NA,NA,NA
"986",40.955,40,7,4,36,1,NA,NA,NA,NA,NA,NA
"987",40.954,40,7,5,37,1,NA,NA,NA,NA,NA,NA
"988",40.953,40,7,6,38,1,NA,NA,NA,NA,NA,NA
"989",40.952,40,7,7,39,1,NA,NA,NA,NA,NA,NA
"990",40.951,40,7,8,40,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"991",41.1019,41,1,1,1,0,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"992",41.1018,41,1,2,2,1,NA,NA,NA,NA,NA,NA
"993",41.1017,41,1,3,3,0,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0.666666666666667
"994",41.1016,41,1,4,4,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333
"995",41.1015,41,1,5,5,1,NA,NA,NA,NA,NA,NA
"996",41.1014,41,1,6,6,1,NA,NA,NA,NA,NA,NA
"997",41.1013,41,1,7,7,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"998",41.1012,41,2,1,8,0,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667
"999",41.1011,41,2,2,9,1,NA,NA,NA,NA,NA,NA
"1000",41.101,41,2,3,10,0,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333
"1001",41.1009,41,2,4,11,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1002",41.1008,41,2,5,12,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1003",41.1007,41,2,6,13,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"1004",41.1006,41,2,7,14,1,NA,NA,NA,NA,NA,NA
"1005",41.1005,41,2,8,15,1,NA,NA,NA,NA,NA,NA
"1006",41.1004,41,5,1,16,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1007",41.1003,41,5,2,17,1,NA,NA,NA,NA,NA,NA
"1008",41.1002,41,5,3,18,1,NA,NA,NA,NA,NA,NA
"1009",41.1001,41,6,1,19,0,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.5,0.666666666666667
"1010",41.1,41,6,2,20,1,NA,NA,NA,NA,NA,NA
"1011",41.999,41,6,3,21,1,NA,NA,NA,NA,NA,NA
"1012",41.998,41,6,4,22,1,NA,NA,NA,NA,NA,NA
"1013",41.997,41,6,5,23,0,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667
"1014",41.996,41,6,6,24,1,NA,NA,NA,NA,NA,NA
"1015",41.995,41,7,1,25,1,NA,NA,NA,NA,NA,NA
"1016",41.994,41,7,2,26,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"1017",41.993,41,7,3,27,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"1018",41.992,41,7,4,28,0,0.666666666666667,0.5,0.5,0.5,0.5,0.666666666666667
"1019",41.991,41,7,5,29,1,NA,NA,NA,NA,NA,NA
"1020",42.1054,42,1,1,1,1,NA,NA,NA,NA,NA,NA
"1021",42.1053,42,1,2,2,1,NA,NA,NA,NA,NA,NA
"1022",42.1052,42,1,3,3,1,NA,NA,NA,NA,NA,NA
"1023",42.1051,42,1,4,4,1,NA,NA,NA,NA,NA,NA
"1024",42.105,42,1,5,5,1,NA,NA,NA,NA,NA,NA
"1025",42.1049,42,1,6,6,1,NA,NA,NA,NA,NA,NA
"1026",42.1048,42,1,7,7,1,NA,NA,NA,NA,NA,NA
"1027",42.1047,42,2,1,8,1,NA,NA,NA,NA,NA,NA
"1028",42.1046,42,2,2,9,1,NA,NA,NA,NA,NA,NA
"1029",42.1045,42,2,3,10,1,NA,NA,NA,NA,NA,NA
"1030",42.1044,42,2,4,11,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667
"1031",42.1043,42,2,5,12,0,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"1032",42.1042,42,2,6,13,0,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333
"1033",42.1041,42,2,7,14,1,NA,NA,NA,NA,NA,NA
"1034",42.104,42,2,8,15,1,NA,NA,NA,NA,NA,NA
"1035",42.1039,42,5,1,16,1,NA,NA,NA,NA,NA,NA
"1036",42.1038,42,5,2,17,1,NA,NA,NA,NA,NA,NA
"1037",42.1037,42,5,3,18,0,0.666666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"1038",42.1036,42,5,4,19,1,NA,NA,NA,NA,NA,NA
"1039",42.1035,42,5,5,20,1,NA,NA,NA,NA,NA,NA
"1040",42.1034,42,6,1,21,1,NA,NA,NA,NA,NA,NA
"1041",42.1033,42,6,2,22,1,NA,NA,NA,NA,NA,NA
"1042",42.1032,42,6,3,23,1,NA,NA,NA,NA,NA,NA
"1043",42.1031,42,6,4,24,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667
"1044",42.103,42,6,5,25,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1045",42.1029,42,6,6,26,0,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"1046",42.1028,42,6,7,27,0,0.666666666666667,0.5,0.5,0.833333333333333,0.666666666666667,0.833333333333333
"1047",42.1027,42,7,1,28,0,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.5
"1048",42.1026,42,7,2,29,0,0.5,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.5
"1049",42.1025,42,7,3,30,0,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.5
"1050",42.1024,42,7,4,31,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5
"1051",42.1023,42,7,5,32,0,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.5
"1052",42.1022,42,7,6,33,0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"1053",42.1021,42,7,7,34,0,0.5,0.5,0.333333333333333,0.5,0.666666666666667,0.333333333333333
"1054",42.102,42,7,8,35,0,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333
"1055",43.1082,43,1,1,1,1,NA,NA,NA,NA,NA,NA
"1056",43.1081,43,1,2,2,1,NA,NA,NA,NA,NA,NA
"1057",43.108,43,1,3,3,1,NA,NA,NA,NA,NA,NA
"1058",43.1079,43,1,4,4,0,0.166666666666667,1,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1059",43.1078,43,1,5,5,0,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333
"1060",43.1077,43,1,6,6,0,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.333333333333333
"1061",43.1076,43,1,7,7,1,NA,NA,NA,NA,NA,NA
"1062",43.1075,43,2,1,8,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1063",43.1074,43,2,2,9,1,NA,NA,NA,NA,NA,NA
"1064",43.1073,43,2,3,10,0,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5
"1065",43.1072,43,2,4,11,1,NA,NA,NA,NA,NA,NA
"1066",43.1071,43,2,5,12,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667
"1067",43.107,43,2,6,13,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"1068",43.1069,43,2,7,14,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5
"1069",43.1068,43,6,1,15,1,NA,NA,NA,NA,NA,NA
"1070",43.1067,43,6,2,16,1,NA,NA,NA,NA,NA,NA
"1071",43.1066,43,6,3,17,1,NA,NA,NA,NA,NA,NA
"1072",43.1065,43,6,4,18,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1073",43.1064,43,6,5,19,1,NA,NA,NA,NA,NA,NA
"1074",43.1063,43,6,6,20,1,NA,NA,NA,NA,NA,NA
"1075",43.1062,43,7,1,21,1,NA,NA,NA,NA,NA,NA
"1076",43.1061,43,7,2,22,1,NA,NA,NA,NA,NA,NA
"1077",43.106,43,7,3,23,1,NA,NA,NA,NA,NA,NA
"1078",43.1059,43,7,4,24,1,NA,NA,NA,NA,NA,NA
"1079",43.1058,43,7,5,25,0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1080",43.1057,43,7,6,26,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1081",43.1056,43,7,7,27,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1082",43.1055,43,7,8,28,1,NA,NA,NA,NA,NA,NA
"1083",44.112,44,1,1,1,1,NA,NA,NA,NA,NA,NA
"1084",44.1119,44,1,2,2,1,NA,NA,NA,NA,NA,NA
"1085",44.1118,44,1,3,3,0,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333
"1086",44.1117,44,1,4,4,0,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"1087",44.1116,44,1,5,5,1,NA,NA,NA,NA,NA,NA
"1088",44.1115,44,1,6,6,1,NA,NA,NA,NA,NA,NA
"1089",44.1114,44,1,7,7,1,NA,NA,NA,NA,NA,NA
"1090",44.1113,44,1,8,8,1,NA,NA,NA,NA,NA,NA
"1091",44.1112,44,2,1,9,0,0.666666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.666666666666667
"1092",44.1111,44,2,2,10,1,NA,NA,NA,NA,NA,NA
"1093",44.111,44,2,3,11,1,NA,NA,NA,NA,NA,NA
"1094",44.1109,44,2,4,12,1,NA,NA,NA,NA,NA,NA
"1095",44.1108,44,2,5,13,1,NA,NA,NA,NA,NA,NA
"1096",44.1107,44,2,6,14,0,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.666666666666667
"1097",44.1106,44,2,7,15,1,NA,NA,NA,NA,NA,NA
"1098",44.1105,44,5,1,16,0,0.833333333333333,0.333333333333333,0.666666666666667,0.5,0.166666666666667,0.666666666666667
"1099",44.1104,44,5,2,17,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"1100",44.1103,44,5,3,18,0,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1101",44.1102,44,5,4,19,1,NA,NA,NA,NA,NA,NA
"1102",44.1101,44,5,5,20,1,NA,NA,NA,NA,NA,NA
"1103",44.11,44,5,6,21,0,0.833333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0.833333333333333,0.666666666666667
"1104",44.1099,44,5,7,22,1,NA,NA,NA,NA,NA,NA
"1105",44.1098,44,5,8,23,1,NA,NA,NA,NA,NA,NA
"1106",44.1097,44,6,1,24,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"1107",44.1096,44,6,2,25,0,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"1108",44.1095,44,6,3,26,0,0.666666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1109",44.1094,44,6,4,27,0,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.5
"1110",44.1093,44,6,5,28,1,NA,NA,NA,NA,NA,NA
"1111",44.1092,44,6,6,29,0,0.5,0.833333333333333,0.5,0.833333333333333,0.333333333333333,0.666666666666667
"1112",44.1091,44,6,7,30,0,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1113",44.109,44,7,1,31,1,NA,NA,NA,NA,NA,NA
"1114",44.1089,44,7,2,32,0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667
"1115",44.1088,44,7,3,33,1,NA,NA,NA,NA,NA,NA
"1116",44.1087,44,7,4,34,1,NA,NA,NA,NA,NA,NA
"1117",44.1086,44,7,5,35,1,NA,NA,NA,NA,NA,NA
"1118",44.1085,44,7,6,36,0,0.666666666666667,0.666666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667
"1119",44.1084,44,7,7,37,1,NA,NA,NA,NA,NA,NA
"1120",44.1083,44,7,8,38,0,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.5
"1121",46.1159,46,1,1,1,1,NA,NA,NA,NA,NA,NA
"1122",46.1158,46,1,2,2,1,NA,NA,NA,NA,NA,NA
"1123",46.1157,46,1,3,3,1,NA,NA,NA,NA,NA,NA
"1124",46.1156,46,1,4,4,1,NA,NA,NA,NA,NA,NA
"1125",46.1155,46,1,5,5,0,1,0.833333333333333,0.833333333333333,1,1,0.833333333333333
"1126",46.1154,46,1,6,6,1,NA,NA,NA,NA,NA,NA
"1127",46.1153,46,1,7,7,1,NA,NA,NA,NA,NA,NA
"1128",46.1152,46,4,1,8,1,NA,NA,NA,NA,NA,NA
"1129",46.1151,46,4,2,9,1,NA,NA,NA,NA,NA,NA
"1130",46.115,46,4,3,10,0,1,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1131",46.1149,46,4,4,11,0,1,1,1,1,1,1
"1132",46.1148,46,4,5,12,0,1,1,0.833333333333333,0.833333333333333,0.833333333333333,1
"1133",46.1147,46,4,6,13,1,NA,NA,NA,NA,NA,NA
"1134",46.1146,46,4,7,14,1,NA,NA,NA,NA,NA,NA
"1135",46.1145,46,4,8,15,1,NA,NA,NA,NA,NA,NA
"1136",46.1144,46,5,1,16,0,1,0.833333333333333,0.666666666666667,1,1,1
"1137",46.1143,46,5,2,17,1,NA,NA,NA,NA,NA,NA
"1138",46.1142,46,5,3,18,0,0.833333333333333,1,0.333333333333333,1,1,1
"1139",46.1141,46,5,4,19,0,1,0.833333333333333,0.333333333333333,1,1,1
"1140",46.114,46,5,5,20,0,1,1,0.666666666666667,1,0.666666666666667,1
"1141",46.1139,46,5,6,21,1,NA,NA,NA,NA,NA,NA
"1142",46.1138,46,5,7,22,0,1,1,0.666666666666667,1,1,1
"1143",46.1137,46,5,8,23,0,1,1,0.833333333333333,1,1,1
"1144",46.1136,46,6,1,24,1,NA,NA,NA,NA,NA,NA
"1145",46.1135,46,6,2,25,1,NA,NA,NA,NA,NA,NA
"1146",46.1134,46,6,3,26,1,NA,NA,NA,NA,NA,NA
"1147",46.1133,46,6,4,27,1,NA,NA,NA,NA,NA,NA
"1148",46.1132,46,6,5,28,1,NA,NA,NA,NA,NA,NA
"1149",46.1131,46,6,6,29,0,1,1,1,0.833333333333333,1,1
"1150",46.113,46,6,7,30,1,NA,NA,NA,NA,NA,NA
