"","ID","Sad","Anxious","Angry"
"1",102,0.0432115859593743,0.113332243932536,0.0492485875412146
"2",103,0.0640709466345475,0.149109520267469,0.0552868753859331
"3",104,0.125928931597604,0.0948679084527372,0.120836100252324
"4",105,0.0340455395978252,0.0508899042425962,0.0138776843028887
"5",106,0.118560410930079,0.114459827874799,0.144969781004893
"6",107,0.0812301377317187,0.117991883760009,0.0134150564058133
"7",108,0.0477496800573177,0.165852441814667,0.195121401848343
"8",110,0.0560723838982187,0.271839613518146,0.115524870770251
"9",111,0.0408429932613564,0.0618106474537364,0.071031543825195
"10",112,0.0916936357165042,0.23419096837733,0.157785174715756
"11",113,NA,NA,NA
"12",115,0.195888892723954,0.191208447718425,0.170631970821759
"13",116,0.0575481571900921,0.245643559826276,0.093289776817572
"14",117,NA,NA,NA
"15",118,0.0476977527971717,0.0370237046048937,0.122154833999192
"16",119,NA,NA,NA
"17",120,0.0687760366811547,0.0864922290880224,0.222260890284795
"18",121,0.177064067788757,0.095687137941679,0.289693462825017
"19",122,0.120730987722457,0.186038261825802,0.16169934177562
"20",123,NA,NA,NA
"21",124,NA,NA,NA
"22",126,0.115215376679956,0.0940070023556606,0.116119252011382
"23",127,0.0891363820304749,0.0806068147955425,0.0784372614041933
"24",130,0.0121337377222494,0.0186200693169568,0.0117822594499121
"25",131,NA,NA,NA
"26",132,0.0617123244271834,0.0353247406738498,0.053656364580987
"27",134,0.0851404380864695,0.0866356719043372,0.0367306074575538
"28",135,0.192807843173788,0.12615895758129,0.218242047908018
"29",136,NA,NA,NA
"30",137,0.104070064730678,0.0574590078420395,0.0529125067479528
"31",138,0.199331908815552,0.127862729527457,0.163060352738277
"32",139,0.304840269912957,0.0605537225365581,0.184658471011213
"33",140,0.0876358449458205,0.120764927819317,0.11135201925454
"34",141,0.0783812230870487,0.171838093733577,0.0938621271503943
"35",142,0.0321917613606715,0.0674185161854445,0.0174399082724055
"36",143,NA,NA,NA
"37",144,0.0351051993047306,0.111177131132764,0.0606408809400392
"38",145,0.0684708304296894,0.114415036928002,0.0829807439138706
"39",146,0.0462246211406779,0.178400585518278,0.0636721557828278
"40",150,0.0396122268422038,0.0376053254068248,0.0401154445532933
"41",152,0.0742194098058261,0.131651427427628,0.107956329111473
"42",153,0.155694886197057,0.0851714610103618,0.0913146386967947
"43",156,0.078354933012298,0.0715135660115433,0.0479283672876727
"44",158,NA,NA,NA
"45",159,0.118619401186094,0.101278077387545,0.0668142597116404
"46",162,NA,NA,NA
"47",163,0.243561221803611,0.217192988653598,0.114231177533711
"48",164,0.0988752336465706,0.0885922223370814,0.0569914384110974
"49",165,0.113640653301399,0.100593709304183,0.15330247908508
"50",166,0.0855971611609353,0.0789026879938911,0.049339892240966
"51",168,NA,NA,NA
"52",169,0.0608013548104678,0.080076502117838,0.0639762946704103
"53",170,0.123404747627418,0.1762657495147,0.0962203611708474
"54",171,0.033064810851673,0.0479558043766096,0.0281424333648628
"55",172,0.161342910165278,0.0692910853271371,0.170127885655597
"56",173,0.0472351615108505,0.0576439561281243,0.0369670432449159
"57",175,NA,NA,NA
"58",176,0.0603060255683144,0.0713999147136096,0.118905357252184
"59",178,0.0688127624210081,0.153868431437498,0.0509775590889489
"60",179,NA,NA,NA
"61",180,0.0896301041350084,0.120727691982783,0.093112380903424
"62",181,0.116097784029653,0.097174963175147,0.0978645370644669
"63",182,NA,NA,NA
"64",183,0.161139452836195,0.239108721192705,0.140964774582001
"65",184,0.111845244686589,0.0952626656985302,0.135900835463368
"66",185,NA,NA,NA
"67",186,0.00483894659408432,0.00712854253873712,0.0430400069360452
"68",187,0.24807872553589,0.290167316481645,0.169660220166428
"69",188,0.0567482496573934,0.0760817166195315,0.0611556877354201
"70",189,0.0158964819101582,0.0529120310927599,0.141003154247276
"71",190,0.139969000439254,0.203616101795964,0.172392206856633
"72",191,0.128843506670988,0.0588552863634244,0.103862673925193
