"","ID","Talkative","Energetic","Tense","Anxiety","Enthousiastic","Confident","Distracted","Restless","Irritated","Satisfied","Happy","Depressed","Cheerful","Guilty"
"35",150090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",150091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",150092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",150093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",150094,0.127979085905626,0.123110019909876,0.169153562368073,0.248349210611088,0.122847856726609,0.102283000342284,0.27508940144152,0.204780098745418,0.124691322178142,0.124353322507346,0.127889982542116,0.117330933941092,0.0916447456459885,0.140077722662957
"40",150095,0.148069156343905,0.173412921760232,0.152780561610266,0.104212808961058,0.135335089956269,0.12041413392915,0.129372177538401,0.16211954921592,0.197284925802377,0.139742433017842,0.104309424112835,0.125498793124493,0.132363726974027,0.238635150296301
"41",150096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",150098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",150101,0.23793235850989,0.260351975743189,0.109529994117405,0.0814382410217997,0.1615646930978,0.10379568613758,0.115042955114674,0.26023476895326,0.196659955968366,0.0843087224758728,0.117062509834755,0.142803166515617,0.130146205995238,0.130042600471835
"44",150102,0.0409300036010478,0.0785674245351115,0.058261445949343,0.185254111366733,0.0535564309287774,0.0556729580686923,0.223108881122316,0.144022220584883,0.0529382856950072,0.0537005755615866,0.12018579443807,0.0384823701705599,0.0951801680128641,0.0568107502321577
"45",150103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",150105,0.152644825748182,0.124619075712634,0.174232498506597,0.117134565446058,0.100343770831496,0.125559193164891,0.148450040260505,0.106063164671861,0.0908903892967729,0.0973728959104249,0.0771612462935622,0.0927262654133626,0.123482323208404,0.114703743786282
"47",150106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",150107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",150108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",150109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",150110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",150112,0.179648303473765,0.212045063630985,0.164171640512889,0.130365968280954,0.162017354847976,0.128184482410993,0.178168372776419,0.133498417861103,0.188431146048829,0.176017072415924,0.215593403937221,0.224985772935239,0.177735032150578,0.233659066788629
"53",150113,0.171593782210388,0.182703670095262,0.0628733336387297,0.066742204390954,0.157893092765351,0.153692036755403,0.0951430541826507,0.15868804440236,0.112883892148101,0.223801062776769,0.137178510201082,0.10957609083986,0.162844938320958,0.155774082330187
"54",150114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
