"","ID","Angry","Stressed","Anxious","Sad","Happy","Relexed"
"1",1,0.0952380952380953,0.190847851689064,0.199204768222399,0.291848825526935,0.193795483286901,0.231148664749376
"2",2,NA,NA,NA,NA,NA,NA
"3",3,NA,NA,NA,NA,NA,NA
"4",4,0.248590899394274,0.0979595078465933,0.166844406179351,0.180073508219132,0.123057528562138,0.0995408132332535
"5",5,NA,NA,NA,NA,NA,NA
"6",6,0.165413360014933,0.163567957299454,0.212139877436081,0.183507318890496,0.159886072931121,0.24141544660489
"7",7,0.141912879219802,0.169281750540594,0.225010051052148,0.359718980256767,0.278861618561587,0.094699421436469
"8",8,NA,NA,NA,NA,NA,NA
"9",9,NA,NA,NA,NA,NA,NA
"10",10,0.0848608690775175,0.122524103976705,0.15312811425655,0.0603273887665645,0.0801031076140574,0.141530700189004
"11",12,0.21448158792285,0.120624477409291,0.165782487131146,0.0872113530787142,0.0664015894074664,0.143571845358139
"12",13,0.209213986384433,0.277224783007424,0.204493010694802,0.182535329990327,0.293028251653396,0.124106721893395
"13",14,0.198120179379261,0.117119772471063,0.11106985382452,0.150316082677384,0.111453460060911,0.117354326122043
"14",15,0.0952170987050231,0.149682051079915,0.234559664519814,0.125446825847219,0.17685954396978,0.240585083198547
"15",16,0.157296473035049,0.161951558496343,0.193955339519583,0.123729746321874,0.0799257882906108,0.107933507606648
"16",17,NA,NA,NA,NA,NA,NA
"17",18,0.113043999194387,0.233133261438836,0.201754095731395,0.263872701240197,0.238216527801452,0.137264148511854
"18",19,NA,NA,NA,NA,NA,NA
"19",20,0.10876090264802,0.150136726334668,0.140754314513165,0.0887817381218913,0.0978935745917477,0.154312528068382
"20",21,0.239758199437657,0.109495344417775,0.125285324639525,0.171656151305261,0.17760444040876,0.17125079229332
"21",22,0.26386581356242,0.207610059602613,0.145209102229868,0.119982695657479,0.0839371989529384,0.205176533688394
"22",23,0.153624967345777,0.301874097399654,0.281673212517537,0.151484757767065,0.187765404232229,0.0825031266621183
"23",24,0.0703326593044093,0.0933400235243207,0.126400370814997,0.0833844651989795,0.0924966547542242,0.197286277045511
"24",25,0.082479214864105,0.117239068037823,0.119072158094124,0.204629319978865,0.151247179491693,0.188982409731739
"25",26,NA,NA,NA,NA,NA,NA
"26",27,0.300141356101338,0.239259905537911,0.250395475052765,0.255109068689793,0.334024512325108,0.187019549107388
"27",28,0.0673362825604127,0.216550407432463,0.314278705809699,0.185997892188311,0.400501556507345,0.258012871477649
"28",29,0.254793655801284,0.127101393150689,0.178174152658198,0.249379400354668,0.233331450432329,0.163506783160756
"29",30,0.266937639149532,0.196217416058081,0.140149032823061,0.199306485083565,0.230771533264996,0.36279740544723
