"","ID","nstate"
"1",2,NA
"2",3,5
"3",4,5
"4",6,4
"5",8,3
"6",9,2
"7",10,3
"8",12,3
"9",13,NA
"10",17,4
"11",20,3
"12",23,4
"13",26,5
"14",28,5
"15",31,3
"16",34,4
"17",38,4
"18",39,4
"19",41,5
"20",43,5
"21",46,5
"22",47,4
"23",48,2
"24",52,3
"25",57,3
"26",74,4
"27",82,2
"28",84,4
"29",90,4
"30",94,2
"31",105,3
"32",107,4
"33",124,3
"34",125,4
"35",128,5
"36",154,5
"37",162,3
"38",172,4
"39",173,4
"40",181,5
"41",184,2
"42",186,4
"43",195,2
"44",202,5
"45",236,4
"46",239,NA
"47",258,5
"48",259,2
"49",271,4
"50",281,4
"51",288,5
"52",300,NA
"53",306,3
"54",323,4
"55",332,5
"56",352,3
"57",359,5
"58",364,4
"59",367,5
"60",370,3
"61",376,5
"62",379,NA
"63",392,4
"64",394,5
"65",398,5
"66",405,5
"67",407,4
"68",426,5
"69",430,NA
"70",435,3
"71",447,3
"72",449,4
"73",451,5
"74",454,5
"75",461,4
"76",465,NA
"77",466,NA
"78",497,4
"79",499,4
"80",500,4
"81",504,3
"82",512,2
"83",518,3
"84",520,3
"85",524,4
"86",526,4
"87",527,5
"88",529,NA
"89",531,3
"90",536,3
"91",543,4
"92",556,2
"93",559,4
"94",560,4
"95",568,4
"96",587,4
"97",603,5
