"","ID","nstate"
"362",854,NA
"363",857,NA
"364",860,NA
"365",861,NA
"366",864,2
"367",865,NA
"368",870,2
"369",874,NA
"370",875,3
"371",876,NA
"372",877,NA
"373",879,NA
"374",881,NA
"375",884,NA
"376",885,NA
"377",886,NA
"378",887,2
"379",889,NA
"380",891,NA
"381",894,NA
"382",895,NA
"383",896,NA
"384",898,NA
"385",899,NA
"386",901,NA
"387",906,NA
"388",907,NA
"389",909,NA
"390",911,NA
"391",912,2
"392",914,2
"393",917,2
"394",920,NA
"395",922,2
"396",927,2
"397",931,NA
"398",935,NA
"399",939,NA
"400",940,2
"401",942,2
"402",946,NA
"403",948,NA
"404",949,NA
"405",950,NA
"406",952,NA
"407",954,NA
"408",959,NA
"409",961,NA
"410",962,NA
"411",969,2
"412",972,NA
"413",976,NA
"414",981,NA
"415",983,NA
"416",984,NA
"417",985,NA
"418",987,NA
"419",992,3
"420",994,NA
"421",997,NA
"422",999,NA
"423",1000,NA
"424",1003,2
"425",1008,NA
"426",1010,2
"427",1012,NA
"428",1017,2
"429",1018,NA
"430",1020,NA
"431",1021,2
"432",1023,NA
"433",1024,NA
"434",1025,NA
"435",1026,2
"436",1029,NA
"437",1033,NA
"438",1034,2
"439",1037,NA
"440",1044,2
"441",1047,NA
"442",1050,NA
"443",1054,NA
"444",1056,NA
"445",1058,NA
"446",1059,NA
"447",1061,NA
"448",1066,NA
"449",1069,NA
"450",1073,NA
"451",1076,NA
"452",1083,2
"453",1085,NA
"454",1086,2
"455",1087,NA
"456",1099,3
"457",1101,NA
"458",1108,3
"459",1112,2
"460",1114,NA
"461",1115,NA
"462",1116,NA
"463",1118,NA
"464",1121,NA
"465",1126,2
"466",1130,NA
"467",1134,2
"468",1137,NA
"469",1138,NA
"470",1139,NA
"471",1142,NA
"472",1143,2
"473",1145,2
"474",1146,NA
"475",1147,2
"476",1148,2
"477",1149,NA
"478",1151,2
"479",1152,NA
"480",1153,NA
"481",1164,NA
"482",1167,NA
"483",1169,NA
"484",1170,2
"485",1173,2
"486",1178,NA
"487",1180,NA
"488",1182,2
"489",1184,NA
"490",1186,NA
"491",1188,NA
"492",1195,NA
"493",1196,NA
"494",1197,NA
"495",1202,NA
"496",1205,NA
"497",1208,5
"498",1209,NA
"499",1211,NA
"500",1212,NA
"501",1213,2
"502",1215,NA
"503",1217,NA
"504",1219,NA
"505",1222,2
"506",1223,NA
"507",1227,NA
"508",1228,NA
"509",1234,3
"510",1235,NA
"511",1240,2
"512",1241,2
"513",1245,NA
"514",1249,NA
"515",1252,NA
"516",1256,2
"517",1263,NA
"518",1264,NA
"519",1265,2
"520",1272,2
"521",1275,NA
"522",1279,NA
"523",1280,NA
"524",1282,NA
"525",1283,NA
"526",1286,NA
"527",1287,NA
"528",1288,NA
"529",1289,NA
"530",1290,2
"531",1291,NA
"532",1292,NA
"533",1294,2
"534",1295,2
"535",1296,NA
"536",1299,NA
"537",1306,3
"538",1307,2
"539",1308,NA
"540",1311,NA
"541",1312,NA
"542",1314,NA
"543",1315,2
"544",1318,NA
"545",1320,2
"546",1321,2
"547",1322,NA
"548",1325,NA
"549",1327,2
"550",1328,NA
"551",1330,NA
"552",1332,2
"553",1335,NA
"554",1336,NA
"555",1338,NA
"556",1339,2
"557",1342,NA
"558",1343,2
"559",1348,NA
"560",1349,NA
"561",1351,NA
"562",1353,NA
"563",1355,NA
"564",1356,2
"565",1357,NA
"566",1358,2
"567",1360,NA
"568",1361,NA
"569",1365,2
"570",1366,2
"571",1372,NA
"572",1373,NA
"573",1375,NA
"574",1377,NA
"575",1378,NA
"576",1379,2
"577",1380,NA
"578",1382,NA
"579",1384,NA
"580",1385,NA
"581",1386,2
"582",1387,NA
"583",1390,NA
"584",1392,2
"585",1396,2
"586",1398,NA
"587",1400,NA
"588",1402,NA
"589",1403,3
"590",1408,NA
"591",1412,2
"592",1415,NA
"593",1416,2
"594",1425,NA
"595",1427,NA
"596",1429,NA
"597",1430,NA
"598",1431,2
"599",1432,NA
"600",1433,NA
"601",1441,NA
"602",1445,3
"603",1446,NA
"604",1450,NA
"605",1452,NA
"606",1453,NA
"607",1457,NA
"608",1460,2
"609",1461,NA
"610",1463,NA
"611",1464,NA
"612",1466,NA
"613",1468,NA
"614",1471,NA
"615",1478,NA
"616",1480,NA
"617",1486,NA
"618",1492,NA
"619",1493,2
"620",1494,2
"621",1495,NA
"622",1499,NA
"623",1502,NA
"624",1506,NA
"625",1510,2
"626",1511,NA
"627",1512,2
"628",1513,NA
"629",1515,NA
"630",1517,NA
"631",1520,NA
"632",1521,NA
"633",1522,NA
"634",1525,NA
"635",1529,NA
"636",1530,NA
"637",1533,NA
"638",1534,NA
"639",1535,NA
"640",1541,NA
"641",1543,NA
"642",1544,2
"643",1546,NA
"644",1548,NA
"645",1550,NA
"646",1551,NA
"647",1553,NA
"648",1555,NA
"649",1559,2
"650",1561,NA
"651",1562,NA
"652",1564,2
"653",1565,NA
"654",1569,2
"655",1572,NA
"656",1574,2
"657",1576,2
"658",1578,2
"659",1582,2
"660",1590,2
"661",1591,NA
"662",1594,NA
"663",1597,NA
"664",1602,NA
"665",1603,NA
"666",1605,NA
"667",1616,NA
"668",1621,NA
"669",1623,2
"670",1624,NA
"671",1625,NA
"672",1633,NA
"673",1635,NA
"674",1637,2
"675",1639,NA
"676",1640,NA
"677",1641,NA
"678",1645,NA
"679",1649,2
"680",1651,NA
"681",1654,NA
"682",1656,NA
"683",1663,2
"684",1665,NA
"685",1667,NA
"686",1668,NA
"687",1670,2
"688",1672,NA
"689",1674,NA
"690",1675,2
"691",1676,2
"692",1678,2
"693",1682,NA
"694",1683,NA
"695",1685,NA
"696",1686,NA
"697",1688,2
"698",1690,NA
"699",1694,NA
"700",1697,NA
"701",1706,NA
"702",1712,NA
"703",1714,2
"704",1716,2
"705",1717,NA
"706",1718,NA
"707",1722,NA
"708",1723,2
"709",1724,NA
"710",1728,NA
"711",1729,2
"712",1731,NA
"713",1735,NA
"714",1740,NA
"715",1741,NA
"716",1743,NA
"717",1744,NA
"718",1745,NA
"719",1746,NA
"720",1747,NA
"721",1749,NA
"722",1750,NA
"723",1751,NA
"724",1753,NA
"725",1757,NA
"726",1758,NA
"727",1766,NA
"728",1767,NA
"729",1768,NA
"730",1770,2
"731",1771,NA
"732",1776,NA
"733",1778,NA
"734",1780,NA
"735",1782,NA
"736",1783,4
"737",1787,2
"738",1789,2
"739",1797,NA
"740",1799,2
"741",1800,NA
"742",1801,2
"743",1804,NA
"744",1809,2
"745",1810,2
"746",1811,NA
"747",1815,2
"748",1816,NA
"749",1818,NA
"750",1821,2
"751",1822,NA
"752",1825,NA
"753",1826,NA
"754",1829,2
"755",1832,NA
"756",1835,2
"757",1836,NA
"758",1837,NA
"759",1838,NA
"760",1839,NA
"761",1846,NA
"762",1853,NA
"763",1854,NA
"764",1855,2
"765",1857,3
"766",1859,2
"767",1865,NA
"768",1870,NA
"769",1874,NA
"770",1875,NA
"771",1876,2
"772",1879,NA
"773",1882,NA
"774",1886,NA
"775",1888,NA
"776",1892,NA
"777",1901,NA
"778",1902,2
"779",1903,3
"780",1905,NA
"781",1907,NA
"782",1909,NA
"783",1911,NA
"784",1913,2
"785",1917,2
"786",1918,NA
"787",1920,NA
"788",1921,2
"789",1922,2
"790",1924,2
"791",1925,NA
"792",1926,NA
"793",1927,NA
"794",1935,NA
"795",1936,NA
"796",1938,NA
"797",1940,NA
"798",1942,NA
"799",1945,NA
"800",1946,NA
"801",1947,NA
"802",1948,NA
"803",1953,2
"804",1957,2
"805",1960,NA
"806",1961,NA
"807",1964,2
"808",1966,2
"809",1972,NA
"810",1978,NA
"811",1979,NA
"812",1981,NA
"813",1982,NA
"814",1986,2
"815",1987,NA
"816",1989,NA
"817",1992,NA
"818",1993,NA
"819",1995,NA
"820",1996,NA
"821",2001,NA
"822",2002,NA
"823",2005,NA
"824",2009,NA
"825",2016,NA
"826",2022,NA
"827",2025,NA
"828",2030,NA
"829",2033,2
"830",2034,4
"831",2040,2
"832",2041,NA
"833",2042,2
"834",2044,NA
"835",2045,NA
"836",2048,NA
"837",2050,NA
"838",2056,NA
"839",2070,NA
"840",2073,2
"841",2075,NA
"842",2077,2
"843",2079,NA
