"","ID","nstate"
"1",1,5
"2",2,3
"3",3,2
"4",4,3
"5",5,3
"6",6,3
"7",7,4
"8",8,2
"9",9,4
"10",10,4
"11",11,3
"12",12,5
"13",13,4
"14",14,4
"15",15,4
"16",16,4
"17",17,NA
"18",18,3
"19",19,NA
"20",20,4
"21",21,4
"22",22,4
"23",23,4
"24",24,4
"25",25,5
"26",26,NA
"27",27,4
"28",28,4
"29",29,2
"30",30,4
"31",31,3
"32",32,3
"33",33,5
"34",34,3
"35",35,5
"36",36,4
"37",37,3
"38",38,5
"39",39,4
"40",40,NA
"41",41,NA
"42",42,4
"43",43,4
"44",44,3
"45",45,3
"46",46,5
"47",47,5
"48",48,5
"49",49,3
"50",50,NA
"51",51,NA
"52",52,3
"53",53,4
"54",54,5
"55",55,NA
"56",56,3
"57",57,5
"58",58,3
"59",59,NA
"60",60,5
"61",61,3
"62",62,5
"63",63,5
"64",64,4
"65",65,4
"66",66,2
"67",67,5
"68",68,NA
"69",69,4
"70",70,5
"71",71,4
"72",72,5
"73",73,3
"74",74,NA
"75",75,NA
"76",76,3
"77",77,5
"78",78,3
"79",79,3
