"","ID","nstate"
"1",1,4
"2",2,5
"3",3,NA
"4",4,4
"5",6,5
"6",7,5
"7",8,5
"8",10,2
"9",11,5
"10",12,4
"11",13,5
"12",14,5
"13",15,5
"14",18,5
"15",19,5
"16",21,5
"17",22,4
"18",23,5
"19",24,3
"20",25,5
"21",26,5
"22",27,5
"23",28,5
"24",29,4
"25",30,5
"26",31,5
"27",32,5
"28",33,2
"29",34,2
"30",35,4
"31",36,5
"32",37,5
"33",39,5
"34",40,4
"35",41,4
"36",43,5
"37",46,4
"38",47,4
"39",48,4
"40",50,4
"41",51,5
"42",52,5
"43",53,4
"44",55,5
"45",56,5
"46",57,5
"47",58,5
"48",60,4
"49",61,5
"50",62,5
"51",63,5
"52",64,5
"53",66,5
"54",67,5
"55",68,5
"56",70,3
"57",71,5
"58",72,5
"59",74,5
"60",79,5
"61",80,5
"62",81,4
"63",84,4
"64",86,5
"65",87,5
"66",88,5
"67",93,5
"68",94,5
"69",95,NA
"70",96,3
"71",97,5
"72",99,5
"73",100,2
"74",101,5
"75",102,3
"76",103,3
"77",104,5
"78",105,5
"79",106,5
"80",107,5
"81",108,5
"82",109,4
"83",110,5
"84",111,5
"85",112,4
"86",113,5
"87",114,5
"88",115,5
"89",116,5
"90",117,5
"91",118,2
"92",119,5
"93",120,4
"94",121,4
"95",122,4
"96",123,3
"97",124,5
"98",125,4
"99",126,5
"100",127,5
"101",128,5
"102",129,2
"103",130,4
"104",131,5
"105",132,5
"106",133,3
"107",134,5
"108",135,3
"109",137,5
"110",138,5
"111",139,4
"112",140,3
"113",141,5
"114",143,5
"115",145,NA
"116",146,5
"117",147,5
"118",148,3
"119",152,5
"120",154,4
"121",156,5
"122",159,5
"123",161,5
"124",163,5
"125",164,5
