"","ID","Happy","Excited","Relaxed","Satisfied","Angry","Anxious","Depressed","Sad"
"1",1,0.228100549878831,0.339346291183986,0.271384021599983,0.274671527444336,0.291133204799942,0.270663012791175,0.320596384183543,0.288768686588616
"2",2,0.177402125554472,0.28697172168502,0.183011276975704,0.228908977998454,0.191329980379051,0.0927145476699311,0.267650050297245,0.0925488809585519
"3",3,0.0815023296975069,0.0333465183621464,0.0942161337570134,0.107752288220728,0.207922166845603,0.136406781083702,0.213887943319264,0.191038014613548
"4",4,0.123725978631822,0.129218582802847,0.136387937654712,0.162389682162503,0.205107721958588,0.152572160584145,0.114803012586428,0.110920743551133
"5",6,0.15537238305913,0.16237189055264,0.15986126670113,0.174130894277587,0.0699146797437355,0.0395242533546837,0.153091982284258,0.0551031873181437
"6",7,0.212291964109624,0.189101806650928,0.214080131232821,0.19398436867633,0.21755339958666,0.257509837903587,0.258890057722969,0.294517928972669
"7",8,0.0582063280272063,0.077140169885727,0.117391899746181,0.130225905475471,0.181571913984385,0.155941605163684,0.153568099428163,0.152465182720206
"8",10,0.137831079755371,0.153068170518298,0.183368484121864,0.163525667942136,0.0834992494645717,0.0917249685681292,0.173607699190459,0.122584388606788
"9",11,0.0974445709692418,0.244811704256224,0.163928116700943,0.185278956294869,0.160873718167891,0.169535611446446,0.251640893691647,0.23729942036588
"10",12,0.200727420733248,0.187399690010882,0.203061577723186,0.179382393309033,0.168410972551471,0.379387364537898,0.190930569431679,0.129204101960625
"11",13,0.128489758606633,0.147660899062088,0.159704497484671,0.16694813457489,0.136854602083748,0.314038738360944,0.0808171656749557,0.308520744256255
"12",14,0.200957995934023,0.271556422356925,0.278745514341231,0.25324770048652,0.172390469125282,0.0232538291316686,0.112039670489795,0.0874258513210548
"13",15,0.174025895255462,0.207392452972947,0.178432289359439,0.226995710723257,0.15045040443706,0.0526910608760736,0.0488998092773058,0.0584915361003679
"14",18,0.130749602209509,0.227673166452598,0.135515685437788,0.194088913475028,0.177183201769001,0.0538783842009603,0.242462121270722,0.0302373084092967
"15",19,0.104600057123292,0.124809120640757,0.0970189002000992,0.0926922844851995,0.11841213470908,0.0656191422310053,0.119006987522398,0.0818948843450752
"16",21,0.164525723493008,0.229704387870476,0.132456137366672,0.159863053670671,0.176382699704123,0.0806104335712724,0.219853325602472,0.105286986873553
"17",22,0.126993606681468,0.156747176560119,0.152792384091576,0.16817247870833,0.0551122327746278,0.0504031600179003,0.0607578685835507,0.026334330335802
"18",23,0.175926163689439,0.0748584217059882,0.090132577374569,0.127936206955531,0.393805257858168,0.0557599457888933,0.279189595501241,0.0759913978896908
"19",24,0.0981555715979984,0.126772320213278,0.152401047110817,0.0974146603729863,0.0307597731262588,0.0495488140996354,0.0727431326029026,0.0919635522209795
"20",25,0.0486613618494303,0.106099787228653,0.135495863796458,0.061506452138461,0.0785392569280366,0.203194276604918,0.0165746290151383,0.0573007725252438
"21",26,0.179718678000442,0.0617265921972601,0.202057156623197,0.145595718548267,0.0650473275141236,0.0128525838784943,0.113892270726095,0.0646051898504034
"22",27,0.132269817963956,0.18210181140713,0.116787395024972,0.152727979603756,0.0638030891623588,0.0348537956676194,0.0737233155437098,0.0279425631635379
"23",28,0.148633524331536,0.119262499693064,0.184893081312946,0.157588082212319,0.0737789421097951,0.0843711382383248,0.234963951997053,0.10159921959889
"24",29,0.167236793203507,0.154188892928691,0.153847249397127,0.168868838122964,0.0479072248647514,0.0459031439112234,0.131876963743953,0.0910564661641707
"25",30,0.0821624349542651,0.0561712478486923,0.138073435454392,0.0773416268229718,0.0779705843785394,0.0264186310590867,0.0566100721066669,0.0312598180681707
"26",31,0.107615842757845,0.252109760446076,0.142316901872115,0.165933877566429,0.259687123838844,0.262132118471657,0.288760430561618,0.241675510255487
"27",32,0.162420113782037,0.164424205704808,0.230409506297195,0.166716037267346,0.355303336077583,0.157778888631017,0.177856648273962,0.156340478392231
"28",33,0.228569575646644,0.237660547231215,0.269676005092068,0.262348272231081,0.149367248361272,0.0902496424337276,0.153431156726043,0.159070141271204
"29",34,0.238731424027681,0.226371979034519,0.277077299053805,0.283131912147224,0.154733215167133,0.0794865001941091,0.167823252941863,0.265423816996398
"30",35,0.153294127123157,0.224396353246925,0.232374809877587,0.170514998533431,0.0877854128908333,0.0612654381494122,0.0936401050956488,0.0403654596276763
"31",36,0.293963410758549,0.372619277281248,0.330183607191444,0.255775134039477,0.2910909551253,0.261546160547568,0.220264079567515,0.0991953190127286
"32",37,0.137003540799931,0.107221089806174,0.228608305620134,0.148445441354713,0.0990237324532208,0.0866277676447873,0.127404010877065,0.118106421620421
"33",39,0.0976248667427285,0.220847587625047,0.214330621516976,0.152431520664937,0.0941903684804762,0.17049899234517,0.203815861303008,0.091151615602115
"34",40,0.153834153641171,0.199168221581097,0.132791825175464,0.149387031259647,0.222249642131869,0.0498505756483325,0.202521894115347,0.230442292562036
"35",41,0.108579499497121,0.166949435408931,0.169705329874485,0.141263853169585,0.0466370034399599,0.0365950169620546,0.182979639344467,0.00969825262356493
"36",43,0.169496345400242,0.121686242390356,0.132695175056436,0.157265986170776,0.219866519215456,0.133890452311283,0.11144403270114,0.140019117957695
"37",46,0.17627640917569,0.0706365323869022,0.20583892843106,0.196795031873713,0.082312574491629,0.164255261999202,0.147256782661352,0.056487785435555
"38",47,0.224442780381115,0.163605289725318,0.195137530423493,0.234104213812488,0.189460150083422,0.193926164991676,0.274595685244436,0.219554052852515
"39",48,0.0933127321388105,0.187725817397076,0.0935888227503148,0.157378398463149,0.0916639684467204,0.0844840169294201,0.138839682558348,0.0533136107112274
"40",50,0.144731809416038,0.234880004153876,0.142550540207745,0.280118763914313,0.0657995583747479,0.16113358359489,0.191185163093471,0.114865864238386
"41",51,0.141293893519296,0.300759671628819,0.227800332301237,0.200399918820148,0.106945878865251,0.0408673322034858,0.154440091181618,0.0307933921424994
"42",52,0.156389167602476,0.152262156715273,0.116322878338771,0.204299773788488,0.248891850074051,0.275686725243649,0.206234594770939,0.147915546561751
"43",53,0.155894476367284,0.212845598480831,0.283176782791026,0.166219223698348,0.301467221741378,0.191732018939451,0.227538191017612,0.219430015302437
"44",55,0.247618448590632,0.158064517608144,0.17941961357532,0.179570462889832,0.149354267413029,0.131313413740139,0.24305502871092,0.202039259800922
"45",56,0.204106918117457,0.301624765218976,0.25564902059455,0.229488669838831,0.111828895061099,0.0387501864141267,0.0669570780452915,0.0555508124132011
"46",57,0.0680004487247825,0.167100443741406,0.108420249509804,0.162258303577345,0.146539413134822,0.056817044016906,0.0692172752492059,0.0584093415990087
"47",58,0.253908336911396,0.407242849175803,0.222783995691756,0.335070408015787,0.072509713024517,0.102795017483672,0.322926744965033,0.198845645744033
"48",60,0.0773599898963702,0.182974749095618,0.240946121711961,0.217277067461152,0.0497840497207022,0.163645264993734,0.196607143079047,0.154591906298862
"49",61,0.117519044587315,0.179332234936509,0.15415326982107,0.218534176927269,0.141464555745089,0.154128371549532,0.137714997002505,0.11858315157599
"50",62,0.177334872162951,0.228022251322824,0.119930602311525,0.22167336151877,0.0877880002274565,0.0335149807388843,0.0370636010524652,0.0298668313015568
"51",63,0.204965070893776,0.320697410820287,0.281148624764314,0.280641993763317,0.0945651695217413,0.0607282766301873,0.168527393080739,0.205129229358361
"52",64,0.0836161560714398,0.175370824266587,0.236378217086576,0.113146005717542,0.0634529135557712,0.0261672545327571,0.223273569815324,0.0458895082584138
"53",66,0.172818187468463,0.14782397002942,0.227197924557548,0.142610443180831,0.248350726371793,0.133314523119378,0.241081217941206,0.203341237375379
"54",67,0.0768360273905029,0.127397146039307,0.161749793057853,0.130894107325215,0.125926521414138,0.102419185035926,0.142147285117571,0.17007330701074
"55",68,0.0884922156482315,0.097605463690095,0.0868748502395285,0.0797671971300784,0.086297992502746,0.0799145342237498,0.0740982331943084,0.100479778998108
"56",70,0.0911927173302616,0.219797001985992,0.0892828427104368,0.115538847577153,0.109984937175466,0.265425819422947,0.0832928130725253,0.0497829764336858
"57",71,0.204763259864571,0.288733954480552,0.187415682383227,0.18367573995781,0.269292613008562,0.289926051496626,0.302729433808573,0.0847305726641893
"58",72,0.236968795034928,0.18300063626665,0.253826892242861,0.195761624648973,0.236901251930922,0.120747193250325,0.384105409709012,0.355914642014234
