"","ID","Happy","Relaxed","Sad","Stressed","Angry"
"1",45876,0.086526336522206,0.128394936643144,0.0712520631533101,0.112302322723317,0.0358946997030203
"2",46729,0.182434532784898,0.185217079551649,0.20476963503089,0.115355914240162,0.0529627983334491
"3",56782,0.113768698971826,0.276237656919471,0.134720715194254,0.190946423169562,0.195088401319154
"4",84639,0.177705817226923,0.202525665346022,0.115515800406528,0.218028435858363,0.112141499596284
"5",154485,0.235083274569256,0.373971209781648,0.0954917793521858,0.314788584670445,0.233173905352569
"6",175961,0.182357932178214,0.205826763304574,0.194135011028374,0.209288373764349,0.178221821479834
"7",230649,0.160534045120907,0.178474269205155,0.264082404251844,0.173836898551712,0.234422647767713
"8",269797,0.289862791638662,0.243228150206709,0.173161569062699,0.294730382873578,0.234210560911271
"9",283922,0.215207549513903,0.179819848090125,0.211884310883806,0.147348003252802,0.20170567014913
"10",483952,0.356005611586953,0.368969771531101,0.15264901513044,0.376706341718496,0.219930209788723
"11",542921,0.112830688768907,0.202945783045992,0.115151422163737,0.209112821971557,0.094183971389171
"12",543670,0.168627857480294,0.196587414802112,0.0938792653076639,0.170947452933555,0.115806344738895
"13",580800,0.16144864842562,0.178671300021439,0.045509802919904,0.0795296273699701,0.0419637254071037
"14",600011,0.119875517445548,0.171724561524306,0.0463173544905538,0.119146322537723,0.031671120205628
"15",621190,0.267323345156059,0.25526597131465,0.131039365622436,0.163731774566642,0.0757347219769938
"16",631524,0.130310456228625,0.220646613537585,0.159021155278779,0.201894009439553,0.0835025541327991
"17",709845,0.0826903820739709,0.127594868134195,0.080488275636488,0.231643415766763,0.0102007193992127
"18",718883,0.169397162637237,0.167389598119538,0.185734358716586,0.188116100077765,0.159728296383076
"19",735244,0.075280358268845,0.115285469476998,0.107495231037884,0.103284754101901,0.0929233145270405
"20",855701,0.144541642253074,0.168152435333967,0.140010789114509,0.163176355727162,0.107802100195384
"21",1024119,0.0704249062548409,0.137331686188834,0.112071545211678,0.154146882368191,0.0733298044897293
"22",1095723,0.0833946150200329,0.131256166789903,0.0816271417263156,0.11221119178284,0.100420638015293
"23",1115262,0.201807314626674,0.195088505437235,0.102790330241794,0.183498228607477,0.123448242171197
"24",1143997,0.187839712830394,0.212216627860305,0.214394154553556,0.29144336548026,0.222630337436979
"25",1190767,0.0982824389325174,0.110393666233239,0.0678142712039696,0.110432872461924,0.0723914481321313
"26",1217508,0.151573640763213,0.171497987816533,0.133522270184322,0.217066584000928,0.177051326994312
"27",1303462,0.205659421446873,0.177441099191244,0.245364192436825,0.310472879644353,0.217129801231631
"28",1356094,0.131935519810797,0.363572758928332,0.0730939509441799,0.125900205930139,0.0336921383225116
"29",1421052,0.148028975092383,0.142913423220257,0.153703019258923,0.127461654898848,0.268656785094659
"30",1462424,0.111436090300137,0.124577534355591,0.141648172328614,0.157470501641981,0.090733891471646
"31",1541444,0.194926670799168,0.201721802692034,0.0991278400731801,0.205714344854441,0.170338007643349
"32",1632073,0.190479175663077,0.224638315679101,0.153557899039719,0.200104654849967,0.207962681141364
"33",1661817,0.226122791147619,0.23075533805876,0.220675840540889,0.183165819900428,0.25069833915645
"34",1670119,0.161035746723582,0.150057942664755,0.0795284417770581,0.189907432155434,0.0170000141378116
"35",1700139,0.193097871782107,0.222355543589091,0.0451800787945894,0.0634728288135587,0.062674331925384
"36",1844703,0.141052854807877,0.148943619566185,0.165171657329638,0.14141440215615,0.152275549000818
"37",2011403,0.137342128022635,0.105224609861793,0.174537579806258,0.153651818479711,0.172714820602198
"38",2031649,0.262309438730006,0.355635958038413,0.160406140635027,0.316596134428026,0.279457733412596
"39",2098152,0.0758792025740381,0.10746625810363,0.159860128107207,0.10239179215196,0.139111688727605
"40",2182590,0.151515359536854,0.276761974318328,0.00325493129198139,0.102080690582382,0.00796561002351969
"41",2197307,0.121537853058828,0.171565214894981,0.159363245777833,0.160450892323384,0.143784397593351
"42",2199641,0.0598925162184312,0.153915419425186,0.0600859113192617,0.0827517372645594,0.0343117230820436
"43",2430222,0.168447570156676,0.15601379089365,0.147120634215784,0.165296168124689,0.162251781507499
"44",2482155,0.199975746847895,0.185022373513027,0.170017681876294,0.240796451828013,0.161208394491065
"45",2608190,0.142113261109503,0.205375133502755,0.198701273190885,0.284634618094173,0.212611173923209
"46",2632561,0.0427579770146037,0.033757104922744,0.190453893701749,0.123543909836716,0.0186315980152533
"47",2672189,0.177206186558573,0.165433425381957,0.142868946416154,0.251614364812979,0.0205501031294194
"48",2733379,0.0750902818633285,0.193358443433104,0.0576035397621396,0.1392002186932,0.0787513178913816
"49",2751400,0.189433804489026,0.276249079479698,0.0660817596126847,0.291176398267843,0.0512684681437836
"50",2797518,0.152868763582308,0.174559864750448,0.14734281068677,0.145823797666665,0.126820858930735
"51",2842994,0.0339119954083614,0.0414850542795583,0.0475574084120269,0.0786477703752852,0.0451911972678518
"52",2891334,0.131685863410531,0.190456792479267,0.0747219999207142,0.191246243412265,0.0491183352138399
"53",2980289,0.189214306954767,0.337064476784925,0.215668743716416,0.182267281990803,0.232242657640507
"54",3018346,0.246257200160987,0.262661951170174,0.278185675596123,0.293114524458836,0.261897186381493
