"","ID","Sad","Angry","Disappointed","Ashamed","Anxious","Stressed","Proud","Happy","Content","Relieved"
"1",100,0.0187009683369814,0.0630283233374432,0.0585033996965869,0.00338338414634296,0.161867222359771,0.086000910481709,0.053670501716375,0.0857716022353429,0.071330152804823,0.0909033986627665
"2",101,0.133956373946846,0.0752214723093354,0.15258437370879,0.0954602796962655,0.200659861997531,0.134831286914556,0.138177831747877,0.144307797868073,0.114236888884145,0.102421261397126
"3",102,0.216913010353591,0.238537118726763,0.254404663144458,0.199342218534954,0.178522670778049,0.272719063833026,0.0473448161890591,0.0872544612111423,0.070226938737995,0.236180373268991
"4",103,0.00951222186812782,0.0229875259849609,0.0363511901972067,0.0340129469550152,0.0148997185363005,0.0175594729479852,0.0482829168165924,0.0439112052692096,0.0592750242926138,0.0229873580015604
"5",105,0.241155416531505,0.255241012100193,0.310454681110322,0.335039165314669,0.233927922587787,0.163211719104754,0.170269258023903,0.204878433437063,0.256551609563201,0.261581797295395
"6",106,0.134404184588306,0.131232903835718,0.155396804320923,0.138068233488222,0.138423449059278,0.141099193180087,0.0817446566628121,0.175140536135177,0.142055062177719,0.158398905099436
"7",108,0.0348861646237602,0.0142528921064672,0.0220069032197911,0.0129731845982214,0.0142280501178618,0.128460536939401,0.088222759904257,0.0639517744379664,0.0832903744299848,0.0624775502582073
"8",109,0.0365705408982502,0.0269087338979249,0.0925944314346624,0.136119268177507,0.0521613098495992,0.0208571894230365,0.0198623211888902,0.0390510374936688,0.0312282965315659,0.0328168042701686
"9",110,0.0499543756802925,0.0297761487810971,0.0470071304116932,0.0251252008285155,0.0551203715426146,0.0497790086454484,0.0985885019246476,0.0880623035088754,0.0717272720648043,0.0590263761957907
"10",111,0.0854286509040733,0.0829585969907586,0.147583364764986,0.0660261550945016,0.0568348656098612,0.0690553440035088,0.0645048793501004,0.0414277478917647,0.102751114464552,0.08177763753623
"11",112,0.0112044704552446,0.0210033077925231,0.0623587444071133,0.0897859713241205,0.00948421924964164,0.0596286037976752,0.101519142984012,0.108755190635284,0.068444312831917,0.0997303715151181
"12",113,0.249533086544853,0.231890311858247,0.239962415134418,0.246176565972168,0.266747246221918,0.234092407270342,0.173401834634402,0.205721171416635,0.191839381458945,0.173922019977617
"13",114,0.0544811371413732,0.0538292277493268,0.134881725454873,0.0307159575034195,0.0188814034858306,0.0578381780720148,0.182206867717754,0.169758299636764,0.132542388571755,0.175833221414595
"14",115,0.0365326104652201,0.027796891660728,0.0351790652395249,0.0225061431170054,0.0550801151938796,0.0410584970736597,0.0542955301669314,0.0704299299568368,0.0364454964308451,0.0444385150578404
"15",116,0.240974362164887,0.309637232110708,0.482784363687087,0.468296045501608,0.264320152727964,0.548713799659365,0.551354381702914,0.640139187105859,0.673550299404343,0.569167453566854
"16",117,0.0061917027042397,0.00513166942421561,0.0110890056239633,0.00801937201324599,0.0387663297020967,0.0296156225797198,0.136026004405037,0.158778915533203,0.0969036548267874,0.379695206646125
"17",118,0.0281518260622286,0.0220059882605557,0.0110811186562652,0.0103267460923319,0.0669410317190744,0.0679899770455885,0.0508142211423777,0.0747526574498545,0.046195025638804,0.0544565613859607
"18",119,0.0894972121116195,0.0663628741120769,0.0878655285400128,0.121541061199372,0.118430859546784,0.106007705522654,0.144301309562244,0.146728416378212,0.22282385165084,0.129378201298852
"19",120,0.258689504737828,0.305651373896895,0.271855045782049,0.248609382562386,0.351383429820931,0.371097866354932,0.27392209266606,0.256530734897542,0.262999678130071,0.261458476352504
"20",121,0.0221502830973394,0.0219399476524312,0.0190877740674051,0.0520333802519614,0.0314234778717069,0.0496689238055146,0.100885816415257,0.0813109536362267,0.171727156765168,0.060394537002336
"21",122,0.0454668282417831,0.0568418470035846,0.0978914728753769,0.0388757542330882,0.0702740395571688,0.0818792789759081,0.0677293606183872,0.0683324221048567,0.0436466782471963,0.0410738207150163
"22",123,0.185680241659559,0.206344363155153,0.196423714081256,0.165859265202944,0.298386076021239,0.21446096836555,0.145618694958456,0.239706339504991,0.248721700146749,0.285457040441428
"23",124,0.030319630369258,0.0224944975764907,0.0428205783751849,0.0272759286168324,0.0444373746471202,0.0530821620885715,0.0442723583547394,0.0384028179853695,0.0408916210868764,0.0644163748003911
"24",125,0.101333277153159,0.0517033184207241,0.179598620363481,0.0526025877913478,0.0869283620115717,0.10858562929225,0.142323039161606,0.0477461952658542,0.0751625280979665,0.111788590436836
"25",126,0.0961346321577507,0.00672194672242885,0.10836473089935,0.0917903621488011,0.0853542660345838,0.0878348394358779,0.038433526726067,0.028083250521776,0.0343165957084279,0.0518872835028135
