"","ID","Sad","Anxious","Angry"
"1",102,0.0396665293125406,0.0524667625154499,0.0562071745236689
"2",103,0.066028844591763,0.148296048241989,0.0570906197739908
"3",104,0.109125911912061,0.121035165766981,0.117425148706982
"4",105,0.0343437768317084,0.065244153234998,0.0130624451984441
"5",106,0.120282496885491,0.111345707620098,0.181117048928473
"6",107,0.0812429955258968,0.118006973329164,0.0134408619410248
"7",108,0.108782932064527,0.167098938937087,0.157814520179268
"8",110,0.0443059111109929,0.246122761818412,0.103930473603715
"9",111,0.0408482546599133,0.0618313989607458,0.0710031553132811
"10",112,0.0929397950946688,0.235483029586891,0.157425608623766
"11",113,NA,NA,NA
"12",115,0.145125841351632,0.158478417680467,0.160860531989839
"13",116,0.0567190883853322,0.241414529860667,0.0905126218296933
"14",117,NA,NA,NA
"15",118,0.0474844176962828,0.0392088164121497,0.0770453384973927
"16",119,NA,NA,NA
"17",120,0.186266383770279,0.121565938409234,0.135254909391467
"18",121,0.175190757451832,0.0957000004528186,0.291352917240316
"19",122,0.117702279286601,0.191317961356444,0.149425773264776
"20",123,NA,NA,NA
"21",124,NA,NA,NA
"22",126,0.102217958541236,0.0907116715339376,0.100553307857554
"23",127,0.0569768392917358,0.0814191697116542,0.0756623520758898
"24",130,0.0121214450857344,0.0186211816172512,0.0117763848917713
"25",131,NA,NA,NA
"26",132,0.0490523775484387,0.0335936370273987,0.0456899543988217
"27",134,0.0895899212043641,0.087442288063539,0.0546338712630997
"28",135,0.215051102546202,0.142620598010208,0.108510566254975
"29",136,NA,NA,NA
"30",137,0.0926771460030626,0.0699470155438651,0.0518779697287464
"31",138,0.219005234488893,0.138174198074658,0.152951681414311
"32",139,0.278399829209524,0.0550496869606801,0.148825319961176
"33",140,0.122523778076872,0.086347506959443,0.162854589738742
"34",141,0.0812781258285837,0.0854752868254701,0.0812224397019014
"35",142,0.0321771989631112,0.0675088853323989,0.0174625040542363
"36",143,NA,NA,NA
"37",144,0.0318174706432245,0.151205506459495,0.057893924131423
"38",145,0.0645827855023624,0.132240622598738,0.0897439074203123
"39",146,0.0776890949778529,0.17872175049525,0.068001194651553
"40",150,0.0445423030437254,0.0380749467793216,0.0471147266145312
"41",152,0.0696144430407143,0.134907915393117,0.109774666772382
"42",153,0.146694576166027,0.108382413731559,0.104334121004093
"43",156,0.0701442759752421,0.0806792454124321,0.0695360729659737
"44",158,NA,NA,NA
"45",159,0.0918506733638022,0.0958310464707656,0.0801304380221221
"46",162,NA,NA,NA
"47",163,0.24739002959893,0.175689555835762,0.144501398741112
"48",164,0.0989271381935794,0.0944106078470639,0.0542535082811521
"49",165,0.181937238595673,0.146602126313168,0.153272592193648
"50",166,0.0839291863207374,0.0659052759330679,0.0687401676407478
"51",168,NA,NA,NA
"52",169,0.0542334995551054,0.069846898744009,0.0412392878909088
"53",170,0.0844135456671412,0.167918308702883,0.103059887491469
"54",171,0.0330619977241695,0.0474126590530458,0.0278776433474591
"55",172,0.1914046719245,0.121211743009456,0.245337128883767
"56",173,0.0572302359845017,0.0792460882510118,0.0388483897218223
"57",175,NA,NA,NA
"58",176,0.0770087166450723,0.082725827453703,0.0983531343567321
"59",178,0.0588306424920433,0.162852925782056,0.0593645366951145
"60",179,NA,NA,NA
"61",180,0.0891500557780734,0.120585884278039,0.0960834974874777
"62",181,0.102177893017989,0.102674795644846,0.097214343119514
"63",182,NA,NA,NA
"64",183,0.171135033924757,0.236274445627023,0.14770556711222
"65",184,0.0885954776238193,0.0889206046071132,0.0863855229463434
"66",185,NA,NA,NA
"67",186,0.00511161877945772,0.00705672985495665,0.0422430507623435
"68",187,0.242289489232974,0.250806857034645,0.155153744474128
"69",188,0.214972693425054,0.169508785816701,0.129389146887523
"70",189,0.0146145997297745,0.100072484002592,0.186867312463686
"71",190,0.185338186346549,0.173473858355722,0.197318460618361
"72",191,0.129103189513172,0.0572392333475299,0.146599672828808
