"","ID","Angry","Depressed","Anxiety","Sad","Relaxed","Happy"
"53",306,0.0618455233074582,0.0397536681578329,0.0285613000044571,0.0327142097291833,0.139308636770923,0.149859100451063
"54",323,0.10122438312968,0.0505430056020911,0.0501930187332534,0.162208722400941,0.246545967438847,0.114033174686156
"55",332,0.250535013236873,0.258604850367654,0.250922310890268,0.281838120450507,0.443037460509522,0.269769146571471
"56",352,0.184563715003638,0.0867218066624206,0.130834421872705,0.119320913729693,0.129848389531939,0.130257378546977
"57",359,0.17509654353966,0.192615957445933,0.167856795517993,0.139152125640167,0.171591641222243,0.408695944755416
"58",364,0.202953817666515,0.0701734879248809,0.137499215048529,0.119707921103442,0.199316667119765,0.27164510962841
"59",367,0.103549733029953,0.0544865265847773,0.0437192490808328,0.0689317078873792,0.0923482810212857,0.0895816043244816
"60",370,0.0677617930978298,0.106304847360816,0.146671893978897,0.182963917897656,0.226641767750803,0.210192255967343
"61",376,0.183308553614442,0.125814150730967,0.172376377851104,0.183312238744118,0.177381995876462,0.172585750029437
"62",379,NA,NA,NA,NA,NA,NA
"63",392,0.116485002018375,0.0657623013347142,0.0999954769767117,0.061044921579695,0.172137747421671,0.109760517094651
"64",394,0.0141518593382557,0.105145439264654,0.0349678001523084,0.110404534138195,0.137433071085514,0.122479551517912
"65",398,0.11681465583388,0.105667800156315,0.132579504721431,0.0530890729705882,0.382193643867404,0.294865017447791
"66",405,0.0756948429652635,0.0189894484417965,0.118600081178141,0.0457473880332666,0.260688606962105,0.189618835356687
"67",407,0.159169998408135,0.197264094206485,0.211781698286126,0.185996260098122,0.230023526537259,0.32257574113779
"68",426,0.0316758064778552,0.22435447539927,0.0555618942211081,0.304887899690806,0.139552655818612,0.16142669779339
"69",430,NA,NA,NA,NA,NA,NA
"70",435,0.0922354615808799,0.0368284709030751,0.095752341208527,0.0664774710355616,0.229636988898641,0.155384323376804
"71",447,0.261687144909398,0.0631568648965976,0.113534389576226,0.163111651822512,0.248511526624958,0.24632165346285
"72",449,0.0832477670144595,0.0626283140554807,0.083744756918358,0.0363267339427548,0.198655031787042,0.106140001138688
"73",451,0.109440109215983,0.0912544200888409,0.0308251490149074,0.19661899072616,0.22380729405986,0.140807996676539
"74",454,0.0398167099362575,0.0521108792297364,0.115300724014835,0.0608928590094642,0.131602131196206,0.115749675316881
"75",461,0.117812046251623,0.0990030927067106,0.149690478804221,0.158424990152162,0.192428613073404,0.157745822800536
"76",465,NA,NA,NA,NA,NA,NA
"77",466,NA,NA,NA,NA,NA,NA
"78",497,0.0367374437391245,0.0428033340443609,0.0786348109672746,0.0729803580834757,0.205560605439311,0.0865750897787122
"79",499,0.0382761357242716,0.0324093206266545,0.0241392485938659,0.0244109422702944,0.105954846495782,0.0517966701771943
"80",500,0.138629433029329,0.172481008382268,0.0911331003635121,0.188086018022177,0.143350689586336,0.18162301734329
"81",504,0.180128928501856,0.211296978842798,0.0957265201982622,0.199872357072663,0.172516354620404,0.207156687819162
"82",512,0.0969388400586763,0.0504443051146537,0.0617554215205469,0.0552631769903266,0.0933812978733904,0.090091228389591
"83",518,0.0259071114832441,0.0307827707818451,0.0213012890986067,0.0315117908593671,0.0615054709779885,0.116896064263051
"84",520,0.0978311589013236,0.0458306385622652,0.0276969147655691,0.0708734941756873,0.258066777735058,0.206748898756
"85",524,0.133922722027794,0.111610492710962,0.0988336453419615,0.110813801501341,0.143441224537423,0.182613940922558
"86",526,0.0840880607688527,0.0921676787329386,0.21938342511492,0.218605443419885,0.206908221117963,0.246376012275633
"87",527,0.122270207072764,0.226213956996441,0.295456029333088,0.211537347862501,0.174991104510985,0.134058981595303
"88",529,NA,NA,NA,NA,NA,NA
"89",531,0.225791904607181,0.245668204588571,0.194823034546309,0.245182357018093,0.308697554718578,0.242999557744848
"90",536,0.107224328429432,0.124955169711276,0.0941598474917868,0.125731301927682,0.227555731612958,0.115994495614778
"91",543,0.132615941150559,0.196218006032149,0.0822007147161923,0.149371757895623,0.124945760112131,0.0834718470351382
"92",556,0.184055038391668,0.146800569946949,0.287868156099129,0.235692479704825,0.175155460411348,0.125020329473948
"93",559,0.0188561054869469,0.0695828187131805,0.204420573734828,0.0317663306362174,0.160433034749809,0.136389430636027
"94",560,0.167042132620073,0.107147812946082,0.199984091717816,0.215398944017935,0.250342897992066,0.0983188912222957
"95",568,0.0173373892360202,0.0387090799054743,0.0287980294321836,0.0610440331097422,0.144520512408914,0.0843777078434941
"96",587,0.0615453224834977,0.107851974823912,0.074628677944843,0.141381476208577,0.154823742674019,0.0863425599137449
"97",603,0.443349656301576,0.192756384389408,0.187473810765212,0.139147570141056,0.312866467860398,0.37747304599008
