"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"1",1,0.173377060166253,0.206279268477543,0.176739892988169,0.122911115205695,0.154701966594109,0.104378583388164
"2",3,0.0725227963306451,0.0658810989847779,0.0711401429683534,0.0408282523281144,0.097183977539811,0.0628358121519304
"3",4,0.188263083271251,0.136354035499324,0.204017789221021,0.187026897213766,0.171958053178551,0.266444843546585
"4",5,0.219578763428666,0.225926780961613,0.162564747237977,0.226361533792336,0.122306281507295,0.205475950315226
"5",7,0.315028031544659,0.089866501277217,0.222081618263536,0.203665107168155,0.386936820117962,0.209257653653166
"6",8,0.0441384663666582,0.130995401693096,0.227213599763401,0.116185303093964,0.0744553331420136,0.167780651022546
"7",11,0.145682774521557,0.116570448616943,0.0398751162184078,0.118511561634127,0.0832958103105681,0.033540274525616
"8",12,0.182274597858868,0.244452811253586,0.154755709512777,0.158669822064806,0.104697929917582,0.0793498731299642
"9",13,0.159894121600919,0.0743445152098643,0.0801498041486872,0.11140680156737,0.127915176855541,0.102283026552773
"10",14,0.0962118666084736,0.286020933636107,0.254866213238638,0.108015329251342,0.0962870211261447,0.298054814262368
"11",15,0.334778901109371,0.255255313302913,0.33630065633818,0.148701994731414,0.166870580043126,0.0805105098998267
"12",16,0.176315462551599,0.0792026133123403,0.0713040894984744,0.161010170648082,0.108860296179767,0.171079378257182
"13",18,0.317081572417612,0.250857893445484,0.233188972141065,0.126006193609414,0.288535219875405,0.148857271548152
"14",20,0.0917809109788926,0.139486781960746,0.187697635928395,0.082502946270515,0.118384184095793,0.12972525721511
"15",21,0.176272340506249,0.124495113036126,0.145527203208412,0.171293009621113,0.20163586185869,0.135015569292152
"16",22,0.22394557875736,0.109498388038332,0.0886923785943456,0.139173138549384,0.173899225229727,0.198974640949781
"17",23,0.063058649923076,0.0624392910281907,0.072321420344118,0.0981674124706596,0.141818231258779,0.045936791066659
"18",24,0.0626166279798789,0.0733533194187746,0.105646853652085,0.0513090366002594,0.116528423679348,0.0731989175749387
"19",25,NA,NA,NA,NA,NA,NA
"20",27,0.159440945508611,0.22216156867538,0.195338723644072,0.240184513223371,0.130950158075969,0.11407065387594
"21",28,0.242757844290316,0.0276232331331773,0.186005121523842,0.136374474859568,0.0341073402659005,0.0998698673891563
"22",29,0.152348049618467,0.158948512265475,0.184928303236832,0.0911232942417204,0.12707438113908,0.267919425229753
"23",30,0.245755890055846,0.0534609402790921,0.0979153930051499,0.353140183838238,0.142061077519145,0.201590656926217
"24",31,0.0766116759086077,0.0825335598441901,0.194973340271556,0.0188421996779987,0.0542986788237085,0.106745571634276
"25",32,0.117209823920322,0.227427104696382,0.138209839230588,0.163356171542733,0.123849850415158,0.115376899667397
"26",33,NA,NA,NA,NA,NA,NA
"27",34,0.0250087622257494,0.0335642492687764,0.0254561986583913,0.255282247018505,0.0832914439700441,0.0233567967943625
"28",35,NA,NA,NA,NA,NA,NA
"29",36,0.235540266671954,0.260159203470524,0.331963082875948,0.18550527354719,0.0766140782506844,0.306261525616129
"30",37,0.00541602552504433,0.00765397499320157,0.00485626746929119,0.00763762611472284,0.00518812739504345,0.00725718027923571
"31",38,0.194293347671587,0.169963854591387,0.0980548468247084,0.133936870314718,0.150685205772008,0.123503996587478
"32",40,0.0578472819897568,0.0660945071087934,0.0165582876658686,0.067913414838989,0.0582960971016064,0.0520540997786199
"33",43,NA,NA,NA,NA,NA,NA
"34",44,0.365829353324468,0.380313930452606,0.352966603391459,0.277963773042399,0.389272480759749,0.331647996955176
"35",45,0.356249287690988,0.304743720704536,0.3271042827506,0.28226396743091,0.215629932149028,0.272691636408393
