"","ID","Angry","Depressed","Sad","Anxious","Relaxed","Happy"
"1",2,NA,NA,NA,NA,NA,NA
"2",3,0.0909819783186263,0.0307121414907652,0.0648130737234403,0.0572014608466742,0.210056561267321,0.0716253009288224
"3",4,0.142181121841862,0.110580910557457,0.242908401694669,0.17288524700483,0.172464522893367,0.183180716441065
"4",6,0.1345475018485,0.130813096325932,0.256588273702304,0.0565858615620641,0.121051306442045,0.164870236906994
"5",8,0.0292777518335644,0.0370049576375701,0.0835831026039373,0.0345185531495907,0.191546683410727,0.0850356226152998
"6",9,0.211682858247481,0.0968463127223051,0.205854471755492,0.101999686007064,0.168365210199954,0.173825282178392
"7",10,0.0600875154910925,0.149425782294108,0.0706441242317005,0.0241476153935466,0.131500048715673,0.156210313227665
"8",12,0.0900517389811946,0.113883150065692,0.121053659337564,0.144013003298578,0.147874625560388,0.164412394864962
"9",13,NA,NA,NA,NA,NA,NA
"10",20,0.220183760178794,0.195191844565761,0.187019125627377,0.074802840782514,0.117630003427833,0.218456760594884
"11",23,0.138932622786004,0.135657143940602,0.0902162035220341,0.158652952992763,0.253139589781257,0.198614818902765
"12",26,0.0295148120208032,0.11411262923687,0.126754470771583,0.0905073042285496,0.18791908301562,0.116394226693435
"13",28,0.0508731611372418,0.0765653272889637,0.0910527731227718,0.0396832118364088,0.0696849502565389,0.0701928429103942
"14",31,0.073684328900819,0.0565304505264537,0.119374994299845,0.0677556932823252,0.210007174770085,0.23314948215595
"15",34,0.166704865353185,0.169370243233969,0.159647381137799,0.128474048644122,0.219549758574451,0.236816003690706
"16",38,0.0882992604465734,0.0807564546200444,0.103080219846318,0.0682427597276992,0.239481815243483,0.221256069423728
"17",39,0.156300926436428,0.0299448998922775,0.111180203341727,0.251635963499974,0.104098256043422,0.143923197090041
"18",41,0.0999363653966808,0.102968938775952,0.219575004393646,0.111967484778729,0.139105821463645,0.187452463478509
"19",43,0.112150632068533,0.10821763031144,0.109877822671866,0.176265154482469,0.212755383026117,0.178111982778141
"20",46,0.165917986733786,0.0376560698741719,0.120489344178874,0.0424328441763486,0.268430637618953,0.129780586263787
"21",47,0.205156553651248,0.135031309545823,0.158876246058365,0.126527285771576,0.217502465238634,0.208256779686642
"22",48,0.114670558679559,0.00233015850260871,0.022535673028834,0.0223516963127507,0.204741500227702,0.049282016605264
"23",52,0.0506923617905936,0.0552767876929857,0.0430372054211061,0.0481935993778738,0.106419253640962,0.0741021329782302
"24",57,0.123469032618001,0.0919937519828695,0.0923180404196517,0.082528688079264,0.181266178041957,0.119964043571275
"25",74,0.0761642863083326,0.0482638735600352,0.0563504137370257,0.017349593765451,0.248664761921647,0.138999844558208
"26",82,0.0271746734047549,0.0277834015300543,0.0178364990667723,0.0172128033366665,0.267881004429803,0.0922529016226666
"27",84,0.026388316898439,0.0107736640483319,0.0134251783297868,0.0249714333251695,0.0972914207830116,0.069661782539832
"28",90,0.0909319312783868,0.0327569231686314,0.0701445957583093,0.0766057749441446,0.176923135237785,0.176588413331699
"29",105,0.0914426140969969,0.0546216352333272,0.101597597514546,0.0731114309703734,0.168233455342169,0.0955971221618906
"30",107,0.05508584849503,0.116894451432159,0.149170237273377,0.198905284692222,0.227861542754692,0.0967651604504438
"31",124,0.128898331847401,0.131576588797767,0.136968060586185,0.10588581605918,0.145337547134434,0.229239946585857
"32",125,0.106394115497144,0.145545862492796,0.0916465149930804,0.0387296912252501,0.24401127335072,0.19544842285122
"33",128,0.0340333026903168,0.0612909796500049,0.0416507965477139,0.0618835024121459,0.106317008950149,0.157163203079807
"34",154,0.0363335952341918,0.0324529009266624,0.0934588341341835,0.016036758523939,0.100947942057407,0.0678619993139178
"35",162,0.0686267142196887,0.110699283064388,0.107701398536984,0.0654001219986244,0.075362385285692,0.105771742175806
"36",172,0.135768734230495,0.0852787157587148,0.0823148205215449,0.158575706043484,0.302970310209275,0.202910265999091
"37",173,0.319232036429033,0.300123371629757,0.303095544869881,0.114422578511389,0.198808743876218,0.155813113329732
"38",181,0.178310334539064,0.0623063639495839,0.0805952071350292,0.0774717132149996,0.112973781761564,0.120803454870134
"39",184,0.00183740058940937,0.0529165750030521,0.0475371204701563,0.0878158807831663,0.176826546442112,0.156403299626629
"40",186,0.0387873525971563,0.0324896823633153,0.0253069512870463,0.0424448627299435,0.20408432641961,0.146332197213887
"41",195,0.23377988584632,0.0897134810576378,0.193225367627809,0.103310601272789,0.249813379438611,0.16119717350495
"42",202,0.102151442219412,0.0662593982663175,0.0676709725108703,0.0900089226705713,0.155464869447581,0.131902253702854
"43",236,0.0543991048304245,0.0430723798730776,0.0543897482972329,0.044857148364377,0.111272000752821,0.0920441400834262
"44",239,NA,NA,NA,NA,NA,NA
"45",258,0.197631942335861,0.174261575218057,0.158098125711332,0.0594918683629397,0.162840253357572,0.158368780608863
"46",259,0.123524495955262,0.0153180101383533,0.0813349936168233,0.0555686269586764,0.202847784881766,0.0656485545440184
"47",271,0.133155346549186,0.115596235473886,0.153068660428317,0.0513312216982844,0.209900052864364,0.196481161455127
"48",281,0.145782604497185,0.115804559746038,0.119300449118538,0.170027748679142,0.217590072010611,0.189738571488615
"49",288,0.124273141411695,0.117560351073,0.167516352020368,0.227726889701199,0.214257280959143,0.276995104967158
"50",300,0.201284962261282,0.158477228367933,0.23250770465268,0.166253340715491,0.240778640340114,0.250045611659234
"51",306,0.0783647957272842,0.0394748037161789,0.0344148329838943,0.0247126418488685,0.142756430778206,0.132537549648428
