"","ID","Cheerful","Satisfied","Happy","Insecure","Anxious","Down","Tired","Energetic"
"26",28116,0.21574316961397,0.19820991650644,0.175846289098042,0.15336936102348,0.128012014167032,0.193240016075476,0.155921578240865,0.232115399699278
"27",28118,0.168724563463059,0.107115489462733,0.153735219330413,0.25504514469674,0.166649926485237,0.0883809268486348,0.371653938559598,0.1763200277006
"28",28119,NA,NA,NA,NA,NA,NA,NA,NA
"29",28120,0.1022685906438,0.11900253101298,0.104060712566593,0.188023429705649,0.0476953700453773,0.404438067301062,0.313181449577099,0.185525430521235
"30",28122,NA,NA,NA,NA,NA,NA,NA,NA
"31",28127,NA,NA,NA,NA,NA,NA,NA,NA
"32",28147,NA,NA,NA,NA,NA,NA,NA,NA
"33",28150,NA,NA,NA,NA,NA,NA,NA,NA
"34",28151,0.113793179410051,0.0980009669634431,0.0776084597640482,0.000923456064489157,0.00239322383910376,0.0660083805731081,0.257890913738139,0.113788548213522
"35",28153,0.0519409067341582,0.00804832636266108,0.0165869289694688,8.34275056479404e-05,0.0285747200174608,0.0284091477421184,0.048189425706856,0.0542411890513761
"36",28160,0.152480437854494,0.0864209472232732,0.046167323900643,0.221996054414076,0.174888117358755,0.107208985233798,0.0936131149687004,0.0632922279930927
"37",28166,0.257324661675657,0.21271714552615,0.167199663353881,0.134199810549738,0.110116217848043,0.239192021260215,0.347586287255942,0.240392433584985
"38",28171,NA,NA,NA,NA,NA,NA,NA,NA
"39",28174,0.0816877693626424,0.085206399166294,0.0694179898519336,0.0266755074970454,0.0813161881566107,0.0865372781057854,0.327279745312322,0.347176813901992
"40",28187,NA,NA,NA,NA,NA,NA,NA,NA
"41",28188,0.0948560864149435,0.121540826133386,0.145561526167618,0.0138669542892353,0.016738728740354,0.0162349731206646,0.142565652845384,0.0918238362062857
"42",28195,0.101628748467014,0.0209879351935204,0.09280211806294,0.025023901060615,0.0022078176152642,0.000372804255237502,0.0780958629000855,0.126186105035516
"43",28197,NA,NA,NA,NA,NA,NA,NA,NA
"44",28199,0.109620142860443,0.180923649596193,0.152401880661944,0.0624941801471577,0.0119100367956196,0.120757407300107,0.0876140366047666,0.0735493660560499
"45",28233,NA,NA,NA,NA,NA,NA,NA,NA
"46",28236,0.267843074692437,0.194946415485666,0.20889921638919,0.214202276549296,0.0457737919095225,0.046128487744796,0.294696000634761,0.342182328427251
"47",28336,0.152587504171703,0.160707712225933,0.144462313237384,0.183368648894071,0.0889365720007141,0.177375157907102,0.336899229334128,0.26032846334278
"48",28425,NA,NA,NA,NA,NA,NA,NA,NA
"49",28427,NA,NA,NA,NA,NA,NA,NA,NA
"50",28432,0.0983533835893377,0.0925296571906782,0.035975190943359,0.055219651078144,0.0487753781459306,0.0817144162385418,0.278999043548887,0.186820374835002
"51",28447,NA,NA,NA,NA,NA,NA,NA,NA
"52",28448,NA,NA,NA,NA,NA,NA,NA,NA
"53",28492,0.0716216897596279,0.085244619783575,0.080230465739395,0.08364691691225,0.0820528458661419,0.0922673469869146,0.150829311844797,0.0761798617991143
"54",28496,0.0930352908601499,0.136778732451815,0.0845537744973735,0.0365712981429989,0.133252668520741,0.259805142208622,0.322441869226378,0.14831478141641
"55",28546,0.200273799290678,0.170989136713658,0.158134845216788,0.0312513876069633,0.0360113060680534,0.0640199047461787,0.487818110611052,0.371704285038568
"56",28695,NA,NA,NA,NA,NA,NA,NA,NA
"57",28697,NA,NA,NA,NA,NA,NA,NA,NA
"58",28729,NA,NA,NA,NA,NA,NA,NA,NA
"59",28734,0.135808100284408,0.0925206005222967,0.166967289028078,0.159561853965725,0.16986076496253,0.179566033559829,0.233482397466261,0.0922909584760368
"60",28747,NA,NA,NA,NA,NA,NA,NA,NA
"61",28748,0.107195768390637,0.173805097241304,0.175106229745905,0.072133958835873,0.0148117030378573,0.0347767833603444,0.160918584794589,0.137061320506737
"62",28749,0.123028158629035,0.0800831765674262,0.114648315672902,0.0961566836066461,0.134091725402672,0.0525897606854407,0.126582933164241,0.156370994438772
"63",28750,NA,NA,NA,NA,NA,NA,NA,NA
"64",28753,NA,NA,NA,NA,NA,NA,NA,NA
"65",28759,0.188756108056272,0.22632188577721,0.149064731343519,0.14961696343312,0.0519682462357123,0.127261872689468,0.21227779349684,0.219679652410284
"66",28763,NA,NA,NA,NA,NA,NA,NA,NA
"67",28766,NA,NA,NA,NA,NA,NA,NA,NA
"68",28771,NA,NA,NA,NA,NA,NA,NA,NA
"69",28778,NA,NA,NA,NA,NA,NA,NA,NA
"70",28779,NA,NA,NA,NA,NA,NA,NA,NA
"71",28783,0.0903989555421065,0.0590366696462348,0.00188113811727038,0.0977256560775852,0.151655622416364,0.0484522819456823,0.0593933002887862,0.125214471239249
"72",28784,NA,NA,NA,NA,NA,NA,NA,NA
"73",28787,NA,NA,NA,NA,NA,NA,NA,NA
"74",28842,0.109181839680232,0.0777887257047096,0.0766846562157897,0.141048259840768,0.00103003533496327,0.0498837733306535,0.217500724797042,0.114449089522776
"75",28937,0.0764353070489802,0.0204543303742532,0.0306840211001208,0.0886537475115774,0.0546250587136343,0.0711586043015948,0.189208971626574,0.158237323172135
"76",28959,NA,NA,NA,NA,NA,NA,NA,NA
"77",28963,0.107710973565681,0.109021476923544,0.0957797114739847,0.13100481691821,0.0937483078698494,0.0810743007966296,0.135707686362838,0.109391130288075
"78",28964,0.183935532573482,0.130916813844763,0.150817262894431,0.160833538901233,0.0756028475623483,0.186759399671994,0.116092577848377,0.158626325585073
"79",28967,NA,NA,NA,NA,NA,NA,NA,NA
"80",28979,0.0742922849524524,0.0758883623200654,0.0478354956798605,0.000142314395916392,0.000142314395916392,0.000242869436975738,0.171236250804057,0.0489903212462663
"81",28993,0.149878786180537,0.188365152576158,0.125422369848162,0.124939323908982,0.0752791539994132,0.151801868792588,0.296613667244021,0.206024809082065
"82",28997,0.143108247485715,0.107050873745889,0.0620928572563862,0.235565264876435,0.0805617094462434,0.0809183228979164,0.371886443223653,0.127886733849429
"83",29151,NA,NA,NA,NA,NA,NA,NA,NA
"84",29154,0.155059861094141,0.154162858750631,0.0941836809123243,0.0786059074342828,0.0798077568125137,0.124328459726055,0.245822887694981,0.199218486974087
"85",29155,NA,NA,NA,NA,NA,NA,NA,NA
"86",29157,NA,NA,NA,NA,NA,NA,NA,NA
"87",29159,0.07626914887383,0.0631062251286811,0.049694506863202,0.0131881070063716,0.0131881070063716,0.0131881070063716,0.030927455568588,0.09093550194848
"88",29162,0.0685218981924041,0.0467826950910133,0.112382838222414,0.0724437778597805,0.102227932737586,0.0844861217697308,0.308605373353921,0.10998063993908
"89",29163,0.113539612921837,0.0958573626598655,0.0863753119690617,0.125099274377984,0.0448799347097728,0.0614688457174268,0.169531709058299,0.0995039812866854
"90",29164,0.0380458212826746,0.0742244261060562,0.0479481630336384,0.0866332435733386,0.0301511344577764,0.129631985095384,0.161109391787967,0.0697700862844852
"91",29165,0.0565221660615906,0.0514338029307855,0.0991020360960801,0.107950821744204,0.0411049985963699,0.0970328645525223,0.139061395669245,0.12162869323427
"92",29166,NA,NA,NA,NA,NA,NA,NA,NA
"93",29167,NA,NA,NA,NA,NA,NA,NA,NA
"94",29174,0.198552198544415,0.180838830599683,0.114132218319267,0.0762016144836748,0.0963602191340261,0.03713957949275,0.199596258915548,0.207314498547181
"95",29176,0.138734359876137,0.0947074873782159,0.0601481204471394,0.095131118285777,0.000591953648655669,0.0944248747355667,0.177551277678903,0.19571441162758
"96",29189,0.165241842307477,0.206998324780966,0.126642011740426,0.217887083481183,0.25746972290782,0.124179069076859,0.203746659978461,0.0849831432838588
"97",29190,0.136891698141948,0.18278093437391,0.111855452452562,0.104502157551807,0.0683081457912571,0.0633998827650702,0.287120091105992,0.116299260109262
"98",29196,NA,NA,NA,NA,NA,NA,NA,NA
"99",29335,0.249603904743309,0.24687690467712,0.106811953557116,0.105481731086858,0.0105403547634896,0.199009405099025,0.0682316542573315,0.212806271884614
"100",39458,0.10730579401231,0.0866140119027159,0.104972467412341,0.11485011901899,0.0614307417834116,0.134966594111387,0.330148640153531,0.174357848856837
"101",39812,NA,NA,NA,NA,NA,NA,NA,NA
"102",39813,0.150256075576143,0.0572888686249754,0.0654317475416606,0.0777783892444887,0.0833787841495213,0.180732825072428,0.220310621527681,0.133690794443944
"103",40020,NA,NA,NA,NA,NA,NA,NA,NA
"104",40021,0.0830731340713763,0.0414401470288664,0.0948449749785016,0.0676401988272641,0.0601043728332001,0.0863255967098046,0.112420716891357,0.129905915591305
"105",40022,0.158790956201854,0.105895916004255,0.120636324461497,0.210574676955778,0.118542885307786,0.0932533171530262,0.144684405959512,0.13285710240723
"106",40023,0.163559253143695,0.172675771756146,0.147163708839534,0.0981782853604518,0.17562860918395,0.2821270539657,0.182564128106205,0.156605094801566
"107",40024,0.144357318014552,0.122579138558046,0.0988016074944813,0.323819644004343,0.0526471214538085,0.177172860201611,0.1782795265488,0.126071255515624
"108",40041,0.0864275496795718,0.0910752257685947,0.10500517364435,0.0778426995019852,0.0731067203726859,0.0660411886231111,0.106725385415678,0.141033071345516
"109",40044,0.253967273597106,0.132151037243682,0.125076434813633,0.0409518054687435,0.05877752668883,0.153100878941862,0.144429622711678,0.243699043193595
"110",40116,NA,NA,NA,NA,NA,NA,NA,NA
"111",40263,NA,NA,NA,NA,NA,NA,NA,NA
"112",40359,0.22072623113242,0.317628838669736,0.278925676324123,0.130949269857922,0.0617736281540319,0.259070845230728,0.269782745082052,0.417132778668156
"113",40612,NA,NA,NA,NA,NA,NA,NA,NA
"114",40615,NA,NA,NA,NA,NA,NA,NA,NA
"115",40616,0.117056332945937,0.131072362922648,0.11884954710631,0.150982781787118,0.169303471524779,0.144966224336859,0.15275859280578,0.148762307644881
"116",40638,0.0598485194819439,0.0720007080102952,0.0953827725288716,0.0478077761194496,0.0397960702660831,0.132236267205499,0.00606560573673004,0.0666081317110573
"117",40641,0.0273124627862264,0.0243630477320248,0.0102500482646763,0.0872396369983969,0.0524342720303689,0.0876237114974292,0.0205232034872508,0.0750600492486311
"118",40645,0.0846276699299547,0.0611590040052545,0.153300922960152,0.128948744680257,0.0633915410671205,0.105523798235676,0.237970879662127,0.181270468758037
"119",40807,0.192659658446282,0.165199554444876,0.110676193534682,0.112774970221242,0.228173223353228,0.145687849523817,0.399973375798112,0.122815587672123
"120",40973,0.0787143151374478,0.0165653543552434,0.0917310226994063,0.200235995623934,0.0603338927132908,0.0631495367066678,0.0618787892547708,0.0936845428234935
"121",42356,0.0863673928020512,0.0854312698205038,0.0693611898871014,0.0333365544937532,0.0564940947094771,0.0185115917843324,0.198905648343559,0.0554461135891242
"122",42360,0.0780036458423686,0.128314379566871,0.120613857554849,0.15595619164607,0.104234048054867,0.25909570289035,0.212328058420998,0.125542791096851
"123",42391,0.0769722483130088,0.116582051054503,0.0900891894930939,0.107376527933911,0.0514567655301905,0.0493480540824443,0.166735225095232,0.150812314119451
"124",42415,NA,NA,NA,NA,NA,NA,NA,NA
"125",42416,0.0560010232445713,0.0534905325794362,0.0772073098692595,0.00354370355075293,0.00575774995068497,0.0021887563474238,0.0693346298957318,0.12441385755949
"126",42417,NA,NA,NA,NA,NA,NA,NA,NA
"127",42418,NA,NA,NA,NA,NA,NA,NA,NA
"128",42420,NA,NA,NA,NA,NA,NA,NA,NA
"129",42429,0.0620563640605645,0.0209089561502137,0.00872969331046443,0.0146670979010811,0.00242649222297601,3.91974182210436e-05,0.124537505434828,0.0854819092054186
"130",42430,NA,NA,NA,NA,NA,NA,NA,NA
"131",42454,NA,NA,NA,NA,NA,NA,NA,NA
"132",42461,0.0143035485577039,0.0174811373758739,0.0174811373758739,0.0579203073524384,0.0361972121905237,0.0405127403417152,0.0761121326063728,0.0327059679405527
"133",42469,0.0591140246400525,0.0547532095498166,0.0621448109906784,0.0916437525047562,0.0825477987197718,0.0889961130343487,0.129274818385466,0.0804608844419269
"134",42591,0.082506086495979,0.0723192700827175,0.0973282563074622,0.0483171226788412,0.00250981828773515,1.02614958331013e-05,0.218067607558826,0.123584370033875
"135",42720,0.0605966819769419,0.0611400695948281,0.083473584935155,0.0454597154000253,0.0536454264894728,0.0495205152497597,0.211171908304478,0.0608275681068138
"136",42721,NA,NA,NA,NA,NA,NA,NA,NA
"137",42785,NA,NA,NA,NA,NA,NA,NA,NA
"138",42907,0.1673009074714,0.149985150301999,0.169426977918378,0.154894820889099,0.0247302174074884,0.00837531512716011,0.22033565653952,0.174130265997486
