"","ID","Interested","Joy","Sad","Irritated","Worried"
"1",1,0.0719463419065788,0.0814906652172937,0.135419024545916,0.131507787230619,0.104480610090061
"2",2,0.0678607360730089,0.105039845148227,0.0947562488756708,0.1272061192366,0.0576409463734655
"3",3,0.144775382371214,0.138210326558967,0.0157410379713539,0.0743241369909677,0.0935841730109896
"4",4,0.102483899893936,0.106967970965931,0.0685261106158765,0.0735445853953134,0.232043566438133
"5",5,0.171450571809754,0.0723455408248365,0.0679768309540841,0.155834812456221,0.095584467364541
"6",6,0.0839533588115468,0.0824745355511611,0.0907251079132703,0.104833644160348,0.128537584123524
"7",7,0.124308502787038,0.106018742765412,0.0342627691116281,0.0821318258862159,0.168239912318899
"8",8,0.0617251645934028,0.094643737396571,0.0202995757340085,0.0317599152232082,0.0408507562970383
"9",9,0.17889171910977,0.155987394717581,0.0321980841933641,0.120307550745326,0.145893699347817
"10",10,0.121354271468466,0.170277645378007,0.0546865931916881,0.0593825646515556,0.182017302504608
"11",11,0.066784805407617,0.050757674294935,0.0322167135877693,0.0280754309330502,0.071379462176957
"12",12,0.0432854866050028,0.0348200089234699,0.0581369372942536,0.0461974654929126,0.0480703625286591
"13",13,0.0748510820797178,0.108116841716543,0.0535696904205571,0.0759393417749484,0.101113049825149
"14",14,0.134050742409826,0.052900936139981,0.0903839516305239,0.149095067984,0.0713544458334751
"15",15,0.107346421122796,0.0790928538288968,0.0889014224527776,0.130153006801847,0.166151827619012
"16",16,0.0853044122257057,0.0615481341947265,0.0460846842046915,0.0652732396677329,0.049837911213899
"17",17,0.0315874870153582,0.0696828167684553,0.0857256760452675,0.0567049541566913,0.0708093483339658
"18",18,0.0712480011003312,0.138172726366924,0.0429451505267056,0.0699730513961111,0.109610159507708
"19",19,0.0933371774724247,0.08943744202396,0.086053154106981,0.065058468333982,0.191328192663203
"20",20,0.118774539183721,0.11495153572507,0.098197961392026,0.109576569750019,0.112547611016742
"21",21,0.112468659900448,0.0831827995359818,0.0387949141379604,0.103399793706093,0.100061224950924
"22",22,0.11142795813164,0.115390580259511,0.121630106350819,0.0653623491505275,0.150348139556494
"23",23,0.106238844530492,0.113522777284108,0.023983038001945,0.0335972630172662,0.0719267128382881
"24",24,0.0709145673977097,0.0758479831115107,0.0490594388368654,0.059295810960755,0.0824992270344826
