"","ID","Sad","Angry","Disappointed","Ashamed","Anxious","Stressed","Proud","Happy","Content","Relieved"
"1",100,0.0219367591538468,0.0265220702748796,0.129414802457137,0.00157157785254324,0.101743983886971,0.0763509448741556,0.14376556909182,0.248736653852311,0.257419253422452,0.264527936654392
"2",101,0.112721808286799,0.0598889570731134,0.139344091279199,0.0950150373743101,0.153179002270339,0.103420522104643,0.0862626667353257,0.11886068870488,0.0982314103424101,0.0805541315169134
"3",102,0.192165652522054,0.197917584860814,0.191442513579308,0.166659907056485,0.15962906774453,0.232618258107613,0.0380382881793731,0.0529544563211699,0.0728890323376283,0.193237879095015
"4",103,0.00394611531622866,0.00886977562183997,0.0513552266552871,0.0075714763110165,6.96909515199581e-06,0.016049960663139,0.096405782237789,0.0800209786612414,0.0942692955987676,0.0155192412508327
"5",105,0.203253305675528,0.22625072476145,0.24164208953084,0.234724412012369,0.246035165409872,0.195844353647566,0.18686043808446,0.145808885638873,0.177528767480886,0.161168963867141
"6",106,0.0975328145842256,0.131120782152113,0.123103594534391,0.1386809166356,0.111579707543211,0.122684138986357,0.0595261254768631,0.134601474457025,0.158500445644736,0.157334151773545
"7",108,0.0126116997971179,0.0129399479826034,0.0128059803813053,0.0154639995408766,0.0134185506924589,0.120150160047038,0.0669179516015644,0.0882382589483342,0.0920008535650482,0.0688828647552021
"8",109,0.0391563258291688,0.0308531410612471,0.0369366355807985,0.139192448938456,0.021835149131023,0.021604366263716,0.0222068402148575,0.0307928221849195,0.0215343639661618,0.0270249916177037
"9",110,0.0409812680382773,0.0294210047386533,0.0397772679579109,0.0274911202286839,0.0197913245728545,0.0241782498940626,0.0703151639940945,0.0641932315241105,0.053805393319359,0.0446350542379923
"10",111,0.047517088436543,0.0473158378697636,0.107826494825975,0.0419167488950508,0.0397985135828886,0.038716905998846,0.0450261664999919,0.038159220845366,0.0768891176114582,0.0723781025992705
"11",112,0.00118955487148988,0.000570384395345675,0.000954558269908647,0.0821222716182241,4.83900953554639e-05,0.0009577192804812,0.0620821336733327,0.0960476620371113,0.0841439151796239,0.101876399406611
"12",113,0.179624881464203,0.155908980931825,0.159014483310171,0.167132544602563,0.167704111492077,0.167721024123001,0.148167521478958,0.136459448854474,0.210105120211687,0.181787491235017
"13",114,0.0647531545523467,0.0536531775520826,0.154218087205061,0.032353273448957,0.0258959128798587,0.0487269884203405,0.13182537901248,0.101159964522533,0.107928245085931,0.152733085614958
"14",115,0.0143111332641646,0.0189036691182872,0.0203735277340731,0.0262167948552022,0.020916282439725,0.0215333522791296,0.039895018887874,0.0321979498163434,0.0202606991066366,0.0230277271607471
"15",116,0.134573509246564,0.270006245222148,0.148888423136672,0.212566597501649,0.197222267349983,0.210764979569756,0.248511377066233,0.280642600436159,0.159336040397379,0.21777884517438
"16",117,0.00718188152161125,0.00963811621155669,0.0162822801693084,0.00800673497914908,0.00076316072153433,0.000729319471850243,0.123790859123599,0.169580153889402,0.0869066060074225,0.183197680627896
"17",118,0.0176230799450544,0.00661762346740732,0.0204688139294426,0.00789061732584556,0.0569762478495298,0.0475098988904766,0.0419092476846913,0.0775724823143979,0.0559242853064352,0.0730053418757298
"18",119,0.0651592590568625,0.0802556367728001,0.0720785957020208,0.117140656725112,0.0843721300494864,0.0755327493764713,0.105602544693763,0.105361248304658,0.205517799973647,0.0962054384440434
"19",120,0.200430749306944,0.234415711964716,0.188272550629707,0.209564502993286,0.224393274441767,0.246948540278657,0.249921052185991,0.224757131615857,0.208851882739641,0.216669237762805
"20",121,0.0202058317252051,0.0261680832093124,0.0341181868286693,0.07845744659751,0.0185096841866632,0.0196693615001103,0.119919130275557,0.131507648130931,0.107702415888431,0.0466856866554321
"21",122,0.0239292635855004,0.0636672977509924,0.0506274422155155,0.0728741397641698,0.051905433804785,0.0744289925096615,0.135166567219,0.130127668558004,0.111148241845398,0.104476047274235
"22",123,0.150242149441842,0.120419711277267,0.0977816119381025,0.126895281631819,0.147387937693685,0.175379581262515,0.0841434969323391,0.129662102283108,0.161799062314452,0.179638731434287
"23",124,0.0165567138896439,0.0199371709009601,0.0160344149747271,0.0207310783799024,0.0211526817902045,0.0228733811190594,0.0452440048813363,0.0392935241346758,0.0491777659221855,0.0391174464153996
"24",125,0.104771917166134,0.0365500962734381,0.131702456085348,0.0433963312266477,0.0659272706928803,0.110851706349931,0.122914786535945,0.0518543759005451,0.081888833046627,0.0661147862042655
"25",126,0.0934151046896532,0.00518024574101916,0.135253231743402,0.0975861082213666,0.0316087144166505,0.0549770510742497,0.071440680245614,0.0373515627604239,0.0431248638991764,0.135524102274463
"26",127,0.0434621569986766,0.0284879783006587,0.0815281278519307,0.0239815149853671,0.0261807295363807,0.183723666554591,0.252525031594296,0.257501336598449,0.208884162119267,0.355107457572077
"27",128,0.100249027633302,0.256878423653909,0.194396713080731,0.106703215996977,0.0897428939830344,0.278477093062554,0.0297611134390048,0.115763601175562,0.143014812405167,0.0687433102337396
"28",129,0.0219276316059247,0.0183156916256256,0.0249062333294711,0.043287698902701,0.0201873081868225,0.0289483572484343,0.0321010751144515,0.0120960617458143,0.0269360969586965,0.0222310925362321
"29",130,0.0570225193930353,0.0592452756539083,0.0645770080920358,0.0501237125796289,0.065451835893948,0.0525972523289125,0.0234759584893347,0.0303851798925116,0.0185049004251472,0.0369275126764412
