"","ID","Angry","Depressed","Anxiety","Stressed","Relaxed","Happy"
"1",1,0.158258486236558,0.240439218689312,0.238917078559337,0.144899618522942,0.136324122627178,0.227715292700659
"2",2,NA,NA,NA,NA,NA,NA
"3",3,0.0779887006325121,0.126299839944043,0.130839290282591,0.151778297158247,0.141754918049698,0.1577422385468
"4",4,0.150365450644993,0.10917897932078,0.22816222290353,0.130075995138402,0.151118189892033,0.148129271177363
"5",5,0.0798014104372623,0.105614798679699,0.204512001977569,0.261450484169279,0.273817789585294,0.276428861679519
"6",6,0.14881091232031,0.148771675191991,0.22170820489252,0.235140116648792,0.147578299431197,0.124957170697011
"7",7,0.032100596098674,4.34451915286931e-11,0.144372336241749,0.152008034179994,0.306972306608388,0.192163647391893
"8",8,0.000963247025098579,0.00102014447319982,0.00130426132188776,0.0043904493207387,0.242784003463359,0.0942843229290833
"9",9,8.53889262719174e-06,1.77420025845666e-05,0.00167546915671372,0.0324181701805071,0.273527547113192,0.114355556672956
"10",10,0.170234060416242,0.282703840108343,0.273835346115051,0.18901667560933,0.230574533831683,0.242277711251751
"11",11,0.0727078764163,0.205000300365729,0.0997521887184581,0.103710736461814,0.083469527112443,0.136640785656167
"12",12,NA,NA,NA,NA,NA,NA
"13",14,1.33563714677924e-15,7.31209717577407e-27,0.0722599644157413,0.11614427194287,0.201946493761895,0.131029231954022
"14",15,NA,NA,NA,NA,NA,NA
"15",16,NA,NA,NA,NA,NA,NA
"16",17,NA,NA,NA,NA,NA,NA
"17",18,NA,NA,NA,NA,NA,NA
"18",19,NA,NA,NA,NA,NA,NA
"19",20,0.210392646041017,0.251197447085157,0.15936210468475,0.206851514483623,0.150678878572269,0.17216273439592
"20",21,0.137007747845539,0.0903586768185554,0.100339289244769,0.101423105184475,0.15503998165907,0.0536101325365777
"21",22,0.0310231487413832,0.0780043602030125,0.111110558343667,0.163122689732266,0.259537710456838,0.199769838520623
"22",23,0.180323888241859,0.160986385095978,0.194000433136167,0.171089711174873,0.313281140659584,0.152929805660949
"23",24,NA,NA,NA,NA,NA,NA
"24",25,NA,NA,NA,NA,NA,NA
"25",26,0.243171997691532,0.263367740877085,0.230949277767066,0.283574458720007,0.230289783030942,0.195305958973514
"26",27,0.286233116608628,0.203635096742252,0.278399457662547,0.206983931631778,0.364634389735984,0.242388870467477
"27",28,0.127689335095882,0.167113514861234,0.173115304519634,0.210924405910914,0.217751721231984,0.214902225344057
"28",29,NA,NA,NA,NA,NA,NA
"29",30,0.361930791911667,0.145603791048398,0.128504185598853,0.154788911540977,0.263216632513857,0.260068689461793
"30",31,0.0388112224117697,0.0456978291562519,0.151523999035698,0.242656576117915,0.238855672086605,0.156957588343875
"31",32,0.167050144128407,0.210053143226601,0.160452275562458,0.183055931268021,0.210090843027833,0.205919170193812
"32",33,0.0884603827585261,0.055285504559401,0.130205137124709,0.212693888094364,0.148856228027939,0.145730097184331
"33",34,0.180227992371579,0.18076936407035,0.219562256572228,0.24172323514735,0.217360127521365,0.18561795328121
"34",35,0.11375458385563,0.148574411575667,0.140497140711486,0.104913980213345,0.250416041003515,0.158827290663517
"35",36,0.0183049161091412,0.0281545738116701,0.012910430854974,0.0109335215892491,0.00540463801288533,0.010787748318882
"36",37,0.10530219281517,0.124013845598042,0.157955439406746,0.144895438566474,0.150402852273784,0.0859065508627567
"37",38,0.120319991331219,0.144865005753003,0.188597925483376,0.153273337154338,0.14615443329929,0.0728865243306791
"38",39,0.293975319723929,0.197082019705796,0.112136281983512,0.152399260753372,0.136379350822595,0.177852683469734
"39",40,0.0888941787895773,0.23968819526785,0.113014470452901,0.172511251834511,0.104895744027351,0.142570077166224
"40",41,0.104404566164552,0.16799105187011,0.0998088342038653,0.10970696199614,0.0911548613581133,0.0658899041232499
"41",42,NA,NA,NA,NA,NA,NA
"42",43,0.194592267596329,0.120158661119169,0.187509349782397,0.292706411683885,0.232758359374113,0.191820264833948
"43",45,0.0580653320210546,0.166067617871823,0.39104682338467,0.359022548131765,0.35120137756584,0.119629630145432
"44",46,0.174655147305343,0.174011406909545,0.337741434042345,0.116375851486596,0.205406040200963,0.153959885330742
"45",47,0.191285972962109,0.124427223575728,0.132198048615403,0.252256300617028,0.178533570865847,0.136830567905816
"46",48,0.214066251009828,0.0551882978213528,0.121138987778986,0.150974682530123,0.17990950244116,0.174017528040281
"47",49,0.159658687565756,0.120077178411481,0.188715885232393,0.178954237183236,0.178728383401851,0.263448925527592
"48",50,0.106433347965848,0.0846940657286447,0.225111605613561,0.218224587897929,0.241147218653953,0.188475992154498
