"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"1",1,0.0984904472226095,0.320853722864973,0.0749881655566873,0.277164250536397,0.177282125230355,0.152151934178879,0.121233511859707
"2",2,0.0917697989112035,0.134157322200572,0.223402967897599,0.150364738881552,0.100107801513056,0.221218444934088,0.134659081239499
"3",3,0.153169698282189,0.159505500689497,0.162362590840289,0.139139543083353,0.0951230826184842,0.244815688341985,0.0714685169821877
"4",4,0.110884894686692,0.163491953055545,0.193311308177897,0.0895841416503272,0.0459003168226836,0.188158435713949,0.102015180787334
"5",5,0.151437042763093,0.251649726506551,0.283335133471207,0.191740320661776,0.1506420697037,0.201585709526674,0.175791068245681
"6",6,0.126404515050997,0.333271199164918,0.108674917033858,0.156532093329647,0.271203308921309,0.346859789712937,0.296357935342894
"7",7,0.17593341592507,0.316120410345114,0.180433448682728,0.126572661609531,0.289641192056282,0.470529579122699,0.479096022867769
"8",8,0.0482645853696347,0.132048082555473,0.00997110221308908,0.0743916659910019,0.109725238444696,0.160494768387433,0.118369355513081
"9",9,0.101376115310273,0.0719733108433055,0.0497580721934221,0.101077587444383,0.0376575737354575,0.0727444108429176,0.0410819478616724
"10",10,0.132606719761719,0.122518681913649,0.207151531888118,0.192669420568239,0.176429404844587,0.173314810012573,0.12787416872558
"11",11,0.0339417775723782,0.153644726283415,0.097034081317996,0.0636338583022138,0.0795573213110089,0.198484579569818,0.0703478195607827
"12",12,0.0778865336577712,0.167808081927188,0.163609875300446,0.144952543258145,0.0429229184619708,0.138319070857412,0.0431730535563723
"13",13,0.0983832067785198,0.101089292488511,0.238280350319892,0.0926892716259693,0.168378867615144,0.188405819794126,0.159521693975032
"14",14,0.115935366894259,0.128471482801679,0.139956942842915,0.13568349188537,0.0948257027363207,0.117201147926752,0.0731419264105317
"15",15,0.0912864648810312,0.288068230776549,0.119623704284803,0.176376034337102,0.13908792977901,0.137530184458549,0.11443186429849
"16",16,0.0226540370929832,0.0473389224920237,0.0604903193672345,0.0313452469771659,0.12684373934334,0.185260451633468,0.0932797865744165
"17",17,NA,NA,NA,NA,NA,NA,NA
"18",18,0.0407555763966179,0.0770704237063513,0.0704890053329799,0.138075352887439,0.0991085905571202,0.115081711918802,0.090169348662607
"19",19,0.286849809402406,0.350960107448294,0.309041317960738,0.24541957014897,0.409729236922823,0.396214364948821,0.295790886607849
"20",20,0.273979706930262,0.218218019827805,0.274879482677161,0.181928103047921,0.153127199502354,0.275178302392455,0.165106564922379
"21",21,0.159149924626658,0.320090957106938,0.380393570920268,0.123198521324842,0.177064001732582,0.227136520833276,0.232330489370238
"22",22,0.0760741365031268,0.0571189998327947,0.0557497207881661,0.058126796496406,0.16879386879015,0.118330482197302,0.128067198467269
"23",23,0.107987565586185,0.0582485690877908,0.0667510793613462,0.0901344518239007,0.0759378331767697,0.234568883950873,0.053848655250605
"24",24,0.208788451999917,0.192398302619281,0.123086475778179,0.169543690999891,0.219801361435404,0.268436726183921,0.192180580368929
"25",25,0.146117192005517,0.139629174136008,0.135434223168955,0.113996534054838,0.136814653949355,0.130071630759298,0.120757092881016
"26",26,NA,NA,NA,NA,NA,NA,NA
"27",27,0.0725403004412652,0.0619049487594861,0.0460507834726949,0.0664816089472807,0.0514648586865489,0.0668017704445772,0.0581575968687898
"28",28,0.00610916093507651,0.212542457231925,0.100703195061922,0.0416360765603564,0.148789979862838,0.232059934380722,0.12115182250501
"29",29,0.366892578698728,0.344124403158939,0.596871259427406,0.47561585528034,0.408056517514431,0.449134837245743,0.336462754563308
"30",30,0.1252328460823,0.24302093554167,0.022735727760335,0.098974653619225,0.16763055847465,0.181781293341207,0.0924571111062887
"31",31,0.151979481318033,0.107051123857869,0.0443706565591958,0.177615436739734,0.10360592813042,0.140961505157529,0.13245603432177
"32",32,0.10219570056391,0.0880424480247562,0.222634090584266,0.144472151136723,0.11287191599036,0.108153113578195,0.0356754871301723
"33",33,0.0632581502676423,0.150842520060035,0.0756479470123528,0.124542767155604,0.209163145197781,0.190100792647895,0.16280276480584
"34",34,0.14490643099544,0.167641145825921,0.0903737093329917,0.136791930432832,0.0842925105559405,0.0978298580003576,0.0636175750621712
"35",35,0.118059018191525,0.19286840606161,0.111216274944163,0.110143102939521,0.0984441628412009,0.207943534732973,0.156347707280482
