"","ID","Angry","Sad","Stressed","Relaxed","Happy"
"1",105,0.18412336860123,0.256416766332316,0.281345025776711,0.312184391369014,0.248388015044742
"2",106,0.240577136526318,0.0996445658950954,0.207393479014711,0.221201573398646,0.14174648237009
"3",107,NA,NA,NA,NA,NA
"4",108,0.11944296169653,0.154803877548202,0.200868446492261,0.178156092217345,0.146619054280879
"5",109,0.102610662669051,0.0377283165715536,0.166061621712763,0.0956276965301988,0.0916934284884396
"6",110,0.0766796796525403,0.0930696266868247,0.24757580770498,0.300146427752724,0.153253346717458
"7",111,0.0141485594635827,0.0142937046302716,0.0107122232315826,0.0312904594944134,0.0188945814339438
"8",112,0.0652954976663123,0.147247379819936,0.178952297172122,0.200496695819634,0.248617801016858
"9",113,0.139787851940632,0.141883203509931,0.220794111496967,0.198942530820588,0.131528670935166
"10",115,NA,NA,NA,NA,NA
"11",116,NA,NA,NA,NA,NA
"12",117,0.253948918585726,0.209203781883991,0.198943050078805,0.248269938513884,0.140979172629312
"13",118,0.110980452375867,0.206980818796069,0.150797163540448,0.172191124205483,0.18942609002322
"14",121,0.147002899580065,0.110546316993567,0.113471397424006,0.126971979980782,0.103603116299965
"15",122,0.108932655820634,0.123292318729628,0.2000583673989,0.0973326311791209,0.132867828866016
"16",123,0.0563809832680368,0.0963791762358666,0.119971685757608,0.0918278550346023,0.113377230038669
"17",124,0.18408301121291,0.22338206410885,0.238115359944115,0.170712019902627,0.244562521378261
"18",125,NA,NA,NA,NA,NA
"19",126,0.113464417545853,0.0851151671001233,0.236092971118525,0.105971321734496,0.142381623845833
"20",127,0.0198612800903103,0.0148234037965747,0.0319552120715146,0.132864923393857,0.107895100763065
"21",128,0.126471871257416,0.142912792469613,0.129975832015622,0.158055718207485,0.146658238294474
"22",129,0.0535966242633715,0.11281152215523,0.127593679028363,0.112806749183517,0.0984880787483375
"23",130,0.187679127719144,0.182196394020264,0.165605790628302,0.138382099197931,0.101622899188424
"24",131,0.19810299379955,0.0778413281577011,0.167012402146598,0.135466006277898,0.126247546961057
"25",132,NA,NA,NA,NA,NA
"26",133,0.0334462342208103,0.0250898375246726,0.0930189026891252,0.0944216274033804,0.119504947556394
"27",134,NA,NA,NA,NA,NA
"28",135,0.0861481208379159,0.131610125767093,0.129555018578634,0.119714375832396,0.151204233704231
"29",136,NA,NA,NA,NA,NA
"30",137,0.113011312578732,0.124737374755886,0.130061223850354,0.160386123773269,0.0928474952529706
"31",138,NA,NA,NA,NA,NA
"32",139,0.144493498506154,0.0439549953663444,0.254713280640424,0.152986125587848,0.149428126376223
"33",140,0.0940024330281158,0.100825329176105,0.155572817101127,0.13807546307759,0.176012376893697
"34",141,0.0785489663967674,0.0755779065449706,0.150659533139492,0.128941216118915,0.1717546401928
"35",142,NA,NA,NA,NA,NA
"36",143,0.179370224610463,0.117596503275786,0.226750869650027,0.135182882047611,0.11418675600242
"37",145,0.182446941720296,0.0941480797003734,0.189724867945678,0.153572049323543,0.142785223038359
"38",146,0.0505743550213243,0.114054805107495,0.203887920403343,0.150062992048891,0.169268409654717
"39",147,NA,NA,NA,NA,NA
"40",148,0.236348065819836,0.145285469972143,0.215515270288964,0.176136909006172,0.0851785508976154
"41",149,0.0980726882749573,0.0570953448325041,0.138012716577102,0.151110702601206,0.115035618028874
"42",150,0.0614667436510373,0.0305063999590705,0.0881067598239486,0.223893936974252,0.0614339718844354
"43",151,0.0883635038326548,0.0402415481147503,0.126337347294582,0.179541411374718,0.129506444199458
"44",152,NA,NA,NA,NA,NA
"45",153,NA,NA,NA,NA,NA
"46",154,0.0324736443674895,0.038402414096993,0.0372141555784224,0.0912992700048133,0.139350339885734
"47",156,0.0216939043368189,2.78077810014571e-05,0.00435704830441348,0.311395451054814,0.260158536273069
"48",158,0.0234517334282785,0.0192145379383525,0.160423544344905,0.244200603992807,0.154730169078294
"49",159,0.136723934037109,0.0224696426007758,0.258589013904422,0.135880685154373,0.151876211892722
"50",160,0.124936993904885,0.13813999741008,0.21629940764603,0.231369204252262,0.170730688475565
"51",161,0.0189122296184911,0.00969308191519617,0.0925023815468374,0.122593006608095,0.0422133293520694
"52",162,0.158293795945934,0.169243694173476,0.392052617576064,0.23449824855357,0.190606294071342
"53",164,0.050760450963586,0.163055073373272,0.154977155455363,0.11889050295493,0.124919231490621
"54",165,NA,NA,NA,NA,NA
"55",166,0.0733976679428096,0.0865291144113334,0.21012013629468,0.149313236795961,0.125050440133794
"56",167,NA,NA,NA,NA,NA
"57",168,NA,NA,NA,NA,NA
"58",169,NA,NA,NA,NA,NA
"59",170,NA,NA,NA,NA,NA
"60",172,0.0744364854505228,0.0239946316596545,0.0715961744951863,0.251643636830807,0.254432319170267
"61",173,NA,NA,NA,NA,NA
"62",174,0.140616819415959,0.136211196067633,0.087082731007849,0.12677103883534,0.0959912450694248
"63",175,NA,NA,NA,NA,NA
"64",176,0.0381978918360042,0.142329457924626,0.129381609503927,0.0929933479898693,0.0761609162470762
"65",177,0.158573889323773,0.110234613095283,0.119748003556773,0.104728940878244,0.152751876429179
"66",180,0.0563144848022351,0.121886142754231,0.120338980050174,0.134358416217178,0.144945259224391
"67",181,0.217200495911682,0.156544478333472,0.260805087881639,0.206893635616064,0.178840965037937
"68",183,0.00630360301637256,0.0154416825709414,0.00893543206722607,0.102208963360427,0.0552858006403523
"69",184,0.0499958895254305,0.117652418414539,0.105915411334341,0.134130576987092,0.115920387531262
"70",186,NA,NA,NA,NA,NA
"71",187,NA,NA,NA,NA,NA
"72",188,0.246503629429478,0.316710858079726,0.253053761376162,0.269925167735065,0.323645364659815
"73",189,NA,NA,NA,NA,NA
"74",190,NA,NA,NA,NA,NA
"75",191,0.0279792783314071,0.0336962289751335,0.0244642399250809,0.150589511573841,0.117805930648189
"76",192,0.163413993068204,0.109550865085581,0.138330654646877,0.13957196793512,0.124003765054664
"77",193,0.0702672249267126,0.116958139144591,0.161793766462791,0.203566506511352,0.201326278624578
"78",194,0.0496531294637663,0.0363255269267294,0.0577525597636462,0.066491530672653,0.0805270223253877
"79",195,0.184014875668571,0.143886875018225,0.148809154227678,0.147821938506786,0.131492417893784
"80",196,NA,NA,NA,NA,NA
"81",197,0.1528567727108,0.214961489770652,0.231801473487432,0.278604164585498,0.178731525842876
"82",198,0.123803008672583,0.125448963876007,0.17319087926174,0.192291110584947,0.161008485499802
"83",200,0.0706016647875988,0.100088512182299,0.214153101768879,0.15621325678788,0.146492264997805
"84",201,0.036142578998934,0.0409437241360481,0.0357180952764025,0.145186043120503,0.0684211255909072
"85",202,0.100179799326007,0.0280225189295941,0.0858616375451051,0.113714826991844,0.103485255186892
"86",203,0.0352675084478497,0.102545684353861,0.198894460857069,0.125262938364846,0.122908815625085
"87",204,0.0283886270984929,0.133131830384777,0.0948827991279747,0.112395061869215,0.163581316897666
"88",205,0.0866646276267336,0.1039371477423,0.160262688121818,0.131000146824558,0.0878478389923464
"89",206,NA,NA,NA,NA,NA
"90",207,0.164067123271308,0.173621095778079,0.181280711152394,0.120816434892886,0.181023118638594
"91",208,0.130244551359405,0.0887964657811499,0.221668943615847,0.18229046652886,0.116555385630697
"92",209,0.18403396903746,0.144053214044377,0.22114605821501,0.12295840309537,0.186453101615983
"93",210,0.0482543719296801,0.0359240041183578,0.126965707480092,0.156166066259175,0.151090016966043
"94",212,0.0494296336567389,0.0705158164000329,0.0624167169046055,0.0632939290768471,0.0808187116759289
"95",213,0.13766496164541,0.140494035947244,0.115839074054042,0.102533021695853,0.137425404481663
"96",214,0.137662858692264,0.0419694591779714,0.251425947262768,0.176110272282255,0.101790085394159
"97",215,NA,NA,NA,NA,NA
"98",217,0.144834726701951,0.207752682339726,0.176496329392339,0.124982353964062,0.114561576177203
"99",218,NA,NA,NA,NA,NA
"100",219,0.193611641379104,0.109588886990101,0.0677696247888737,0.195929577063431,0.230169400275179
