"","ID","2","3","4","5"
"1",2,NA,NA,NA,NA
"2",3,1,1,1,1
"3",4,1,1,1,2
"4",6,1,1,1,1
"5",8,2,27,100,100
"6",9,1,15,100,100
"7",10,1,18,100,100
"8",12,1,1,1,1
"9",13,NA,NA,NA,NA
"10",17,42,3,2,84
"11",20,1,1,1,1
"12",23,1,1,1,1
"13",26,1,1,1,1
"14",28,1,1,1,1
"15",31,1,1,1,1
"16",34,1,1,1,1
"17",38,1,1,1,1
"18",39,1,1,1,3
"19",41,1,1,1,1
"20",43,1,1,1,1
"21",46,1,1,1,1
"22",47,1,1,1,1
"23",48,60,100,100,100
"24",52,1,1,1,1
"25",57,1,1,1,1
"26",74,1,1,1,1
"27",82,1,1,2,3
"28",84,1,1,1,1
"29",90,1,1,1,1
"30",94,2,100,100,100
"31",105,1,1,1,1
"32",107,1,1,1,3
"33",124,1,1,1,1
"34",125,1,1,1,1
"35",128,1,1,1,2
"36",154,1,1,1,1
"37",162,1,1,2,1
"38",172,1,1,1,1
"39",173,5,6,19,53
"40",181,1,1,1,1
"41",184,5,100,100,100
"42",186,1,1,1,3
"43",195,1,1,1,1
"44",202,1,1,1,1
"45",236,1,1,1,1
"46",239,NA,NA,NA,NA
"47",258,1,1,1,1
"48",259,1,100,100,100
"49",271,1,1,1,1
"50",281,1,1,1,1
"51",288,1,1,1,2
"52",300,NA,NA,NA,NA
"53",306,1,1,1,1
"54",323,1,1,1,1
"55",332,1,1,1,1
"56",352,1,1,1,1
"57",359,1,1,1,1
"58",364,1,1,2,2
"59",367,1,1,1,1
"60",370,1,1,1,1
"61",376,1,1,1,1
"62",379,NA,NA,NA,NA
"63",392,1,1,1,1
"64",394,1,1,7,15
"65",398,1,1,1,1
"66",405,1,1,1,1
"67",407,1,1,1,1
"68",426,1,1,4,1
"69",430,NA,NA,NA,NA
"70",435,1,1,1,1
"71",447,100,1,47,100
"72",449,1,1,1,2
"73",451,1,1,1,1
"74",454,1,1,1,1
"75",461,1,1,1,1
"76",465,NA,NA,NA,NA
"77",466,NA,NA,NA,NA
"78",497,1,1,1,1
"79",499,1,1,1,1
"80",500,1,1,1,1
"81",504,1,1,1,1
"82",512,1,1,1,1
"83",518,1,1,1,1
"84",520,1,2,1,36
"85",524,1,1,1,1
"86",526,1,1,1,1
"87",527,1,1,1,1
"88",529,NA,NA,NA,NA
"89",531,1,1,1,1
"90",536,1,1,1,1
"91",543,1,1,1,1
"92",556,1,1,1,1
"93",559,1,1,1,5
"94",560,1,1,1,1
"95",568,1,1,1,1
"96",587,1,1,1,1
"97",603,1,3,2,4
