"","ID","Enthusiastic","Relaxed","Satisfied","Irritable","Energetic","Calm","Cheerful","Irritated","Bored","Nervous","Sad","Angry","Gloomy","Insecure","Anxious","Happy","Worried","Stressed"
"1",1011,0.146382054478909,0.0710563418561783,0.0465487904188277,0.111584291830542,0.195238602568777,0.117760573798879,0.110664967789068,0.124205444705518,0.130667085799557,0.0796686677197144,0.0752693317818686,0.120252149976593,0.138749377801717,0.0922824811642239,0.0531922146146352,0.0667812045859713,0.155963075852827,0.162257454450721
"2",1012,0.119279938110311,0.144058439585974,0.0976592464720603,0.186870448920485,0.121120134840063,0.0853337093868717,0.109181908765246,0.211259612084027,0.191735725089809,0.0848272889183451,0.062609785962553,0.0396229330631221,0.153553009604982,0.139546973027346,0.0306720920220967,0.14726487834633,0.106585329099223,0.0681862597609754
"3",1014,0.0827507535606129,0.266741438083127,0.0594822684857634,0.0689775195422229,0.231981981181728,0.155984577973138,0.183584576376237,0.187005406461935,0.253985057787305,0.290697355563981,0.185105622956358,0.0761330257643498,0.164645821226081,0.123937180172698,0.145583192953182,0.102907903443544,0.201898711956885,0.266073305950596
"4",1015,0.248211141581382,0.222178246620253,0.198317675077739,0.147609405342288,0.171232301551603,0.164790255437539,0.238922160860477,0.189003246659682,0.250796141043507,0.228449683110394,0.253040511897136,0.220642646220532,0.240147131746393,0.266411207501688,0.153021261945437,0.258454663730158,0.132212082999268,0.109912445139269
"5",1016,0.213556112548512,0.111432337842139,0.19216310891197,0.18232264638122,0.137002305692539,0.173407675183847,0.173669510053667,0.2118868890255,0.154745430355315,0.20378915142757,0.0925448999598346,0.139063108131912,0.11513355893866,0.235075772245403,0.217925903974533,0.192809941115119,0.209900877737104,0.174306421997306
"6",1017,0.174636020336492,0.167189816787338,0.138625431785724,0.229400407390505,0.269027308438812,0.112129943633609,0.181224806117654,0.166244669147581,0.294098433643875,0.0337306553856072,0.168990597485508,0.108775975316671,0.219513417533021,0.013580840611418,0.0335196100840076,0.192394870306848,0.201930916825693,0.177382338070966
"7",1018,0.191549103356202,0.0741741119490659,0.112732331376682,0.0170925018383935,0.256515316343908,0.0685651891397473,0.06219551657519,0.233663122359956,0.0933331609844494,0.0377835146797101,0.0029633873157625,0.00247368997996768,0.0259336197974508,0.00965478598824447,0.00262944808110073,0.0728687033897875,0.00394756757960555,0.0420879878340387
"8",1019,0.136004502980406,0.184341175564911,0.102644961518251,0.109296993485084,0.161138269587043,0.0867374035177671,0.109980538024196,0.0893433367804438,0.221830669413055,0.0506066989008396,0.0328598785065799,0.0254603842808686,0.178623720476818,0.073794928274147,0.0680917082611864,0.0840637672388554,0.127697149846441,0.0591088763963626
"9",1020,0.060676719432074,0.0803669855475385,0.0719201247800022,0.153112234270433,0.0780522959174215,0.0381357337653876,0.0439134599637053,0.110679995530821,0.179109345314194,0.0987235763900801,0.018507499223567,0.0138320155176636,0.0156823137061643,0.0202181900222539,0.0112400383507041,0.0691486254002977,0.0389602140512649,0.0620125548326595
"10",1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1022,0.0477693953779769,0.0778446034742033,0.07725541981782,0.0851593744989112,0.0833904887138729,0.0447935366834265,0.0940987191889116,0.133961275648134,0.17913515642986,0.0673750175657375,0.0561718652424573,0.0286646971387835,0.16092822915433,0.0651516333807015,0.0298956335446251,0.0925381203907144,0.0965595047110396,0.07576887955812
"12",1023,0.121545307291447,0.093155473365054,0.112214046411604,0.0487606372386504,0.134672448744054,0.0615826837659988,0.105555985271739,0.0495647913013528,0.178506736950698,0.0409321388936009,0.0278922894900773,0.0320711712075153,0.0686159831829257,0.0598973009570381,0.0512783472545404,0.0915872301177509,0.0645854871216657,0.112119775861452
"13",1024,0.199200122947589,0.169021325726196,0.260475162282036,0.233233632838612,0.102416150793001,0.161109449160754,0.170269365756083,0.0699999470392917,0.202806975355626,0.266648794972669,0.221373514010377,0.182551354736793,0.276571277856461,0.211732687889971,0.186385588046062,0.0862741543605626,0.224047723711308,0.218492636793089
"14",1025,0.0550067850505261,0.101076157822891,0.0507363987299538,0.159992147082413,0.139572696411541,0.138287292350402,0.0668354911111612,0.0623524772994555,0.181361004847237,0.0397068830394095,0.0375453908585217,0.0375123680948224,0.0654411821201193,0.0257415011800756,0.0271646923225907,0.0678109329963602,0.0611226896498997,0.054397905234851
"15",1026,0.132938235956764,0.0585431641168673,0.0694271256570253,0.0836948070204245,0.138967742894875,0.0516650560222853,0.111557989065853,0.0924606418312137,0.169817207980425,0.0450069170489863,0.00959156186175986,0.00894252961739696,0.0254847196236491,0.0188879137937026,0.00623487758962657,0.088085398916012,0.0885300767274742,0.120607384825906
"16",1027,0.0259816898162861,0.033077804542017,0.0565685569622872,0.0346295082971266,0.0731389199883288,0.0333776294668837,0.0467535371023511,0.0248297441274293,0.0977150431676865,0.0623284290090229,0.0468062859832892,0.0431091233039389,0.0427942071487301,0.0283453516181058,0.0524337933474851,0.192218570222951,0.0340705381923175,0.048476182280777
"17",1028,0.180157068028671,0.105124949355021,0.142806084315749,0.429136413965769,0.111177402222618,0.194889796226506,0.182461058910393,0.272989238859789,0.130294898194112,0.125886467303338,0.0760356914207381,0.20158007338974,0.144660963654789,0.157445709811448,0.140408600946911,0.0714476722469562,0.224145261880418,0.20171116452904
"18",1029,0.196388173452703,0.111044127774562,0.161197712861991,0.0441363243017959,0.12636953688162,0.135121378122217,0.131315421801516,0.0342530762064654,0.0675255971263305,0.222952219786414,0.0425027691576621,0.00652173913043459,0.0553343243468589,0.154480512000858,0.0609272302105229,0.0680482597399079,0.296041623293208,0.0634732210396805
"19",1030,0.139351322962529,0.0360330646423054,0.0492865891717894,0.282193129801578,0.10116619601173,0.0391189973326729,0.0557640227800034,0.260870583545512,0.1202496375398,0.0469459482637744,0.0354206392735348,0.0238075589507848,0.0434917707851699,0.00408702607566195,0.00685447472038729,0.202822890269108,0.110608674502704,0.113230756852483
"20",1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1032,0.210598948439354,0.171726987846347,0.146843599847456,0.106402888306586,0.254031998874546,0.2074480972194,0.171797756636724,0.0746209693074756,0.267590949031452,0.0751225115673973,0.054298118491752,0.0996360629050392,0.0906148236143502,0.153657783193407,0.108853746090258,0.101003051203277,0.142745150408895,0.13456470322705
"22",1033,0.150036649941565,0.102900580812362,0.15486952593044,0.177099974887388,0.177966238191261,0.128168503253809,0.157077084253227,0.301251488755656,0.221541396238874,0.19151482960777,0.0167547723841519,0.00416664782403665,0.0872121878426515,0.178818769323994,0.230341671793939,0.14631026259327,0.321390966762699,0.325140298530012
"23",1034,0.247826133131245,0.356623842770903,0.200444462521005,0.060667714265819,0.220582376096834,0.312290158853728,0.178917320474868,0.284848831567033,0.18922858711272,0.0683966323313566,0.0598789677084794,0.0595585622850479,0.0843946035253423,0.0663136542715581,0.0475835436321424,0.129829953573748,0.0597241686753359,0.0934671055399256
"24",1035,0.058088144966035,0.056139058245358,0.103234582309688,0.0608237432660087,0.147096956996537,0.0712974297906281,0.109175832745039,0.0226100874980707,0.00719930470204088,0.030000000000214,0.00715612698903151,0.00349987350083407,0.0590909090901828,0.059944878261405,0.00349987350083407,0.196977156035424,0.0104545454544871,0.00636363636357971
"25",1036,0.0553395042613461,0.131494878110789,0.0691987303618756,0.0478087477935614,0.069314806306927,0.0897589006912679,0.068729834077355,0.0885174648339676,0.174702631255795,0.103249628694661,0.0391909890821752,0.0291037653718059,0.0325632356329925,0.0936762003459354,0.101918746999199,0.0302425623198507,0.0980329101158818,0.182340737580765
"26",1037,0.145269893652098,0.127068967316887,0.130381611405881,0.0678169872493263,0.150498144768544,0.123258709694695,0.0985016119537495,0.0214961565026422,0.0482652893908086,0.0368327159153091,0.0277755557846216,0.0200921747131771,0.0202345637473933,0.0692678226172117,0.0315887462433218,0.144732200390504,0.107718770106208,0.0982589430208293
"27",1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1039,0.0595102776425155,0.0605654277717086,0.0974664038747127,0.0840445157549995,0.0533752257260451,0.0617291912226565,0.101046690976039,0.0719421340389315,0.127823142694402,0.156565845887617,0.0893694157718772,0.0678200194566424,0.188971506171901,0.0981960169688043,0.163093707566365,0.0412276947449285,0.0503399115257194,0.0592277288017898
"29",1040,0.131897385320886,0.132529917859429,0.133326231990838,0.221264409055682,0.149070207466348,0.114818698097059,0.201016429768701,0.193653421186829,0.241118599796861,0.245218075970332,0.0423827397557955,0.12441447330678,0.0344008203864569,0.21824151266706,0.186469234886709,0.182662233611854,0.133094532158651,0.103274668543488
"30",1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1042,0.189540459895766,0.237573088169141,0.19847437868161,0.0424673076874674,0.171212992757232,0.166323866213544,0.212649661349886,0.110252236056926,0.278721777034109,0.00483000963307231,0.00307600480421501,0.0285515493839128,0.0197136620703057,0.0553412315522722,0.0185656446083121,0.131555448148295,0.0418503762594271,0.102148788539075
"32",1044,0.0968565477427907,0.116308216972258,0.126817013730375,0.103130606455251,0.1312983563896,0.119291232954602,0.131190440425449,0.170263065685417,0.106212666510612,0.053998877410007,0.136006544333331,0.115002379378166,0.132651190177027,0.0165118290335818,0.0137145025950524,0.0687356992998422,0.0141532434180092,0.0756110709389171
"33",1045,0.239500867366018,0.270983811464498,0.167865518895382,0.191994580197494,0.234640876760442,0.209924006869777,0.313697152450163,0.355213348595937,0.174176783917368,0.237781936499916,0.231937201865928,0.214373736007693,0.282396346480145,0.180361156198667,0.0881039179867742,0.220158377009702,0.247613209135959,0.209838246371714
"34",1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1047,0.206905307071092,0.222784319882696,0.170309478771901,0.188260369592229,0.039400985687292,0.212184326390172,0.168424259837884,0.136066425036306,0.23274895824112,0.112121940938824,0.191621380494463,0.184497370654417,0.181875882307405,0.0845414550249079,0.106950813247463,0.124432228547853,0.11247406595507,0.143012213026693
"36",1049,0.087002904065816,0.0778785532375097,0.0630243153791155,0.211604643524756,0.0756118157166915,0.0704477014552162,0.0858329080662605,0.226913677190223,0.136351110830842,0.14121819818595,0.12910446556911,0.114686257583678,0.107626037584646,0.112463553258693,0.155982899633044,0.209631543829815,0.167331767881593,0.264063459185147
"37",1050,0.161858208008848,0.125949518695448,0.104701086375538,0.125401395522515,0.0762401717416321,0.013808753902811,0.0893156396920991,0.212575800692112,0.239336648396608,0.218149571251165,0.0513107667228016,0.0385782483361384,0.0229351347148477,0.024983696301778,0.0906680687539793,0.114364687389968,0.105172497780699,0.214213675967285
"38",1051,0.268663115847068,0.155169007064916,0.255767130328857,0.184446461714457,0.255518104740975,0.212044618507404,0.274383526914055,0.224613548531572,0.141356785823687,0.214917405061038,0.234045934412758,0.152074690563649,0.14142714033388,0.207423237366319,0.236664578399935,0.313058217021316,0.345404752998713,0.185687278155062
"39",1052,0.184273402641064,0.186697632058062,0.136270485868203,0.0804865773912738,0.157510689794068,0.125520615188458,0.162811136928068,0.093387737382588,0.247858305960641,0.0929680272816871,0.0223935295974734,0.0110755511759429,0.0358345269442204,0.0566536433767163,0.0167435586683243,0.0847702673506054,0.227897292354804,0.175939508244712
"40",1054,0.271814917616705,0.119961937079486,0.176081427472359,0.112744632755318,0.205301022580006,0.1306015006747,0.183150587464142,0.155171558703698,0.153564184373157,0.0562621750922814,0.0313384565004468,0.0172311808971708,0.0735112661710391,0.1101530318859,0.041304444026012,0.126004457009265,0.0830996724172545,0.0305908887720364
"41",1056,0.173120484238813,0.144439438529766,0.169924836917965,0.236544143077289,0.180819123478425,0.145778132877659,0.164047084980984,0.179292223586226,0.106892651343312,0.11609036848551,0.0156966914985035,0.0415044133981581,0.0267585969405416,0.0480484104925297,0.0985587022373136,0.115967528985984,0.174412023231221,0.128307641897748
"42",1057,0.313187944922628,0.264590159349479,0.191905623167003,0.359399685466325,0.184203907857873,0.224337365143706,0.239092516047304,0.281990692082918,0.245695944068539,0.352997550275057,0.0441918058890796,0.098931268873688,0.221980813055383,0.259701199451471,0.304609514788313,0.0925160208248802,0.301542527410423,0.26989394854292
"43",1059,0.0661421131981661,0.0660221913528088,0.0683881969180749,0.0678412315015923,0.1283817445698,0.0721452796951127,0.0648287155762603,0.0443437246731719,0.0792068991105608,0.192013341117179,0.0327600625542158,0.0179062337701938,0.0950494495064049,0.0900184704726135,0.0186734939511035,0.0737157985467514,0.127577887953891,0.124153761823977
"44",1060,0.177219254432706,0.163787864896572,0.271674196223676,0.354494109542012,0.246929776370746,0.206312773646187,0.160708924301487,0.37075999805496,0.255061149385196,0.173198576468542,0.23156850574475,0.325241397167222,0.323022237488444,0.150896223167693,0.153257450087208,0.129513949198185,0.208596249040226,0.169092070003363
"45",1061,0.236531545000996,0.176436952887117,0.179481845420874,0.323197056065764,0.136005490239194,0.217480452045093,0.145482514705028,0.128403226532236,0.257323475747709,0.215204873137193,0.117197300861161,0.050661227381642,0.218528143781524,0.234875091043797,0.0947026190643141,0.122994941813297,0.177246006753857,0.223015155250881
"46",1062,0.191624827821258,0.123324884601792,0.12531367958972,0.056811147201001,0.175119725779653,0.221415736643193,0.1136296202966,0.0784984535788282,0.109204975292212,0.0559365007296792,0.0316540663153891,0.0192135005153318,0.056987648310045,0.0313678494780986,0.0497054845099355,0.144185863297208,0.0579436796287046,0.0646969152205885
"47",1063,0.0973808696009674,0.17662154108213,0.0573174274650202,0.0420090172458854,0.0881636821492637,0.169171255021049,0.0811723937874636,0.0630189992878177,0.25693910335085,0.0992158389231863,0.0840046258715839,0.0457730924936815,0.042650670646353,0.0496540404750917,0.116525751063591,0.0816636643458571,0.179150379995325,0.175138839965249
"48",1064,0.320198191410956,0.185601308511463,0.168837939662482,0.113799529712051,0.33474494339744,0.323796231210923,0.345355700122521,0.0997474635398612,0.160729979352126,0.232672231614087,0.0548067088279198,0.0326494816989366,0.0228725597100882,0.280804483933207,0.0516049438951937,0.30046602838341,0.108633665291396,0.306042257852378
"49",1065,0.137634752071284,0.0686217427637685,0.104357931795763,0.0845825441286346,0.0672432500434465,0.0587986934989575,0.0640438292782563,0.0544293806904032,0.116489341491949,0.0530649076358014,0.0398431627354883,0.0363535279380304,0.0471511808051909,0.0526691607733924,0.0345594844774295,0.0554139798474223,0.04217378845707,0.0523123544290656
"50",1067,0.0581705878642275,0.045582440584833,0.0413877501917143,0.00935384473572457,0.0659252132270823,0.0546683431914422,0.0550698224716252,0.0163461705770657,0.155146766795276,0.0231822542484808,0.0205494253949081,0.0186081491040611,0.0167352976510847,0.0202659522946359,0.0108574641712909,0.061396495098555,0.0139065966204342,0.0220638719611682
"51",1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1070,0.0499639649244236,0.104034285141517,0.0775785637095044,0.122945850851281,0.247222697659085,0.248592319544137,0.124350544224401,0.123389917267112,0.183593351751379,0.0511291955256331,0.0341126584897493,0.0280695591587048,0.0314121187062524,0.0733586462286776,0.0133170562547502,0.155695108664642,0.0303999940665432,0.01949921183044
"53",1071,0.0675711498999753,0.0331049827618262,0.0460145880737108,0.0346886063269397,0.0647625707158311,0.0542815441102761,0.0404384422333921,0.0160544429476682,0.133426934411789,0.0207132060774911,0.0239170946983848,0.0269395888343757,0.0203605616644195,0.0707632300301446,0.0224976945198147,0.038555010632978,0.0332563680761372,0.0259236835577441
"54",1072,0.246709308589237,0.207742636857481,0.097138429697445,0.181921445661795,0.12497781315863,0.153839369739017,0.14136048126187,0.106090091608606,0.206287403208156,0.0551173422738287,0.09943014680314,0.100011256014146,0.0193657606831339,0.0438048243555745,0.0415180601346656,0.24934310187374,0.035923607366465,0.0513534696520975
"55",1073,0.191002130931299,0.15810491977301,0.128238428053344,0.108719637443683,0.188395229807763,0.0971173866952414,0.145996654520377,0.107919338738397,0.236070668178493,0.08891784722563,0.107505379196683,0.0643092077271972,0.0807101594681698,0.0583243266323316,0.207170877634119,0.166391892161622,0.0521669260286214,0.0674135488621675
"56",1074,0.0783035488765831,0.0797962017585298,0.160708014906677,0.0459306218568932,0.120955905333714,0.0930588142317926,0.125023215814896,0.201212628867221,0.109345615021585,0.00915982122538274,0.00811293961801929,0.0730551430810324,0.0105292834192624,0.0114279518299849,0.0146924710574624,0.0676799040127803,0.0127104878196588,0.102130280150079
"57",1075,0.250314131917804,0.201487175525278,0.121189323985018,0.226921093940133,0.156597118489287,0.20348006682731,0.119276170370374,0.230331041045703,0.231569011166874,0.147087263744825,0.188932984800618,0.24973912171117,0.18685451794482,0.118979111653437,0.178152443992817,0.127679171842302,0.219223046831464,0.265756259126943
"58",1076,0.180876587006195,0.218226394064469,0.176024480859463,0.21058146525409,0.346111379776443,0.128807243779748,0.191349859211152,0.244609123597247,0.22007401757752,0.137456130834422,0.14632254387772,0.0878434868344644,0.114463012218834,0.0926569981291328,0.162601349262807,0.171450953973106,0.173805300247789,0.207641447852896
"59",1077,0.23711926538156,0.190435873984565,0.203516771526191,0.146506463862941,0.216440505583479,0.25461369668911,0.214833579338208,0.150254386678465,0.113089378843457,0.185705772862218,0.182497973775805,0.185537486308988,0.224118546732918,0.197519173191923,0.215604959690232,0.302606527009061,0.229372626297313,0.116971339441492
"60",1078,0.201673553499845,0.107272727380276,0.121257188484171,0.237642736405806,0.173643800315028,0.0505943780840744,0.151637337031734,0.194654310793008,0.153654218844445,0.0905354696031016,0.134825074863282,0.0376918113631918,0.0950511560608254,0.0401649491446201,0.0352115474911039,0.143069139457632,0.0554652043117907,0.076360329392786
"61",1080,0.10461759458334,0.0561842267256087,0.0594656337334036,0.0806669866853472,0.111674697782173,0.106922801049245,0.0613015289509062,0.0735441346423519,0.153501555520459,0.0440627349034297,0.0299344144710206,0.0213489302052405,0.025843257259042,0.0328149393886229,0.0329063098811649,0.058356911851043,0.133014246882333,0.100822236628214
"62",1082,0.168415474385923,0.203945078314293,0.128641192685715,0.0879125273429574,0.129573518919492,0.136217893894927,0.0912619746918802,0.138365343361308,0.14808118935917,0.250844053123416,0.192231612265817,0.143239017400862,0.129338065029219,0.358082079689561,0.175998709205388,0.147811333293065,0.266251445221895,0.326025624447045
"63",1083,0.276496102338063,0.229557928282678,0.209324181952794,0.135857351417208,0.359879164823956,0.227088885359653,0.152341538481279,0.0863390434402016,0.158582825825871,0.198386196660224,0.0940365144497822,0.0239467924865933,0.0746066898675926,0.0273749329283881,0.031329315206614,0.11136627809834,0.0253221595512389,0.032890209228861
"64",1084,0.154420576627667,0.191321152644958,0.0671360307126889,0.163631368581458,0.147430453712392,0.163595470406004,0.158827395125002,0.165760425278311,0.0896884836068889,0.134260824192263,0.0742551852116691,0.0735238403532987,0.0845344793525367,0.139378148082277,0.0340346331508874,0.140363855575641,0.0579821326843034,0.185071218618673
"65",1086,0.0604978368604319,0.0281975690937331,0.0242995641056825,0.0380861328112966,0.21040218245047,0.0271406660638729,0.0278801101064823,0.0306543460827887,0.0150645287649247,0.0435451241854717,0.0370097734056634,0.0157251060979167,0.0334733042529439,0.0285533148492437,0.0214595568441619,0.0166088257386805,0.0333582404027407,0.0280549404214926
"66",1087,0.338969676469408,0.24630478515675,0.263272861326806,0.259807644833917,0.246189785808369,0.224292473891104,0.216859613690996,0.222468918256061,0.297732406502383,0.221706684585298,0.0454023847048481,0.0483659282793902,0.0334386853222378,0.0674344821028064,0.0323827098531372,0.238164879292348,0.164762749602907,0.113015264221571
"67",1088,0.125532476776465,0.155872510842747,0.102158854198967,0.087485310373072,0.179675698172061,0.131661589433803,0.0605116564793397,0.211772857248263,0.306665009995704,0.155709780008275,0.10646235195875,0.0812006675773407,0.122010045771843,0.169204836046656,0.15571510145501,0.0539869299976134,0.12939859652002,0.172513497442779
"68",1089,0.0108820964598379,0.00785966282432029,0.00983614382513088,0.0153371271431719,0.126386143839136,0.0666920911282263,0.00425886979150014,0.0133965327871761,0.0181455242413494,0.0168933348526007,0.0110084929898873,0.0151154824254805,0.0158807809365884,0.0147016476593561,0.00697614090760577,0.00673017141713402,0.0104649570483039,0.0206868181045309
"69",1090,0.362824407054806,0.265550791960539,0.31847617204627,0.089383035094023,0.37633114409468,0.266266433601188,0.243425261905456,0.128131134996617,0.187388521840954,0.339346834646076,0.0675062146403212,0.0861766495305349,0.0399483652476044,0.0373369271657056,0.11861639507789,0.25672780105139,0.200312477816191,0.239008350054423
"70",1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1092,0.0818747828204525,0.098272151178455,0.0407630441002929,0.158599494970545,0.0934343807764044,0.0759839436027872,0.0728434481675001,0.209288239943362,0.0772560786685094,0.164670833887524,0.0835131881985183,0.0626273967273925,0.173358063434639,0.113868462873841,0.140892680008126,0.102033225687888,0.162498772899997,0.186033123246822
"72",1093,0.24830802889495,0.0638565300848287,0.166171470165755,0.0329501788419166,0.236071497784285,0.0253546276418556,0.159791407712519,0.0195703556268775,0.273016297068822,0.037031209913722,0.21532867987754,0.0369845527599989,0.281621579936116,0.16690671418391,0.0233391655161313,0.20624596164341,0.0463442154384394,0.0216054291572117
"73",1094,0.174737547864548,0.207874611633252,0.206187562902572,0.20520207439364,0.199432308719105,0.166563852356373,0.203980360702714,0.166726857154341,0.153578022970211,0.238977834420748,0.0909537851578765,0.0631889416945035,0.146783374643492,0.17511975474933,0.194872467815348,0.145430095550384,0.207575035058664,0.193965765175755
