"","ID","Interested","Joy","Sad","Irritated","Worried"
"1",1,0.0725118953702045,0.0791871444140104,0.135218021759055,0.135137193244982,0.110644670137491
"2",2,0.0871360096253473,0.134931025342354,0.0773459495803649,0.0995956473179657,0.0506629443567836
"3",3,0.166937784872541,0.141931716349441,0.0579338825661274,0.113882743712081,0.178025361471736
"4",4,0.168176711677926,0.0721845918482682,0.120240752326217,0.111979152019713,0.263186906943817
"5",5,0.109051025037928,0.0942639834391282,0.106367563775902,0.164187105158337,0.0706255401918962
"6",6,0.0998940908913444,0.0671129609105077,0.131282913488691,0.139092288828724,0.11707482443719
"7",7,0.126584209429717,0.11465094381951,0.0351695521341392,0.0811469799650512,0.182592445239853
"8",8,0.0578658342088456,0.0813242476674737,0.0215920669553367,0.0285318755785422,0.0315245592907283
"9",9,0.1955652115817,0.173892330487015,0.0365927234560624,0.130027541585877,0.133384842820643
"10",10,0.150363552726181,0.169071810660454,0.0429936074947683,0.0304383925541161,0.17095099442892
"11",11,0.0715749825535573,0.0615907587756001,0.0368019711642208,0.0563822055587735,0.0704160391641356
"12",12,0.0540697779772894,0.0490838026199596,0.049858645044851,0.0891882611617063,0.0449512647634611
"13",13,0.118072333846639,0.130546888646335,0.0536778599536016,0.0453081830514611,0.0851008635722965
"14",14,0.165193030597047,0.0690910580008147,0.109901862839387,0.171239980151991,0.0805845407430314
"15",15,0.103251019312503,0.0900292523301774,0.093694859195497,0.129908102371331,0.158950020817978
"16",16,0.0783851397627913,0.0635175559800008,0.0626642352892855,0.0506125663330469,0.0448952607306537
"17",17,0.0272401533034529,0.0749993826277771,0.0542095615540324,0.0550952954618007,0.103924014640738
"18",18,0.0892444350353556,0.152593531118473,0.0433135865699383,0.0712632494819993,0.11543964313833
"19",19,0.0750644817137916,0.0971896098082674,0.0924436026478116,0.0769548115614289,0.173533417607907
"20",20,0.141978861508641,0.144899621241181,0.136910666291995,0.0487166923113063,0.110198856418954
"21",21,0.126187935085784,0.095629647223164,0.0420005863912243,0.0873499864310549,0.0964180002431213
"22",22,0.131609222640693,0.11644508125702,0.109117183551137,0.0733599761845115,0.140549006826165
