"","ID","Angry","Sad","Stressed","Relaxed","Happy"
"1",105,0.160884979615656,0.217184345987946,0.270558996330066,0.237484131178052,0.219393440714892
"2",106,0.226608318622979,0.145340003362169,0.265550016648364,0.29581828366612,0.171198726841989
"3",107,NA,NA,NA,NA,NA
"4",108,0.151483989409611,0.116913103298869,0.223431418313572,0.193249483458887,0.166963084382717
"5",109,0.118400108107568,0.0530955193804813,0.153494664651682,0.10844657784071,0.101213272280068
"6",110,0.125579683212403,0.212497908647068,0.248360215760346,0.302240424430404,0.160293792349271
"7",111,0.0185495853307112,0.0177880947918852,0.012894079751938,0.037886473126946,0.0220377915393097
"8",112,0.0873990633644272,0.169204932943051,0.164375785178638,0.205677895306897,0.239356578335178
"9",113,0.134085419307144,0.162827040138115,0.249934953558333,0.219634571012564,0.117818253309923
"10",115,NA,NA,NA,NA,NA
"11",116,NA,NA,NA,NA,NA
"12",117,0.121678838218297,0.318515609386509,0.271030850029821,0.261183314153492,0.116632834475873
"13",118,0.109349747052737,0.215542843835086,0.136402426247698,0.172122767379724,0.187496068402103
"14",121,0.121727565354367,0.115265691446375,0.111522691016385,0.116033327575837,0.0992591657263071
"15",122,0.17358437956466,0.197160248479324,0.119531406807236,0.144942651764979,0.195079336288758
"16",123,0.0947835791124542,0.0790044886979744,0.118316744915177,0.101817268502123,0.109340362574799
"17",124,0.185815939795258,0.210133588649304,0.184452489837458,0.12249352294012,0.200971270930079
"18",125,NA,NA,NA,NA,NA
"19",126,0.118134617286632,0.0828508983624621,0.232043371469798,0.126978538740183,0.138536686142786
"20",127,NA,NA,NA,NA,NA
"21",128,0.135875137012261,0.151125113207639,0.147718168015541,0.149792353273226,0.158095653759597
"22",129,0.059682054077102,0.116121378959413,0.0983914567872075,0.0978643821239523,0.108046239724052
"23",130,0.174581890570259,0.188018398974297,0.192590398948313,0.150944664119873,0.132741916864142
"24",131,0.212540315967632,0.106645040270068,0.155283021527592,0.12603570061826,0.124641249755678
"25",132,NA,NA,NA,NA,NA
"26",133,NA,NA,NA,NA,NA
"27",134,NA,NA,NA,NA,NA
"28",135,0.106410736175018,0.0682309230708014,0.13852854210681,0.10511810673495,0.184581240651566
"29",136,NA,NA,NA,NA,NA
"30",137,0.144499748293331,0.154855902426673,0.148704580201532,0.16888568453189,0.108593558947971
"31",138,NA,NA,NA,NA,NA
"32",139,0.140507302242315,0.0987570989537338,0.265935840352657,0.177566081619819,0.191798210501025
"33",140,0.0747833326479445,0.104192407004941,0.1680397790559,0.150475136498799,0.189535154586318
"34",141,0.0411348897450645,0.0397981181094261,0.169018170041704,0.172331925756438,0.17471435696782
"35",142,NA,NA,NA,NA,NA
"36",143,0.11648447318427,0.165705633194825,0.171403994116682,0.0984993428465551,0.09467089523801
"37",145,0.166325423752127,0.0914567839000642,0.180200735539842,0.150541826206312,0.146630208595795
"38",146,0.0864639707643451,0.0728089913834691,0.199781784472904,0.167025915622999,0.163777625114389
"39",147,NA,NA,NA,NA,NA
"40",148,0.229889742395394,0.159149121854565,0.204484888236564,0.187170543012843,0.0935263172768413
"41",149,0.0805964507049782,0.0514741149912917,0.159353187144113,0.162311922140986,0.114772645076456
"42",150,0.0791232002992078,0.0255665595383397,0.084714379390188,0.249847529773436,0.0727122222990782
"43",151,0.0652865033395943,0.0491234184490814,0.17243155526928,0.192180743478574,0.122452227442317
"44",152,NA,NA,NA,NA,NA
"45",153,NA,NA,NA,NA,NA
"46",154,0.0357079419499675,0.0425546581838137,0.0422920692406673,0.120846249568172,0.145072216121104
"47",156,NA,NA,NA,NA,NA
"48",158,0.0235234894516425,0.0189934248354116,0.162628330005849,0.249197701852774,0.158885904473666
"49",159,NA,NA,NA,NA,NA
"50",160,0.054519062232361,0.147233546292776,0.241497022755393,0.268438929383927,0.200785500510614
"51",161,NA,NA,NA,NA,NA
"52",162,NA,NA,NA,NA,NA
"53",164,NA,NA,NA,NA,NA
"54",165,NA,NA,NA,NA,NA
"55",166,0.0758847310293691,0.0646900835074482,0.163407925557833,0.182676952959869,0.123946436150812
"56",167,NA,NA,NA,NA,NA
"57",168,NA,NA,NA,NA,NA
"58",169,NA,NA,NA,NA,NA
"59",170,NA,NA,NA,NA,NA
"60",172,0.0535363639509928,0.0756238522534089,0.058948514341135,0.258542169893031,0.239452849535173
"61",173,NA,NA,NA,NA,NA
"62",174,0.0557744147344386,0.055598168831721,0.112464432376007,0.112264338303184,0.0931815859384282
"63",175,NA,NA,NA,NA,NA
"64",176,0.0442611125949832,0.14306671635866,0.158550070945003,0.105699281444824,0.0493466001886536
"65",177,0.152902879803207,0.140798984210171,0.129816616098088,0.112851291703227,0.170596656545331
"66",180,0.0564186160592366,0.116187490692546,0.121688498434283,0.148340870491563,0.167399307060074
"67",181,0.185096864229998,0.198782776442882,0.313941354480484,0.221914892115541,0.230729019230326
"68",183,0.00592100910900639,0.00386288853572623,0.00948979293267822,0.116114079959732,0.0646039644308658
"69",184,0.0540284807853134,0.0847305827178002,0.126289481186701,0.070785842134569,0.0702858691955476
"70",186,NA,NA,NA,NA,NA
"71",187,0.0670635939060768,0.130591174513763,0.0426336340705973,0.155385881376983,0.155998323370545
"72",188,0.208967243811605,0.254109541009961,0.249423571303447,0.330556741988093,0.344305375069635
"73",189,NA,NA,NA,NA,NA
"74",190,NA,NA,NA,NA,NA
"75",191,0.0393111135867482,0.0430284634200185,0.0324400440679024,0.119240275880402,0.104928480979384
"76",192,0.104420153447011,0.139706236814191,0.150714495839497,0.138848710678611,0.128718044877735
