"","ID","Atease","Calm","Relaxed","Drowsy","Sluggish","Tired","Content","Pleased","Happy","Alert","Aroused","Hyperactivated","Miserable","Troubled","Unhappy","Sleepy","Quiet","Still","Afraid","Ashamed","Distressed","Guilty","Hostile","Irritable","Jittery","Nervous","Scared","Upset","Active","Alone","Attentive","Determined","Enthusiastic","Excited","Inspired","Interested","Proud","Strong"
"179",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",452,0.282152568580331,0.192075139318681,0.254902214489659,0.282980744173218,0.260580525920914,0.255902868777857,0.296000977824396,0.294494981986049,0.386029617734188,0.266508541036475,0.501267846352466,0.0923404278458663,0.245131836912677,0.397678292740522,0.0925155493327917,0.224737447427207,0.275638917891643,0.200624605434961,0.334815698763868,0.357524134640118,0.336845123172395,0.256574628862621,0.297369905568158,0.210901052518608,0.370633564605141,0.329504665324914,0.447884095655455,0.345891839086501,0.269779419791963,0.276963304719987,0.270618045316363,0.364699932024661,0.359909165513608,0.237222956889399,0.280323374359825,0.247001223586144,0.461610544793339,0.231157730292249
"184",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",454,0.139861317553092,0.3120379460399,0.244547110023022,0.038283102247679,0.117421793692032,0.12432709224074,0.351837323861582,0.252497507455431,0.276137485853024,0.25344167414897,0.344050081962879,0.117705721472694,0.0244444847811959,0.207715988243718,0.194384168136686,0.124691412321355,0.249135613090905,0.264654408408879,0.188331674560491,0.252090470273054,0.301114116064293,0.252548371546595,0.319895137703361,0.339524323062191,0.180020508964517,0.263591499398213,0.0941386706118135,0.395520682896692,0.178382033195777,0.186449045175019,0.265816470784682,0.223307241203087,0.2520902704602,0.185971120354681,0.242706033436156,0.240352585909326,0.235789407466577,0.171771152082322
"186",455,0.141970677097074,0.120608803871249,0.118546113751566,0.0384612611633458,0.0958328477961976,0.231035453827827,0.176778026121149,0.188095156131707,0.0958332705984588,0.0576897251460697,0.0932245477270632,0.0192306303797455,0.118025269567178,0.323228208377993,0.12060794298834,0.13415693000419,0.163556403915798,0.14196964999059,0.118546339727275,0.126104713219072,0.230903512517597,0.267623766179717,0.137334591761043,0.250862841193089,0.137334485723419,0.118025383000242,0.0192306303794236,0.189074904590092,0.122886424825501,0.249999252345499,0.122131494571826,0.0192307073770636,0.126104043532297,0.183784990218403,0.0945379485992995,0.16374279026343,0.156229944141838,0.172541895806288
"187",460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",462,0.169311743440803,0.1024640295808,0.211550519914931,0.220164655092736,0.196273217860855,0.249722530994208,0.150402196101678,0.194445831336059,0.102963921958566,0.187890018337188,0.175683736514607,0.12263540991778,0.198666315808354,0.224873581805296,0.288675222198697,0.196273273497248,0.212459116016054,0.251158171689703,0.255778465535144,0.147383809770677,0.189523165905277,0.190010468146628,0.213520245560587,0.273743187908642,0.131839561101796,0.144976710047263,0.279232656372744,0.250369650883068,0.207382033928004,0.288995251053917,0.102062040873188,0.186118378142731,0.129659191174917,0.118199279897635,0.133850058865353,0.0899722498602667,0.0973483338004996,0.0924777785882304
"189",463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",465,0.247393018786816,0.178212982858562,0.275027073733492,0.373992244804831,0.196867945250699,0.178440242227714,0.234988518991296,0.281435192667593,0.30111323384764,0.196269300709223,0.248949469980244,0.0611797554399182,0.0915166144126803,0.417557570417908,0.294015645228386,0.527066167117134,0.329945674189339,0.372131163797863,0.138891118275851,0.121414955641329,0.312972402616079,0.156479524798021,0.17767657450914,0.302361520881246,0.489842044762958,0.307394501895967,0.254779437987742,0.270757532943554,0.235141544880128,0.344349414417345,0.352921632329131,0.153496194086027,0.279387801124814,0.131233496967528,0.242328195215419,0.353975999245042,0.272154288597326,0.237988194589037
"191",466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",468,0.26301049828998,0.190065098678156,0.217157723224845,0.103527654308458,0.181936514523073,0.144635477969976,0.233899598200953,0.155749888347908,0.184199603152811,0.090210979560879,0.221809332908445,0.0663419692732462,0.246101009310703,0.188815404263138,0.231215794879271,0.143299389559793,0.114203132058192,0.074389879463988,0.126124845911495,0.126380547838268,0.221833588945797,0.204814900392684,0.149068792243503,0.0995534969769046,0.223169638391964,0.195018287356805,0.174887126625228,0.184870217301703,0.117007293720291,0.183885325255586,0.189192601315596,0.188815404263138,0.154222381228863,0.165066352799249,0.128240117437507,0.125343879604351,0.227485695672359,0.159799558073014
"193",471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",479,0.238992357511898,0.304836300516117,0.223644822763724,0.327235898046354,0.309336023194601,0.399372381946365,0.232682522888154,0.211449484117286,0.195789002147631,0.251728716772157,0.225349313032831,0.247556081509213,0.35728568548367,0.377379074658675,0.232243567926984,0.316469684617613,0.237206675316914,0.420782393600632,0.361014726347646,0.365008619701669,0.466961155394591,0.449886607238909,0.23237168223215,0.247315518583957,0.378953086985486,0.424304152266846,0.232773867784703,0.363725059026314,0.200382287495478,0.334712283429161,0.180159604177171,0.179165677549203,0.210037249454866,0.255084352303583,0.22920299617378,0.204498722972397,0.235045949995679,0.292290392182232
"198",481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",490,0.235306425634688,0.165828661213399,0.297667484845714,0.242925831021247,0.224417491033112,0.321377807934941,0.209330857578011,0.286770163778956,0.192453134833839,0.138451257931648,0.184241164978232,0.094906594782899,0.219842455537387,0.298976136273303,0.259446943426648,0.207388682622811,0.247672826879056,0.317045279481568,0.137044421266809,0.297613951634276,0.283537507121394,0.114845167385296,0.14611823516253,0.363563880959694,0.200232373082122,0.154589533140956,0.112834406936003,0.227849902767549,0.235814700998395,0.163850791036361,0.216558111462046,0.186702619069248,0.217519193616126,0.197375057976088,0.268987171999292,0.186483007482573,0.251952238955952,0.240629004258658
"203",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",497,0.197934940676831,0.116119749811547,0.12279432601736,0.112377047581102,0.114670982189823,0.178171583505127,0.163334750560745,0.153009084159703,0.153009084159703,0.131076580512492,0.245798020062544,0.0974204328708344,0.114670982189823,0.198955606438555,0.240629425831779,0.178171583505127,0.233013449160584,0.189419190235915,0.109859852734283,0.116341035862306,0.182503734670621,0.13350683156331,0.185647570886698,0.156745613153282,0.137118344247654,0.150038575286738,0.101935992181651,0.189707512579808,0.158113883008419,0.326758065444961,0.114670982189823,0.0940965815886351,0.129099444873581,0.205004265739017,0.0226804605813257,0.122872847389138,0.12909944487358,0.0965252797438559
"206",498,0.120713674951955,0.172145630761319,0.117932716313586,0.129255807265714,0.218859209646924,0.214464266287678,0.127344132815421,0.0263157894736848,0.127344132815421,0.127344132815421,0.148961471032822,0.0944256585158376,0.0921052631578947,0.144736842105263,0.0657894736842106,0.193902313317505,0.139457132417409,0.0657894736842106,0.171052631578947,0.0394736842105264,0.144736842105263,0.0131578947368421,5.55111512312578e-17,0.139457132417409,0.118421052631579,0.129478854553733,0.0921052631578947,0.0921052631578947,0.159259453117239,0.153634034106465,0.039473684210527,0.0938124984044186,0.119874126041372,0.119874126041372,0.0974335960154518,7.7715611723761e-16,0.217735661061472,0.0931953042143674
"207",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",506,0.129960731002022,0.0852430783651765,0.196598557255087,0.199138273792592,0.0809665921237092,0.336896913492937,0.230439077005266,0.193442215812707,0.137064898533636,0.232289954669103,0.227758373741988,0.273644557214755,0.179149253282099,0.155454940732822,0.150681633058504,0.228659478858613,0.289903129730509,0.239364779752554,0.2312130608864,0.164073355791093,0.179985137242048,0.191608639977881,0.194487879596235,0.341259375315024,0.181937540943824,0.275128781565031,0.2154833270998,0.211089639626675,0.149367032572809,0.235156473585849,0.213215583473201,0.256148994750538,0.174794809376443,0.156721816665123,0.0892472995156101,0.19127550905668,0.276967185743886,0.0991904159156068
"209",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",523,0.146718644160235,0.147614247233777,0.126655701279756,0.377187497358098,0.177053068642275,0.304459485369224,0.184404723477508,0.0941981917009445,0.171068570410561,0.232947324050552,0.111955409004845,0.22523608173871,0.171180375885892,0.118145390656315,0.181148077136745,0.364314891455255,0.030929478706587,0.0103098262355291,0.153654462602135,0.177580584371091,0.116149241316951,0.167730448641147,0.124795751497544,0.168779129509022,6.40987562127855e-17,0.106645671828386,0.223159517090415,0.133200401421225,0.166151414429751,0.11993124447516,0.20258742968572,0.189577492995187,0.14619609885263,0.232627698820462,0.0721687836487032,0.131174054801478,0.160409764406681,0.122976824319576
"213",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",526,0.0907629640344797,0.11212258576377,0.187493018251097,0.26452091146066,0.30044232163507,0.145449508917898,0.305131060102726,0.268987858087013,0.294855685065384,0.270030842083609,0.133628793927836,0.338391404954235,0.372692874473055,0.369751157918381,0.410045826780721,0.219379977503556,0.245215331783938,0.168395315430124,0.217656565940787,0.145367963934627,0.331072549620755,0.24297184753613,0.318469346038522,0.229637354859563,0.284976605511462,0.201264878816243,0.131250566992675,0.445961778977445,0.238013063971228,0.437500408723954,0.205190046944764,0.163159665466205,0.283919634793808,0.314460673518523,0.251153584872754,0.125429812013405,0.200716080846642,0.242979253588284
"215",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",542,0.114549875169611,0.1000770944547,0.0935417690211733,0.149875044264341,0.215399732001365,0.384964860503083,0.160058476456188,0.0946425090935644,0.127513122209335,0.0500659525633641,0.165784824651148,0.109995223056778,0.249991524349896,0.150134136809033,0.125165123873433,0.32503620641199,0.094652302477485,0.169398842047171,0.124885174692359,0.0946427918747455,0.160052996415043,0.0935238665147675,0.125230009090339,0.0989647095000971,0.18430899549324,0.207717287825387,0.0998581265405702,0.172599530167168,0.145843864448996,0.131482788219861,0.175673909360697,0.184269185302042,0.135335662909555,0.244550476326694,0.176776627354752,0.191085175375276,0.094652367447483,0.14574048573332
"219",543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",544,0.271248054989952,0.201196380483948,0.123139339552054,0.0599056952762336,0.151709179232613,0.237083650132809,0.171419176210928,0.0860690536008129,0.126933854241003,0.287974114634555,0.101362501645522,0.216601649537444,0.187445954069564,0.237260534983167,0.126923325662253,0.353857305934013,0.225321659989339,0.171981657379908,0.0935819490313439,0.193772036349029,0.236556753334948,0.136057564581675,0.0796615447820938,0.327147731813793,0.300306473833368,0.414549134879341,0.257278157771908,0.225318561877418,0.112620550208264,0.246315268511978,0.018581200119489,0.286371538410499,0.087594433634061,0.349808963432364,0.118202430440591,0.201652697495441,0.230810072431907,0.380196067484523
"221",545,0.196287737008785,0.216484466552179,0.281494059973756,0.0934056981546354,0.11389743334644,0.153142971777437,0.216067330582541,0.241492721887327,0.273579926732617,0.14573376651645,0.261447483905568,0.254769721611434,0.122988467457671,0.30441948709451,0.231447804873067,0.160911055191833,0.202862487606493,0.0818769431936488,0.31765429123438,0.233003645881179,0.320617827054366,0.195117632104976,0.253764109807607,0.346996450217199,0.368791605832744,0.224614654959544,0.26343743296862,0.396485803126924,0.116174756964414,0.141334651209079,0.205284399054959,0.261028264578971,0.392322788597432,0.252260963602992,0.213139917967182,0.198209150637262,0.337330171050895,0.367041849467033
"222",549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",558,0.128123642198659,0.0982403937440473,0.17348146764522,0.148308362584983,0.162508668426933,0.165355710131282,0.216870876473604,0.187181048358859,0.116317473727527,0.287771036776722,0.125141701544381,0.18232108485188,0.175073417981714,0.14398224113883,0.141167581848912,0.188158776422924,0.143855726069053,0.132391451676882,0.103178916986059,0.184821595404388,0.192058519220796,0.0805611439314299,0.111619846543475,0.154526704822265,0.144054034807436,0.119922762828864,0.17468462507509,0.161374743852361,0.133868597001552,0.117923341637627,0.151864607769872,0.112029413373908,0.144654054106139,0.14571655354903,0.132620530673849,0.150876692876623,0.276840442161875,0.165726807410364
"227",559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",561,0.216808962891623,0.157775099410638,0.0948921577360357,0.134094908739793,0.183054755684862,0.197667833281755,0.259583471110335,0.265186386865995,0.160364520731879,0.134170407613941,0.319930621117439,0.190402998847622,0.202950339437769,0.184471307578341,0.401870185163688,0.177941216334026,0.119230816369034,0.17374147618069,0.291312700875327,0.215793845376751,0.424356796462602,0.0259120274372173,0.494525002306132,0.480738715119367,0.215849642583362,0.331576514884291,0.393806754172144,0.439648452459591,0.234564409650106,0.415918186176472,0.215113227821503,0.236157648647984,0.306427609645608,0.1661068927089,0.28568740560041,0.289418623061496,0.13213202894988,0.188307756400767
"229",567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",575,0.190940653704265,0.217466472697692,0.267316915543895,0.259004504609131,0.130703226610326,0.303795436482994,0.184277869362654,0.131497781676183,0.135400640608426,0.2273030284865,0.146486631913907,0.124999999743145,0.190940653872418,0.239356776804946,0.219848432719665,0.215541952999543,0.18652524405699,0.145773797846874,0.314576434445725,0.338501600288015,0.331662478439216,0.190940653956493,0.125000000128428,0.197905701294888,0.210158670361971,0.261007662656338,0.314576434445724,0.20514222657776,0.250831949331357,0.175594229477512,0.189296944887147,0.225000000590766,0.190940654208722,0.251246891172084,0.194722024019918,0.0750000005393953,0.134629119978036,0.114564392329054
"231",577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",580,0.131390161296791,0.128920015398581,0.205142227084853,0.0962250448649376,0.145773797371132,0.240562612162344,0.228780538900108,0.252294001859905,0.288675134594813,0.124205292691215,0.187700510072513,0.100128518238357,0.372028694853285,0.318771432749939,0.358293853696526,0.253818573616584,0.14174834246859,0.127293769304329,0.338311590860095,0.118937338691344,0.334342607849895,0.266425431008502,0.119067017819841,0.225142844459962,0.339290896955992,0.187082869338697,0.310614683299875,0.220467610043265,0.232637852402334,0.181882587732209,0.152988070757947,0.15434382547062,0.192115684455985,0.0507150516208487,0.119992283702529,0.110041144568486,0.146968684551108,0.21783871029664
"234",583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",603,0.266425253625691,0.179201747313665,0.328319212853924,0.278586071907465,0.299738221818415,0.245130904457675,0.173613884991807,0.18765095421696,0.190941572523283,0.210585119374342,0.326927151050262,0.455739499244974,0.241243592270797,0.237965263569719,0.18867347867362,0.202276792538774,0.302721956899437,0.387197841684656,0.214207801392253,0.150907760177912,0.241734147306773,0.192958970096122,0.270449608776897,0.371136460625426,0.296658330622119,0.368573655608439,0.126635837163563,0.341666097738545,0.30280981583804,0.265956508009161,0.148172410423728,0.190939885297881,0.366441812127074,0.275984645312866,0.353161834869917,0.21010546659218,0.145414097281935,0.248725249314416
"242",605,0.127108074428944,0.18181576606311,0.133232317176187,0.204124145231931,0.322583902496172,0.281969506722072,0.155333194651189,0.144337567297406,0.0535714285714288,0.120232201647168,0.113875752795887,0.0714285714285714,0.0939269871313065,0.195615199108988,0.144337567297406,0.249574467776626,0.216260739578392,0.346876244865083,0.125,0.118001354771423,0.195615199108988,0.190940653956493,0.180642748874923,0.186718894539978,0.125,0.125,0.0357142857142857,0.140984753361036,0.310324057088978,0.188700803382707,0.0357142857142857,0.143968888362474,0.178273561093714,0.204124145231931,0.0939269871313065,0.104633308519327,0.118450885369836,0.135995948318998
"243",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",618,0.158359143006698,0.143107009961411,0.190531886372315,0.180566107172262,0.327877783276938,0.238422652719557,0.173674903288923,0.159075506407969,0.0679053755671998,0.182024442344638,0.186740059333578,0.150297918737455,0.0965700213306284,0.172208239707809,0.0864143513270184,0.147181638721785,0.101473612597527,0.315715014671361,0.242798043042599,0.19863366174127,0.190275420139755,0.251736589807789,0.352356897526019,0.249759099878758,0.190646583325884,0.241780099483734,0.23985521475309,0.264023252049512,0.114793864092589,0.232128890872446,0.22843938937491,0.169724199514904,0.220043925486749,0.187769643156429,0.289792349665862,0.18876218615772,0.262904519769877,0.297012564099568
"248",619,0.281563538275437,0.316599310480876,0.403325939409054,0.313867535300346,0.358956164324165,0.342199774627475,0.347381008931805,0.208757758514788,0.189959575430016,0.256991572031374,0.261454316261299,0.611622184914178,0.381908463878777,0.121358058821941,0.405717403200858,0.346466454867809,0.19265346535342,0.178078601877578,0.343467935101689,0.260067137600256,0.268739408161251,0.268896998490375,0.463012349015509,0.344316369107414,0.335134090821182,0.341326905782822,0.126680378108183,0.238592758468989,0.229027364333805,0.36036042465112,0.366341899181202,0.265256943880253,0.252612657356026,0.167768611838882,0.295158339628982,0.321744439717019,0.352739938132063,0.185837770502672
"249",621,0.17202895856522,0.174482958254061,0.187082869338697,0.271698643833981,0.38144685171105,0.274748648273092,0.256977460034896,0.176680464099905,0.252912456957647,0.216795814466212,0.100846755164511,0.28272243064376,0.246096221710403,0.237600676835427,0.175570014330388,0.341717475896878,0.306033433769962,0.226177944515008,0.268309142442756,0.20665480270972,0.254671490409136,0.148038478634653,0.174507323979393,0.17484808761178,0.133343962161389,0.107103167251833,0.293527832471427,0.153093108923949,0.330558175640829,0.11410886614691,0.153502199235281,0.310409675536486,0.144991496349287,0.241738495072672,0.115396388724311,0.107103167251833,0.115626436376443,0.240464403294335
"250",622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",623,0.195538350597266,0.218793037873715,0.317184668357718,0.114108871909307,0.200627998930714,0.188733478381231,0.159162763516441,0.126731285808814,0.151365641039649,0.190206595699468,0.160475750667106,0.0986577070455227,0.0980010676717036,0.131957093532576,0.175067782736922,0.281436464736189,0.098630429924609,0.27664483073339,0.323500011951793,0.262636886797896,0.234889525290036,0.360009807908121,0.119633420075209,0.189700254244429,0.169837902628615,0.396914763241078,0.309178729680024,0.380816065545576,0.160743754329267,0.190944179225219,0.121690208637025,0.17800509859113,0.110570610075132,0.131957084990796,0.132602817775647,0.168565930869104,0.155274149178226,0.111171179604398
