"","ID","Joy","Exciteme","Pride","Pleased","Anger","Anxiety","Shame","Sad"
"1",1,NA,NA,NA,NA,NA,NA,NA,NA
"2",2,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,NA,NA,NA,NA,NA,NA,NA,NA
"4",4,NA,NA,NA,NA,NA,NA,NA,NA
"5",5,0.162779866921553,0.166635749384943,0.120444791704306,0.145882115588832,0.160693476687896,0.194007182597455,0.158361150643248,0.212722134423112
"6",7,0.194243358468308,0.187006006501589,0.19935967411204,0.228180948521382,0.0756190450319264,0.200577746479258,0.0662735643215608,0.106404916682309
"7",8,0.215211920774465,0.224197081474389,0.215059990575975,0.224384914283978,0.193809825226585,0.200051217753089,0.245158633056017,0.173241749163614
"8",11,0.148068465441331,0.288523961807256,0.249057407482344,0.138875691590199,0.0515830954821772,0.194784208213615,0.190282392010385,0.179968300303989
"9",12,0.126091324569536,0.153527611480742,0.176582745177314,0.119132394445246,0.110737883550915,0.232892819906902,0.132331827041438,0.107833025306116
"10",13,NA,NA,NA,NA,NA,NA,NA,NA
"11",14,0.301192767166337,0.287059925221589,0.223171834533562,0.165331193934159,0.0226678161409114,0.12329804533686,0.0615641642495484,0.0576918531614854
"12",15,0.301836439337551,0.277363236404328,0.293518515074402,0.253901683086868,0.000748858366735764,0.274943583936377,0.105205176165024,0.0748102147734822
"13",16,0.237349865465383,0.259183539388041,0.226079484747295,0.356548946132943,0.112903302231888,0.102694375853336,6.96258796189068e-05,0.116497390417763
"14",17,NA,NA,NA,NA,NA,NA,NA,NA
"15",18,0.260606169318638,0.227255394110058,0.132042252732987,0.182945888980483,0.083936140043336,0.178525076693247,0.0192122782088501,0.212378150439695
"16",19,NA,NA,NA,NA,NA,NA,NA,NA
"17",20,NA,NA,NA,NA,NA,NA,NA,NA
"18",22,NA,NA,NA,NA,NA,NA,NA,NA
"19",23,0.19961293725565,0.253801122610442,0.206766088798969,0.192844696115529,0.0864015755285285,0.107037251532761,0.0377555669028923,0.0487780773253234
"20",24,0.228679654384558,0.0736883045730856,0.138025956264378,0.137403248284845,0.0562586675831474,0.0876675157465396,0.246503794053989,0.00144448717373541
"21",25,NA,NA,NA,NA,NA,NA,NA,NA
"22",26,0.181198200544604,0.297580455335103,0.269515701051488,0.244266751710028,0.0215000596653862,0.124487166812158,0.197764740087544,0.117576368342426
"23",27,NA,NA,NA,NA,NA,NA,NA,NA
"24",28,0.176458555619543,0.229180362536821,0.183038799644015,0.192987007301219,0.00556094520586681,0.0601251101662194,0.0236823073259039,0.0809252327872171
"25",29,NA,NA,NA,NA,NA,NA,NA,NA
"26",30,0.187557483534977,0.245993771937838,0.12566737956878,0.205898792191189,8.60359359258946e-07,0.199678861022425,0.0720721881922751,0.103203514604185
"27",31,0.162075246940295,0.240225475356387,0.221778991372119,0.148157113048838,0.125688184371932,0.128271580858674,0.123571315819636,0.21382159791374
"28",32,0.251787493889558,0.2445886286266,0.0841535895688151,0.200136174208241,0.131028159780714,0.0464161021627884,0.113498786169937,0.101083766036165
"29",33,NA,NA,NA,NA,NA,NA,NA,NA
"30",34,0.196611854006693,0.239539391575366,0.195056567332519,0.177262762234443,1.01044229726244e-05,0.120136530510725,0.163067172059546,0.10162399089349
"31",35,0.157826469481394,0.144318962644517,0.1132162828474,0.135174586642947,0.221064507986641,0.365451208632818,0.00470140908523254,0.213470474764364
"32",36,0.168334813798827,0.12171105654332,0.108835010972378,0.0417362837115748,0.126250784708247,0.151462980175765,0.11385149072045,0.10244133677083
"33",37,0.175974978724876,0.200493177131796,0.126753008021489,0.189102852728872,0.160305180484029,0.284281587340847,0.0657751582406543,0.287274773633545
"34",40,0.18649516221709,0.356481185867831,0.0702630490828913,0.169602386534796,0.177754750614884,0.115561869698066,0.169584425405344,0.357468816119779
