"","ID","Cheerful","Anxiety","Content","Sad"
"1",101,0.0476874903339546,0.591785702784514,0.471246446355053,0.153521767364267
"2",102,0.355195260085381,0.376862369480451,0.117131446638684,0.565450926956633
"3",103,0.110050656735183,0.133825002481508,0.129143437119332,0.127221228449317
"4",104,0.113263657872395,0.227742232115817,0.116277180859592,0.105139125381934
"5",105,0.109585804919544,0.110864811235103,0.162531756113858,0.0851917590716925
"6",106,0.145433224060798,0.158334022350804,0.117857674089751,0.152653035106342
"7",107,0.112831378348178,0.120840608443662,0.133029190001164,0.138485424775129
"8",108,0.113043958079059,0.140594105051773,0.107054913673068,0.0804577539160425
"9",109,0.0249432387395766,0.0415213120109701,0.151445778981037,0.105701015247071
"10",111,0.0983690077840781,0.193307964611754,0.125069427187881,0.168797157263473
"11",112,0.129055936793632,0.187857796725044,0.122916384077662,0.275449643765418
"12",113,0.178511334523788,0.184123236937113,0.110000639786164,0.0768585468133573
"13",114,0.145026664536097,0.106583743588206,0.150484706593292,0.195340992169434
"14",116,0.0996909731836456,0.0935427528300378,0.119357378745176,0.11072360887801
"15",117,0.084617572485619,0.0739144847822906,0.0748654612381349,0.0834955023948736
"16",119,0.0218946610718916,0.151820849966468,0.0393315061170212,0.00619401459148712
"17",120,0.0463543528562971,0.180217185561406,0.107500182953574,0.127861532888849
"18",121,0.0907399066870947,0.0875754114574576,0.0527479111960791,0.0737111547123594
"19",122,0.106685052383414,0.139504303986823,0.118015242821642,0.0989008334292044
"20",123,0.100432204203607,0.119349801329535,0.0743704309167052,0.108152468989276
"21",124,0.18401392675937,0.148728082566088,0.111103404965057,0.066721547107241
"22",126,0.436733150540919,0.197915751931073,0.467480606932982,0.25167934077758
"23",127,0.101174365841345,0.106916488348166,0.0917702562592139,0.0660416657571327
"24",128,0.159419661544714,0.18756723565779,0.091348445691849,0.167892043800623
"25",130,0.127526827431416,0.110646826472934,0.117401301327928,0.135384998651204
"26",131,0.130951394126373,0.130371627148312,0.134426129508853,0.0673804610861743
"27",132,0.129607349024528,0.205598836339696,0.148367238814821,0.169810108218674
"28",135,0.071773549613779,0.141075387501495,0.0984612573884186,0.133427958859055
"29",136,0.196179976935137,0.265614936499383,0.168552717571941,0.254486213358275
"30",138,0.0452504471669417,0.0460051356937351,0.0125057021817326,0.0395558980535581
"31",139,0.189908393709761,0.141765926514461,0.165961493343064,0.141727842490284
"32",140,0.0510028838885144,0.194415767716661,0.137398493822425,0.0438612755558707
"33",142,0.0999795792792835,0.172732640838604,0.0308424498883571,0.0557206643950502
"34",144,0.0358943133331861,0.0761935035934392,0.0282559115105784,0.0666909457560731
"35",145,0.034044615633444,0.0454143376058049,0.0285123502543348,0.0335804561795007
"36",146,0.102420603560093,0.113331184135854,0.0887423163054726,0.0939499549956695
"37",147,0.101370539969441,0.127089802944826,0.117471851962886,0.0946514674953821
"38",149,0.0958361476990266,0.13737957887985,0.108907325090788,0.132384340220294
"39",150,0.222089032709456,0.203722230887831,0.248194678065596,0.508503492618491
"40",151,0.0722835754221183,0.0508040281717499,0.0346681750562909,0.0320433263253881
"41",152,0.0974775582882703,0.235835621357881,0.106852171704367,0.166686978027817
"42",153,0.0457728072089401,0.0124746683706421,0.143186653473969,0.0670108640324593
"43",154,0.126587894514091,0.113847237705579,0.152776276656772,0.136284322274608
"44",155,0.178159727288491,0.112955951650851,0.174118532914074,0.0931442654722291
"45",157,0.123549687332487,0.121177730357505,0.0766812152932533,0.0663955301491878
"46",159,0.172796158596522,0.149573517056432,0.118669804684127,0.143252754765334
"47",160,0.119811723284125,0.228082649903052,0.154626384493268,0.116395596671997
"48",161,0.11235619204815,0.22730676423407,0.106677117654018,0.197657727966005
"49",162,0.124675460822646,0.168209647168673,0.126247689427344,0.175543544129635
"50",163,0.105932021066254,0.100856304440201,0.0923077835582961,0.113283416207385
"51",165,0.115304429918873,0.150204567456745,0.0895724654200682,0.0984239570336121
"52",166,0.0847738550558318,0.132538112631007,0.0924233124811484,0.0838100508362004
"53",167,0.150556725889136,0.186572322867023,0.205532510302549,0.256652793503672
"54",168,0.0927529317933456,0.139140023398051,0.141190946496854,0.124572288220243
"55",169,0.127075881863625,0.151151272007603,0.127573176890484,0.115837511651777
"56",170,0.116153304236735,0.442275418642561,0.324795473111478,0.298257967171047
"57",172,0.118623982740075,0.0803616576109744,0.122096210361285,0.0966506930830151
"58",173,0.202603172174542,0.238825826319014,0.100402004619921,0.0958299647281818
"59",174,0.0906259139581386,0.131935477118236,0.092375404834213,0.0450647780287277
"60",175,0.100165732103209,0.159560510644813,0.0503932438304109,0.0977711547813837
"61",176,0.146890557306902,0.136909741344094,0.135769104700253,0.189422190627601
