"","ID","Happy","Relaxed","Sad","Stressed","Angry"
"1",45876,0.0781407470575365,0.0835067371887668,0.0603447083856873,0.0161687390358838,0.0301720905872402
"2",46729,NA,NA,NA,NA,NA
"3",56782,0.140903082769183,0.177813685860365,0.150328578380534,0.224394829184526,0.13613471149198
"4",84639,NA,NA,NA,NA,NA
"5",154485,0.18402785222825,0.0967736939500264,0.0706918077758803,0.226891891462444,0.136781511134253
"6",175961,0.239921584870669,0.215146102328661,0.215625077086729,0.206264376984088,0.130119420114589
"7",230649,NA,NA,NA,NA,NA
"8",269797,NA,NA,NA,NA,NA
"9",283922,0.139665750062894,0.14449426244999,0.182114764992967,0.13117700091816,0.2138795564792
"10",483952,0.204776430956982,0.238403582009652,0.133011986537179,0.277775379869623,0.211675226221463
"11",542921,0.122036161282305,0.068827351001687,0.0874118275505564,0.154061172018308,0.0849881277402613
"12",543670,NA,NA,NA,NA,NA
"13",580800,NA,NA,NA,NA,NA
"14",600011,NA,NA,NA,NA,NA
"15",621190,0.24064026217654,0.255771157333624,0.109417788024767,0.062912883368079,0.109837983568693
"16",631524,0.149316617972516,0.0832938158398132,0.0607900275710207,0.144522540850893,0.0560569336981608
"17",709845,NA,NA,NA,NA,NA
"18",718883,0.142161896808201,0.166858705994537,0.124242545568664,0.20773618915219,0.141441475327073
"19",735244,NA,NA,NA,NA,NA
"20",855701,0.0869732691843348,0.107876936713892,0.0750259600831866,0.0821814559939733,0.0646820652828127
"21",1024119,0.0632406078621316,0.0673832684928216,0.126559876386015,0.145342101813281,0.056446798823073
"22",1095723,0.0773020206099391,0.0981978471606867,0.0519542498814172,0.0968871003040786,0.100773996566031
"23",1115262,0.201044369042014,0.207060936124948,0.116308907800145,0.18162533057037,0.0919555654931148
"24",1143997,0.208148892344062,0.22732555168825,0.29668679914115,0.31153003841451,0.201681452095656
"25",1190767,0.120933220836508,0.0915659886258656,0.0647448484768251,0.132478944413827,0.0755701617343127
"26",1217508,NA,NA,NA,NA,NA
"27",1303462,0.179416928631892,0.129868957555677,0.191353811066112,0.316117810152929,0.142647499404158
"28",1356094,NA,NA,NA,NA,NA
"29",1421052,0.128305558753458,0.1083769041165,0.131612301816836,0.119903244669956,0.0803985504176181
"30",1462424,0.100600501296422,0.11139856414686,0.124673684723896,0.129389247069957,0.0784803057556096
"31",1541444,0.151577331207269,0.160947430182577,0.129965010943084,0.152485574446789,0.153778742881999
"32",1632073,0.124745682055787,0.203053316368175,0.176783015423327,0.199198747815605,0.19713176696662
"33",1661817,0.178215622625041,0.202326217466983,0.244000862502287,0.170118904308744,0.20228236648746
"34",1670119,NA,NA,NA,NA,NA
"35",1700139,NA,NA,NA,NA,NA
"36",1844703,0.149109789220843,0.148062783683993,0.131457810004521,0.131464435062063,0.118338954981622
"37",2011403,NA,NA,NA,NA,NA
"38",2031649,0.217101840094,0.26453953125914,0.13554739727659,0.250344737254836,0.12747568744697
"39",2098152,0.0862014492976602,0.0851240579538289,0.208068712405816,0.132089793640805,0.0840184884856822
"40",2182590,NA,NA,NA,NA,NA
"41",2197307,0.144910358446912,0.154040435897763,0.157834251824434,0.17464606745487,0.134264883629892
"42",2199641,NA,NA,NA,NA,NA
"43",2430222,0.0778912771767729,0.115863068685456,0.122552306799961,0.0998239966375162,0.114283848288697
"44",2482155,NA,NA,NA,NA,NA
"45",2608190,0.0769413168152992,0.184236379322064,0.140276515113437,0.121721585516472,0.168809437374877
"46",2632561,NA,NA,NA,NA,NA
"47",2672189,0.176732328083649,0.189568578089885,0.180741519845964,0.189251131728655,0.0144511350765723
"48",2733379,0.052204259760462,0.163842683717422,0.0444424536800794,0.124092282939276,0.0556330088642089
"49",2751400,0.19153497090536,0.290422800356273,0.111337064659439,0.225209335777958,0.0363454414919988
"50",2797518,0.122224494540627,0.117861553016112,0.120404211869129,0.124709077933705,0.0973432922836423
"51",2842994,0.0318548902622781,0.0422909374785239,0.0407112719782019,0.0572651873389299,0.0521627278938484
"52",2891334,NA,NA,NA,NA,NA
"53",2980289,0.24355158795339,0.383523848238899,0.165225813997463,0.109263045078671,0.229151058364447
"54",3018346,0.217886983748858,0.21321331111098,0.239315301171619,0.198994797365589,0.169834922109837
"55",3036591,0.17225448392975,0.195080462647129,0.161443637180361,0.163346963550936,0.129112503037745
"56",3136377,NA,NA,NA,NA,NA
"57",3149920,NA,NA,NA,NA,NA
"58",3181171,0.163958410373965,0.177554975384622,0.1769558565115,0.138614340009631,0.148996120708373
"59",3253266,0.157538313703579,0.121942934174417,0.171116169556017,0.161282825677962,0.180865375404215
"60",3257787,0.190298202491765,0.202311433046145,0.2248263144877,0.226342501398858,0.149957776027261
"61",3364897,0.115489812523593,0.0963479555023207,0.0529115605835837,0.0889441798489076,0.0542841336473286
"62",3380170,NA,NA,NA,NA,NA
"63",3434288,0.220728579085941,0.211587395978917,0.171947238089749,0.287246102528165,0.206476549310416
"64",3448669,0.0928725858478631,0.13761077818225,0.113569571025138,0.132501076145342,0.0997682848282045
"65",3474998,0.0894003432369046,0.105037582329473,0.0433534406933752,0.122472181959553,0.0907597289457693
"66",3515450,0.0674964665582005,0.117679042136346,0.0742783747266189,0.107376712468714,0.114633742087608
"67",3519317,NA,NA,NA,NA,NA
"68",3522821,0.0695284889783736,0.0586613867029424,0.116228131083581,0.106970945797205,0.107866269991599
"69",3628206,0.159693310916093,0.212465859321768,0.16947194490373,0.262136462884574,0.171475755009289
"70",3682940,NA,NA,NA,NA,NA
