"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"1",1,0.0775087013994036,0.0778042780884926,0.131369518472349,0.118025217285393,0.112281049710407,0.148740758149178,0.0703172836986953
"2",2,0.10512847877275,0.105818017904961,0.242243011982467,0.113888849995276,0.0668390480998419,0.360017596516173,0.124279663650428
"3",3,0.189090154848436,0.201895222382328,0.138870635612344,0.0946369105461442,0.104221217064926,0.223115428197432,0.0539985021098276
"4",4,0.0374249261243721,0.14568189877461,0.202823720739985,0.157266339659725,0.0542720643504387,0.251926163555378,0.107861107693831
"5",5,0.188600263916054,0.178002189598752,0.132762122434867,0.203903562201183,0.189887506861012,0.288567673871577,0.189762639599071
"6",6,0.147663389067522,0.361450117546465,0.205683035987457,0.134600822099581,0.166689674009893,0.361510818752644,0.286597016824369
"7",7,0.14604501874366,0.286731086685503,0.247948275165673,0.194066076524189,0.340887014725966,0.42004748210097,0.356873227421984
"8",8,0.0500491426928251,0.14101238031014,0.0122215221670254,0.082953731516049,0.102853623711776,0.184138783251065,0.114926213378999
"9",9,0.137421109774341,0.0636292360974639,0.0527663594444462,0.124251920455774,0.0346851782133123,0.0799597619962677,0.0614623008900489
"10",10,0.124570604257842,0.148430119411289,0.138585520100801,0.185691609046099,0.141266868602336,0.175895370012218,0.144208213948199
"11",11,0.0475492836483586,0.131792993925791,0.118504678468047,0.0804571042757655,0.0966849458880766,0.103874966562003,0.107111558943377
"12",12,0.119284045291389,0.174047093500654,0.16004223253747,0.157190870679148,0.10233592825065,0.126353436971212,0.0501511219008573
"13",13,0.11560490174368,0.0940710452927179,0.240353843397497,0.117293591404638,0.200857743280914,0.208808286560952,0.139839033008877
"14",14,0.152864763877076,0.199799383013808,0.159868046838657,0.0953733088049421,0.127035893414408,0.154975617086772,0.131806536075978
"15",15,0.0815164370557247,0.261250305502469,0.0841812940423292,0.152451189781963,0.189001638404462,0.196007687517504,0.0958019534910871
"16",16,0.10010423968979,0.242711609658842,0.0861270802143175,0.0714602695069619,0.20937416853763,0.213641184022832,0.148415449256122
"17",17,0.270688042241721,0.402659382375556,0.0407876278054035,0.308119561773896,0.39472172579798,0.328640779734491,0.617161377362727
"18",18,0.0528330888834544,0.10883280087021,0.0866697186985232,0.135575583017388,0.114661695451626,0.0900079863024853,0.0916782011310143
"19",19,0.493079255226394,0.488670153189826,0.338254111174698,0.341166018454586,0.332961519678338,0.396226208167469,0.514693283288244
"20",20,0.303740286487164,0.236983510068772,0.322480846530386,0.268235446776271,0.211985149887872,0.260654335616044,0.14880329335216
"21",21,0.0813910549512049,0.448354417005803,0.397201310907092,0.121335217912715,0.162857925323737,0.234192399488129,0.14731657117618
"22",22,0.0961306324440701,0.0610215130208521,0.0763022569692326,0.0579875706662632,0.12709085467527,0.105647779856188,0.144936351354434
"23",23,0.1345968111262,0.104273917809444,0.0957721933260711,0.0992949459651448,0.108957767618962,0.163632535763254,0.0875137800848601
"24",24,0.299653450473708,0.284349163416695,0.156110321504154,0.386521427559353,0.300072893133625,0.307115817734722,0.196292089479393
"25",25,0.179402018321666,0.097076108433597,0.108949220468551,0.108466807105614,0.130194531353344,0.0883878125714467,0.135311260206274
"26",26,0.00920651351404161,0.000367889681526988,0.0515322768971403,0,0.0151011075363279,0.0175358643682579,0.0379277268985448
"27",27,0.0856500396090053,0.0549138677382597,0.0506074532935265,0.0580551542340404,0.0485585757125417,0.0903369378904422,0.0663488701380902
"28",28,0.0274822059811988,0.218997186465776,0.0416655144066725,0.0257554517791042,0.108003340218549,0.128002488898922,0.0912497385315401
"29",29,0.315449388505905,0.340834813090233,0.312165343198908,0.329332510256561,0.306726205535334,0.320211470851137,0.198345119781175
"30",30,0.130382798950985,0.255834459088392,0.0445522366510351,0.104178797834419,0.23949708299428,0.29161816946959,0.176187064924594
"31",31,0.152899538769141,0.0739487302124846,0.0843372987921578,0.201243996223181,0.103194147483045,0.146557835312051,0.0701176571275987
"32",32,0.110775568217724,0.108679516992393,0.217570055236088,0.107633212161192,0.113204557495365,0.05787224040099,0.0348104847017186
"33",33,0.0783733945562643,0.177945634784589,0.0836709714826417,0.115013041181216,0.150900659699085,0.187096773861559,0.150431726668789
"34",34,0.134621347211437,0.0897971625781577,0.0939754405873556,0.0718597961052084,0.125891175587965,0.0789213428166388,0.0425531757910249
"35",35,0.134396074360323,0.179407828796286,0.08776269336575,0.12795297410303,0.160709811733337,0.181058752104223,0.166881695777222
"36",36,0.0929578646891794,0.305304609879822,0.108961268009702,0.0918725080540289,0.0690091413862383,0.195237082354504,0.058385524969643
"37",37,0.230888679791833,0.15840581631341,0.193800618398741,0.210963189621335,0.104293849394036,0.209761327237209,0.123202951267862
"38",38,0.206862673571892,0.217497953551586,0.242394037279224,0.152524755642172,0.207136735295153,0.19677133828344,0.199979979442716
"39",39,0.052770663182575,0.198456838408413,0.0771041198168421,0.139973558341883,0.131031212326459,0.176929909096677,0.0503286566332285
"40",40,0.00801064388839549,0.117399373178147,0.0308886915818613,0.00601275856091012,0.108920356987806,0.215600049292592,0.0551668321375783
"41",41,0.139675654986958,0.0712212530206557,0.218040528745428,0.170937448750898,0.269151292004311,0.159675586214034,0.33574636762057
"42",42,0.329391268214693,0.163686606416741,0.208780660979743,0.204390513041134,0.169066890463547,0.267044279866617,0.0737178016773787
"43",43,0.155584882069143,0.320231786044448,0.234634896656708,0.197610538170624,0.174089426540666,0.264470704358171,0.155693286013773
"44",44,0.0173247855155238,0.0930624435813281,0.0812687944873666,0.0335776196979403,0.165498235454837,0.24578562193945,0.108735880046385
"45",45,0.136571357830877,0.149964126467966,0.163511936628709,0.167040513708904,0.243874169289918,0.130969519332873,0.143266517573359
"46",46,0.199478945387341,0.310296319650429,0.280712453677515,0.401842245294795,0.305456081730427,0.293144980569144,0.268119304221647
"47",47,0.193246819907274,0.34190546391242,0.178603344463786,0.206995357279462,0.120837552736524,0.217630972715537,0.204603572354696
"48",48,0.0959227238064818,0.167814012353219,0.102401941652827,0.0668724086561435,0.0842621778269126,0.169427805372499,0.113300864697005
"49",49,0.0992934412414159,0.418615579916634,0.273209778235049,0.112222757291439,0.281935312935335,0.358899667743083,0.380614229990136
"50",50,0.320765011333418,0.110859241704664,0.025026208300109,0.103274087211651,0.0824552965537897,0.250810289275434,0.210138798208493
"51",51,0.0185345423886127,0.00885091648543834,0.000897473226938991,0.00554763494710352,0.0673942544753604,0.0118040057505441,0.0212922370504328
"52",52,0.0814659653930678,0.161404301478409,0.0924766110068702,0.14391697676842,0.106372347311711,0.166774150935838,0.197920930156764
"53",53,0.0821317645198195,0.281932332316277,0.526448018089685,0.211449375009927,0.142050473822295,0.246182180233641,0.241312198468591
"54",54,0.06609050989281,0.337387845488541,0.0793405985757028,0.157496555198735,0.16769547553471,0.269616008604841,0.181723410481961
"55",55,0,0.0189861234301336,0.00116290956364089,0.00523689806254829,0.101880989699651,0.132119910894792,0.0738924174408352
"56",56,0.272358930192326,0.190439764551693,0.138133132137713,0.152249737987915,0.275437002305364,0.23988060747896,0.212270667594705
"57",57,0.166567508762673,0.237131115974781,0.131322482617541,0.203567121493177,0.180942926741121,0.215677397421154,0.143670054776106
"58",58,0.083148647210913,0.156504918997106,0.0947896106903729,0.187616607355695,0.0887976630490576,0.142532513752215,0.0572256813035244
"59",59,0.0640709171779558,0.14538232926397,0.111495833731621,0.0604195116843985,0.177265229955851,0.232791248876903,0.0948275901854766
"60",60,0.105492462047982,0.185297662686943,0.32007839325427,0.0745363459509944,0.132654088665735,0.111831930119732,0.10358248828679
"61",61,0.149067012658251,0.117323038979903,0.16324300239066,0.121711948547152,0.23222040750655,0.144639381113566,0.291398304392922
"62",62,0.0545601998681746,0.10199200149052,0.101610396604545,0.100128976442406,0.0406754411069544,0.0795191513533658,0.0437664087621813
