"","ID","Interested","Joy","Sad","Irritated","Worried"
"1",1,0.06439435412912,0.0716234983302617,0.10922494349747,0.111984840440256,0.065603647683254
"2",2,0.0768348579399096,0.168840143998506,0.0607266918582827,0.17402819252364,0.070337645572174
"3",3,0.101722283842674,0.0883863140231743,0.0323757941916524,0.0830754262480148,0.168252485444409
"4",4,0.213853371052343,0.075376445077309,0.0707565354562534,0.0757191469855844,0.105623930556146
"5",5,0.0834728122383809,0.0912686395272039,0.0979142145634808,0.198793691526971,0.0745758681216105
"6",6,0.126067522096944,0.065183252382665,0.0868561629052607,0.142603230811955,0.132552274678877
"7",7,0.136669648431978,0.172133028108235,0.0716833880084514,0.11157221476026,0.191357791653372
"8",8,0.0568050507287572,0.0598962748856873,0.0520181210987626,0.0493692840354266,0.08250478781277
"9",9,0.178866569418613,0.158260771190211,0.0875563055958264,0.137392089504584,0.161844612305866
"10",10,0.17097831795366,0.0841783836222178,0.068273573309723,0.0832195246304872,0.176437707006559
"11",11,0.0742189800230261,0.0583804352266234,0.0384599446903473,0.0471122159907552,0.0360616469172471
"12",12,0.0808674279976855,0.0376292960086853,0.0760749452034693,0.119444037659848,0.058523303683594
"13",13,0.133510669869927,0.0955975191953809,0.0733016107005944,0.0945915956188927,0.0518672524724572
"14",14,0.0851833882532374,0.126744128642621,0.0942466114414808,0.133348803778766,0.148566978278552
"15",15,0.0962933138155163,0.137256933429411,0.154722633291545,0.220166930596617,0.234597996423791
"16",16,0.113755484747188,0.0598175976430581,0.0417344770720654,0.0629286666379923,0.0378214496406359
"17",17,0.0461306874321815,0.0407651540160481,0.0468185239224938,0.0671466519808439,0.177729958473674
"18",18,0.0698609446548836,0.200720499454651,0.0437847644349896,0.0852594571323823,0.072148645855102
"19",19,0.108910008775767,0.104084729091987,0.122201953434419,0.0429492298352409,0.158175958632377
"20",20,0.136649155737719,0.11373949697171,0.106023381760085,0.0828490824517648,0.119436713192024
"21",21,0.10846126143896,0.112664026394419,0.04370750187183,0.131535780637091,0.057946416474971
"22",22,0.2112340853868,0.234201285397668,0.212790040232446,0.0858137810894904,0.216647762192359
"23",23,0.0603276439896626,0.0989586754497777,0.0216136523230018,0.0856557722140242,0.042769749692792
"24",24,0.0607149300978312,0.0864474466843668,0.0644283683715763,0.0762874052744005,0.12313518258786
"25",25,0.0901741929462501,0.100987744017751,0.0958556031648574,0.119191934449297,0.123074946636674
"26",26,0.0927023672697647,0.0954402481473513,0.0648095719982038,0.0497772326454788,0.102634042418081
"27",27,0.0975556107622182,0.0991825031776249,0.123678791454324,0.153099701627338,0.106495874712766
"28",28,0.098617345969467,0.0550420150739062,0.108759783490815,0.108869123441805,0.0640084167980636
