"","ID","Discontent","Calm","Energetic","Wellbeing","Tense","Happy"
"1",1,0.0845251717314737,0.102381811799017,0.198627247182133,0.0549567939438817,0.147351399780725,0.0566027365018725
"2",2,0.237849169677604,0.151290119638823,0.317532235047444,0.208972734187042,0.205424656468686,0.363071463710822
"3",5,0.292005003644087,0.0380836191624432,0.347115132862201,0.164083627749843,0.251531002462833,0.287474482039475
"4",9,0.250177928059049,0.235371104894114,0.280342539479436,0.284825924673878,0.226367383356055,0.142882985888457
"5",11,0.22687989532749,0.236110124473458,0.342320712854221,0.221537169365557,0.287857964487364,0.259392969831785
"6",14,0.105452126800886,0.278089033544281,0.156439092768284,0.0510744830430625,0.111292975587416,0.0856913966541028
"7",19,0.0644031756941305,0.0984231965878414,0.159702317202345,0.0596389889180468,0.0607650934643313,0.111393733803071
"8",22,0.222481211064669,0.215269688936335,0.211408606916199,0.237674621460269,0.313122808467334,0.274626523500981
"9",23,0.0696318734107399,0.217660333830787,0.0719767099607193,0.0888589156386853,0.273762956838375,0.106455018530185
"10",24,0.130227134517261,0.281527740377776,0.267277405752505,0.178305390661752,0.167549530133091,0.154504842192723
"11",25,0.318934209462723,0.270931698894051,0.151043337777762,0.145061448356101,0.206417685786858,0.143156043806335
"12",26,0.198066659621225,0.261415134277371,0.0832698803499006,0.150985666463624,0.253025483822619,0.10750132253589
"13",32,0.243749070096448,0.254943926382696,0.338591274600786,0.290488886956879,0.453532059902117,0.186126845033512
"14",33,0.240365014840641,0.209349585644318,0.231225566976396,0.11990230469701,0.309963155482383,0.171963839244765
"15",34,0.191860108607813,0.122105226949201,0.269296288977731,0.176080142532829,0.25276506345613,0.149198586358896
"16",35,0.103266993569028,0.152514992297969,0.156471784203034,0.278722738397195,0.117911595840498,0.113690660361352
"17",36,0.127963207795079,0.116422903707617,0.287394262741896,0.111135669272311,0.161518045997828,0.134705204650768
"18",38,0.0972562239511143,0.0527534249203213,0.131368843369279,0.248814257452146,0.110404212357537,0.125149907025599
"19",39,0.436871309584196,0.296093599112361,0.33864027251515,0.222363925892389,0.209584353556525,0.171593087703241
"20",47,0.304595497881899,0.259840989802489,0.287735713132075,0.125182940144026,0.230935516541098,0.107837066135824
"21",48,0.0581275900768987,0.209998964528648,0.141243552292954,0.0569144115278582,0.218964584641126,0.120619247973323
"22",58,0.299695309251828,0.17980138001169,0.191663671969173,0.199058559670538,0.29058356224589,0.113964784703227
"23",66,0.181150877851152,0.249528021710299,0.115400098270663,0.0986214640589319,0.29751701731562,0.148011021152976
"24",68,0.0692718378446274,0.0964295236563653,0.208791287066959,0.0740111500472878,0.138081405468161,0.121113202330805
"25",70,0.107529687210614,0.198115099186177,0.158086833805568,0.0776324416405643,0.205072832574665,0.107016840672794
"26",72,0.317711329978065,0.357324680709929,0.273210950888529,0.268871031100792,0.337492365284411,0.348032695663528
"27",73,0.291724387196064,0.221799864406087,0.181583937276119,0.267197786229864,0.317043060852569,0.229997622638065
"28",74,0.0963934948397704,0.0927665256099112,0.284875921109831,0.114083764234395,0.189734888340119,0.143594350515703
"29",75,0.169095414529327,0.304300183245357,0.211800247267723,0.13842808027755,0.11273971722438,0.140274706031813
"30",76,0.0623254444338396,0.202016601496314,0.121447670759682,0.0921446354753233,0.158097602870242,0.0675733324778513
"31",77,0.118845022101673,0.102208277909459,0.171812719105365,0.0725042342255073,0.200296410677595,0.074018661116812
"32",79,0.324508630909721,0.0640987151031697,0.296001414177374,0.12659097107504,0.115961632748141,0.362006628217276
"33",81,0.146607549897453,0.025973865036857,0.0981147140778775,0.13576368461658,0.1429669377032,0.0915947751963807
"34",83,0.104870341474916,0.121847825101771,0.101085392682089,0.0429196404132974,0.0370494918817593,0.0538110319060287
"35",89,0.0316334645252367,0.0338985073744838,0.285502083869568,0.0535582565336927,0.177792461207632,0.146477936719593
"36",90,0.102828188870389,0.172021486149839,0.145487490572403,0.188178749365505,0.0314599108124055,0.0842387933036334
"37",91,0.0267563822823501,0.084774227588901,0.0976031237698333,0.0614753278558334,0.134278101326833,0.0778579095552417
"38",94,0.074513761504892,0.12603297033145,0.122858874237981,0.0864920152002705,0.090878346821769,0.0658469676535347
"39",98,0.107257215360379,0.138972815387284,0.307823840312553,0.0820378494745847,0.0858978230036585,0.0876389576144663
"40",103,0.104779314286,0.170757785058719,0.272820982163068,0.154175143336318,0.154720885945521,0.132791963388012
"41",104,0.165631556352584,0.254157338180795,0.106852175803724,0.154493362932494,0.330727877016623,0.191206837732457
