"","ID","Angry","Sad","Stressed","Relaxed","Happy"
"1",105,0.235672648118086,0.202918477956209,0.281894844692039,0.293157423066242,0.298197398749593
"2",106,0.279972367472562,0.193361947481583,0.356850030533298,0.368276299340106,0.243041924912259
"3",107,0.0254206397998643,0.11457795706737,0.188559672761448,0.209011510165017,0.114727145492124
"4",108,0.157291440241271,0.182446422456322,0.243047362148009,0.229875380007474,0.166718213500573
"5",109,0.145257882786579,0.0531590680484835,0.225336485855502,0.142163681867788,0.108645066672412
"6",110,0.122087213874004,0.231355987986233,0.28546564234708,0.33516797601044,0.170220129633936
"7",111,0.0394883205441391,0.0223360420202155,0.0255788741491086,0.0659945179793488,0.0585060329144613
"8",112,0.0859515199640309,0.211745061578719,0.216609046758946,0.259078329269811,0.279382003149122
"9",113,0.190950740850709,0.161437078002401,0.18305545711162,0.187864310762471,0.218113351424065
"10",115,0.25721886829559,0.191027008800899,0.221763486932196,0.214388387426755,0.228085761479307
"11",116,0.00808315721189172,0.000989783563752827,0.0533461436515721,0.0876152725701316,0.0860421106982277
"12",117,0.290990176386191,0.341020759354147,0.289003653883186,0.28503501537849,0.157963100151845
"13",118,0.12727071870411,0.24489996241571,0.121134684844001,0.356051800105197,0.234826202954375
"14",121,0.169784423086315,0.0828233503656664,0.156462555201119,0.167227033298214,0.128987931186266
"15",122,0.116917487817871,0.0971382562860658,0.124162744782298,0.0998850844185611,0.131325333464815
"16",123,0.137561342148045,0.0676410467704378,0.130378752669846,0.139268196087161,0.14985155335745
"17",124,0.20232025448965,0.226005515521462,0.267371959751171,0.186325068218768,0.222752681405256
"18",125,0.00264860492124502,0.0298469292905493,0.0813581696840796,0.109949514439733,0.125961887182466
"19",126,0.115381728125428,0.0892351660784595,0.284247012099508,0.13865221418809,0.168499247318884
"20",127,0.00903011378977368,0.00925269414604986,0.0444458431475523,0.125484566606564,0.108408910075881
"21",128,0.161021769901527,0.138172933311016,0.193012764516973,0.17178402232406,0.141734908268518
"22",129,0.0682819310507801,0.115833383187588,0.163263900627179,0.144409216249021,0.115567574153156
"23",130,0.255505675065848,0.227264139418905,0.273093568670197,0.236470721646441,0.187508646243643
"24",131,0.280321677058712,0.123255265345451,0.254420079104014,0.215215057572631,0.17372525982394
"25",132,0.347802607042791,0.254864500164752,0.288520442061199,0.264608170876373,0.235531862312387
"26",133,0.0307951704078126,0.0454992521131248,0.0656816515226996,0.0604336947544165,0.115786434814844
"27",134,0.06307439348093,0.192317258220069,0.266446680855535,0.148879785443941,0.123720921026989
"28",135,0.119581423595955,0.207964198884828,0.266445363592173,0.259098413723921,0.301040786516574
"29",136,0.0053016164483157,0.0833719513955353,0.21491739490959,0.15586953634668,0.12447927973011
"30",137,0.15630707653313,0.166169202658962,0.158593304026802,0.173769348018728,0.0922418726134611
"31",138,0.0979924042581356,0.136303251261601,0.221880813326213,0.221149524641863,0.173257331041262
"32",139,0.110642246113464,0.0327896195877345,0.286462717176783,0.179081489891279,0.15774057637115
"33",140,0.0906848371434808,0.109524150776544,0.16441748407188,0.143524385502565,0.155122129634151
"34",141,0.0501754247841463,0.0305550290436843,0.245855366542401,0.245580511907911,0.170791221041824
"35",142,0.127791637366868,0.15578633048512,0.180811045114846,0.174417888541962,0.195537121137145
"36",143,0.185535947986197,0.189755474527951,0.160280783564107,0.110959122563069,0.122802630565804
"37",145,0.214998945184186,0.249013476016848,0.225300731672239,0.175419843057246,0.17799186064502
"38",146,0.0878850734021155,0.0896202545389122,0.242666561207729,0.230383934091098,0.20625125756117
"39",147,0.164088138657865,0.0411741113569433,0.231943944828697,0.186370313322927,0.168571101825019
"40",148,0.262522361907122,0.199592236178535,0.22706562296961,0.192862782891747,0.0887980719981897
"41",149,0.119274205612595,0.0664097722488182,0.168987025002594,0.142125475324854,0.202145948653794
"42",150,0.0783925640391582,0.0333718282635096,0.148664690426682,0.193440423626404,0.0626419963302949
"43",151,0.0765900148499514,0.0372794919033646,0.173064140403591,0.195024913309567,0.168174355233057
"44",152,0.106996859519811,0.136469734955026,0.110749682329062,0.198826276998809,0.12862937871558
"45",153,0.17209160133306,0.202398798115811,0.318458492589671,0.148549423639758,0.196489788464397
"46",154,0.0372224448469159,0.0409577953454687,0.0628529139398653,0.102499938743504,0.0937779344101194
"47",156,0.00552407097269776,0.000318191591225632,0.0374402852589096,0.260198293148335,0.180455385167898
"48",158,0.0381133110440988,0.0759843069590666,0.13276437100838,0.227999678267148,0.180246815519873
"49",159,0.132939909749218,0.110334574431011,0.240137671947735,0.166097041236926,0.154989213468642
"50",160,0.164030110440961,0.192686170034956,0.244072961645298,0.283475048251107,0.230337691167782
"51",161,0.00943268967655191,0.0312210336124006,0.150447906456645,0.131803055685581,0.055382790000237
"52",162,0.22771958316964,0.308648638585486,0.136248331849385,0.310938305390254,0.401547965915822
"53",164,0.0748947932342471,0.264088687702303,0.153204922446051,0.152522544682575,0.120888036212514
"54",165,0.0337784229313353,0.0105926212817227,0.0679080986089942,0.094296246979512,0.0931062618644883
"55",166,0.0847847245590145,0.112017330563016,0.224993255385041,0.160489183348481,0.109326565559645
"56",167,0.131361534534811,0.196907008507611,0.262405987465636,0.23544201863443,0.23366585219334
"57",168,0.137579955829269,0.159836947284464,0.129640317596513,0.114666955944923,0.0882176419060239
"58",169,0.368193857382211,0.232542665976588,0.338104150836718,0.320241939275661,0.356002485054399
"59",170,0.212671557557518,0.234498944319434,0.206221147731486,0.283823803750374,0.335666233511529
"60",172,0.0862539680529712,0.092940010667716,0.102531680839618,0.191657117580137,0.202901589404215
"61",173,0.106183770269587,0.0446747802012769,0.111054356200701,0.176735657734854,0.139286366379568
"62",174,0.130081424774274,0.140925944474105,0.122999512785567,0.0790959469965808,0.0840327810713493
"63",175,0.0826128604285004,0.18282068265955,0.248301424781576,0.235176961123299,0.234648233556855
"64",176,0.0389593202181951,0.103845815285583,0.163847757039559,0.124809036314483,0.0770981010696264
"65",177,0.20551307825579,0.147912680220829,0.195193661643315,0.237495152832281,0.214568371559154
"66",180,0.0940905552678342,0.125757166489673,0.157839000540357,0.170866311052702,0.205478108483149
"67",181,0.159807478986834,0.214890631354887,0.266411592672052,0.186416695135908,0.242746862969959
"68",183,0.0206852883107347,0.0246594124395322,0.0111309127181999,0.0866556835385996,0.0522157258230458
"69",184,0.0410628407711311,0.0447748738684853,0.160548914464533,0.104764457034261,0.0507906144242856
"70",186,0.117758070166058,0.104939729565023,0.195131299755657,0.151127180077385,0.132866341985054
"71",187,0.0609533476014809,0.110093721859936,0.159548556007989,0.17098175934395,0.131261110869694
"72",188,0.29616254785834,0.232732729804131,0.266148145990671,0.350478171948517,0.274103826701062
"73",189,0.0871349555700825,0.00485464148134874,0.374888050091915,0.417361299270942,0.357172965185337
"74",190,0.0631602938216806,0.113761547707496,0.204669447021133,0.178013176181322,0.265445227897247
"75",191,0.037703829319955,0.0285798942075131,0.0400812549475534,0.141719376973189,0.0905458244012341
"76",192,0.193920287830635,0.164176858487801,0.240337685880488,0.17375203125025,0.156156439287283
"77",193,0.103655139902927,0.15405274000036,0.174248914154732,0.226551646858511,0.274343178802193
"78",194,0.054457330292836,0.0439884151901732,0.0588869770784387,0.0652319411407325,0.0823331539834326
"79",195,0.202774658767173,0.195318980572155,0.142504682920417,0.188382039062566,0.191827167045454
"80",196,0.339230654738053,0.278910103148915,0.400327136105849,0.394054077481324,0.306455675442019
"81",197,0.0941824916399504,0.152652141370815,0.256987907440752,0.216042230181875,0.170874676615356
"82",198,0.0987068511868685,0.10940737575019,0.188855267294757,0.176481688959071,0.201333110061446
"83",200,0.117748339404154,0.141433778942175,0.217833670942892,0.279332687630348,0.22899214309972
"84",201,0.0416034379642999,0.0427776561515863,0.039742643110839,0.0885410645371868,0.0740241416266412
"85",202,0.0335334999467434,0.0295365418683314,0.0510760065535015,0.218815825519974,0.20645249400142
"86",203,0.0383187575576412,0.102747440615779,0.20358636757294,0.103890835646542,0.106222212585684
"87",204,0.0490752252562862,0.15245170152883,0.064001360424405,0.209202125006226,0.178826390726998
"88",205,0.0743320356079706,0.143151379618838,0.107676953624517,0.084457370727742,0.0813728182544725
"89",206,0.0623566752094859,0.0276052863001035,0.457611283002359,0.331576439455981,0.132937840770974
"90",207,0.19499007883015,0.150889137170273,0.200883057867387,0.151894523120907,0.175078131583188
"91",208,0.194103424038875,0.149105931827479,0.14439438711691,0.104812909064619,0.114013200177272
"92",209,0.283010755679817,0.185217796618317,0.196294208399518,0.181709501145351,0.257463519200859
"93",210,0.0691750500132676,0.0507769154907288,0.187404563057057,0.115984076328633,0.151822143245157
"94",212,0.0311499184626461,0.0541399835476557,0.0972054975767282,0.114289455708256,0.0611625039058971
"95",213,0.165650503326889,0.178574746477191,0.135335238071822,0.120654780203146,0.114013528527226
"96",214,0.187627763605496,0.0765103330745624,0.193218732555706,0.196428744899926,0.114975867795974
"97",215,0.195480931603699,0.179372830799945,0.347888126652312,0.359668420744577,0.09376702401607
"98",217,0.17740980830921,0.194089078999376,0.205033450603218,0.117841049262218,0.191660302290648
"99",218,0.198713982329643,0.230867742430394,0.266416854852166,0.193330220441963,0.0762732363533441
"100",219,0.173982336033817,0.184624161814629,0.262274168810058,0.204955476741636,0.214420098310611
