"","ID","Angry","Depressed","Anxiety","Sad","Relaxed","Happy"
"31",105,0.124853813075659,0.0811455545291932,0.0740935386760466,0.0742028732410003,0.150350565829582,0.172923562472903
"32",107,0.193081687879593,0.202638014103377,0.191669964900112,0.168073740989133,0.11918791791382,0.130439359846475
"33",124,0.244553943659017,0.211153763882038,0.157522861565929,0.264554500956916,0.314756579088246,0.28256645203286
"34",125,0.0985301668448138,0.107671048336201,0.0393849246771404,0.0690016485115185,0.390486878965803,0.195485575283188
"35",128,0.0649712125507612,0.0475956318735112,0.0698243334462851,0.0762684940992223,0.106525180021913,0.107004720447072
"36",154,0.0835658647545001,0.0310618577959411,0.0215516924991658,0.120146938017803,0.14788005177258,0.122265409556775
"37",162,0.226068594686717,0.149406148974759,0.107321343363294,0.143256231015722,0.121504779534656,0.208864721042841
"38",172,0.136150574925014,0.0960583484007696,0.153417835461222,0.110545384899969,0.271362862344174,0.242433701853164
"39",173,0.26966434101554,0.193820515112645,0.0621790798521607,0.223416580318492,0.120027732776459,0.128599926849732
"40",181,0.197354924077812,0.0793225596358853,0.0514825720550734,0.0474571468035569,0.217771657884738,0.131402824191905
"41",184,0.00729714273289316,0.0612106174459339,0.0844974709349722,0.0543096895823882,0.194657963193733,0.216587207303366
"42",186,0.0426400378653306,0.0354658756680244,0.0512567303690995,0.0328109309493054,0.210106870704878,0.134046312943084
"43",195,0.225524372561888,0.13541705271322,0.108534302269941,0.171391579217476,0.262754026651686,0.263335139082363
"44",202,0.114568050057519,0.0737523926028411,0.110064487542602,0.0790650459334959,0.451175867468416,0.486826763098815
"45",236,0.0699110457876805,0.0613238012169258,0.0529363809816865,0.0920822257524422,0.139399297963731,0.14579693710895
"46",239,0.0338167421746605,0,0,0,0.153692310922579,0.124544976137107
"47",258,0.176896054950106,0.247373767955479,0.047001337090279,0.18403018755578,0.12532317005596,0.177824717608631
"48",259,0.149934903779932,0.0125801232247134,0.050660889816964,0.0326408442134546,0.241939874691027,0.118934675077874
"49",271,0.0644951066242089,0.215645453789329,0.0476024842492985,0.215470324450908,0.26781625099191,0.150726420597856
"50",281,0.163419726858841,0.237346354082718,0.227589574309385,0.156329971356654,0.203432907282457,0.25828495276067
"51",288,0.149979555465428,0.11203828835463,0.158247327503689,0.162385120569536,0.205782408368022,0.234334406109984
"52",300,0.173504363661437,0.215936958236834,0.190379476778168,0.183400981748718,0.271067928684609,0.269367157332427
"53",306,0.0620735333877511,0.0832792407107177,0.0751247973539783,0.0682587329315027,0.206067599286921,0.101136134810094
"54",323,0.0663457025256293,0.0488425556020459,0.0558734446088683,0.158774929501978,0.141849703401808,0.167723309156063
"55",332,0.20164317383925,0.231645920533359,0.236640974906201,0.2307526946474,0.339132144671896,0.20841580214203
"56",352,0.231699034058657,0.179035810079882,0.198183264944075,0.180409960318664,0.186920850491058,0.176575532613846
"57",359,0.364042968133185,0.239416800020908,0.302957031409893,0.432827889644141,0.278819144483293,0.392170340135522
"58",364,0.143045808747704,0.113030110186754,0.177874238962181,0.10983425514494,0.281628715718487,0.192638581161034
"59",367,0.14015882636541,0.0563629941955485,0.0806912560752699,0.0675231357371348,0.117301540874535,0.103953325776795
"60",370,0.120071849449608,0.138271965881158,0.185829654623691,0.170117668813222,0.308850054072356,0.270439250236773
"61",376,0.200001510234391,0.192641225555577,0.19083197612363,0.216002148225001,0.243162758139769,0.190213196801371
"62",379,0.215165422193294,0.0848075316372794,0.0272368759948592,0.174591026283278,0.298994381317471,0.179162469714188
"63",392,0.116588687016883,0.109355276158528,0.104981780659577,0.0805780151293252,0.164233481477968,0.139657472822128
"64",394,0.0109840679850259,0.147203582508118,0.0387564911714747,0.103056221354416,0.129884608786765,0.161304183832409
"65",398,0.108321875737798,0.120977866111476,0.118340218055522,0.124961303863858,0.285769232121571,0.275536950075742
"66",405,0.104503254472851,0.0272460580698388,0.16917917200347,0.0966689569745165,0.268292103872002,0.185364134527725
"67",407,0.12602624481646,0.204748611582808,0.300072815438186,0.269105302545893,0.179774826152339,0.183084051570178
"68",426,0.0439497052793129,0.239226783728918,0.021665849659697,0.268900374737479,0.220355372290136,0.26670894166793
"69",430,0.221250623195375,0.0003096897578571,0.103374736752603,0.0259580478255764,0.366457459217949,0.269694676516896
"70",435,0.125239983230376,0.0217171164870584,0.110964240823316,0.0600846552962207,0.171093519038042,0.15462990850734
"71",447,0.338209865331495,0.0586427588055069,0.182882478213027,0.18150713860944,0.274197971019664,0.295941583379864
"72",449,0.0558572715946976,0.0735309232103055,0.0598814907751159,0.109513922632993,0.131090469705764,0.126128947049838
"73",451,0.0667431408498376,0.0578745166726542,0.0380933676903715,0.159957406779005,0.154308040479196,0.136054972182856
"74",454,0.0696593732460389,0.0522150956015651,0.147436979265506,0.0505336079720663,0.320480956956424,0.241783069152592
"75",461,0.152922674255656,0.189394172808424,0.192242320539189,0.117029736916685,0.239485116466823,0.18832548259198
"76",465,0.0561596099896814,0.0843743012685662,0.106099171920695,0.0786454163105676,0.14271225283384,0.114019675037725
"77",466,0.169501441235741,0.00388293686988178,0.0241094012023252,0.0699739546355209,0.24332375713101,0.246840200191305
"78",497,0.062384026305412,0.0525612287184016,0.0893516010470453,0.0741052313747589,0.215019924631007,0.126731957871928
"79",499,0.0451480731747185,0.0366621324057671,0.0236944419511606,0.0238892270015006,0.137178773439437,0.0568830656870325
"80",500,0.117150798970166,0.254761666247596,0.118195692494659,0.24045294978341,0.204739422673684,0.274148829533783
"81",504,0.172605584850918,0.157855425200789,0.0795106585042545,0.267137950693817,0.176147426008416,0.252831282857572
"82",512,0.125974806382461,0.0730257554182626,0.0606933855025533,0.0523932470913072,0.068812274932631,0.0626045159808595
"83",518,0.0649124312474108,0.0443448680043935,0.037568439037288,0.0385726627644524,0.0681983621341063,0.116347656481321
"84",520,0.0529580505951866,0.0358764778307258,0.0531760855331824,0.0535004910577134,0.322188705546758,0.20290607279551
"85",524,0.173119674155154,0.124430023065678,0.080311146930247,0.103617186681704,0.170323441981015,0.144805245882057
"86",526,0.118553390708029,0.128397896047374,0.229452443003461,0.189962754078182,0.247322247041756,0.233272102543874
"87",527,0.187320856806644,0.297386577111389,0.315429944502401,0.304886057511701,0.168874982318047,0.176330533084564
"88",529,0.0775549927856567,0.0811819862236427,0.0685889159659304,0.128298019455642,0.224471180646774,0.235886171662101
"89",531,0.281835834497873,0.278107472812415,0.184697226685473,0.242066003259305,0.382279232970874,0.275467973156372
"90",536,0.102577435186502,0.132705762961415,0.173449164229842,0.1682624872761,0.265210080491135,0.154019619662927
"91",543,0.218407568444798,0.173211758206935,0.102588868596326,0.239974098875303,0.137277965213057,0.133255052477448
"92",556,0.196356726837477,0.184087145019985,0.238301313163324,0.228207194386053,0.233777960857912,0.156187793428761
"93",559,0.0350602698199969,0.0822965879625488,0.189921337992297,0.0763399512875639,0.142531867374534,0.0840639807108583
"94",560,0.2177964812572,0.272284768468332,0.179620472357334,0.197214222386172,0.336854637715581,0.251712304110045
"95",568,0.0254211753634031,0.0468819195577587,0.0258611719894691,0.0794052934130445,0.192658362980299,0.0808539856991649
"96",587,0.124168429934118,0.0966774743984852,0.0711517149244453,0.099968840730761,0.0978187032759925,0.0966392440489896
"97",603,0.401456027106907,0.163615467804643,0.18926073998137,0.254183745127884,0.210970470728336,0.230795373152262
