"","ID","Worried","Restless","Irritable","Sad","Tired"
"35",35,0.0725485150630064,0.0137561437857708,2.55503191688442,2.69553930071828,1.13854341122328
"36",36,0.334643383700079,0.352003303841327,0.28553014141272,0.204476893789574,0.378351279477344
"37",37,0.206100327283526,0.377277281786963,0.52916699017977,0.135433689513453,0.306780896844746
"38",38,0.199262483942416,0.246719866498775,0.00704293864812136,0.215051529056153,0.072391147036551
"39",39,0.0496438557343497,0.0460598916231837,0.0936774575933131,0.01733444422574,0.131460643437319
"40",40,0.0259407619873546,0.016542410786536,0.0469779552927936,0.0123807778909988,0.0250472706422302
"41",41,0.236371056696586,0.112065329947726,0.384724985537185,0.222212379506193,0.273306376028169
"42",42,0,0,0.0297029702970296,0.00165016501650164,0.0181518151815182
"43",43,8.31198219545756e-18,0.0038286863588692,0.0681269703199236,0.156565821407193,0.477810845756303
"44",44,0.155802651115731,0.199361527677698,0.198382096393015,0.158822297253274,0.412617729762859
"45",45,0.0139173494205658,0.0428636764986749,0.0148965214512027,0.0271441705346281,0.0141214934925401
"46",46,0.0236205347826822,0.0721155799735208,0.142673184643114,0.041947028859999,0.00955763901738127
"47",47,0.0124589469697059,9.34782381576163e-06,0.0125077303183945,0,0.0124628322854974
"48",48,0.0113903450680808,0,0,0,2.9686388292188e-08
"49",49,0.148216308641458,0.220796387269528,0.361249612651567,0.528198221313399,0.535231578481646
"50",50,0.0282376975257979,0.189329497983775,0.1390328621206,0.0590207676681366,0.206497755085047
"51",51,0,0.00994558305327927,0.0198912347780361,0.00994558305327927,0.0198912347780361
"52",52,0,0,0,0,0
"53",53,0.145857328090911,0.142481475584299,0.236783238563833,0.219889123605266,0.14740454653079
"54",54,0,0.0036258305418526,0.00470587623150306,0.0178367132949619,0.0231390292171618
"55",55,0.10285212676888,0.165851510512778,0.241758604261024,0.200991945607451,0.274149499065385
"56",56,0.2365079182821,0.206830305609573,0.437277331704813,0.470903854700525,0.388908730435616
"57",57,0.141750397804319,0.180679645774817,0.159644425148537,0.111274022453247,0.173779476990872
"58",58,0.0268366580594758,0.019424156652038,0.0283281189754371,0.0390973381907994,0.104847351801809
"59",59,0.204584716772308,0.154426888521469,0.269560721135528,0.169331182073006,0.159951604762284
"60",60,0.3689659728857,0.293960340740731,0.281039227358721,0.173441235488489,0.257252386567142
"61",61,0.100356480485717,0.400711104474348,0.331726366565745,0.404578838938966,1.12492860608664e-15
"62",62,0.136986263426505,0.108386919612052,0.318116851818332,0.169130308689151,0.576939071896025
"63",63,0,0.0236385225480276,0.0286337374019154,0,0
"64",64,0.248010530617011,0.130768175245034,0.217933427472072,0.325539544809213,0.132301994055264
"65",65,0.146210766525049,0.0720599219188593,0.119330307762021,0.149886688505995,0.126739619890999
"66",66,0.100556182538454,0.186422343820082,0.338948425282764,0.121536027063923,0.321609440246394
"67",67,0.000644345968337929,0.0115925346022178,0.00874396562836178,0.0133390288394693,0.00399772398452459
"68",68,0,0,0.0107494587811573,0.0129332606007636,0.0555395234735666
"69",69,0.0229633098173552,0.0162909294858048,0.177271542079518,0.0306355993613241,0.182348814257483
"70",70,0.000677213026392299,0.24652178625063,0.21155861896339,0.382367510762639,0.101437654857754
"71",71,0.106940284573549,0.18045243539808,0.156918867156255,0.127690207552627,0.272339030731848
"72",72,0.289443551786422,0.204733114955025,0.16676380925032,0.132869186678937,0.125221418605586
"73",73,0.370078682234713,0.387263584750971,0.343922981704969,0.337083909700148,0.30133326224133
"74",74,0.16739919240318,0.229172364836818,0.395140693544858,0.234121936198522,0.337682317158957
"75",75,0.320403401203213,0.320160752562717,0.207430516079766,0.253604106573525,0.216974370896394
"76",76,0.0738992155459647,0.0440557165120185,0.0271999925229564,0.0537970865922396,0.208790896571446
"77",77,0.0333223115430042,0.0283365841260345,0.134252660713578,0.0828575648972423,0.076789643000877
"78",78,0.236706814654158,0.491247795187848,0.446040791687214,0.264208112397299,0.171721414283296
"79",79,0.00801323648543573,0.00404764685185898,0.0115483505183727,0.00922310669104681,0.0231564489488908
"80",80,0,0,0,0,0
"81",81,0.0126418971888964,0.0144135681126197,0.0145926220932768,0.019121553460952,0.0125135061661189
"82",82,0.369558596183444,0.502971969948521,0.402382956233592,0.415574828814135,0.273548214884576
"83",83,0.00913911444795312,0.0844096367769152,0.081086350799071,0.0581052033466789,0.146051769561354
"84",84,0.134136152879102,0.133703146175923,0.0569333046160404,0.133284506932577,0.0416671208503381
"85",85,0.11481570829322,0.133123536502327,0.142160950913464,0.357681837323198,0.22610987958047
"86",86,0,0,0.177020268194748,0.0314012998918164,0.199752029134413
"87",87,0,0,0.192344084555444,0,0.00963403903044289
"88",88,0.174275128393572,0.20738300028866,0.283141613548562,0.230419486664998,0.286790052213586
"89",89,0.127205889855593,0.105103509650429,0.337307625959318,0.23756851453024,0.277097999320823
"90",90,0.630905981416178,0.54260660471152,0.273023952134224,0.282916930122006,0.110857639290078
"91",91,1.80098360315971,1.69215349994968,1.69287834771729,1.31767094773545,1.45378730971452
"92",92,0,0,0.0980841187896165,0.0980841187560009,0.310444600154793
"93",93,0.0224350698768031,0.058180870316334,0.107067415881147,0.147821307890087,0.104867835679746
"94",94,0.198694564059883,0.317383371609853,0.268892481868501,0.291699644521421,0.382560125873935
"95",95,0.185868183132953,0.233660755106189,0.330849248765227,0.152851351443611,0.323902186537672
"96",96,0.23188445633811,0.2337833651731,0.219915123345667,0.108858949451881,0.16437351947087
"97",97,0.112084559727829,0.116807831609198,0.139949122626701,0.13901749065032,0.330639917761832
"98",98,0.151377832116229,0.133250395044829,0.120683919342807,0.0422493051841403,0.0279987880157617
"99",99,0,0,0.111053557181337,0,0.00181822080218117
"100",100,0.103958344486132,0.1078811445385,0,0.211187381378007,0.0206106505436833
"101",101,0.223200975932937,0.161714417893948,0.061199279901727,0.126964583280169,0.10796231261776
"102",102,0.159805810869771,0.259159046368167,0.324861979451347,0.16089404492534,0.222897879288131
"103",103,0.156854548750878,0.156395887621641,0.210511774279824,0.152007882046798,0.183972492670066
"104",104,0.0123870437564722,0.0123838631613421,0.0123915192373227,0.0123870437564722,0.00808043956250721
"105",105,0.0795070294906722,0.0401491165422059,0.115704216070725,0.103002176455757,0.387298433514695
"106",106,0.167067133120602,0.209058213441768,0.189501450852186,0.0266970518837726,0.338608248479629
"107",107,0.317268400740972,0.253957453735444,0.395621070535886,0.294450233188412,0.323912565044373
"108",108,0.172990935788254,0.162860007651514,0.205734495956193,0.193611162492908,0.181012341215562
"109",109,0.0749435239290664,0.0512330734127379,0.185263983260663,0.137951126692474,0.217243961956838
"110",110,0.208663400700923,0.158647530543378,0.220828412660674,0.162747127502836,0.147108046607672
"111",111,0.0227916579366302,0.0712576773699203,0.0183171132815397,0.000635668687361558,0.0342292420390828
"112",112,0.0162480538694998,0.0152403237235263,0.0481013392705335,0.0463248096091166,0.114966300897151
"113",113,0.129740428375596,0.134530057380962,0.170056938431756,0.137794539981321,0.212953465363528
"114",114,0.10495667242767,0.104740120874755,0.0361478128805679,0.108213058477862,0.334458127012512
"115",115,0.24269893677896,0.244315367209342,0.19840120724065,0.275484218898946,0.340756405886328
"116",116,0.367885435108185,0.190472872160949,0.363837411229328,0.263029180074984,0.208911354125426
"117",117,0.302991218229307,0.258238089504287,0.244345839454664,0.312366891947447,0.309668425035427
"118",118,0.0369212435802976,0.0370220253170481,0.0359356212715888,0.0508761377970324,0.0162368092310313
"119",119,0.257096644232065,0.244802060365644,0.262035347493322,0.193744405052911,0.200313757801217
"120",120,0.0610720828898347,0.166989877171254,0.0219611469796855,0.229785698298306,0.145674417066789
"121",121,0.276392102551316,0.305443769994272,0.338857386844712,0.283594951045239,0.431223715331564
"122",122,0.249053970306218,0.389146907448577,0.219423714714347,0.28377828014376,0.323038007858247
"123",123,0.146474081587034,0.150865198436331,0.164328408592215,0.192117147170726,0.376528693682342
"124",124,0,0,0.010021785269184,0.0167029754486401,0.0233841656280961
"125",125,0.276430527402967,0.287197676061513,0.206272600266252,0.223607514628159,0.0865419489541237
"126",126,0.122647544687617,0.0869370748990432,0.509427644387424,0.126402248374654,0.293691026919801
"127",127,0.0276913221475269,0.0553647819712799,0.115224303844468,0.0599677449958503,0.0312141987626369
"128",128,0,0,0,0,0.00993934747502339
"129",129,0.217858241557312,0.208434400606295,0.281469347115117,0.182273711415868,0.293500300452729
"130",130,0.479479667170286,0.356244116647152,0.541833455732759,0.405484681248258,0.294325425248291
"131",131,0.338778989961942,0.340010467636725,0.35489389050891,0.260726521201908,0.424568696297156
"132",132,0.0359874595310812,0.189999580531604,0.145478213041208,0.216704333035829,0.29357406598124
"133",133,0.184491584261986,0.152488926340442,0.288115518139695,0.25970897630053,0.193536381258086
"134",134,0.0465223067032019,0.0465223067032019,0.00132310575412897,0.046325082970971,0.0271534478434307
"135",135,0.00862457798532339,0.219903920308249,0.346167978340929,0.232967789330385,0.309318693677163
"136",136,0.215099617895864,0.197859376407628,0.0570786601110367,0.113450257141171,0.174752286148533
"137",137,0.0884378778266754,0.174548870637457,0.197780520070428,0.381766768400686,0.208488775860832
"138",138,0.153816997324405,0.160786559271462,0.0393802121177975,0.151166418046843,0.142799536266604
"139",139,0.164151061659296,0.132085843291097,0.0720846446563737,0.193089242974014,0.329968393347651
"140",140,0.318902498254525,0.317751291578362,0.439167460324417,0.23036119312304,0.466156219798056
