"","ID","Energetic","Enthusiastic","Content","Irritable","Restless","Anxious","Angry","Guilty","Worried","Hopeless","Depressed","Fatigue","Positive"
"16",33,0.211560323889077,0.209452108651678,0.335431232647358,0.162318329176449,0.265931594860916,0.0878632876729663,0.0977844948580412,0.14390631613664,0.179380684382938,0.0636497805457838,0.21529138427087,0.262837105103516,0.233237930080582
"17",37,0.216514215033507,0.213755049005706,0.211155603480346,0.16419409441296,0.270634076827371,0.229765272490624,0.194050811151306,0.148838872999874,0.128015684015959,0.215847366703415,0.161498042468291,0.267495831486127,0.178345245358716
"18",40,0.255224763247093,0.189336664353351,0.197283563560569,0.26215917209721,0.265345837021587,0.310556257986508,0.252208439553036,0.347138906762646,0.223077257378002,0.319941392643751,0.212296213273446,0.236244556467744,0.162925549791112
"19",48,0.200835758403744,0.159936385824201,0.117264449886351,0.204612513725105,0.101090053810605,0.0466731610024334,0.197141392607294,0.087162388594725,0.0826840677580696,0.0620853403521797,0.097390879474862,0.196900496506108,0.143351367615345
"20",68,0.140355021840016,0.0845711178868317,0.117554929054894,0.0725566143067292,0.126595322086637,0.0952016078353641,0.0814143497532593,0.0355293392428786,0.155144843847336,0.119240840480462,0.118031391873814,0.165367740763782,0.0915849600546441
"21",72,0.0941591380008745,0.0969951697601229,0.0989568732434418,0.169914815935068,0.141007099005764,0.173420871339123,0.152180006558336,0.0963689347083961,0.19922184714136,0.121525273931384,0.06481141951842,0.121689916398821,0.116534790213389
"22",74,0.152563338517441,0.134086852188031,0.117946982063456,0.088740542432681,0.0872321208929718,0.118263153234703,0.121096311866093,0.0797729506183972,0.1614788616078,0.0999765641707493,0.152634300181885,0.244086710928254,0.168242260878832
"23",75,0.178679654104531,0.150209609164989,0.165658356756063,0.211615974466965,0.187397695767569,0.171763130844787,0.203674943808814,0.20624245637835,0.142062566438813,0.193150327824581,0.211353840680351,0.154259375129716,0.137774598368182
"24",100,0.140816289553677,0.148336324671511,0.210944910643192,0.165096207516856,0.175331258866256,0.156580785272556,0.144920099398534,0.139108992479431,0.135400075273977,0.139546892024725,0.180355505021542,0.193742487700029,0.145155940436942
"25",111,0.0825568108437934,0.0935545879519223,0.166910630075813,0.183069673277403,0.165853540024284,0.256596560248724,0.216001846379526,0.306689694190153,0.155799639883743,0.309618362936215,0.209227368089255,0.115973305137404,0.0997730654457217
"26",113,0.118614949719072,0.12545607181198,0.0919166225378448,0.156892846869625,0.102691772713351,0.11911283469437,0.0872747330145281,0.118069365784416,0.11758847194466,0.0882802973342302,0.101121989566828,0.108129232823103,0.0870636461328674
"27",115,0.0727683304055271,0.077845217711424,0.116418706209717,0.0746574132886472,0.0860842431181951,0.110369344857353,0.125523934747724,0.182426029550107,0.0535141460198357,0.154017578207536,0.0413829585150638,0.0698627242902027,0.169861530739677
"28",117,0.110014783659429,0.0892448963796203,0.106073072628262,0.146951538557493,0.0832700084376382,0.0925786023642091,0.194420043904101,0.127323507607136,0.122966948113806,0.0883283661144283,0.105091026423665,0.189600988355989,0.0837869445380343
"29",127,0.243668827711848,0.176274354718041,0.173154448132528,0.138983107192964,0.238970080337003,0.123061757235155,0.066616610525165,0.16416677594536,0.193779139032439,0.19883952387676,0.181168353922526,0.230903006382498,0.19094485367357
"30",137,0.109668064695192,0.125502050455803,0.0580272568356249,0.0948307689560261,0.0663152226487398,0.0768213924286048,0.161880415612951,0.101297053924303,0.0481736062925218,0.272131343218315,0.0781138875295069,0.119955249407622,0.124172472514279
"31",139,0.282638595613159,0.311486386477802,0.197161395132198,0.241622114761357,0.230474374536177,0.213114660476769,0.225435230680863,0.0608202142091606,0.277784300234925,0.284545993984268,0.280217847386487,0.275758756355248,0.180991397263692
"32",145,0.137375756586327,0.118654021943288,0.1159517223922,0.180124887674094,0.10982310313153,0.0965203786322686,0.0675904863381875,0.115557240604395,0.182208239477546,0.0810107422446667,0.216231115357306,0.185799088765721,0.185301273334384
"33",160,0.13223398832154,0.148130067463134,0.153501658920375,0.170798296907092,0.11299829734721,0.139815724712644,0.192585197672903,0.134191874796982,0.134083614331993,0.171174808837708,0.156338240891848,0.169864870625174,0.165703966325789
"34",163,0.181470151519949,0.113532448566344,0.0728272936895494,0.179633931294222,0.202982161497134,0.099554925858204,0.193332996844106,0.146269226991095,0.0884501893326839,0.226925921599262,0.184826338109168,0.121558158278872,0.0957808602304201
"35",169,0.187196201441347,0.18737254556729,0.176866564049034,0.123893908408246,0.160431689886348,0.119276086559016,0.216256969680392,0.147761040990054,0.0941916433058111,0.132285452495804,0.189103301887055,0.152045727197997,0.105486706555595
"36",202,0.181387268300596,0.177067945022508,0.163878887517184,0.132716016025966,0.163410410975325,0.190611259032966,0.170870196077475,0.222187749081835,0.171982467887514,0.128748737872226,0.156080019177546,0.173622782646357,0.145097391778105
"37",203,0.170697256423109,0.124377610987074,0.0670461521915185,0.0834116853031388,0.254949618477205,0.101540859142923,0.101174727511967,0.0985041205014337,0.131198175000184,0.105641876356681,0.195331701170819,0.191018504888229,0.105072850597619
"38",204,0.36790982224857,0.390729264927729,0.319874121714318,0.191884159660907,0.273682156224732,0.111654479602237,0.0977923453327741,0.348299059803852,0.0591073270157929,0.207427431064234,0.338869818634403,0.311370906617363,0.412242009500572
"39",215,0.219556487888187,0.266994612069041,0.235325301322289,0.198608517546017,0.257788982515882,0.0989826413972529,0.191986279670831,0.145134974244664,0.182469818284824,0.292748954972006,0.248966397699747,0.160246447008388,0.229612807847267
"40",217,0.0923629124079908,0.117069791329021,0.0880667294951219,0.141417742288512,0.116772104611534,0.104043142640488,0.109063975558582,0.133489979662687,0.101256477122441,0.15742991853072,0.132280276175618,0.115393480449037,0.0939656734492456
