"","ID","Cheerful","Anxiety","Content","Sad"
"1",101,0.00802714659289905,0.00639455106946485,0.00488699904521739,0.00411320720983444
"2",102,0.0129544729580167,0.00364825553412707,0.0110843673021811,0.00757389719610449
"3",103,0.175479307697756,0.194374977532933,0.166804280099926,0.173278341480979
"4",104,0.189695943108122,0.280879905305904,0.185163633525161,0.170958719903324
"5",105,0.15064160394264,0.134837813199718,0.195200830387384,0.0883501729510658
"6",106,0.226220246371946,0.241226037192043,0.276099532143603,0.210116432463253
"7",107,0.105173041464641,0.174363370202504,0.0943958180519546,0.14154272794282
"8",108,0.1059506295829,0.172773535720815,0.0858667644335306,0.168254704429767
"9",109,0.000186837817484964,0.00235046563949665,0.000407099974946035,0.00365788579094539
"10",111,0.183259901808679,0.167710290770233,0.217807331559301,0.201769662893569
"11",112,0.161072571843751,0.237275062347128,0.172309334779163,0.236728546615323
"12",113,0.17556682650963,0.198322874765101,0.160754131305118,0.0830226560895857
"13",114,0.180116242236217,0.186768443191391,0.241434685030921,0.225331087579839
"14",116,0.10065549520688,0.104922511947902,0.0894365006716445,0.102523959672713
"15",117,0.0999277045007127,0.0851190818931298,0.0890879506932238,0.0779331924901993
"16",119,0.0238308400975894,0.0131805657096274,0.0589641203962893,0.0574086361275797
"17",120,0.025079272561924,0.154302764215936,0.064574314428319,0.0979470055415916
"18",121,0.117387563427675,0.111941155203208,0.0644335642430105,0.0666520813648826
"19",122,0.128665636525733,0.16443829446885,0.141235759444349,0.123548369423045
"20",123,0.213886671425881,0.210644501941129,0.208910469367462,0.207657888577858
"21",124,0.288998977829025,0.266890547243168,0.285530607258804,0.124377553209176
"22",126,0.00395286117816307,0.0135079373742112,0.0111453959370253,0.00649213667770121
"23",127,0.132753776740593,0.130033884041084,0.123611243737833,0.0885755710902261
"24",128,0.157252408656102,0.250226478871856,0.150754023876516,0.177232965587468
"25",130,0.149704758970505,0.17156644656878,0.13899220925605,0.186880102750985
"26",131,0.154647274525663,0.18334874256592,0.19502569808268,0.0774404626842362
"27",132,0.212911135236229,0.244186447201092,0.198356708001002,0.277778435221938
"28",135,0.102967825725385,0.166783166609845,0.156687120860666,0.142600573602671
"29",136,0.160598899336956,0.263396783774607,0.218158034271709,0.326626514519589
"30",138,0.0252204620744805,0.0214324130659939,0.00738700141790039,0.0218035319786225
"31",139,0.327992350773635,0.297720536576253,0.275558783266788,0.269333072205646
"32",140,0.0354989166447816,0.0667219246869735,0.0455055559132963,0.0372847249999879
"33",142,0.000678385096177236,0.00222962395905324,0.00288594698148248,0.00207400046961953
"34",144,0.0442049831889421,0.101012083843693,0.0412399000377972,0.0770075528856097
"35",145,0.0325267614071559,0.0273171444979559,0.00927547591550858,0.0172754407035995
"36",146,0.17694253659054,0.133892581268937,0.180456350808926,0.115898969999005
"37",147,0.150594741675139,0.16964083087965,0.179032644842719,0.178809003924899
"38",149,0.152269208113863,0.166966838841717,0.133706710716616,0.109067311180259
"39",150,0.00511712591090308,0.00755987034318381,0.0136846652622281,0.0173718213237339
"40",151,0.0552011738367191,0.0556389239210554,0.0289392832516993,0.0357762358594229
"41",152,0.0413155397062496,0.0288966234293573,0.0230035438744861,0.000701687573963439
"42",153,0.00285420169689021,0.0182356602046135,0.0321810098716137,0.0118486588752662
"43",154,0.166040792544892,0.129322295710516,0.212447386731483,0.171611905443165
"44",155,0.00314433575436479,0.0156886843149339,0.0150388086657515,0.0151228656746285
"45",157,0.0228073840133761,0.0651889966412449,0.0370278219580414,0.0399204240849335
"46",159,0.140711086219128,0.0467619986678264,0.0616423440076428,0.0338144651117339
"47",160,0.0822613052308185,0.0865975266274455,0.110626245470959,0.0518870098235577
"48",161,0.144296765874345,0.224421173534614,0.207836024228968,0.19673673585399
"49",162,0.129454094793309,0.142864360305087,0.204086595482304,0.179345408012688
"50",163,0.193168058758595,0.245315329302802,0.190503825780843,0.254377031269154
"51",165,0.135161416638326,0.189202841494566,0.0989756225693996,0.157881798193943
"52",166,0.124849188666598,0.146439755483266,0.1494441210933,0.137365536944807
"53",167,0.0712013427315839,0.197004117311428,0.102837515425307,0.191042706789286
"54",168,0.0918549148246899,0.219742343705151,0.117608873792448,0.155587586239472
"55",169,0.131217398062188,0.2017493494931,0.131713030462738,0.1471646280528
"56",170,0.00879025682416157,0.0118864290346641,0.00431685682858662,0.00276340390067076
"57",172,0.0934383839259033,0.0940945947623538,0.0728415191317751,0.0428536425915847
"58",173,0.27778952776074,0.235436077118796,0.0971957598197609,0.084113393449433
"59",174,0.109466890743299,0.155686438194801,0.103142630949612,0.0438154590346164
"60",175,0.110855075502608,0.173903662674411,0.0888517052498987,0.141643476185402
"61",176,0.140116153865224,0.226508829545853,0.123666915025468,0.141914031710635
