"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"38",48,0.0977357597318792,0.0623546879301878,0.0762364888544767,0.107237159817199,0.0958100053404288,0.069624576108148
"39",51,0.353555990371419,0.288356398250138,0.246967113043441,0.112048311470281,0.109458722916444,0.162113894640936
"40",52,0.0843543507234154,0.0972748882754567,0.083385629343758,0.101592804774171,0.118659838706454,0.137070310775497
"41",53,0.190796575797762,0.167366670433547,0.200885146106675,0.146352561946273,0.128495042710453,0.132412604787394
"42",54,0.144720989479921,0.150883564650263,0.240325101186917,0.177358799773337,0.185626548457016,0.121305434810728
"43",55,0.171550575218152,0.101303316925724,0.118961032918721,0.0829865822747492,0.148258978736535,0.12517073003588
"44",56,0.534172802192639,0.237992427010125,0.18235044988444,0.123868216990331,0.130642214915097,0.075611422859516
"45",58,0.0842964363263048,0.243677716449079,0.0786486745871265,0.208049793349526,0.147322341229336,0.254156837609163
"46",59,0.0773543406981787,0.130353745295561,0.126419685372142,0.0591260020817194,0.112568555689155,0.167454503364637
"47",60,0.279300100152002,0.221223895123305,0.244960887550308,0.123311502153319,0.165920798899707,0.202265434275738
"48",62,0.110808467431581,0.132524331490258,0.106719528384199,0.0407270112024526,0.0645108031633393,0.0869780192392998
"49",63,0.146634363430374,0.221299660983454,0.183148517045333,0.0747180141722952,0.1270209644645,0.15775442011612
"50",64,0.0665017475687824,0.150647052954412,0.0869410537839859,0.07617113451845,0.0385686317000037,0.259459095585156
"51",65,0.169201826278947,0.265249478211522,0.335764342719381,0.426259385535208,0.213207065735577,0.41060579551431
"52",66,0.256290062195964,0.27743137699236,0.205943893911448,0.222386036543476,0.206509940836632,0.202579946277959
"53",67,0.0640734582236108,0.0734278828091511,0.100045070823055,0.0845000877283357,0.125620009148223,0.112113897103141
"54",68,0.106574790297765,0.0756072114443849,0.109244176588804,0.185049256031281,0.151436754485246,0.122023501387662
"55",69,0,0,0.0903241337252619,0.310959344944983,0.292773240780236,0.596981473119362
"56",70,0.109225318889866,0.324534359221911,0.241932022922818,0.174751046599622,0.257244507553067,0.325920428092127
"57",71,0.122526141243199,0.0696389756561529,0.0805523788390718,0.0980605792004777,0.11373219758072,0.165020671724578
"58",72,0.104248552320804,0.186252750584103,0.161134127530928,0.0640851207696323,0.172787564174098,0.141704962279761
"59",73,0.0881237730575766,0.0331178960604309,0.039732941122169,0.0243890309790222,0.0180634659827968,0.0655431175649784
"60",74,0.0340854074871679,0.0826076406940398,0.0564431833373304,0.0602352438929918,0.0295341087909462,0.0410447971685669
"61",75,0.0722267246903653,0.170144729605107,0.106226181411666,0.0337005129808285,0.0994039168092463,0.0380020972065598
"62",76,0,0.125414542635135,0.216229450882249,0.186933332940465,0.156850411199643,0.257273698477906
"63",77,0.034143312563981,0.00287216718541212,0.344659139617945,0.0933803668337811,0.221215805024747,0.0994381168183934
"64",78,0.407538301301921,0.44088903625672,0.143589710841722,0.349394615903478,0.199847394291464,0.367187477283802
"65",79,0.145428798610943,0.245209031011441,0.122212957475414,0.0703642015578408,0.0630810358015645,0.120308516680984
"66",80,0.201926561655038,0.228691381934877,0.253385297799325,0.186894063399761,0.199860943272648,0.210313713447144
"67",81,0.136143328064392,0.112341635185624,0.188729352370924,0.0342744467354619,0.0665196627161105,0.0824880613287331
"68",82,0.0541905548741068,0.0471055211724159,0.0319760599706185,0.0895328261179363,0.0515710242885346,0.0665837382547403
"69",83,0.226774131668317,0.248966271860578,0.171525518824768,0.227670256809826,0.275606938427253,0.187305144893428
"70",84,0.0636630048063757,0.0632646859481552,0.0870362661416077,0.0322563215249343,0.092649421739823,0.0746328260426042
"71",85,0.194031050430315,0.196263551320443,0.223438926180567,0.184293871037611,0.274402769254291,0.221101672334228
"72",86,0.151472355295072,0.0785275187160727,0.049404195520878,0.0333247371975351,0.0629162187581834,0.0354950758490159
"73",87,0.305947449980395,0.219453152272293,0.246739813423267,0.182060371070521,0.128906224784791,0.291434590143013
"74",88,0.0456011416778637,0.0344627338096289,0.0288805029095856,0.0302336208529613,0.0203820606845749,0.0440260643211931
"75",89,0.0525537640739815,0.1564800217852,0.0850548884353233,0.0662490801579751,0.0976308116270357,0.0738481618232969
"76",90,0.0738940243292843,0.0548393343655633,0.105903475803059,0.0487638293160588,0.0504288673499763,0.111116185283815
"77",91,0.132823282820268,0.295816553698235,0.130785520931107,0.15763749624532,0.176817019843437,0.270089573972755
"78",92,0.314065233810685,0.0722876909322564,0.177756258575544,0.199096688040757,0.0736252643210579,0.149291846515613
"79",93,0.0892466895480727,0.0879244998203379,0.0384689236109188,0.0624968186258079,0.0625894963013894,0.0805372553469349
"80",94,0.108408868174438,0.210009568883914,0.080870215430583,0.248292786297945,0.308619520867168,0.241636575671734
"81",95,0.127141697906553,0.124849912318017,0.0873804259720708,0.0899749233389574,0.141505991051026,0.0963448325032196
"82",96,0.291279129332089,0.337754390338076,0.471632720955019,0.296494172812095,0.378445379679426,0.32174071338714
"83",97,0.230707981361934,0.447547852290017,0.0628816841945576,0.29565107215773,0.290006033709396,0.361707241325154
"84",99,0.533574871600356,0.330565872767008,0.323211020268533,0.211698286085654,0.454165019870742,0.0956215551277135
"85",100,0.25865765524289,0.211261819202366,0.252702976186798,0.225440885012118,0.18671654955229,0.174437900472153
"86",102,0.244060769768439,0.170063256727432,0.203856389620861,0.101837651929363,0.13558963670148,0.125728834235314
"87",103,0.0712723438654803,0.038395217589405,0.0254696816131787,0.0481740319009532,0.0829180472997825,0.0612801622759174
"88",104,0.0628445604137698,0.0285324069429048,0.0563541768917927,0.0344821769202441,0.0211207467271091,0.0260090118203774
"89",105,0.141677519045366,0.164559968539303,0.13230728023467,0.196937924826684,0.21333184087085,0.183724548648473
"90",106,0.122313608438201,0.162916753981713,0.101858545344112,0.0932785515967762,0.0746863177819246,0.0942131796486683
"91",108,0.0509709913798442,0.0770915232576299,0.068637835748424,0.135571780327925,0.0905248934799738,0.0488730002604363
"92",109,0.0145054785070066,0.170512056743219,0.0134464005344273,0.178878580701143,0.183216476663987,0.864815141445248
"93",110,0.378536886587883,0.28044325341535,0.246915382650985,0.160834426376732,0.113297619172555,0.144939975148224
"94",111,0.101155301341174,2.34569355326003,0.0539480479922659,2.02186698856746,0.394128394944545,0.286245469117657
"95",112,0.101622507123604,0.0207626108383657,0.107790565484454,0.0303520617406219,0.0388581889739184,0.0922514064892342
"96",113,0.395198872151883,0.387679112663985,0.393585023149215,0.0835354930199533,0.09860762325742,0.327060061597083
"97",114,0.125854880825543,0.0958570136574782,0.10947010050573,0.0928512311692735,0.0707618072517325,0.0940081579425177
"98",115,0.198873889528671,0.249841030436159,0.0567854501479768,0.0463351566070357,0.0517410055169837,0.165753943034553
"99",116,0.456534035794652,0.222072848567644,0.162181524992124,0.214756664085661,0.319026300278665,0.42356713754995
"100",117,0.112932943830049,0.133387792066609,0.176248318518202,0,0.0103360830068107,0.00302171849531673
"101",118,0.0447957578904769,0.0638539192161085,0.0680684707309972,0.0516544703735895,0.0687454960754013,0.0170082324820811
"102",119,0.0651252193467984,0.0315238610378518,0.0565311178538432,0.064417095215703,0.0633282266072077,0.097947255845389
"103",120,0.0690763953700994,0.100353022501442,0.115087399255161,0.101877070824201,0.0862693121172435,0.0855031753222707
"104",121,0.099637329072866,0.0780780253404276,0.0537187652878849,0.188449941718185,0.535263882133016,0.532190825109296
"105",122,0.278032183347574,0.208304648524112,0.224374786192949,0.152899000982149,0.167132840383205,0.190546329009209
"106",123,0.18575441771521,0.213055804440223,0.139149396657886,0.130051637602846,0.179817659566247,0.12458767070154
"107",124,2.23393994125461e-05,0.000528837615649305,0.00674659998262734,0.131288003640752,0.10995632553721,0.101950475005032
"108",125,0.2111676489597,0.243743339016442,0.113944578541141,0.128422136713626,0.110644944616462,0.118813338286762
"109",126,0.215519020024299,0.142164342057431,0.247360822895102,0.153689127260689,0.171541143852071,0.235695002482351
"110",127,0.0950493396153288,0.0941405581385656,0.195021817710491,0.277021052068649,0.328525285759951,0.406865833276963
"111",129,0.362581683881065,0.396914260511137,0.274032095945594,0.304356974765404,0.364062225873942,0.361653693774747
"112",130,0.179164865953649,0.14972973360525,0.158731406645146,0.0592684402724233,0.119643953945967,0.0785444830164887
"113",131,0.193080623295866,0.295074368800951,0.28085998164261,0.225648335770498,0.193903190390452,0.45050846611198
